"","FC","log2(FC)","raw.pval","-log10(p)"
"337/269.1758mz/4.2min",2.9737,1.5723,0.0022754,2.6429
"995/420.1816mz/5.18min",56.953,5.8317,0.0023162,2.6352
"329/512.192mz/4.2min",45.558,5.5096,0.0023622,2.6267
"272/165.0557mz/4.05min",3.815,1.9317,0.002366,2.626
"932/405.2641mz/5.09min",14.193,3.8271,0.0024733,2.6067
"1424/594.3872mz/5.92min",2.2133,1.1462,0.0025148,2.5995
"1339/990.5069mz/5.71min",64.989,6.0221,0.0025737,2.5894
"233/514.208mz/3.92min",58.014,5.8583,0.0026908,2.5701
"1070/239.1652mz/5.27min",3.5159,1.8139,0.0028737,2.5416
"1703/1087.6933mz/6.58min",3.7791,1.9181,0.002888,2.5394
"150/460.1379mz/3.43min",32.783,5.0349,0.0029098,2.5361
"108/186.1135mz/2.95min",0.417,-1.2619,0.0031028,2.5082
"1473/397.1291mz/6.02min",27.154,4.7631,0.0031711,2.4988
"568/422.1605mz/4.64min",28.167,4.8159,0.0032945,2.4822
"530/357.1706mz/4.57min",0.33389,-1.5826,0.0033653,2.473
"1969/572.3592mz/7.15min",4.545,2.1843,0.0036357,2.4394
"960/466.2229mz/5.14min",31.058,4.9569,0.0037345,2.4278
"1262/383.1136mz/5.53min",26.506,4.7282,0.0038042,2.4197
"1488/564.3307mz/6.05min",2.5464,1.3485,0.0038321,2.4166
"1207/592.3712mz/5.44min",2.1179,1.0826,0.0038555,2.4139
"1464/618.3297mz/5.99min",2.2331,1.1591,0.0038578,2.4137
"583/506.1996mz/4.67min",0.44594,-1.1651,0.0039042,2.4085
"984/471.2593mz/5.16min",2.3727,1.2465,0.0039063,2.4082
"532/449.2539mz/4.58min",2.4797,1.3101,0.0039798,2.4001
"251/514.2082mz/3.97min",38.246,5.2572,0.0040374,2.3939
"1522/666.4085mz/6.09min",2.0723,1.0512,0.0040939,2.3879
"175/144.0455mz/3.57min",4.0297,2.0107,0.0041105,2.3861
"342/544.2186mz/4.23min",18.121,4.1796,0.0041163,2.3855
"217/193.0379mz/3.84min",25.281,4.66,0.0041305,2.384
"222/237.0642mz/3.85min",23.882,4.5779,0.0041979,2.377
"2088/369.3009mz/7.36min",2.2123,1.1455,0.0042758,2.369
"1120/494.2182mz/5.33min",119.16,6.8968,0.0043442,2.3621
"1663/566.3462mz/6.46min",2.2212,1.1513,0.0045386,2.3431
"1158/523.2544mz/5.36min",0.48077,-1.0566,0.0045485,2.3421
"381/227.1289mz/4.34min",2.8844,1.5283,0.004585,2.3387
"638/438.1553mz/4.71min",58.756,5.8767,0.0046078,2.3365
"1355/309.207mz/5.75min",2.3932,1.259,0.0046137,2.336
"201/517.2269mz/3.77min",19.771,4.3053,0.0046362,2.3338
"79/144.0666mz/2.14min",2.2971,1.1998,0.0047267,2.3254
"1553/564.3307mz/6.15min",2.1046,1.0735,0.004739,2.3243
"1624/578.3545mz/6.34min",3.0329,1.6007,0.0049189,2.3081
"409/459.2026mz/4.43min",0.42151,-1.2464,0.0049246,2.3076
"1562/504.3094mz/6.16min",2.2584,1.1753,0.0051282,2.29
"156/187.0976mz/3.45min",2.1564,1.1086,0.0052389,2.2808
"1300/662.3905mz/5.6min",2.8179,1.4946,0.005258,2.2792
"362/426.1558mz/4.28min",17.579,4.1358,0.0052763,2.2777
"2946/799.7033mz/8.45min",2.9426,1.5571,0.0053519,2.2715
"470/265.108mz/4.49min",9.3495,3.2249,0.0055728,2.2539
"382/183.139mz/4.34min",3.0298,1.5992,0.005654,2.2476
"1135/648.3766mz/5.34min",3.9091,1.9668,0.0057076,2.2435
"110/192.0666mz/2.97min",2.8479,1.5099,0.0058063,2.2361
"336/247.0611mz/4.2min",14.325,3.8405,0.0058093,2.2359
"1609/739.4974mz/6.28min",6.2471,2.6432,0.0059466,2.2257
"469/196.0376mz/4.49min",9.6893,3.2764,0.0059664,2.2243
"690/369.0613mz/4.79min",95.387,6.5757,0.0060361,2.2192
"257/498.2134mz/3.98min",15.877,3.9889,0.0062856,2.2017
"1648/540.3306mz/6.41min",2.3264,1.2181,0.0063865,2.1947
"2359/409.236mz/7.68min",6.333,2.6629,0.0064693,2.1891
"1006/509.1945mz/5.2min",0.18178,-2.4597,0.0066009,2.1804
"393/526.2084mz/4.41min",13.056,3.7066,0.0069355,2.1589
"174/370.0965mz/3.58min",14.468,3.8548,0.0071542,2.1454
"896/514.2078mz/5.07min",4.1485,2.0526,0.007257,2.1392
"97/158.0823mz/2.72min",2.3022,1.203,0.0072799,2.1379
"1541/491.3011mz/6.13min",2.104,1.0732,0.0073582,2.1332
"1178/944.5484mz/5.39min",2.7503,1.4596,0.0074371,2.1286
"90/121.0295mz/2.57min",2.7038,1.435,0.008089,2.0921
"2385/435.2517mz/7.69min",4.7099,2.2357,0.0085279,2.0692
"815/491.2288mz/4.93min",0.25124,-1.9929,0.0087165,2.0597
"2609/132.9234mz/7.81min",9.4614,3.2421,0.0087182,2.0596
"767/897.3703mz/4.88min",0.43723,-1.1935,0.0087612,2.0574
"1118/480.2024mz/5.33min",41.365,5.3703,0.0088086,2.0551
"1057/629.3514mz/5.25min",2.7837,1.477,0.008939,2.0487
"1220/381.0979mz/5.46min",15.04,3.9107,0.0089683,2.0473
"2053/493.257mz/7.4min",32.696,5.0311,0.0090016,2.0457
"171/265.0718mz/3.55min",15.239,3.9297,0.009077,2.0421
"2161/325.2383mz/7.44min",3.3213,1.7318,0.0091968,2.0364
"1291/397.1292mz/5.59min",115.22,6.8483,0.0092801,2.0324
"1433/538.3148mz/5.94min",2.8677,1.5199,0.0095118,2.0217
"1677/564.3307mz/6.49min",2.5091,1.3272,0.0095973,2.0178
"371/498.2134mz/4.3min",51.702,5.6922,0.009735,2.0117
"313/498.2133mz/4.15min",29.16,4.8659,0.01012,1.9948
"582/383.077mz/4.66min",39.944,5.3199,0.010487,1.9793
"1556/594.3873mz/6.16min",2.0909,1.0641,0.01111,1.9543
"100/158.0823mz/2.81min",2.2107,1.1445,0.011318,1.9462
"917/480.2027mz/5.07min",76.033,6.2486,0.011358,1.9447
"312/495.1775mz/4.15min",92.136,6.5257,0.01161,1.9352
"732/489.2133mz/4.83min",0.49778,-1.0064,0.012086,1.9177
"1934/445.2961mz/7.04min",2.5416,1.3457,0.012496,1.9032
"1577/634.4181mz/6.18min",2.4811,1.311,0.012596,1.8998
"1619/504.3443mz/6.3min",2.7101,1.4383,0.012752,1.8944
"1557/1083.6619mz/6.15min",2.8145,1.4929,0.013118,1.8821
"1417/476.278mz/5.9min",3.2012,1.6786,0.013338,1.8749
"2130/297.2434mz/7.44min",2.1067,1.075,0.013706,1.8631
"1468/476.2781mz/6.0min",2.9403,1.556,0.013749,1.8617
"214/400.14mz/3.8min",25.23,4.6571,0.013806,1.8599
"1642/480.3095mz/6.41min",2.555,1.3533,0.013823,1.8594
"2170/392.317mz/7.45min",3.2667,1.7078,0.013931,1.856
"1798/554.3463mz/6.79min",3.3074,1.7257,0.014011,1.8535
"2623/489.3219mz/7.88min",4.7433,2.2459,0.014073,1.8516
"2622/1138.737mz/7.87min",6.3495,2.6666,0.014081,1.8514
"367/539.169mz/4.29min",0.2505,-1.9971,0.014168,1.8487
"1255/395.1135mz/5.52min",46.652,5.5439,0.014622,1.835
"144/329.1218mz/3.36min",2.5095,1.3274,0.014681,1.8332
"2167/433.2359mz/7.42min",41.068,5.3599,0.014775,1.8305
"2944/399.3478mz/8.44min",2.1451,1.101,0.015499,1.8097
"205/185.1183mz/3.79min",6.9702,2.8012,0.016601,1.7799
"1114/367.0821mz/5.33min",26.288,4.7163,0.017183,1.7649
"1474/339.1236mz/6.02min",45.806,5.5175,0.017423,1.7589
"1031/295.1549mz/5.24min",3.5266,1.8183,0.017468,1.7578
