"MetaboAnalyst_ID","X2024_NEG_Anid.EV.gpdA_CTRL_1_Run189.mzML","X2024_NEG_Anid.EV.gpdA_CTRL_2_Run209.mzML","X2024_NEG_Anid.EV.gpdA_CTRL_3_Run239.mzML","X2024_NEG_Anid.TJGIp11_1_Run168.mzML","X2024_NEG_Anid.TJGIp11_2_Run206.mzML","X2024_NEG_Anid.TJGIp11_3_Run253.mzML","shared_name"
"151/223.0612mz/2.43min",2.79953670078022,1.70817711463985,2.63514630800662,3.07423814453951,2.90400966098754,2.12314079798558,"151"
"153/607.2412mz/2.43min",2.24445480678638,1.29664937992682,2.27525788896307,2.0378037296249,2.11279997148669,1.28911530235361,"153"
"154/416.1825mz/2.43min",3.25826877752847,1.63111182521847,3.21062123510198,3.2577772193069,3.2245983904676,2.32254772612518,"154"
"156/479.1783mz/2.44min",2.6116278336869,0.98576627240194,2.50676517333036,2.48017380969022,2.54484961570347,1.6772017644638,"156"
"157/204.0302mz/2.45min",1.38708042860804,1.72471868430627,2.38284298034233,2.6907086046408,2.40503964561966,2.04909223425539,"157"
"158/188.0353mz/2.46min",1.42969417995766,2.63584484132764,1.6061110349438,1.92456895952219,1.83327663736804,2.5352386523827,"158"
"160/228.0877mz/2.45min",1.1078783942221,0.0476556395354005,1.81660595686494,2.16453925573655,2.16971167488267,1.76070611868825,"160"
"162/158.0822mz/2.46min",1.64674579400911,2.16811587429522,1.94884574754039,2.02479302013499,1.76704289847744,1.66576543078198,"162"
"165/194.0458mz/2.47min",2.72920952350886,2.72301374410858,2.76201192049722,2.8693757559809,2.74455168287042,2.64290438468425,"165"
"166/259.1299mz/2.47min",2.32020611793374,3.67854073879155,2.80038505076309,3.12207865068944,2.90521778604768,3.18877765684815,"166"
"167/260.1331mz/2.47min",1.36367871403493,2.75543260519256,1.8613686126638,2.20233985458969,1.97138484144631,2.25885506164885,"167"
"168/322.1256mz/2.47min",0.794681672527645,2.46208582676114,1.59779698981124,1.83974909555685,1.73019471985117,2.04170123168886,"168"
"170/260.114mz/2.48min",2.20744618380151,2.11426230512621,2.76755811281191,2.73307168900198,2.54080516636943,2.17107970526262,"170"
"172/144.0455mz/2.48min",2.03069543628135,1.72096843535859,2.15057807226695,2.06274469113701,1.95184042990053,1.69811557955723,"172"
"173/230.1034mz/2.48min",1.45756847977555,1.92796755335188,1.8807047844725,2.19594069419911,1.97979087104189,1.91683372474115,"173"
"174/779.318mz/2.49min",2.64489908885772,2.1246362064043,2.74749331967034,2.76665910178087,2.67910815783388,2.44508720586099,"174"
"175/752.299mz/2.49min",2.3704753882162,1.83477478739964,2.60855077510791,2.43923160099249,2.42319585326251,2.25027804635232,"175"
"176/716.3225mz/2.49min",3.10378650175395,2.56223118828692,3.21355780665557,3.24245006819055,3.1229803528826,2.85948562487009,"176"
"178/907.3803mz/2.49min",2.19344734226959,0.399469644965924,2.41826977021349,2.26119223064945,2.14527052716372,1.0908991561083,"178"
"179/167.0349mz/2.5min",2.05349160811176,1.46120506239206,2.33274754623965,2.77819401729942,2.58752827987095,2.24176195710091,"179"
"180/190.0509mz/2.5min",2.09245967290018,0.132066125443625,2.19373985139286,1.84925632964973,1.96315894686903,0.823480080134277,"180"
"181/146.0611mz/2.5min",2.767978597394,1.31404249372822,2.88513696663305,2.72953915897221,2.68351470930957,1.77294681107162,"181"
"183/181.0506mz/2.51min",3.17705886482291,1.77717300210672,3.07711822587785,3.10497028778938,3.20091342137039,1.84573644825722,"183"
"184/182.0539mz/2.51min",2.16778193245658,-0.387067138142116,2.02752106378212,2.0581654683675,2.1743495052866,0.304128811945777,"184"
"186/786.2858mz/2.52min",2.21930141941399,2.08954529913147,2.22176245942099,2.15289298864515,2.07086821099294,2.06077572761447,"186"
"187/175.0612mz/2.53min",2.53148359374953,2.78286141103204,3.02901205061359,3.14426911798777,2.82223818576063,2.94549742997819,"187"
"188/139.0401mz/2.53min",3.06519541201898,3.34640043051106,3.20632253650584,3.16141971714996,3.04515199567058,3.16076239969341,"188"
"190/95.0502mz/2.53min",1.9801699817403,2.25595973766473,2.06948965049742,2.11706851729768,1.97557275295914,2.06106619882551,"190"
"191/303.1562mz/2.54min",1.78564616944338,2.45284556794313,2.24415127170997,2.19653493487212,1.98415518186197,2.49964084839872,"191"
"192/153.0193mz/2.53min",2.61275948184889,1.63360169404306,2.9537354185283,3.09221498418383,2.88309703272401,1.92869388143576,"192"
"194/286.1492mz/2.55min",2.18018631898609,1.97666822105693,2.30728491724443,2.04447893146956,1.91434718244353,2.06661603834608,"194"
"197/285.1456mz/2.55min",3.04038031236625,2.84325876952954,3.17375745094042,2.93163889727401,2.80091363392189,2.92576842746201,"197"
"201/587.2935mz/2.56min",2.4256851348362,2.70724839216124,2.90202224439017,2.53228713918619,2.30784433608473,2.66292386101152,"201"
"202/171.0775mz/2.57min",1.58684518209631,2.0440389323794,1.92063840472145,1.93623063911975,1.6622030210119,1.87704530465586,"202"
"203/301.1406mz/2.57min",3.79129472425317,4.27309521829785,4.15775157732442,4.11887810094558,3.90762116933574,4.13451763097434,"203"
"204/364.1359mz/2.57min",2.52825322635086,2.89377914541624,2.72037777669265,2.61763953566276,2.55376936167985,2.74383072896002,"204"
"205/399.1075mz/2.57min",2.01960701432373,2.53524158750485,2.32365046968913,2.26052343504344,2.13889425817413,2.40094384490043,"205"
"206/605.2945mz/2.57min",1.7672772327999,2.67749508883442,2.40194627822982,2.29683812353471,1.96719970328549,2.39456528543132,"206"
"207/625.2704mz/2.57min",2.06161776138044,2.68632760559722,2.52528640320125,2.50632594415231,2.23810631513698,2.50334609304614,"207"
"208/303.1458mz/2.57min",1.99014385373139,2.49359733128751,2.37357377332542,2.34173865283973,2.12652563043737,2.33955799989287,"208"
"209/302.1441mz/2.57min",2.93272740526192,3.42197762713066,3.30413831075496,3.26824310333719,3.05569890680014,3.28155539125894,"209"
"210/603.2887mz/2.57min",2.91641612532324,3.85813937359852,3.60037216905275,3.4673043632024,3.1567837144521,3.59487700223416,"210"
"215/548.2462mz/2.59min",1.03525891498506,2.34461973087325,1.71672771265133,1.99960849843085,1.65358071812302,2.24597273599874,"215"
"216/246.0983mz/2.59min",2.29879012067698,3.18733071222536,2.74174816985958,3.09373393975994,2.83130576577431,3.24093712227766,"216"
"217/386.1179mz/2.6min",2.17206363244537,2.26322277218071,2.20695798947194,2.20349067613352,2.17362719241944,2.22777311451807,"217"
"218/214.1085mz/2.6min",2.13874674332852,2.51000103844777,2.36147183003553,2.52274958959432,2.37834222256207,2.25699095762832,"218"
"219/247.1016mz/2.6min",1.12347506965834,2.15637852012032,1.72352019104223,2.14117103454466,1.86911889371933,2.26510623819719,"219"
"220/196.9761mz/2.59min",1.86852675852822,2.07496420586246,2.05289538581479,2.05978610484795,2.01096556129554,2.06838356973813,"220"
"222/183.0662mz/2.61min",2.12227708402145,1.52936817178108,1.96515941444681,2.18864752453196,2.07285889822514,1.57956141699305,"222"
"224/295.1147mz/2.61min",1.93314031746078,2.02219292313476,2.05899986312665,1.91358351038203,1.90579545247218,1.4027166867974,"224"
"228/233.1223mz/2.61min",1.90331321350738,2.0465643030598,2.24100412506374,2.33199544718396,2.15010132099102,1.82246176199561,"228"
"229/131.0714mz/2.61min",1.41524309386272,1.98193819323532,1.77691624943817,1.90657489571599,1.65714989482022,2.08104223381706,"229"
"230/232.119mz/2.61min",2.89391685299368,3.00079412162775,3.20897513162915,3.31493151709142,3.12895836099513,2.79869689571257,"230"
"233/463.2302mz/2.62min",1.56501865832688,1.57667089189297,2.30192630697182,2.55260486036661,2.3691704801456,1.80528450192756,"233"
"236/118.051mz/2.62min",1.36219607813673,1.26215520954014,1.84905889809389,2.29324554877092,2.07699576929712,1.71957049810439,"236"
"238/100.0404mz/2.62min",1.2860063624224,1.4219290923576,1.99451051174923,2.44419734451243,2.17889161445618,1.81310851550762,"238"
"239/129.0557mz/2.62min",2.62508447802658,2.46804551620104,2.72159734206973,3.07126122991794,2.80008326582721,2.53554191158315,"239"
"240/461.214mz/2.62min",2.01235381002339,1.69098168916272,2.9194504005121,3.53960784238976,3.37031579226867,2.62695047291022,"240"
"241/230.1034mz/2.62min",3.41570972085116,3.27781545307073,3.92886561652042,4.3514775289291,4.16219889895029,3.75584084599689,"241"
"242/231.1067mz/2.62min",2.4313293980754,2.28474184342361,2.96356704092068,3.39230582097753,3.20071993420165,2.79572964376781,"242"
"245/232.108mz/2.62min",1.34547382837724,1.17971244479337,1.88598573359101,2.32507130262503,2.14615398885811,1.73213576231123,"245"
"246/258.0982mz/2.61min",0.917254238195325,1.85094804728238,2.07723132531713,2.47862984741756,2.34923350090918,2.23162259235593,"246"
"249/483.196mz/2.63min",1.60379071072357,1.19866885819032,2.28623194702535,2.75345666169389,2.6279643883131,2.05763670917107,"249"
"251/293.0991mz/2.63min",2.34030004448704,2.17052011044146,2.698593666355,2.88836170701673,2.86618972954514,2.58585108946623,"251"
"253/315.081mz/2.63min",1.93951782630682,1.68931374224198,2.28487104107972,2.43959125625824,2.42352153718347,2.14173586904213,"253"
"258/211.0612mz/2.65min",2.16052918542398,1.50593599811894,2.34877204728899,2.55754334453033,2.34829158330206,1.99604119833208,"258"
"260/298.0908mz/2.65min",1.48721008202692,1.68522232719582,1.91435733065591,2.12818711945361,2.09528976466256,1.94462811714501,"260"
"261/167.0713mz/2.67min",2.21582250403423,2.84529426033116,2.46012618517642,2.28860244719855,2.11846630763541,2.43044218666835,"261"
"263/159.0662mz/2.68min",1.81218743122049,1.7275549102405,1.99685576761519,1.86981976257489,1.73788099651518,1.74383109600399,"263"
"265/178.051mz/2.68min",2.16344935994747,2.21390631810621,2.31266878902649,2.33884388333769,2.15639223756674,1.98762880876655,"265"
"267/373.0055mz/2.7min",2.49519211329642,2.52984788845943,2.50681057704575,2.48491015300086,2.48825819563236,2.54434122565455,"267"
"268/247.0724mz/2.71min",1.53325739782681,1.94248283080999,1.8864208019585,2.01212659896576,1.82430639874986,2.12301774706728,"268"
"271/179.0713mz/2.71min",2.05531032216524,0.614755449278092,2.20763581059882,2.20713856400182,2.18193066641791,1.30618899317247,"271"
"272/181.0507mz/2.71min",2.48068091031258,1.03889029157499,2.39625464663627,2.66593694848571,2.56661691161053,1.73032587715183,"272"
"273/449.1088mz/2.71min",2.17359740081088,0.401449654378455,2.61404186553671,1.14259769813352,2.0125455583062,0.39391580701156,"273"
"283/188.0928mz/2.76min",1.81373333012497,1.92577735943618,2.33428056003588,2.13360830433364,1.95423900810289,1.19911814965642,"283"
"287/420.1598mz/2.79min",2.46590205930368,1.41349633517098,2.6260865056075,2.44878458377877,2.45492825418829,2.10493219803513,"287"
"288/239.056mz/2.78min",1.70751697466332,1.02562354933804,2.02137370124914,2.41066989945457,2.1676504667948,1.01808948118228,"288"
"290/163.0434mz/2.79min",2.29434156818192,2.23849574208946,2.49043340636552,2.50302633028702,2.39023493444736,2.07528836125246,"290"
"291/157.0506mz/2.79min",2.53904595644247,2.86881177238514,2.8039688061505,2.85503109749655,2.6697432899477,2.78117784207976,"291"
"293/315.1562mz/2.81min",1.45014288652122,2.27476130246498,2.01534277542045,2.15802595371,1.88747282469119,2.04918776005756,"293"
"299/265.0176mz/2.83min",2.5027237119674,2.5110260005038,2.50913506040807,2.50137230829102,2.51990101487526,2.53349455164194,"299"
"300/259.1299mz/2.83min",1.65172799728518,1.81414673118753,1.95159565774085,2.07307099923209,1.85818648602009,1.61180753137039,"300"
"301/330.0985mz/2.84min",2.63297428446186,-0.643876497164371,2.77355680845183,1.85648036717645,2.22679572772389,0.0467759437048339,"301"
"303/224.0645mz/2.85min",2.33216500250895,0.0513017441804887,2.24660949522237,2.67457405172292,2.49736919017617,0.74270580101974,"303"
"305/197.0455mz/2.85min",2.41219244321809,1.71265864777812,2.71780964907799,3.01531024187117,2.81448899586238,2.48684114317453,"305"
"306/151.0401mz/2.85min",2.28669211948114,1.60810018393152,2.26006932879997,2.19451517183753,1.97917172384535,1.20962042569736,"306"
"307/223.0612mz/2.85min",3.29465036776613,1.87168556272333,3.21202777272237,3.64055149539111,3.43983542758223,2.0078229078213,"307"
"308/209.0455mz/2.85min",1.84188567115104,-0.447140564040136,2.00724211461956,1.92533327964531,2.05017855954513,0.243978880612342,"308"
"314/380.1674mz/2.88min",1.69668076658061,2.08888370065016,2.01948935489321,1.78693930390722,1.54544452505878,2.07655599729374,"314"
"317/131.0714mz/2.89min",3.45119543731741,3.25314735856779,3.66065432326114,3.50011631677373,3.3713323676428,3.07363450918319,"317"
"322/345.1664mz/2.9min",2.56197109098434,1.80615711308508,2.56879164375631,2.09011365175748,1.91201345689143,1.6736733404118,"322"
"325/471.2097mz/2.91min",1.4467887895375,2.21397919231209,2.06080694759765,2.15923287670796,1.81922262369992,1.87289868272847,"325"
"326/354.1331mz/2.92min",1.58607718442906,1.91122632898821,2.00289055316664,1.61823375943376,1.48058307547722,1.89078094865176,"326"
"327/448.2381mz/2.92min",2.3231976347608,2.50417697872466,2.63668187612213,2.40233545373657,2.14487930540252,2.23703704694668,"327"
"328/380.1563mz/2.92min",1.70677883976667,2.14080954600473,2.00049913157917,1.81287534622793,1.32001813383406,1.9541828688221,"328"
"329/378.1516mz/2.92min",3.3579359203182,3.74081273552058,3.61338332497392,3.44788226328622,3.29079546744683,3.59115174238926,"329"
"331/447.2347mz/2.92min",2.97128834419691,3.15113236947361,3.29539036241068,3.05650665719728,2.78196794394745,2.89078236982018,"331"
"332/361.1614mz/2.92min",2.19116209841437,2.61012309537609,2.46686348879462,2.21020237275366,2.11015153599459,2.41325860876869,"332"
"333/283.13mz/2.92min",2.20021287041918,2.66988232936218,2.56728750547854,2.43136261853377,2.11865714555227,2.50121395688684,"333"
"334/315.1563mz/2.92min",3.6427433891598,4.07873399549305,3.96313249247414,3.79443638340685,3.56261843065577,3.90159355987968,"334"
"335/351.1325mz/2.92min",2.92563383250225,3.2640951416769,3.35485849362045,2.98011885634919,2.8675338172608,3.24017081344861,"335"
"337/631.3198mz/2.92min",1.9812983804625,2.78205652916668,2.54929751066684,2.0899594004697,1.84616854954945,2.49318911520858,"337"
"339/316.1597mz/2.92min",2.81322359324832,3.24706093154649,3.13411853980661,2.95977716231095,2.73714100491551,3.08112305170755,"339"
"340/379.1551mz/2.92min",2.5314431189084,2.90597942221732,2.7956651089916,2.61962295851869,2.4619140748234,2.76442312945361,"340"
"341/171.0775mz/2.92min",1.68270426611249,2.09714949194392,2.00909842614323,1.87362332688376,1.54530684445881,1.88955635385293,"341"
"342/413.123mz/2.92min",1.71592854745306,2.07378597898057,1.96585965338176,1.7332769268418,1.67118305886841,1.95107844206655,"342"
"343/273.0074mz/2.93min",1.6726642763215,0.30669019694719,2.06318294631782,2.17273734339941,2.15916938887143,0.99811629017054,"343"
"347/195.0299mz/2.94min",2.41856752749975,0.893966497278683,2.68836761024323,1.63512028738527,2.33407738867754,1.70504306455108,"347"
"350/196.0696mz/2.96min",2.27048913054834,1.44143592462984,2.17847561929043,2.49947451110277,2.36869743752887,1.43390184521152,"350"
"351/183.0298mz/2.96min",2.18899648487269,0.632279142614222,2.01970475255759,2.56075111894231,2.37319825005441,1.16420081145545,"351"
"353/195.0662mz/2.96min",3.24201814593845,1.72469880549523,3.15462257157571,3.46982468622934,3.34126829394639,1.58466742306623,"353"
"355/391.1396mz/2.96min",2.11726719643918,1.11472121508365,1.85176072313504,2.38326838328348,2.26578210207732,1.10718714248232,"355"
"356/159.0662mz/2.97min",1.95279872981139,1.92856375048556,2.18530304568062,2.20374095706307,2.03148332901549,1.93166304062118,"356"
"357/258.0619mz/2.97min",2.10144660982042,1.28345922301724,2.02049886066966,2.26838132567388,2.18875539277175,1.27592514568148,"357"
"358/456.1985mz/2.97min",1.63734402440271,2.15496988938107,2.14428393658606,2.26270781697705,1.96262167748857,1.92216694592928,"358"
"366/167.035mz/2.99min",3.0042805391247,1.63503821821542,2.78107663500674,2.97365487389854,2.78156093648521,1.88764585630393,"366"
"367/249.0881mz/2.99min",2.312354175998,2.00770489846957,2.54013594199536,2.52101530733239,2.35024050949609,2.08105177374397,"367"
"368/209.0455mz/3.0min",1.72104608442237,1.3910793294613,1.83937219934186,2.11572224772418,1.91278402684644,1.72092868467801,"368"
"372/225.0768mz/3.01min",1.8585718037936,2.00204297485905,2.12264931377573,1.51398543051158,1.39213159301215,1.89217487879174,"372"
"374/211.0612mz/3.01min",1.80941838076952,1.34966559913712,2.11109706726912,2.22320002012187,2.25310220687318,1.63431329720515,"374"
"377/189.0768mz/3.06min",2.14638593193616,2.12107478553878,2.60256777956285,2.66323168921981,2.42769802910047,2.16655221506533,"377"
"378/153.0557mz/3.07min",2.62638917304793,3.19177989001082,2.73053262216029,2.50105408727407,2.27137113549521,2.68722987952281,"378"
"379/170.9854mz/3.08min",1.84618292215647,1.11233607752189,2.04592271500375,2.16317628730975,1.94205699084189,1.64366417795491,"379"
"381/172.0615mz/3.08min",1.54983109638755,2.35199928920388,2.00337373625029,2.02951607205316,1.83933769741548,2.21745432613374,"381"
"385/301.1405mz/3.09min",1.66751740616074,2.3285989418582,2.19914942921776,2.1654557729928,1.89015001261447,2.17769593358164,"385"
"389/194.0459mz/3.11min",1.9821061653411,1.72299401166488,2.38816041891733,2.48097219411538,2.31910432978109,2.02557492585846,"389"
"390/167.0349mz/3.11min",1.72810660022369,1.49617853294877,1.88070045536632,1.95104404817551,1.85337297651087,1.75548753153904,"390"
"392/195.0663mz/3.13min",2.91062895691616,1.65497897361762,2.89851210489673,2.90899153805996,2.84872758558619,2.2429767242256,"392"
"395/165.0557mz/3.13min",2.30171262948238,2.13572377710474,1.95924987684417,2.3595352772987,1.90853156280469,1.56445461220429,"395"
"398/164.0353mz/3.14min",1.75875537581088,1.84562411945195,1.99758006769677,2.13518910374935,1.93565404239208,1.92456961226224,"398"
"401/329.1719mz/3.1min",1.71634001888841,2.39018353946649,2.40646031171348,2.23234794045751,1.99918704835707,2.00890765415318,"401"
"402/265.0176mz/3.17min",2.57081105443631,2.59444303203531,2.46999139836645,2.51099815961969,2.53302705461878,2.61102569004536,"402"
"407/542.2357mz/3.19min",1.93111159153423,1.10188561063127,2.44434541557989,2.20141571447108,2.04550328296683,1.81291709011604,"407"
"410/289.0616mz/3.2min",2.252287474785,0.338477642137099,2.3130490075582,1.07962352946604,2.01136007143921,0.330943873490846,"410"
"411/244.0694mz/3.2min",2.24327240382891,0.986033868941248,2.38925971506221,1.72718788831431,2.09153030296058,0.978499803427217,"411"
"412/243.0663mz/3.2min",3.11647406887931,1.67374104240046,3.22703608933556,2.41489547766517,2.9098701374869,1.66620696170346,"412"
"415/177.0193mz/3.2min",2.65767313701947,1.15305928975871,2.77743934033791,1.8942135421179,2.44430171062319,1.14552521573905,"415"
"417/585.278mz/3.25min",3.42739900739993,3.61328215414186,3.83692729080521,3.8330013830118,3.58733522803052,3.7512006684543,"417"
"419/287.0562mz/3.2min",3.95434002279581,0.916292450409699,4.04807934553473,3.23760356031446,3.7520622500049,1.60772777999991,"419"
"420/575.1197mz/3.2min",2.91343333775533,0.336073454937947,3.02080638586693,1.0772192468964,2.54767502454413,0.328539689773179,"420"
"421/372.0334mz/3.21min",2.2277431819574,0.79003597433654,2.17492549004785,1.53118935718908,2.02432346416005,0.782501932059902,"421"
"431/209.0455mz/3.22min",2.02351885147597,0.68806640201832,2.27847802157987,2.4510412082353,2.41693692293035,1.37950062758151,"431"
"433/265.0717mz/3.23min",1.97271781489675,0.398062690239067,2.07149824964498,1.98852541329944,1.98282210748462,1.80433646539682,"433"
"435/306.9473mz/3.23min",2.04561323350144,1.95375270321645,2.16001907681253,2.23069611237224,2.07379289743716,1.76942556156528,"435"
"437/586.2812mz/3.25min",2.90555679220234,3.08931036439846,3.32010202051575,3.31196643622343,3.068714494546,3.22926911613835,"437"
"439/569.283mz/3.24min",2.88494675615968,2.03035811630016,3.09503258279458,2.68962068835521,2.5255316706538,2.11617526397366,"439"
"440/683.2455mz/3.25min",1.6749252406784,1.88164152578514,2.03119159434265,1.97486818810299,1.87147242665161,2.02600308804156,"440"
"441/587.284mz/3.25min",2.1930387257399,2.29204432934153,2.61417659972519,2.64518212946948,2.37985987558502,2.5198973588311,"441"
"444/670.2557mz/3.25min",1.71025772381128,1.93945470493522,1.74690711313863,2.0307513093347,1.78889015868146,1.96536533448942,"444"
"447/533.2101mz/3.27min",1.72768416027256,2.4427055983922,2.03227720887892,2.18252477423816,1.79544631118802,1.7790743061055,"447"
"451/380.062mz/3.28min",1.97081306830804,0.934636717158454,1.88713510068208,2.12738986828473,1.89892007230478,1.62607209481763,"451"
"456/246.0965mz/3.3min",2.11233507482151,2.26495784425032,2.33388804546623,1.84679177526138,1.66466218767212,1.91505064238611,"456"
"457/265.0717mz/3.28min",1.8310296837429,0.398062690239067,1.98165415008776,1.83284020116549,1.76670452557267,1.82152235111794,"457"
"458/245.0932mz/3.3min",2.98513064276538,3.10895442995597,3.18240412693697,2.69767297755842,2.56708937841205,2.77536129976657,"458"
"461/191.035mz/3.32min",1.92336587122518,0.116508797141854,1.87041113587203,2.53517882559473,2.35727598367648,0.807921120142118,"461"
"467/514.2407mz/3.35min",2.24412041933617,0.187456838005413,2.65717620723446,2.64757859012657,2.41744796748435,1.63096557313031,"467"
"468/178.051mz/3.36min",2.13085952131396,2.22627869215995,2.35188638413331,2.445029607691,2.28526078902217,2.26252424084864,"468"
"469/180.0666mz/3.36min",2.36053288507275,2.06832926989907,2.7014295875835,2.77561260561002,2.58259005180571,2.21645334252132,"469"
