"MetaboAnalyst_ID","X2024_NEG_Y.EV_1_CTRL_Run89.mzML","X2024_NEG_Y.EV_2_CTRL_Run118.mzML","X2024_NEG_Y.EV_3_CTRL_Run139.mzML","X2024_NEG_Y.6MSAS_1_Run92.mzML","X2024_NEG_Y.6MSAS_2_Run109.mzML","X2024_NEG_Y.6MSAS_3_Run136.mzML","shared_name"
"419/1021.2165mz/7.47min",1.71915506079172,1.87081601462002,1.9367919397469,1.90797794481561,1.73278053416954,1.8101878591888,"419"
"422/802.5606mz/7.51min",0.934396789920966,0.906565178888807,2.71550377881266,2.87396750279763,1.60980824961785,3.25529136251465,"422"
"423/134.8947mz/7.54min",1.5870279871412,2.08588803565177,1.81840596914096,1.89197893218883,2.25064335729994,1.95955640709274,"423"
"424/599.3205mz/7.59min",2.58621681325167,1.85941400869524,1.85522575525575,1.87267896099283,1.86369762138119,1.88218320420797,"424"
"425/760.5135mz/7.53min",1.07140723405867,3.06726142565759,1.83102305161359,1.05683961920165,1.74682301178828,2.12133963329801,"425"
"432/720.4824mz/7.71min",1.74549761011825,2.09920443467085,1.90213492877655,1.76051752503614,2.35355535378956,1.99492509931551,"432"
"433/100.9337mz/7.84min",2.32291938271544,2.25179622301863,1.84339201347983,1.72438692628718,2.2351918445178,2.0082505820718,"433"
"438/134.8947mz/7.84min",2.92100001007648,2.32226373928627,2.32138091259738,2.3124231398415,2.48158851869568,2.28918234377016,"438"
"439/116.9286mz/7.84min",3.25783760220354,3.00552180270582,2.88887587087356,2.92415317877164,3.06830986888595,2.9679262183961,"439"
"440/115.9208mz/7.84min",2.53278294383244,2.47830408395596,2.5745855233652,2.5568010137797,2.9604962005526,2.50651366686049,"440"
"441/144.9235mz/7.85min",2.56631705831065,2.36141463029345,2.33336405234162,2.30925603086862,2.43551765528587,2.24762595437418,"441"
"445/557.1084mz/7.88min",1.787269633217,1.97719813250206,1.6383684462128,2.02255087182788,1.86143238608586,1.90994188758075,"445"
"446/485.0688mz/7.88min",2.10874107861275,2.28015601981743,1.93115464861887,2.31407820931023,2.1711047818263,2.20426958018025,"446"
"447/603.1141mz/7.88min",1.71717969629026,1.90886824187428,1.52152192275172,1.92076126816634,1.76650683827133,1.80165905195667,"447"
"449/100.9337mz/7.94min",1.80000486635347,2.22129432328652,2.00140220742325,2.10495610132594,2.63958518727329,1.97126615841121,"449"
"454/115.9208mz/7.94min",2.59019168033101,2.3916912513339,2.50973685575378,2.39931694283598,2.38610192791082,2.44792036829478,"454"
"455/134.8947mz/7.94min",2.44139906235598,1.99184539852758,2.220822166113,2.21251607276924,2.2913394484036,2.13568365230614,"455"
"456/144.9235mz/7.96min",2.65476967841309,2.26121506702249,2.19570753765184,2.66020866142815,2.93315039108346,2.73043567314399,"456"
"459/100.9337mz/8.07min",2.28593601984458,1.87008036982133,1.87306899736356,2.03204805181023,2.33966667209772,2.00313592584619,"459"
"461/804.5759mz/8.09min",1.37272969742186,2.6831547643329,2.03967729022398,1.35816181499375,2.69215088888365,2.21775669950339,"461"
"462/100.9337mz/8.13min",2.81805163712039,2.01614228457663,1.86722590569424,2.03204805181023,2.0734963690402,1.90705448892774,"462"
"463/144.9235mz/8.13min",3.19813219106172,2.43003993223334,2.37832765367574,2.41864232019923,2.47818490461593,2.46223981698186,"463"
"465/115.9208mz/8.14min",3.41144990551598,2.65274022645493,2.57304471006017,2.49108088670548,2.40350266048404,2.39894262903157,"465"
"466/660.4612mz/8.14min",2.19429116406578,1.9221984347393,1.89148399471882,1.96124018987733,2.11061058606485,1.97352024876211,"466"
"467/100.9337mz/8.24min",2.25491128549876,2.19377415167692,1.83994637447926,1.45461745739041,2.00997424811856,2.32403783214933,"467"
"469/100.9337mz/8.27min",2.37010288956525,2.5019138024899,2.01024382402006,1.9517382427362,2.30673873318438,2.55404646763854,"469"
"470/686.4768mz/8.27min",3.03840390032454,2.99027190359296,2.93009973146074,2.93719233704381,3.00598823470154,2.98827046171791,"470"
"472/134.8947mz/8.28min",2.74524878396232,2.32605139383813,2.18282431876814,1.74928860584069,2.29704320835139,2.44233742364677,"472"
"473/144.9235mz/8.27min",2.66398471360105,2.6507532744,2.64481147174995,2.36524066484191,2.48318005705768,2.48216466952385,"473"
"475/115.9208mz/8.28min",2.46985412905374,3.23191002088162,2.62448210652026,2.45400513995735,2.48682054585125,2.51892091200647,"475"
"476/749.4724mz/8.36min",2.67749875936624,2.48876767988452,1.88286114127492,1.313933417065,1.79260790734614,2.21333661134919,"476"
"479/161.9136mz/8.41min",2.05843446516827,1.81935804610271,1.2851622641516,1.28021624945404,1.85558569346398,1.85849073175239,"479"
"480/186.9706mz/8.41min",2.49724111074036,1.93375445238405,1.87584515029443,1.85148277642687,1.99095588497917,1.95423581195963,"480"
"482/144.9235mz/8.42min",2.58617228884874,2.44414233415774,2.25525075145168,2.38915478236814,2.48186414297032,2.47553261791057,"482"
"483/134.8947mz/8.41min",2.58604390633428,2.32905511932365,1.95234996754763,1.91262734573126,2.37163619867395,2.33411313752157,"483"
"484/115.9207mz/8.46min",2.56463449158203,2.6753651508707,2.52900187943247,2.87726946469372,2.58375988137558,2.71204192118638,"484"
"486/100.9337mz/8.43min",1.78802364374111,1.68666062126761,2.12812535831404,1.90044340170485,2.57705096740984,2.28093399599785,"486"
"489/100.9337mz/8.54min",1.63208006003643,1.68666062126761,1.84208689044602,2.15572926862288,2.07022652016599,2.0533321199367,"489"
"491/243.8993mz/8.7min",3.21457523078307,2.47080142863844,1.21388552523583,1.78884954366357,2.49008132152081,2.45079968941498,"491"
"492/245.8948mz/8.69min",2.80040400035307,2.04749468540815,0.532012629947629,1.24837650644249,2.07697408946455,2.01787976525648,"492"
"494/223.8723mz/8.73min",2.6913220356375,2.38529866910913,1.5339411612617,1.55166616811729,2.42062934626642,2.42544041223894,"494"
"495/186.9057mz/8.74min",2.84176914916229,2.6066524295598,1.94272946650486,2.40577408115538,2.62372429690262,2.59623946658847,"495"
"496/221.8746mz/8.74min",2.83312877884568,2.5345293194005,1.68677807542692,1.76491839414896,2.56427369076299,2.56436403828225,"496"
"497/248.8936mz/8.73min",3.07151739027297,2.60554937611429,0.659588566808201,1.80328439497042,2.62911691787094,2.57732453776513,"497"
"498/188.9039mz/8.74min",2.4824975853455,1.99573068705817,1.674284966494,1.78303692871668,2.01432973036179,1.96688247128313,"498"
"499/146.9659mz/8.78min",3.15551673838015,3.00068348552344,2.6572030345146,2.69403244073498,3.03638915590845,3.0502480581901,"499"
"500/100.9337mz/8.83min",1.96448361343124,1.86450060550726,2.66262335010626,2.54756573059683,1.80557708522259,1.42747286118778,"500"
"501/115.9208mz/8.82min",2.25539640964128,2.8025573125557,2.47943976077636,2.82760775802768,2.17871991954077,1.77164718216522,"501"
"502/250.8917mz/8.75min",2.71897796282001,1.83137028161712,0.0826134079062043,1.11773229223608,1.8512901274699,1.77829640699245,"502"
"503/89.0244mz/8.98min",2.01327227988021,2.38201875108814,2.44170520740562,2.40097254622999,2.10481890181534,2.43866377289905,"503"
"505/146.9659mz/9.01min",2.31629449950793,2.03166260117128,1.91073099520118,1.99229963897292,2.16365664221957,2.15659186040963,"505"
"507/311.1687mz/9.02min",1.8800963446678,1.86709465706457,1.36828953074199,1.84432006254265,1.8242641748849,1.86246645733414,"507"
"510/544.4161mz/9.14min",2.2305938453397,2.2766817596116,2.14546350125012,2.11393702688606,2.30826189127505,2.17883952301667,"510"
"512/411.3841mz/9.38min",2.17554713359358,2.24547288761112,2.03087751694212,2.17053385618159,1.98993409193106,2.14602953195653,"512"
"513/89.0244mz/9.82min",2.99508556661457,2.29850085551213,2.28456530521799,3.00497743850106,2.99143926033519,2.2978488110862,"513"
"514/89.0244mz/9.97min",2.31772055568885,3.00107534234936,2.97369255329244,2.31053222700703,2.29138088623493,3.02276055070508,"514"
"515/100.9337mz/10.22min",2.37940013681314,1.71437549734311,1.95528774313112,2.32426977127123,2.34399069439963,2.10283322977545,"515"
