"","FC","log2(FC)","raw.pval","-log10(p)"
"648/337.2346mz/7.6min",4.0355,2.0128,0.0005493,3.2602
"896/832.2398mz/8.51min",4.5233,2.1774,0.00054948,3.26
"776/265.2524mz/7.87min",0.44883,-1.1557,0.00056153,3.2506
"1073/385.7234mz/10.33min",0.15396,-2.6994,0.00057084,3.2435
"772/788.6147mz/7.87min",13.522,3.7572,0.00061241,3.213
"774/283.2629mz/7.87min",0.4682,-1.0948,0.00061795,3.209
"703/752.5194mz/7.79min",24.111,4.5916,0.00062464,3.2044
"792/808.5817mz/7.88min",5.2748,2.3991,0.00063372,3.1981
"577/752.5195mz/7.37min",52.215,5.7064,0.00065474,3.1839
"857/782.5649mz/8.22min",37.649,5.2345,0.00075478,3.1222
"758/732.5557mz/7.86min",142.4,7.1539,0.0007633,3.1173
"684/207.0175mz/7.68min",0.24487,-2.0299,0.00078722,3.1039
"225/138.055mz/2.83min",4.7918,2.2606,0.00083456,3.0785
"1007/741.5994mz/10.19min",6.3656,2.6703,0.00084162,3.0749
"959/771.6463mz/9.66min",14.319,3.8399,0.00095813,3.0186
"478/255.243mz/6.3min",0.34497,-1.5355,0.0010352,2.985
"557/752.52mz/7.22min",6.307,2.657,0.0010428,2.9818
"752/752.5195mz/7.87min",22.865,4.5151,0.0011014,2.9581
"721/732.5553mz/7.82min",79.489,6.3127,0.00111,2.9547
"227/183.0917mz/2.9min",0.19181,-2.3822,0.0011109,2.9543
"224/120.0444mz/2.83min",4.5054,2.1717,0.0011156,2.9525
"770/782.5645mz/7.87min",3.4821,1.8,0.001118,2.9516
"719/408.308mz/7.77min",0.37315,-1.4222,0.0012017,2.9202
"499/335.1251mz/6.56min",2.3842,1.2535,0.0012146,2.9156
"718/250.1776mz/7.77min",0.3551,-1.4937,0.0012764,2.894
"816/738.5039mz/7.92min",27.893,4.8018,0.0013516,2.8691
"702/754.5348mz/7.78min",73.278,6.1953,0.0015679,2.8047
"693/730.5377mz/7.77min",164.94,7.3658,0.0015756,2.8026
"753/690.5066mz/7.87min",8.5489,3.0957,0.0017359,2.7605
"708/782.5652mz/7.77min",3.067,1.6169,0.0019118,2.7186
"302/250.1776mz/4.82min",2.352,1.2339,0.0021171,2.6743
"965/451.2449mz/9.64min",2.1416,1.0987,0.002645,2.5776
"929/851.7093mz/8.97min",0.049009,-4.3508,0.0026594,2.5752
"1083/716.5212mz/10.33min",0.13943,-2.8424,0.0026595,2.5752
"892/349.321mz/8.41min",2.2697,1.1825,0.0026897,2.5703
"301/228.1958mz/4.82min",2.6214,1.3904,0.0028187,2.55
"765/786.6001mz/7.87min",29.723,4.8935,0.0028223,2.5494
"963/519.3076mz/9.64min",2.1509,1.1049,0.0028796,2.5407
"866/851.7092mz/8.22min",0.13804,-2.8569,0.0028891,2.5392
"975/743.6153mz/9.89min",5.9943,2.5836,0.002909,2.5363
"804/223.9883mz/7.87min",0.15001,-2.7369,0.003251,2.488
"911/349.321mz/8.58min",2.461,1.2992,0.003349,2.4751
"588/237.2212mz/7.38min",0.3272,-1.6117,0.0036437,2.4385
"592/255.2317mz/7.38min",0.35065,-1.5119,0.0036519,2.4375
"962/587.3704mz/9.63min",2.231,1.1577,0.0037654,2.4242
"603/716.5216mz/7.38min",0.0064763,-7.2706,0.003873,2.412
"796/351.2502mz/7.88min",0.10395,-3.2661,0.00394,2.4045
"1002/799.6737mz/10.17min",12.166,3.6048,0.0040347,2.3942
"470/489.3392mz/6.26min",2.5583,1.3552,0.0040594,2.3915
"966/383.1824mz/9.64min",2.1514,1.1053,0.0042513,2.3715
"968/745.5369mz/9.63min",0.31464,-1.6682,0.00426,2.3706
"716/90.9766mz/7.77min",0.078659,-3.6682,0.0046587,2.3317
"420/676.4482mz/6.09min",3.1377,1.6497,0.004709,2.3271
"1024/158.964mz/10.21min",0.15432,-2.696,0.0052078,2.2833
"709/808.5817mz/7.77min",4.2727,2.0951,0.0053409,2.2724
"1015/703.5266mz/10.2min",21.386,4.4186,0.0057691,2.2389
"682/111.5218mz/7.66min",0.23112,-2.1133,0.0058622,2.2319
"923/687.5316mz/8.92min",4.7464,2.2468,0.0058968,2.2294
"984/797.6622mz/10.02min",8.6856,3.1186,0.0060551,2.2179
"943/745.5371mz/9.0min",0.39553,-1.3381,0.0060648,2.2172
"712/449.3019mz/7.77min",0.229,-2.1266,0.0067345,2.1717
"956/745.537mz/9.45min",0.25004,-1.9998,0.0083322,2.0792
"580/352.1777mz/7.37min",0.46276,-1.1117,0.010287,1.9877
"624/365.2659mz/7.51min",0.3054,-1.7112,0.010654,1.9725
"602/780.5506mz/7.39min",0.12444,-3.0064,0.011025,1.9576
"1154/199.9881mz/10.83min",0.13648,-2.8733,0.011252,1.9488
"964/315.1199mz/9.64min",2.0217,1.0155,0.011553,1.9373
"596/323.219mz/7.37min",0.089546,-3.4812,0.011756,1.9297
"699/690.5065mz/7.82min",11.325,3.5015,0.012703,1.8961
"196/188.0706mz/2.24min",0.29964,-1.7387,0.013435,1.8718
"195/205.0972mz/2.24min",0.29055,-1.7831,0.014301,1.8446
"762/761.5872mz/7.88min",19.679,4.2986,0.014977,1.8246
"813/851.7091mz/7.89min",0.02116,-5.5625,0.015061,1.8222
"761/716.522mz/7.87min",45.131,5.4961,0.015231,1.8173
"907/213.9828mz/8.51min",3.4985,1.8067,0.016225,1.7898
"879/338.3415mz/8.35min",2.1799,1.1243,0.016245,1.7893
"877/339.3447mz/8.35min",2.2283,1.1559,0.016367,1.786
"724/760.5829mz/7.82min",2.6255,1.3926,0.018385,1.7355
"662/131.5335mz/7.65min",0.3227,-1.6318,0.022777,1.6425
"471/445.313mz/6.26min",2.1352,1.0944,0.026203,1.5816
"989/771.6455mz/9.97min",0.14208,-2.8152,0.027971,1.5533
"645/111.5218mz/7.59min",0.3159,-1.6625,0.033552,1.4743
"978/771.6463mz/9.9min",0.17737,-2.4952,0.036463,1.4382
"643/111.0202mz/7.55min",0.44492,-1.1684,0.039028,1.4086
"639/481.2919mz/7.57min",0.4478,-1.1591,0.040096,1.3969
"777/352.339mz/7.87min",0.47473,-1.0748,0.040442,1.3932
"582/782.5659mz/7.37min",2.1512,1.1052,0.044177,1.3548
"610/392.3308mz/7.42min",2.4031,1.2649,0.044852,1.3482
"611/393.3341mz/7.42min",2.4511,1.2934,0.045558,1.3414
"988/743.6153mz/9.98min",0.31377,-1.6722,0.046105,1.3363
