"","FC","log2(FC)","raw.pval","-log10(p)"
"4263/371.1009mz/7.21min",0.015992,-5.9665,0.0047669,2.3218
"607/116.0528mz/3.7min",0.044357,-4.4947,0.0050259,2.2988
"1203/440.1698mz/4.72min",28.082,4.8116,0.0051244,2.2904
"1959/369.2058mz/5.21min",0.14242,-2.8118,0.0051373,2.2893
"748/443.206mz/4.15min",0.40643,-1.2989,0.0051629,2.2871
"492/177.1122mz/3.3min",0.11661,-3.1003,0.0052926,2.2763
"6098/445.1198mz/8.43min",0.057204,-4.1277,0.0053073,2.2751
"3673/383.1487mz/6.73min",15.744,3.9767,0.0053185,2.2742
"1748/414.1543mz/5.08min",27.391,4.7756,0.0053913,2.2683
"311/184.1696mz/2.15min",3.8996,1.9633,0.0054046,2.2672
"2602/453.2609mz/5.62min",0.20383,-2.2946,0.0054088,2.2669
"418/303.1413mz/3.03min",3.1456,1.6533,0.0055023,2.2595
"2856/429.2631mz/5.85min",0.20599,-2.2793,0.0055411,2.2564
"648/473.1805mz/3.87min",0.29001,-1.7858,0.0055442,2.2562
"3451/301.1408mz/6.53min",0.29179,-1.777,0.0056144,2.2507
"538/185.0809mz/3.49min",0.21375,-2.226,0.0056464,2.2482
"4269/463.1301mz/7.21min",0.013892,-6.1696,0.00565,2.248
"1793/429.2609mz/5.09min",3.1765,1.6674,0.0056575,2.2474
"876/417.1903mz/4.37min",0.19514,-2.3574,0.0056622,2.247
"814/296.1127mz/4.24min",25.126,4.6511,0.0056918,2.2448
"2559/313.0703mz/5.59min",46.125,5.5275,0.0058863,2.2302
"594/161.565mz/3.68min",0.33804,-1.5647,0.0058977,2.2293
"3341/507.2275mz/6.41min",2.2038,1.14,0.0059693,2.2241
"1848/197.1535mz/5.14min",2.1549,1.1076,0.005971,2.224
"1979/277.2159mz/5.22min",2.6953,1.4305,0.0061003,2.2146
"1842/225.1484mz/5.14min",2.0679,1.0482,0.0061321,2.2124
"3250/496.34mz/6.28min",2.0996,1.0701,0.0061726,2.2095
"1724/403.1748mz/5.06min",0.43836,-1.1898,0.0062651,2.2031
