"","filter","POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML","POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML","POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML","POS_TJGIp4_1_Run43.mzML","POS_TJGIp4_2_Run108.mzML","POS_TJGIp4_3_Run188.mzML"
"995/625.3187mz/5.41min",223849.41,331063.22,282643.34,301337.22,58792.188,68417.29,165055.48
"1000/612.3959mz/5.42min",1452463.45,2212853.5,1535230.4,1589478.9,1369696.5,1354938.8,1290524.9
"1003/371.7751mz/5.37min",116593.983,17718.322,32689.906,200498.06,28949.068,224669.02,713081
"1005/318.2998mz/5.44min",8436270,2068536.9,11726740,7150325,10655906,9722215,5393056.5
"1006/331.2262mz/5.43min",270353.765,269872.75,387333,452968.62,245199.97,270834.78,265261.1
"1007/634.3779mz/5.44min",1503323.6,1677960,1644120.4,1711974.2,1362526.8,1275824.2,1241723
"1009/594.3854mz/5.44min",752610.08,1122999,756249.1,752841.06,752379.1,673700.2,602263.25
"1010/294.2789mz/5.52min",602364.92,790480.2,1087236.2,576835,579172.4,625557.44,311892.1
"1012/616.3671mz/5.44min",637416.22,746121.1,720999.94,755858.94,496729.78,535763.8,553832.5
"1014/455.3838mz/5.47min",1315109.1,1609537.4,1235523.8,869607.6,1453251.8,1394694.4,763966.56
"1022/241.1772mz/5.47min",1085172.95,783443.4,937310.44,1228122.9,1260284.5,942223,1475288.1
"1023/120.0655mz/5.55min",1142898.75,2140442.5,1474262.1,1147173.4,1138624.1,1062983.6,955514.75
"1026/277.2159mz/5.51min",262495.525,285862.7,242652.61,282338.44,192440.97,138326.4,311887.25
"1027/536.2864mz/5.48min",3420407.4,2726391,3460564,3506449.2,3062624.2,3380250.8,3562151.2
"1028/411.3253mz/5.52min",1193301.65,2765278.5,1529370.4,956742.5,1074341.8,1312261.5,411986.88
"1029/286.2737mz/5.52min",685550.27,742180.3,991518.9,333777.3,733372.44,637728.1,187567.53
"1030/457.2214mz/5.49min",219905.525,226465.38,225487.69,251090.66,204030.83,214323.36,203927.98
"1031/102.0549mz/5.55min",235002.235,449589.66,323677.62,241653.52,220905.52,228350.95,186802.72
"1036/453.3474mz/5.56min",420206.36,465379.75,445972.1,533935,394440.62,369275.9,341075.6
"1039/256.2997mz/5.54min",434908.285,925623.6,454551.1,30752.127,929822.44,415265.47,6150.4254
"1040/415.2109mz/5.47min",264799.98,249557.08,634539.3,777762,280042.88,242466.95,186256.38
"1043/604.3675mz/5.51min",9366446.5,10643512,9463963,9993455,8735291,9120406,9268930
"1044/582.3857mz/5.51min",9512723.5,15334602,9235023,9374236,9904029,9651211,8816828
"1045/310.6698mz/5.51min",2183363.6,1636284,2078308.4,2504518.8,1376686,2288418.8,2530110.2
"1046/620.3407mz/5.51min",323355.64,317577.72,325017.34,341344.12,272710.72,326007.97,321693.94
"1047/626.4117mz/5.51min",128515.325,207163.11,115716.34,127168.49,129862.16,131138.45,113785.99
"1050/674.4183mz/5.52min",508771.72,702869.94,639258.56,767479.3,208351.98,324247.7,378284.88
"1055/246.0905mz/5.52min",618498.77,705103.44,743903.3,839594.44,432432.8,531894.1,526143.94
"1057/455.3333mz/5.56min",200873.04,646138.5,361128.66,119093,257332.61,144413.47,67535.2
"1059/525.3682mz/5.58min",134379.842,368702.62,148584.2,53222.207,212275.16,120175.484,11392.986
"1061/304.2996mz/5.58min",3684196.35,4514868,3890116.2,1638073.2,4259891.5,3478276.5,1097891.1
"1062/424.3202mz/5.59min",254757.115,345914.97,357046.84,135026.42,254979.84,254534.39,253875.97
"1063/312.2893mz/5.53min",1603906.45,86013.914,2865233.8,2811747,1501971.5,1664255.9,1543557
"1064/244.227mz/5.55min",1626545.25,1493633.5,719393.3,804887.8,1759457,2130624.2,2112915.5
"1068/286.2738mz/5.56min",691675.53,6685.927,886248.4,749053,634298.06,755185.5,521892.3
"1070/277.216mz/5.56min",378553.265,419759.66,388970.25,396784.84,275078.75,282760.53,368136.28
"1071/318.2999mz/5.54min",273371.02,274225.38,178182.03,14413266,236028.1,272516.66,10853728
"1074/473.3944mz/5.55min",257751.045,242521.97,242294.9,272980.12,240582.73,283879.53,716841.5
"1077/700.4159mz/5.57min",365563.82,425429.84,442096.94,438005.7,202752.83,236059.33,305697.8
"1083/311.7051mz/5.62min",260235.545,410499.6,333511.97,15104.677,280090.97,240380.12,3020.9354
"1089/455.3839mz/5.58min",1816210.25,1789883.6,1809041.1,3451217.5,1790618.2,1823379.4,3246436
"1090/532.2916mz/5.58min",308629.665,312932.3,320747.3,261005.36,320345.3,304327.03,292287.7
"1093/332.3155mz/5.63min",394957.87,667645.1,956161.3,77367.49,825457.5,122270.64,15473.498
"1096/388.2884mz/5.6min",444130.58,707663.7,517489.22,542528.9,334646.12,370771.94,343174.34
"1097/409.267mz/5.6min",517382.62,579087.3,597594.2,653904.94,345775.38,435732.88,455677.94
"1098/539.2539mz/5.6min",467209.92,510558.66,464613.4,474986.03,469806.44,445517.9,462415.9
"1102/387.285mz/5.6min",2115654.55,3303773,2420422.2,2511159.8,1651565.9,1810886.9,1689983.8
"1104/546.415mz/5.64min",809851.1,1971128.5,1823689.6,307928.7,557699.2,1062003,288981.44
"1106/457.1854mz/5.59min",208979.345,177960.98,259157.14,142655.06,238893.61,411964.78,179065.08
"1108/118.0861mz/5.63min",1293828.5,2052951.6,1958781.1,1229389.8,647090.6,1358267.2,652500.06
"1109/302.3049mz/5.64min",296900.82,1383760.8,221370.44,24226.904,775959.4,372431.2,3292.6982
"1112/413.3237mz/5.66min",242449.9,377699.97,23408.146,13761.36,591525.1,489111,107199.83
"1113/411.3576mz/5.67min",1863916.7,1758098.5,1510994.5,1750129.1,2031288.2,1969734.9,1984607.1
"1114/211.0964mz/5.61min",118943.153,158618.58,123135.97,114750.336,125718.36,110062.13,97817.84
"1117/523.2223mz/5.62min",1297073.55,1273886.2,1332153.6,1381221.4,1320260.9,1208589.8,1227613.1
"1120/521.3616mz/5.63min",224718.11,242123.19,242966.17,264651.44,207313.03,192566.02,161041.86
"1124/612.3965mz/5.64min",221666.705,264955.7,206850.86,216235.25,227098.16,234556.55,196206.2
"1125/230.0956mz/5.65min",887516.8,1043125.6,1070140.8,179050.62,731908,1114152.8,193687
"1126/498.3571mz/5.67min",348736.94,525354.4,530266.94,71939.51,320321,377152.88,31571.615
"1130/626.4105mz/5.65min",268159.015,360638.6,288293.03,238929.17,273445.97,262872.06,253755.77
"1133/304.2995mz/5.62min",2880611.35,214104.12,1882320.5,4730608.5,222507.36,3878902.2,3968577
"1138/913.5731mz/5.68min",924924.7,610415.5,931816.9,1168263.2,146447.23,993295.6,918032.5
"1139/317.6775mz/5.68min",9967651.5,6878018,9940844,10699382,7644020,9994459,11115582
"1141/402.7599mz/5.74min",568314.235,1171845.8,858526.25,148931.58,1273572.9,278102.22,9963.089
"1142/658.4242mz/5.65min",1446419,966558.4,1399269.6,1587982.1,763742.75,1794299.1,1493568.4
"1144/913.0714mz/5.68min",864034.075,306270.22,876147.9,1074804.9,519516.7,901163.75,851920.25
"1145/330.2997mz/5.74min",289505.905,301225.47,370794.8,63222.023,742391.75,277786.34,28173.688
"1147/618.3829mz/5.69min",47832243,46548136,47861796,53898588,41220210,47802690,49955410
"1148/615.3745mz/5.69min",4044480,2614490.8,4007245.8,4572698.5,2695419,4081714.2,4252731
"1150/596.4015mz/5.69min",115113960,146160740,114405120,121393250,112315000,115822800,108177430
"1152/572.4105mz/5.68min",681840.6,793962.4,1061466.9,780374.7,318610.6,583306.5,245857.88
"1153/700.4155mz/5.69min",1726804.5,1859598.6,2399803.8,2584033.5,1529376.8,1594010.4,1519524.6
"1154/682.4052mz/5.69min",1050572.55,1132727.6,1454805.2,1538618.4,903311.8,968417.5,894290.75
"1156/245.0825mz/5.7min",284385.425,272974.6,355001.62,409058.1,239948.23,295796.25,265284.6
"1157/473.3943mz/5.7min",382039.17,379390,384688.34,523291.84,362634.2,337327.16,628894.56
"1160/634.3564mz/5.7min",1792696.25,1633087.9,1829452.6,1991702.8,1501342.2,1853054.6,1755939.9
"1161/318.1792mz/5.69min",2865952,1662979.8,560122,3569572.2,2507972.8,3223931.2,3816033.5
"1163/525.3671mz/5.74min",448725.3,1472792.9,494999.44,148686.44,938142.1,402451.16,249572.19
"1164/149.0596mz/5.7min",789681.94,713555.5,742060.94,837302.94,681968.06,906901.2,865079.4
"1165/1191.7949mz/5.71min",662461.58,778669.7,670520.06,764773.06,536109.7,654403.1,624006.56
"1166/246.0906mz/5.7min",459858.75,359248.62,481196.47,546259.9,261660.75,449890.06,469827.44
"1171/424.3202mz/5.76min",1067803.87,385196.9,1299722.1,1429745.1,253551.92,1029578.94,1106028.8
"1172/376.3056mz/5.72min",430856.74,442515.1,310522.94,467217.75,655831.25,372388.78,419198.38
"1176/613.4278mz/5.71min",233257.125,242196.48,237472.8,85260.64,236869.28,229644.97,40904.312
"1177/518.3235mz/5.72min",506378.84,705217.75,550736.9,667006.2,318179.3,420565.4,462020.78
"1178/278.2474mz/5.72min",690847.02,884098,685325.1,903948.75,654850.44,674512.5,696368.94
"1179/684.4211mz/5.75min",696406.52,708733.1,897947.2,336322.3,684079.94,880044.94,140337.81
"1181/201.1636mz/5.71min",355886.78,348541.78,363161.62,348611.94,474246.88,271324.5,624654.75
"1182/674.418mz/5.72min",190773.14,130112.87,154088.42,227457.86,125438.27,294084.06,256834.81
"1183/550.302mz/5.72min",545927.18,462258.22,526946.2,528306.3,563548.06,647717.7,665524.5
"1185/437.3734mz/5.76min",533147.27,584394.6,481899.94,255047.86,659755.2,677114.7,279646.2
"1186/546.4151mz/5.7min",854874.3,53319.566,583129,2354000.2,97710.234,1314470.6,1126619.6
"1187/412.3198mz/5.69min",1681855.5,1391048.1,702247.1,324909.9,2098846.8,2001072.2,1972662.9
"1188/413.3237mz/5.7min",243603.2725,25115.5,23408.146,121242.945,365963.6,591379.5,540391.44
"1191/521.3615mz/5.74min",313576.09,351960.56,340203.8,409515.8,272276.75,286948.38,274069.84
"1192/344.3156mz/5.8min",279017.86,754433.9,358997.06,5887.219,450347.6,199038.66,1177.4438
"1194/302.3048mz/5.75min",408999.445,7306.774,256266.45,673348.4,35086.367,977743.5,561732.44
"1198/420.3312mz/5.75min",176994.93,520506.78,100367.56,149003.92,377497.47,104906.14,204985.94
"1199/626.4113mz/5.76min",840538.43,1243320.2,875230.56,974661.75,792120.2,805846.3,765163.3
"1200/648.3931mz/5.77min",416084.75,558220.2,353062.28,594413,276735.62,269878.03,479107.22
"1201/493.2802mz/5.76min",1031285.155,1040770.56,1043172.06,991485.44,1094371.2,1013721.25,1021799.75
"1202/230.0956mz/5.75min",1386696.6,698607.6,1233178.8,2615005.5,943355,1540214.4,2844202.5
"1203/118.0861mz/5.75min",517858.83,614315.56,105044.85,2316986.8,187959.34,421402.1,1169428.5
"1210/455.3325mz/5.76min",409982.295,114681.29,408133.12,800763,277664.12,411831.47,686026.56
"1211/587.3421mz/5.77min",402224.58,628242,457745.38,556769.56,114672.31,81194.89,346703.78
"1212/227.1276mz/5.77min",245918.27,466399.88,274396.7,314598.66,74199.086,129994.164,217439.84
"1213/609.3239mz/5.77min",625908.08,979897.7,584500.56,800507.5,87699.164,224236.8,667315.6
"1214/415.2321mz/5.77min",211011.99,398514.34,243735.5,284719.84,51213.902,118659.65,178288.48
"1215/604.3682mz/5.77min",367859.73,1288611.4,377698.62,396610.78,197876.25,195769.12,358020.84
"1216/399.2372mz/5.77min",381250.905,708709,429956.03,528983.5,113898.46,222849.7,332545.78
"1217/299.2576mz/5.78min",143934.315,128142.79,103165.41,133674.53,172011.72,154194.1,158442.48
"1218/281.2471mz/5.78min",141687.045,140895.78,102279.32,134389.58,176868.73,142478.31,147433.4
"1223/525.3675mz/5.78min",691176.845,312592.94,1108716.1,668599.75,713753.94,838501.94,421696.78
"1227/402.7598mz/5.79min",2019242.7,202117.5,1669846,2310236.8,1728248.6,2651451,2571935
"1228/417.2267mz/5.8min",99789.487,104545.31,81684.97,75537.71,126264.44,107410.47,95033.664
"1231/455.3837mz/5.86min",462254.565,551894.25,497996.3,191209.53,482966.97,441542.16,172497.19
"1233/332.3154mz/5.77min",81496.7475,11716.907,58584.535,1268494.6,11716.907,104408.96,430237.75
"1240/346.331mz/5.86min",7050055.375,14538332,13373248,175976.06,18270684,726862.75,381383.94
"1241/572.4102mz/5.82min",77637.68,64362.805,90912.555,1280709.4,30202.406,47500.906,368860.6
"1242/518.3238mz/5.82min",891790.25,1560609.1,999579.1,1037315.7,686489.2,784001.4,736753.3
"1250/408.3253mz/5.9min",320820.16,739371.8,320166.72,117668.76,396944.7,321473.6,44326.01
"1251/444.3467mz/5.9min",242838.17,870751.1,285423,75125.81,584650.4,200253.34,27686.996
"1252/457.3995mz/5.79min",112103325,110778230,101862030,122617544,109586740,113428420,118275130
"1256/479.2324mz/5.87min",771140.25,789100.56,753179.94,848004,541785.2,1118209.8,592160.94
"1257/280.2631mz/5.86min",208819.02,201939.6,200946.39,182376.27,215698.44,257088.6,233617.62
"1258/648.3939mz/5.86min",750285.625,1004690.2,936530.06,741674,734471.5,758897.25,594578.9
"1260/507.2275mz/5.86min",492717.585,505064.03,504050.2,481384.97,527324.56,410240.94,464022.66
"1261/626.4116mz/5.86min",1503074,2152284.5,1548111.1,1649764.8,1363361.9,1458036.9,1287610.6
"1262/684.421mz/5.81min",55095.78,34553.14,75638.42,768081.56,33510.17,22982.97,417030.6
"1263/427.3888mz/5.92min",1150388.45,1380778.5,1207771,536895.3,1093005.9,1288639.4,761431.6
"1265/955.7405mz/5.89min",326199.155,257601.34,1163437.4,28831.959,1041490.44,394796.97,13709.342
"1266/324.6853mz/5.87min",3959387.5,2727993.8,4042972.2,3875802.8,3020990.5,4163554.8,4059023.8
"1267/539.2532mz/5.87min",325235.935,358314.7,356373.28,331446.47,286837.3,319025.4,309394.4
"1268/610.4169mz/5.87min",32155702,44831770,31878510,31540464,32432894,33001230,29217686
"1269/629.39mz/5.87min",787748.42,593556.75,824956.7,781904.94,487545.94,802852.5,793591.9
"1271/632.3985mz/5.87min",18125933,19073050,21518692,18339614,15524556,17912252,17250056
"1272/648.3713mz/5.87min",467815.45,400014.4,512268.12,576827.2,276119.84,423362.78,552021.2
"1273/395.3303mz/5.92min",579021.68,1486903.2,1111797,98694.89,710800.06,447243.3,38167.777
"1274/277.2158mz/5.87min",713257.155,1126935.1,813787.06,845947.9,612727.25,563638.1,501105.97
"1275/640.4276mz/5.87min",345156.44,473997.84,360595.88,391721.03,304445.47,329717,298122.7
"1278/291.2314mz/5.88min",578770.09,1210606.9,714085.8,769148,366157.84,443454.38,334796.34
"1279/309.2419mz/5.88min",409939.97,888219.3,542747.1,620263.94,267840.16,277132.84,228403.44
"1281/299.2576mz/5.88min",439936.3,337002.78,354309.4,390448.9,523540.56,495656.3,489423.7
"1282/281.2471mz/5.88min",420641.94,333100.12,377414.66,328355.53,565705.44,529869.06,463869.22
"1283/1087.7015mz/5.89min",268916.11,328449.12,309091.47,305845.7,132837.34,231986.52,200037.56
"1284/440.3152mz/5.91min",235127.795,231751.56,322204.53,109798.914,254070.16,238504.03,231594.66
"1288/200.2007mz/5.89min",3008656.6,2428410.5,2873009,3144304.2,2418981,4191010,3956005.8
"1289/392.2537mz/5.89min",23889.636,39816.06,7963.212,7963.212,7963.212,537856.8,358813.2
"1290/483.415mz/5.92min",663182.3,699889.1,653686.3,65741.36,672678.3,748639.4,245491.81
"1291/478.2923mz/5.89min",5832786.5,6339052.5,6200924.5,6719669.5,3894364.5,5121263.5,5464648.5
"1292/479.2956mz/5.91min",1512136.1,1727503.8,1611068.8,1719060,1004254.44,1330843,1413203.4
"1293/337.2732mz/5.9min",777160.675,815499.1,738822.25,1287395.8,516185.7,604303.75,1595616.9
"1294/258.6232mz/5.92min",170868.145,146928.53,208303.9,196543.75,125746.266,160828.52,180907.77
"1300/690.4339mz/5.92min",562456.615,363329.34,432253.62,615105.6,518362.53,782211.8,606550.7
"1304/211.0963mz/5.92min",529866.535,842153,485485.47,447273.6,714744.56,574247.6,434242.47
"1305/317.6776mz/5.92min",244362.06,159511.08,256248.77,276680.34,143842.69,239967.14,248756.98
"1306/596.4012mz/5.92min",1579824.65,2374792.2,1550612.8,1774152.5,1433123.8,1609036.5,1494246.4
"1307/618.3828mz/5.92min",1122903.45,976095,1256697.4,1305599.8,826727.3,1118386.5,1127420.4
"1309/390.7598mz/5.98min",886327.125,829330.7,1173053.6,363697.03,937334.75,1449333.5,835319.5
"1312/494.3235mz/5.93min",299114.22,327395.5,346265.1,355987.3,225602.33,270832.94,238736.8
"1313/479.2323mz/5.93min",1802219.25,1878730.8,1753542.4,1850896.1,1431905.5,2203546.2,1635554.6
"1315/408.3255mz/5.96min",393993.76,1212646.9,320166.72,263103.12,467820.8,610055.56,162815.84
"1316/478.2251mz/5.93min",205648.625,318060.3,184915.47,226381.78,240909.89,181723.89,118630.16
"1317/471.4152mz/5.98min",1533983.1,1829850.5,1584841.8,619185.75,1483124.4,1676435.6,419982.38
"1318/455.3836mz/5.94min",533320.71,153611.2,543511.8,757697.56,178206.23,523129.62,588453.4
"1319/230.1174mz/5.94min",314315.02,290012.7,327112.03,321374.2,271604.38,307255.84,323481.44
"1323/346.3311mz/5.94min",10355376.5,1995401.5,26021874,11772149,8938604,13344229,6232948
"1324/193.1698mz/5.96min",514594.53,659532.3,498344.16,363238.72,649999.2,530844.9,477729.3
"1326/269.6615mz/5.97min",253096.55,226309.31,316593.1,351834.22,162087.78,245406.5,260786.6
"1327/544.3625mz/5.99min",431801.625,463855.72,545018.5,26633.572,399747.53,491142.12,134803.31
"1330/622.4165mz/5.97min",1052590.9,1456793.9,1068353.5,1083688,1036828.3,941232.56,848323.3
"1331/255.2316mz/5.97min",531326.215,411205.56,437134.88,519662.03,542990.4,588018.8,589376
"1332/500.369mz/5.97min",3879366.1,6023843,4462944,4775204,3086395,3295788.2,3119138.5
"1333/369.2744mz/5.97min",792525.81,1326901.9,925038.56,999142.9,640913.7,660013.06,651316.1
"1334/644.3985mz/5.97min",900524.18,648514.7,1022917.44,1150821.2,740254.25,878870.06,922178.3
"1335/231.17mz/5.97min",187721.86,320582.9,213466.58,245026.92,149625.58,161977.14,147706.77
"1336/522.3509mz/5.97min",1714790.8,1774597.8,2141145.8,2435741.8,1299400.1,1599889.6,1654983.8
"1337/444.3468mz/5.97min",309014.085,220307.67,1409997.2,84175.58,184522.34,397720.5,403051.1
"1339/395.3304mz/5.98min",736010.63,447014.34,1433176.8,807082.56,664938.7,861752.2,545538.25
"1340/453.3469mz/6.05min",187318.558,506904.44,284089.6,18109.5032,377175.75,90547.516,18109.5032
"1341/132.1018mz/6.02min",479536.25,569097.4,548482.8,69077.25,507753.62,451318.88,71519.49
"1342/552.2811mz/5.98min",986324.69,1024264.94,855819.25,918680.1,948384.44,1181254.8,1184125.5
"1343/620.3436mz/5.98min",3914103.5,3899061,3656240,3929146,3703002.8,4806893.5,4809702
"1344/522.2821mz/6.02min",417630.905,53463.094,586620.4,651971.4,267315.47,431528.97,403732.84
"1349/525.3679mz/6.01min",367505.37,486670.1,162699.55,1721893.1,301273.84,74543.59,433736.9
"1357/478.2924mz/6.0min",13015360.5,14804906,13603570,16116932,11996316,12279024,12427151
"1358/662.4093mz/6.0min",412335.885,156058.4,599246.3,735758.2,225425.47,176650.08,616482.1
"1359/258.6233mz/6.0min",402457.89,287126.62,421339.97,420344.06,327417.9,384571.72,423518.22
"1360/332.3307mz/6.03min",6184300,6728651.5,6416469,2328305.2,6453260.5,5952131,1590063.6
"1361/337.2731mz/5.98min",664153.205,255337.11,292358.47,1382618.8,131982.56,1035947.94,1127616.9
"1364/118.0861mz/6.04min",2267567.85,2421380.5,5307253.5,2113755.2,1789686.5,2528600.5,752913.6
"1367/280.2631mz/6.01min",693364.155,643678.25,508728.62,556724.4,743050.06,775367.25,801382.75
"1368/472.3992mz/6.01min",232037.4,222462.22,792333,364102.03,241612.58,134260.33,122754.51
"1372/439.389mz/6.08min",26677079,39512940,28259852,407824.53,37198868,25094306,843424.9
"1373/507.2276mz/6.03min",346502.205,448902.7,342178.06,347939.94,336380.9,345064.47,392076.06
"1374/427.3888mz/5.97min",251094.515,12633.05,142135.33,1440568.9,63165.25,360053.7,1310587.8
"1375/640.4273mz/6.03min",757422.4,992794.5,794951,811374.6,719045.75,719893.8,658828.56
"1378/483.4151mz/5.97min",227941.825,17859.662,143302.77,443398.53,90564.34,312580.88,841168
"1379/530.4198mz/6.04min",259381.705,263850.75,826300.25,254912.66,148965.62,431218.25,197360.31
"1381/542.3212mz/6.04min",725467.45,541396.94,888863.44,1023280.56,584598,680981.8,769953.1
"1382/1039.6711mz/6.04min",203902.865,225133.39,293532.2,323735.03,170971.19,162763.86,182672.34
"1384/279.6466mz/6.04min",701146.625,578625.5,849121.7,788947.3,566679.4,670608.75,731684.5
"1385/520.3394mz/6.04min",22583220,25271372,25133516,27616228,17214458,18416236,20032924
"1386/184.0732mz/6.04min",673549,781617.8,781258.8,490467.8,590880.56,687865.9,659232.1
"1390/471.4151mz/6.01min",1330448.75,71192.48,791914.6,2009880.9,274076.22,1956555.5,1868982.9
"1391/428.373mz/6.12min",147205.665,545021.2,124105.88,16115.895,375831.47,170305.45,3223.179
"1393/408.3255mz/6.05min",1195419.4,248925.67,1679420.2,1185637.8,549065.25,1237803.9,1205201
"1395/482.3235mz/6.06min",446797.75,488315.47,506881.34,588272.06,340340,399445.1,405280.03
"1396/332.3307mz/6.08min",5290009.25,121860.45,5692796.5,4887222,6090275.5,6970312,4362232.5
"1400/629.39mz/6.07min",179278.535,107087.94,172767.4,185789.67,97181.51,197201.45,214968.34
"1402/648.3721mz/6.07min",398723.825,260446.67,455497.9,549802.8,258606.16,341949.75,527371.06
"1403/324.6854mz/6.07min",2230290,1728939.8,2209522.8,2251057.2,1536174.6,2327901.5,2529176
"1404/610.4168mz/6.07min",16859290.5,23535338,15613149,16341115,17377466,17474508,15111446
"1405/624.4324mz/6.07min",992695.525,869735.25,516511.7,530058.56,1192726.2,1272003.9,1115655.8
"1406/646.4139mz/6.07min",562193.78,407153,400175.56,466575.16,657812.4,894901.44,977175
"1407/632.3986mz/6.07min",11299809.5,10348782,9324549,13737473,9826826,12250837,12808654
"1408/344.3155mz/6.02min",26490.9495,2184.7906,36465.715,1512066.1,10923.953,16516.184,270410.1
"1409/955.7402mz/6.03min",33640.3215,5666.627,28333.135,686508.3,5666.627,38947.508,181923.73
"1411/455.332mz/6.07min",308095.78,189631.12,307855,360314,155733.33,317112.62,308336.56
"1412/279.2315mz/6.12min",1526267.38,3304749.8,749182.4,847217.56,2889853.2,462058.5,2205317.2
"1413/454.2924mz/6.08min",262591.89,253652.72,271531.06,306210.62,282040.97,250906.4,253634.88
"1414/510.3578mz/6.08min",351400.345,369404.72,539516.06,395523.78,217357.23,333395.97,247273.06
"1416/622.4166mz/6.09min",923058.75,1285369.2,989792.1,954573.2,866405.8,891544.3,770111.94
"1417/644.3986mz/6.09min",774563.5,721438.5,892412.75,991834.75,613870.9,731508.94,817618.06
"1419/451.3311mz/6.1min",106684.975,518899.38,95483.12,124230.35,42277.25,84576.125,117886.83
"1420/337.2732mz/6.03min",601663.58,111265.85,679658.6,523668.56,808563.56,784821.25,139155.27
"1421/390.7596mz/6.04min",212593.37,13896.529,94753.9,1417700.5,61859.273,330432.84,1370520.6
"1425/522.2823mz/6.13min",490114.89,257336.72,681054,905009.44,475105.72,292787.94,505124.06
"1427/86.0964mz/6.09min",183228.21,81168.12,550077.75,227906.5,138549.92,520291.7,28282.148
"1429/132.1018mz/6.1min",429614.94,64088.59,1260933.9,226341.88,214111.6,1081788.1,632888
"1431/346.3311mz/6.09min",1307875.25,154459.8,1397537,32393514,354741.53,1218213.5,15394617
"1434/453.347mz/6.13min",261095.21,76940.33,832869.6,184861.17,337329.25,590215.6,67710.48
"1437/267.1717mz/6.14min",244439.555,340658.5,241826.16,183619.6,354663.47,247052.95,230511.84
"1438/439.3889mz/6.14min",43696842,1977532.8,36985652,43435144,43958540,45533230,46738650
"1440/118.0861mz/6.13min",2845454.25,1511942.6,2197319.5,5818617.5,606943.9,3493589,3594347.2
"1441/279.6466mz/6.15min",893357.05,718534.94,991199.44,910802.3,784424.9,875911.8,922050.56
"1443/1039.671mz/6.15min",658613.225,979536.06,754164.2,916256.94,563062.25,541708,492205.78
"1444/520.3394mz/6.15min",40354325,49668350,44853760,52003836,33823756,35682016,35854890
"1445/337.2732mz/6.1min",542878.06,666911.44,1138584.5,175123,637971.4,447784.72,49587.43
"1452/542.3211mz/6.16min",2447658.75,2705252.8,2684060,2989405.5,2167638.2,2116158.5,2211257.5
"1455/307.2262mz/6.17min",1035375.62,1045189.3,1417683.2,1462594.5,851057.7,925676.94,1025561.94
"1456/385.3419mz/6.22min",56671.1175,327803.56,63489.45,9970.557,473322.16,49852.785,9970.557
"1457/557.4559mz/6.17min",269444.445,319119.84,312315.34,402008.38,194078.64,226573.55,225316.72
"1458/634.3588mz/6.17min",639067.98,482535.56,356099.66,364896.22,795600.4,1199636.8,1171014.8
"1460/279.2315mz/6.17min",6464335.25,7598787,6366659,7236346,5723269.5,6503364.5,6425306
"1461/280.2348mz/6.17min",1235398.7,1474350.4,1218789.5,1585162,1095578.1,1237807.4,1232990
"1462/332.3306mz/6.14min",337358.28,112452.76,562263.8,7786569.5,112452.76,112452.76,7006250
"1466/296.258mz/6.17min",537568.565,877903.6,340912.47,320594.53,811163.2,520157.53,554979.6
"1467/395.3304mz/6.17min",507393.86,287003.12,660925.5,1723668.9,297341.8,353862.22,852136.94
"1468/444.3464mz/6.12min",96633.345,15064.338,75321.69,1543715.1,15064.338,117945,394102.1
"1472/593.3288mz/6.18min",1035057.075,1188932,1180180.9,1272296.9,368200.78,682789.9,889933.25
"1474/227.1275mz/6.19min",207084.75,350365.06,216943.9,228693.84,83822.54,155451.86,197225.6
"1475/383.2423mz/6.18min",251793.515,415592.2,280848.2,315738.97,52775.574,183686.25,222738.83
"1476/399.2373mz/6.19min",690259.58,1091366.5,748661.06,819016.1,252414.44,479601.56,631858.1
"1477/588.3735mz/6.19min",729200.905,2743552.8,1096477.5,783284.25,654534.2,675117.56,552741.6
"1478/333.3341mz/6.16min",15071.4354,5023.8118,5023.8118,919605.9,25119.059,5023.8118,1693410.5
"1480/451.3313mz/6.18min",201021.865,273410.66,211923.9,170323.95,504754.88,190119.83,117991.055
"1482/454.2922mz/6.19min",3721305.5,3824586,4226114,4491058.5,3418625.5,3498261.5,3618025
"1485/1077.7172mz/6.2min",333941.49,442683.6,377673.28,477060,290209.7,228126.38,235212.73
"1486/969.7556mz/6.24min",6322.2668,3135.8716,9508.662,618953.56,627.17432,627.17432,70526.2
"1487/450.3479mz/6.24min",190294.185,261439.83,342673.34,164404.98,78851.68,216183.39,104061.414
"1489/522.2824mz/6.17min",400146.69,516537.44,507505.44,73220.17,614351.3,292787.94,26195.836
"1491/485.4307mz/6.28min",2702132.35,3226582.5,2609790.2,1654287.1,2912118.2,2794474.5,1584906.5
"1492/410.3411mz/6.27min",219097.01,724375.06,263423.16,174770.86,340368.38,154108.19,51373.895
"1493/358.331mz/6.25min",219943.175,262612.88,502930.22,82933.984,1410400.8,177273.47,10471.186
"1494/295.2263mz/6.24min",264897.665,283580.47,285295.28,246214.86,603043.75,240512.05,232488.44
"1496/277.2158mz/6.27min",180731.735,190923.08,159343.19,159409.4,236959.9,171170.08,190293.39
"1499/508.3393mz/6.25min",230638.67,287919.6,257499.5,372127.84,200749.7,179475.6,203777.84
"1500/332.1948mz/6.25min",2294686.75,1637863.2,2440056,2244907.5,1885804.2,2344466,2514631
