"","Filename","Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML","POS_D5-211-C3-a_Run145.mzML","POS_D5-211-C3-b_Run148.mzML","POS_D5-211-C3-c_Run151.mzML"
"75","119/203.0621mz/5.28min","368459.94","289328.8","399944.6","268331.25","239737.53","243679.66"
"76","120/298.274mz/5.31min","593503.06","598996.5","555201.94","2737131.2","2658193.0","2406957.8"
"77","121/338.2663mz/5.39min","171246.66","188109.28","177548.64","436925.06","452471.1","454378.8"
"78","122/256.2999mz/5.43min","11307937.0","11312143.0","11063268.0","7854000.0","7783899.0","7501136.0"
"79","123/284.6054mz/5.43min","601384.6","552727.4","640882.44","549993.44","528104.56","520177.88"
"80","124/448.2035mz/5.43min","7044495.5","6236443.5","7188043.0","5328288.5","5086358.5","4736361.0"
"81","125/470.1855mz/5.43min","12976840.0","11808889.0","13135237.0","11681830.0","11138540.0","10768702.0"
"82","126/917.3815mz/5.43min","682053.44","563541.94","722467.9","557217.4","496833.44","441816.3"
"83","127/264.0921mz/5.43min","458984.72","398626.7","472174.56","446236.3","419108.47","395750.8"
"84","128/304.2997mz/5.46min","420237.8","1600779.4","781189.0","677108.1","544513.8","310129.4"
"85","129/284.2946mz/5.48min","122752.555","143970.66","93965.07","0.0","0.0","0.0"
"86","130/302.3052mz/5.49min","4338535.0","4959930.0","3558313.5","228062.94","172017.55","145435.47"
"87","131/303.3086mz/5.49min","842388.94","950029.44","679248.75","21477.895","13757.322","6893.141"
"88","133/338.2663mz/5.49min","146732.7","143734.78","136945.6","346922.12","368002.84","376861.47"
"89","134/322.2714mz/5.58min","458712.03","531342.1","355391.0","23046.518","20030.064","15115.784"
"90","135/437.1932mz/5.58min","2009082.9","2349523.8","2140853.8","1769361.0","1567075.5","1473310.2"
"91","136/300.2897mz/5.59min","23287200.0","25048578.0","17675370.0","1994862.9","1780509.9","1574062.9"
"92","137/344.3158mz/5.61min","1565503.1","1719950.9","1235153.4","138843.52","81754.68","150181.64"
"93","138/195.1017mz/5.61min","763165.75","753661.0","792258.3","827168.6","813318.7","813200.0"
"94","140/347.3349mz/5.66min","972210.75","1045634.9","693086.06","27681.098","3687.506","0.0"
"95","141/346.3315mz/5.67min","4567720.0","4998122.5","4014102.8","223304.77","129849.59","102347.91"
"96","143/225.0911mz/5.67min","1899133.2","2506728.2","2575933.2","469664.9","436431.75","439169.16"
"97","144/118.0651mz/5.68min","832281.06","1088992.5","1140044.9","211180.25","190746.78","188245.72"
"98","145/535.209mz/5.67min","541581.44","869413.3","919714.56","54928.86","54894.56","48007.137"
"99","146/105.0336mz/5.68min","1846915.0","2467678.5","2597630.5","469416.1","440235.25","423513.88"
"100","147/279.0992mz/5.68min","15139993.0","19929360.0","20734506.0","4694515.0","4444420.5","4410563.0"
