"","filter","Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML","NEG_D5-227-C1-a_Run221.mzML","NEG_D5-227-C1-b_Run224.mzML","NEG_D5-227-C1-c_Run227.mzML"
"374/449.3021mz/7.77min",246196.68,410327.8,550195.75,508390.44,82065.56,82065.56,82065.56
"375/393.2195mz/7.77min",368680.44,614467.4,751194.7,727603.44,122893.48,122893.48,122893.48
"377/782.5661mz/7.77min",160370.604,267284.34,309090.8,405387.88,53456.868,53456.868,53456.868
"381/80.9479mz/7.77min",364872.336,608120.56,878339.6,868997.2,121624.112,121624.112,121624.112
"385/362.3026mz/7.77min",161299.896,609177.06,268833.16,429664.03,53766.632,53766.632,53766.632
"386/221.1751mz/7.77min",194342.76,611463.44,323904.6,499227.66,64780.92,64780.92,64780.92
"387/226.1802mz/7.77min",286345.86,875251.06,477243.1,677584.6,95448.62,95448.62,95448.62
"388/228.1958mz/7.77min",370686.12,1119824.1,617810.2,886804.6,123562.04,123562.04,123562.04
"389/244.1907mz/7.77min",204548.928,658246.4,340914.88,528462.7,68182.976,68182.976,68182.976
"390/408.3082mz/7.77min",2716349.7,7784803.5,4527249.5,6539636.5,905449.9,905449.9,905449.9
"391/236.1621mz/7.78min",195555.318,597995,325925.53,469060.94,65185.106,65185.106,65185.106
"393/250.1777mz/7.78min",658169.64,1942089.2,1096949.4,1587470.6,219389.88,219389.88,219389.88
"394/266.1726mz/7.78min",322560,955077.4,537600,786402.1,107520,107520,107520
"396/668.6182mz/7.8min",78628.902,131048.17,325896.25,400592.38,26209.634,26209.634,26209.634
"398/395.3305mz/7.8min",193967.628,323279.38,625791.75,427536.22,64655.876,64655.876,64655.876
"399/371.1526mz/7.81min",774881.16,258293.72,258293.72,258293.72,1304933,1350455.1,1291468.6
"400/409.2744mz/7.82min",284539.068,474231.78,675851.94,595268.06,94846.356,94846.356,94846.356
"403/740.4044mz/7.83min",98369.538,519320.3,163949.23,534845.44,32789.846,32789.846,32789.846
"405/180.9728mz/7.86min",199557.636,66519.212,66519.212,66519.212,527341.3,332596.06,756743.56
"407/140.0682mz/7.86min",220526.7,367544.5,387615.97,402318.38,73508.9,73508.9,73508.9
"408/118.924mz/7.87min",952531.92,317510.64,317510.64,317510.64,2456289,2666075.5,1587553.2
"410/382.1759mz/7.87min",9104612.4,3034870.8,3034870.8,3034870.8,15174354,17027660,16360408
"411/213.9829mz/7.87min",616563.24,1919399.9,1027605.4,1473685.1,205521.08,205521.08,205521.08
"412/114.934mz/7.87min",1248800.34,416266.78,416266.78,416266.78,2140004.2,2180116.8,2081333.9
"413/116.9284mz/7.87min",23560848,7853616,7853616,7853616,39268080,41294780,40169250
"414/281.248mz/7.87min",1149590.1179,652.44716,652.44716,3262.2358,2483514.2,2501954.2,2295918
"415/293.1789mz/7.87min",682321.14,227440.38,227440.38,227440.38,1137201.9,1868822.2,1251843.2
"416/325.1839mz/7.87min",798927.3,266309.1,266309.1,266309.1,1331545.5,1451283.1,1451477.4
"417/349.2355mz/7.87min",263900.736,87966.912,87966.912,87966.912,443126.44,453632.3,439834.56
"418/379.1791mz/7.87min",1593006.9,531002.3,531002.3,531002.3,2655011.5,2868228.2,2760117
"419/117.9285mz/7.87min",2757619.8,919206.6,919206.6,919206.6,4596033,4772604,4603745.5
"420/118.9266mz/7.87min",688341.36,229447.12,229447.12,229447.12,1147235.6,1194279.5,1189086.1
"421/194.9056mz/7.87min",578000.34,192666.78,192666.78,192666.78,963333.9,1059227.2,1006760.5
"422/248.9601mz/7.87min",407073.036,135691.012,135691.012,135691.012,678455.06,741764.25,735767.6
"424/716.5229mz/7.85min",2034108.4515,38292.375,23643.342,50018.703,4739394.5,4018198.2,4468503.5
"426/327.2536mz/7.87min",275866.596,91955.532,91955.532,91955.532,468138.7,517064.16,459777.66
"427/380.1825mz/7.87min",308465.04,102821.68,102821.68,102821.68,515097.4,532825.8,514108.4
"428/400.147mz/7.87min",300147.618,100049.206,100049.206,100049.206,510059.88,507631.06,500246.03
"429/449.1606mz/7.87min",663578.52,221192.84,221192.84,221192.84,1105964.2,1190546.5,1129110.6
"430/80.9479mz/7.87min",332523.264,554205.44,766733,662708,110841.088,110841.088,110841.088
"432/381.1735mz/7.87min",31837584,10612528,10612528,10612528,53062640,56793400,54479892
"433/383.1774mz/7.87min",1127958.54,375986.18,375986.18,375986.18,1879930.9,1984702.6,1918029.8
"434/351.2142mz/7.88min",208698.66,347831.1,411891.94,446646.34,69566.22,69566.22,69566.22
"435/373.2323mz/7.88min",172833.618,288056.03,366857.03,393746.16,57611.206,57611.206,57611.206
"440/327.2268mz/7.88min",175662.618,292771.03,401697.75,469093.34,58554.206,58554.206,58554.206
"442/780.551mz/7.88min",278324.418,524300.3,586630.3,463874.03,92774.806,92774.806,92774.806
"447/265.2526mz/7.88min",330241.62,550402.7,593038,659578.25,110080.54,110080.54,110080.54
"448/283.2631mz/7.88min",622852.32,1038087.2,1192718.6,1254190.1,207617.44,207617.44,207617.44
"449/378.2088mz/7.88min",962868.48,1604780.8,1902974.9,1778196,320956.16,320956.16,320956.16
"451/351.2504mz/7.88min",572884.44,954807.4,1233496.9,1332614.5,190961.48,190961.48,190961.48
"452/352.3391mz/7.88min",1084962,1808270,1893316.8,2116893,361654,361654,361654
"453/782.5661mz/7.88min",391113.9,663917.5,651856.5,836470.9,130371.3,130371.3,130371.3
"454/808.5823mz/7.88min",280198.872,466998.12,482550.6,620544.4,93399.624,93399.624,93399.624
"455/810.5972mz/7.87min",250399.128,417331.88,667023.6,445068.88,83466.376,83466.376,83466.376
"456/730.5377mz/7.94min",122165.418,2663547.5,204582.55,203609.03,40721.806,40721.806,40721.806
"457/129.9756mz/7.89min",852618.6,284206.2,284206.2,284206.2,1816714.2,1421031,1463203.5
"458/132.9mz/7.89min",230465.76,76821.92,76821.92,76821.92,592581.5,418539.84,384109.6
"463/752.5197mz/7.9min",439967.736,5045745.5,824222.5,733279.56,146655.912,146655.912,146655.912
"465/134.8945mz/7.9min",4622804.7,1540934.9,1540934.9,1540934.9,11881080,8376680.5,7704674.5
"467/579.2631mz/7.9min",502445.88,866906.25,837409.8,983598.94,167481.96,167481.96,167481.96
"468/466.1507mz/7.9min",920700.84,306900.28,306900.28,306900.28,1534501.4,1673466.6,1636266.9
"469/443.2046mz/7.9min",153770.904,256284.84,784429.4,707211.6,51256.968,51256.968,51256.968
"471/397.1681mz/7.93min",1787717.4,595905.8,595905.8,595905.8,2979529,3048223.5,3027389.2
"473/284.2947mz/7.99min",303160.182,505266.97,662740.4,595347.56,101053.394,101053.394,101053.394
"474/365.266mz/7.99min",268629.732,449623.97,636855.8,447716.22,89543.244,89543.244,89543.244
"475/336.3258mz/8.04min",181253.1,302088.5,532987.06,410842.88,60417.7,60417.7,60417.7
"476/325.1839mz/8.13min",1235960.88,411986.96,411986.96,411986.96,2059934.8,2145791.8,2166071
"478/150.8893mz/8.24min",197469.564,65823.188,65823.188,65823.188,329115.94,411117.12,645634
"480/395.3307mz/8.2min",110631.534,184385.89,273674.53,233971.42,36877.178,36877.178,36877.178
"481/399.1838mz/8.21min",925221.9,308407.3,308407.3,308407.3,1570386.6,1585149.1,1542036.5
"482/690.5064mz/8.21min",845013.36,3554107.8,1408355.6,1716797.9,281671.12,281671.12,281671.12
"483/385.1931mz/8.21min",396805.92,132268.64,132268.64,132268.64,661343.2,728044.5,668611.5
"485/468.1676mz/8.2min",878919.1775,11681.255,1478.54688,7392.7344,1746157.1,1854424,1775310.4
"486/118.9266mz/8.21min",381488.136,127162.712,127162.712,127162.712,908269.44,635813.56,893309.7
"488/384.1915mz/8.21min",3252283.2,1084094.4,1084094.4,1084094.4,5485898.5,5819951,5420472
"489/114.934mz/8.21min",719057.34,239685.78,239685.78,239685.78,2256604.2,1219908.5,1198428.9
"490/383.1892mz/8.21min",11355759.6,3785253.2,3785253.2,3785253.2,19008794,20388300,18926266
"493/381.1946mz/8.21min",554370.636,184790.212,184790.212,184790.212,924672.5,1007123.25,923951.06
"494/402.1628mz/8.21min",190970.268,63656.756,63656.756,63656.756,329977.6,330277.3,318283.78
"496/712.4884mz/8.22min",111035.286,1524847.8,185058.81,564535.9,37011.762,37011.762,37011.762
"497/825.694mz/8.22min",220342.668,503529.84,367237.78,443980.25,73447.556,73447.556,73447.556
"499/117.9285mz/8.22min",1537881.3,512627.1,512627.1,512627.1,2747092.2,2796048,2563135.5
"501/752.5197mz/8.22min",265800.264,664969.75,443000.44,639587.6,88600.088,88600.088,88600.088
"506/851.7097mz/8.22min",800354.4,1333924,1856737.5,2629098.2,266784.8,266784.8,266784.8
"507/134.8945mz/8.22min",7111140,2370380,2370380,2370380,12985776,12572214,11851900
"508/421.2507mz/8.22min",152987.85,254979.75,406899.88,329974.97,50995.95,50995.95,50995.95
"510/132.9mz/8.22min",364110.84,121370.28,121370.28,121370.28,651842.9,707644.25,606851.4
"514/686.4765mz/8.25min",1403850.3,467950.1,467950.1,467950.1,2353780.5,2470866.2,2339750.5
"515/409.2046mz/8.27min",234556.572,78185.524,78185.524,78185.524,394295.03,474611.78,390927.62
"516/617.417mz/8.29min",144552.372,240920.62,285782.78,367754.25,48184.124,48184.124,48184.124
"517/150.8893mz/8.32min",1077440.94,359146.98,359146.98,359146.98,2220924.8,2730443.5,1795734.9
"518/118.8995mz/8.34min",384470.88,128156.96,128156.96,128156.96,1655911,740417.9,640784.8
"520/312.3257mz/8.33min",135483.786,271022.06,225806.31,239779.52,45161.262,45161.262,45161.262
"521/321.315mz/8.35min",167175.918,278626.53,425720.4,345397.97,55725.306,55725.306,55725.306
"522/338.3415mz/8.35min",18016670.4,30027784,44236464,36216170,6005556.8,6005556.8,6005556.8
"523/675.6754mz/8.35min",119446.47,199077.45,422496.22,288511.2,39815.49,39815.49,39815.49
"524/250.1776mz/8.35min",134219.484,225416.72,282392.97,223699.14,44739.828,44739.828,44739.828
"526/391.2839mz/8.38min",504660.45,953992.5,841100.75,846391.3,168220.15,168220.15,168220.15
"527/413.2657mz/8.38min",1868602.32,3535303.8,3392231.8,3114337.2,622867.44,622867.44,622867.44
"528/716.5227mz/8.34min",311707.27,2342433.8,242027.98,439808.1,373530.2,167659.03,249884.34
"530/393.2971mz/8.39min",777395.94,1295659.9,1391640.1,1666456.9,259131.98,259131.98,259131.98
"531/738.5038mz/8.41min",113683.002,1407809.5,189471.67,333868.6,37894.334,37894.334,37894.334
"532/136.0216mz/8.42min",2823343.2,4908357.5,4750310,4705572,941114.4,941114.4,941114.4
"533/312.3258mz/8.43min",442922.88,738204.8,1043701.44,812029.94,147640.96,147640.96,147640.96
"534/325.1839mz/8.48min",483224.136,161074.712,161074.712,161074.712,805373.56,850517.94,909842.6
"535/195.8107mz/8.49min",3069550.2,1023183.4,1023183.4,1023183.4,5115917,5239775.5,5335559
"536/197.8078mz/8.49min",3978162.9,1326054.3,1326054.3,1326054.3,6932228,6630271.5,6799997.5
"537/199.8048mz/8.49min",1886996.1,628998.7,628998.7,628998.7,3231617.8,3144993.5,3150183
"538/352.3391mz/8.53min",8401034.4,14913989,14001724,14051035,2800344.8,2800344.8,2800344.8
"539/490.1468mz/8.55min",1310491.8,436830.6,436830.6,436830.6,2212872.5,2184153,2325519.2
"541/488.15mz/8.55min",1214566.8,404855.6,404855.6,404855.6,2371604.8,2024278,2432358.2
"543/339.1995mz/8.57min",1659301.32,553100.44,553100.44,553100.44,2765502.2,3610455.2,2899284.8
"545/562.4251mz/8.6min",143259.63,238766.05,306745.84,392646.94,47753.21,47753.21,47753.21
"546/243.8991mz/8.59min",13868266.8,4622755.6,4622755.6,4622755.6,23418044,24852612,23113778
"547/132.8677mz/8.59min",2085418.5,695139.5,695139.5,695139.5,3499608.2,3912797.8,3475697.5
"548/337.2052mz/8.6min",580102.86,193367.62,193367.62,193367.62,966838.1,1545927,1059090.4
"550/134.865mz/8.6min",1333152.6,444384.2,444384.2,444384.2,2221921,2423848,2347619.8
"551/268.9842mz/8.61min",1480995.48,493665.16,493665.16,493665.16,2649639.2,2700903.2,2468325.8
"552/698.9108mz/8.62min",667611.3,222537.1,222537.1,222537.1,1113520.9,1112685.5,1122086.6
"553/213.9829mz/8.58min",598309.68,1994470.4,1185502.4,997182.8,199436.56,199436.56,199436.56
"554/245.8946mz/8.62min",5487544.2,1829181.4,1829181.4,1829181.4,9267843,9846713,9145907
"555/368.9784mz/8.63min",1695583.08,565194.36,565194.36,565194.36,2825971.8,3022524,3057185.5
"556/318.9812mz/8.64min",1587059.28,529019.76,529019.76,529019.76,2645098.8,2786639.2,2759803.8
"557/218.986mz/8.64min",1486825.08,495608.36,495608.36,495608.36,2478041.8,2829321.5,2883886.8
"558/119.9468mz/8.65min",2862297.6,954099.2,954099.2,954099.2,4770496,5008786.5,4898275.5
"561/135.9708mz/8.67min",810889.56,270296.52,270296.52,270296.52,1430766.4,1581214.2,1351482.6
"562/366.3727mz/8.67min",403221.636,672036.06,682396.2,1274133.4,134407.212,134407.212,134407.212
"564/340.3571mz/8.68min",216094.668,360157.78,395351.1,360366.03,72031.556,72031.556,72031.556
"565/216.8802mz/8.69min",1142919.6,380973.2,380973.2,380973.2,2012235.5,2240227,1904866
"566/421.2841mz/8.69min",7900.6484,39503.242,7900.6484,544583.6,7900.6484,7900.6484,7900.6484
"567/146.9658mz/8.69min",25060188,8353396,8353396,8353396,41766980,48108860,43917670
"568/101.9808mz/8.69min",565300.62,188433.54,188433.54,188433.54,1606727.4,1861676.2,942167.7
"569/546.4303mz/8.71min",1279278,2547870.2,3230274.2,2132130,426426,426426,426426
"572/201.9757mz/8.72min",630422.76,1050704.6,1094939.9,1111101.2,210140.92,210140.92,210140.92
"573/161.9135mz/8.75min",3483904.2,1161301.4,1161301.4,1161301.4,5806507,6599059,6053890
"574/394.3223mz/8.75min",317058.12,528430.2,637982.5,550920.1,105686.04,105686.04,105686.04
"577/377.3199mz/8.82min",2495012.1,4158353.5,4752001,4635601.5,831670.7,831670.7,831670.7
"578/321.2101mz/8.81min",218747.064,72915.688,72915.688,72915.688,364578.44,788619.06,443346.75
"579/378.3233mz/8.82min",406614.72,1273558.2,707867.56,677691.2,135538.24,135538.24,135538.24
"580/217.9008mz/8.84min",289354.068,96451.356,96451.356,96451.356,482256.78,3218258.8,918095.2
"581/229.9007mz/8.84min",5841819,1947273,1947273,1947273,10028511,9977960,9736365
"582/265.1476mz/8.85min",529394.04,176464.68,176464.68,176464.68,882323.4,910456.2,925495.25
"583/132.9233mz/8.86min",10853798.4,3617932.8,3617932.8,3617932.8,18089664,19035716,18494360
"584/200.8587mz/8.87min",1777695.12,592565.04,592565.04,592565.04,3171329.2,2962825.2,3240959.8
"585/142.9288mz/8.88min",2278875,759625,759625,759625,4366298,4152233.5,3798125
"587/118.9267mz/8.88min",2164930.8,721643.6,721643.6,721643.6,3608218,3646289,3718813
"588/339.1994mz/8.88min",2125001.52,708333.84,708333.84,708333.84,3541669.2,3570754.5,3631809.5
"589/144.9233mz/8.89min",51471510,17157170,17157170,17157170,95945280,97955940,85785850
"591/328.8306mz/8.9min",945453.24,315151.08,315151.08,315151.08,1669144.8,1575755.4,1793482.4
"592/312.8359mz/8.9min",4201942.2,1400647.4,1400647.4,1400647.4,7003237,7056709,7666837.5
"593/160.9182mz/8.88min",538332.12,179444.04,179444.04,179444.04,1016431.7,3467333,897220.2
"594/311.1683mz/8.9min",320482.86,106827.62,106827.62,106827.62,534138.1,693835.4,751216.25
"595/145.9234mz/8.9min",5752129.2,1917376.4,1917376.4,1917376.4,9984277,11129447,9586882
"596/325.1839mz/8.9min",407157.18,135719.06,135719.06,135719.06,821117.3,678595.3,766020.9
"598/99.9257mz/8.92min",36863712,12287904,12287904,12287904,62490332,65437276,61439520
"600/183.9341mz/8.93min",22147447.2,7382482.4,7382482.4,7382482.4,37141024,40943384,36912412
"602/139.9444mz/8.93min",3651188.4,1217062.8,1217062.8,1217062.8,6085314,6730489,6835079.5
"603/150.8893mz/8.94min",1557516.9,519172.3,519172.3,519172.3,3689962.2,2595861.5,2758316.8
"604/132.9001mz/8.94min",2012088,670696,670696,670696,3353480,3518878.8,3472501.2
"605/134.8945mz/8.94min",39955015.2,13318338.4,13318338.4,13318338.4,66591692,70681300,68995210
"608/114.934mz/8.94min",3930102.6,1310034.2,1310034.2,1310034.2,6550171,6993019.5,7012187
"610/118.8995mz/8.94min",349304.136,116434.712,116434.712,116434.712,2435246,582173.56,643752.75
"614/146.9658mz/8.95min",4025746.8,1341915.6,1341915.6,1341915.6,7747127.5,9296579,6709578
"616/439.2516mz/8.95min",1079239.5,359746.5,359746.5,359746.5,2300922.2,2242828.8,1798732.5
"619/168.9862mz/8.96min",276472.95,92157.65,92157.65,92157.65,516588.53,732419.94,460788.25
"620/132.8677mz/8.95min",776796.48,258932.16,258932.16,258932.16,1294660.8,1358948.8,1646031.4
"622/134.8649mz/8.95min",459762.42,153254.14,153254.14,153254.14,766270.7,934434.1,1054965.6
"623/101.9808mz/8.95min",1807010.7,602336.9,602336.9,602336.9,3011684.5,3366452.5,4830717
"624/124.9967mz/8.95min",966874.74,322291.58,322291.58,322291.58,1611457.9,2341712.8,2134124.8
"625/523.3454mz/8.95min",187343.982,62447.994,62447.994,62447.994,355265.34,520054.72,312239.97
"627/115.9207mz/8.96min",249433710,83144570,83144570,83144570,415722850,428876380,428271900
"628/119.9467mz/8.96min",652526.16,217508.72,217508.72,217508.72,1589161.8,1216097.4,1087543.6
"629/129.9756mz/8.96min",1531268.4,510422.8,510422.8,510422.8,2552114,4056280,4145494.5
"630/378.3234mz/8.96min",588224.4,980374,1422119.9,1361969.6,196074.8,196074.8,196074.8
"632/495.2568mz/8.96min",1964287.32,654762.44,654762.44,654762.44,3872513.2,3273812.2,3341475
"633/377.3201mz/8.96min",2529047.7,4215079.5,4631715,4508707,843015.9,843015.9,843015.9
"634/113.9262mz/8.96min",13168269.6,4389423.2,4389423.2,4389423.2,21947116,24038180,22579076
"635/135.9708mz/8.96min",482500.14,160833.38,160833.38,160833.38,804166.9,841882,810039.44
"636/383.1891mz/8.96min",699139.32,233046.44,233046.44,233046.44,1415455.4,1212211.8,1165232.2
"637/511.2513mz/8.96min",91223.538,30407.846,30407.846,30407.846,322962.72,152039.23,229505.1
"638/102.9567mz/8.96min",337196.964,112398.988,112398.988,112398.988,561994.94,724328.7,628272.6
"639/827.7096mz/8.96min",566370.4,566370.4,2831852,3174166.8,566370.4,566370.4,566370.4
"642/879.7404mz/8.96min",338815.5,338815.5,1694077.5,2082753.4,338815.5,338815.5,338815.5
"643/381.1735mz/8.97min",251475.396,83825.132,83825.132,83825.132,534101.4,474447.47,419125.66
"644/355.1578mz/8.97min",851057.34,283685.78,283685.78,283685.78,1668338,1440808.9,1418428.9
"645/379.3358mz/8.97min",4316204.7,7193674.5,7445887,7377834,1438734.9,1438734.9,1438734.9
"646/380.339mz/8.97min",1256885.64,2094809.4,2213999.2,2171573.5,418961.88,418961.88,418961.88
"647/395.3306mz/8.97min",441893.94,736489.9,797982.8,856263.4,147297.98,147297.98,147297.98
"648/851.7098mz/8.97min",21505584,47442770,35842640,43310576,7168528,7168528,7168528
"651/481.2921mz/8.97min",1934748.3,3224580.5,3402445.5,3630187.8,644916.1,644916.1,644916.1
"652/353.1422mz/8.97min",176415.504,58805.168,58805.168,58805.168,346862.62,294025.84,340026.3
"656/823.6788mz/8.98min",11906016,19843360,38034332,34571148,3968672,3968672,3968672
"658/199.9291mz/8.92min",1129627.08,376542.36,376542.36,376542.36,1882711.8,1896529.1,1941944.8
"659/312.8359mz/9.05min",1805668.68,601889.56,601889.56,601889.56,3009447.8,3069997.5,5275115
"660/200.8586mz/9.05min",509495.22,169831.74,169831.74,169831.74,1356311.6,1314570.1,849158.7
"661/328.8307mz/9.05min",420080.4,140026.8,140026.8,140026.8,703678.4,700134,1162951.4
"663/352.3391mz/9.09min",1240602.3,2237733.2,2067670.5,2068960.6,413534.1,413534.1,413534.1
"665/355.1579mz/9.14min",181135.05,60378.35,60378.35,60378.35,325869.12,344704.2,301891.75
"666/693.4403mz/9.14min",415301.94,138433.98,138433.98,138433.98,692169.9,984677.3,809652.4
"667/463.3312mz/9.19min",7160.9862,69743.04,11934.977,844327.6,2386.9954,2386.9954,2386.9954
"668/411.3839mz/9.34min",349481.82,116493.94,116493.94,116493.94,582469.7,616815.75,595734.06
"673/587.4644mz/9.62min",490841.52,1608323.6,1162991.4,818069.2,163613.84,163613.84,163613.84
"674/613.4225mz/9.62min",3886338.6,8090862,6477231,7746319,1295446.2,1295446.2,1295446.2
"675/879.7408mz/9.63min",3105124.8,3105124.8,15525624,16684394,3105124.8,3105124.8,3105124.8
"676/451.2451mz/9.64min",191947.764,319912.94,399314.78,530607.25,63982.588,63982.588,63982.588
"677/383.1825mz/9.64min",202748.4,337914,409138.06,545625.9,67582.8,67582.8,67582.8
"678/537.3945mz/9.79min",208289.436,400313.9,347149.06,513985.62,69429.812,69429.812,69429.812
"680/452.9224mz/9.92min",108203.838,36067.946,36067.946,36067.946,180339.73,414778.78,458672.1
"681/226.9514mz/9.94min",805836.9,1343061.5,2297287.8,2240422,268612.3,268612.3,268612.3
"683/101.9808mz/10.0min",366258.15,122086.05,122086.05,122086.05,610430.25,658714.06,664545.4
"684/495.3143mz/10.0min",827733.54,275911.18,275911.18,275911.18,1379555.9,1621223.9,1498836
"685/496.3169mz/10.0min",297377.082,99125.694,99125.694,99125.694,495628.47,579013.2,540790.2
"687/853.7229mz/10.02min",30403.4604,50672.434,29267010,31912024,10134.4868,10134.4868,10134.4868
"688/771.6468mz/10.03min",1091044.2,3348006.2,1932172.8,1818407,363681.4,363681.4,363681.4
"690/743.6156mz/10.04min",648579.48,1837562.8,1158102,1080965.8,216193.16,216193.16,216193.16
"691/736.5418mz/10.09min",267297.9,445496.5,484503.8,489708.22,89099.3,89099.3,89099.3
"692/663.4535mz/10.09min",931676.94,1568897.5,1552794.9,1554554.9,310558.98,310558.98,310558.98
"693/685.4354mz/10.09min",8321128.8,15361326,14116750,13868548,2773709.6,2773709.6,2773709.6
"694/708.5108mz/10.09min",458490,764150,797242.3,780993.2,152830,152830,152830
"695/726.4616mz/10.09min",875298.84,1458831.4,1490331.4,1479277.5,291766.28,291766.28,291766.28
"696/132.8677mz/10.16min",469195.38,156398.46,156398.46,156398.46,1106775.4,781992.3,1095104.9
"697/134.8651mz/10.16min",321522.66,107174.22,107174.22,107174.22,568142.25,565861.9,535871.1
"698/146.9803mz/10.17min",1937860.68,9715590,3439236,3229767.8,645953.56,645953.56,645953.56
"699/144.9822mz/10.18min",4504584,21425664,7507640,15264123,1501528,1501528,1501528
"700/80.9479mz/10.18min",489587.22,930464.2,849612.6,815978.7,163195.74,163195.74,163195.74
"701/102.9568mz/10.19min",699382.08,233127.36,233127.36,233127.36,1165636.8,1542814.6,1486294.6
"702/306.9188mz/10.2min",593038.62,197679.54,197679.54,197679.54,1033089.7,1033955.3,988397.7
"703/589.4798mz/10.2min",1294730.4,3322679.2,3077128.5,2157884,431576.8,431576.8,431576.8
"704/112.9856mz/10.2min",9691258.2,3230419.4,3230419.4,3230419.4,17625468,16448022,16152097
"705/216.9227mz/10.2min",1047700.08,3525483.2,2452230.2,1746166.8,349233.36,349233.36,349233.36
"707/615.4952mz/10.21min",508288.65,847147.75,914513.8,969591.4,169429.55,169429.55,169429.55
"708/738.5038mz/10.22min",594138.15,1247813.9,990230.25,1094689.1,198046.05,198046.05,198046.05
"710/690.506mz/10.23min",213245.472,366437.78,355409.12,380627.47,71081.824,71081.824,71081.824
"712/158.9641mz/10.23min",1121812.26,2624077.2,1906315.6,1869687.1,373937.42,373937.42,373937.42
"713/588.8974mz/10.23min",340163.1,113387.7,113387.7,113387.7,566938.5,577745.06,618954.56
"714/180.9728mz/10.23min",1066746.84,355582.28,355582.28,355582.28,1807361.2,1865719.2,1777911.4
"715/520.9097mz/10.23min",536414.4,178804.8,178804.8,178804.8,911145.2,917548.2,894024
"716/226.9514mz/10.23min",2230821.3,7775669,3827481.2,3718035.5,743607.1,743607.1,743607.1
"717/362.9259mz/10.23min",290522.16,506429,499602.03,484203.6,96840.72,96840.72,96840.72
"718/430.9133mz/10.23min",264896.58,441608.06,446381.62,441494.3,88298.86,88298.86,88298.86
"719/316.9475mz/10.23min",1697169.3,565723.1,565723.1,565723.1,2884024.5,2935307.2,2828615.5
"720/384.935mz/10.23min",980168.94,326722.98,326722.98,326722.98,1668946.9,1719681.6,1633614.9
"721/452.9224mz/10.23min",770511.84,256837.28,256837.28,256837.28,1292263,1319486.6,1284186.4
"722/656.8851mz/10.23min",189552.132,63184.044,63184.044,63184.044,315920.22,323297.6,323038.6
"723/248.9602mz/10.24min",1886684.1,628894.7,628894.7,628894.7,3261075,3228845,3144473.5
"724/140.0682mz/10.25min",336234.9,659295.6,560391.5,596098.6,112078.3,112078.3,112078.3
"725/716.5227mz/10.25min",779234.99,2931099.2,2491337.8,1060819.6,469940.9,478898,497650.38
"726/686.4766mz/10.28min",238791.228,79597.076,79597.076,79597.076,397985.38,499354.75,456489.97
"728/223.9882mz/10.31min",2471338.8,4378309,4126823.8,4118898,823779.6,823779.6,823779.6
"729/385.7238mz/10.32min",854182.14,1612527,1423636.9,1569184.5,284727.38,284727.38,284727.38
"730/213.9827mz/10.32min",1272831.12,2954334.5,3004029.2,2121385.2,424277.04,424277.04,424277.04
"731/205.0171mz/10.32min",3605944.8,6009908,6269994.5,6322871.5,1201981.6,1201981.6,1201981.6
"732/172.9563mz/10.33min",4552175.7,7769538,7586959.5,7882801,1517391.9,1517391.9,1517391.9
"733/174.9533mz/10.33min",713619.6,1219012,1189366,1864198,237873.2,237873.2,237873.2
"734/182.9851mz/10.33min",11397350.4,18995584,19318986,19853678,3799116.8,3799116.8,3799116.8
"735/163.9905mz/10.33min",1390914.6,3112184.2,3114640.2,2318191,463638.2,463638.2,463638.2
"736/169.9772mz/10.33min",1254570.84,2090951.4,2523196,2717459.5,418190.28,418190.28,418190.28
"737/98.512mz/10.33min",13531178.4,22551964,23580524,22928398,4510392.8,4510392.8,4510392.8
"738/110.0201mz/10.33min",53581452,89302420,90465080,91335480,17860484,17860484,17860484
"739/138.9953mz/10.33min",2525996.4,4209994,4422416.5,4454389.5,841998.8,841998.8,841998.8
"741/97.5144mz/10.33min",766861.74,1388868,1307722.9,1278102.9,255620.58,255620.58,255620.58
"742/89.5067mz/10.33min",6860300.4,11433834,11440640,12806039,2286766.8,2286766.8,2286766.8
"743/113.9636mz/10.33min",4234510.2,8225338.5,7057517,7176085,1411503.4,1411503.4,1411503.4
"744/118.924mz/10.33min",293779.872,97926.624,97926.624,97926.624,489633.12,491696.97,500635.72
"745/110.5217mz/10.34min",3700912.2,6615303,6168187,7821718.5,1233637.4,1233637.4,1233637.4
"746/154.9902mz/10.34min",16424347.2,27373912,30634700,29119792,5474782.4,5474782.4,5474782.4
"747/196.0167mz/10.34min",923124.9,1588109.5,1538541.5,1608647.9,307708.3,307708.3,307708.3
"748/109.0224mz/10.34min",3386802.6,5669208,7381046.5,5644671,1128934.2,1128934.2,1128934.2
"749/141.9585mz/10.33min",1015287.96,1692146.6,2114861,1749764.6,338429.32,338429.32,338429.32
"750/152.9949mz/10.34min",922105.86,1670331,1759399,1536843.1,307368.62,307368.62,307368.62
"751/192.9286mz/10.35min",600507.36,200169.12,200169.12,200169.12,1013156.56,1000845.6,1020900.25
"753/207.0174mz/10.36min",3432848.7,5736909.5,5852630,5721414.5,1144282.9,1144282.9,1144282.9
