"","filter","2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML","2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML","2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML","2024_NEG_Anid-p2_1_Run180.mzML","2024_NEG_Anid-p2_2_Run221.mzML","2024_NEG_Anid-p2_3_Run242.mzML"
"1592/330.0442mz/5.35min",52115.5075,59407.895,28332.021,302043.9,37906.887,104730.23,44823.12
"1594/484.1615mz/5.34min",50960.878,50960.878,50960.878,254804.39,50960.878,50960.878,50960.878
"1595/374.2181mz/5.34min",691967.775,1307892.8,1177736.8,1627245.4,62460.164,206198.75,97242.01
"1596/436.1764mz/5.36min",105797.83,13205.814,3799.7153,1855952,87426.37,469049.16,124169.29
"1598/415.2488mz/5.35min",111408.72,21516.13,21516.13,651099.25,107580.65,115236.79,166244.06
"1599/854.4913mz/5.33min",592818.69,775446.4,769421.06,256299.86,212414.03,685713.6,499923.78
"1602/817.5039mz/5.41min",126368.085,120181.53,97678.41,307784.4,24401.512,290152.66,132554.64
"1607/612.3978mz/5.37min",117699.812,117699.812,117699.812,588499.06,117699.812,117699.812,117699.812
"1608/675.3938mz/5.37min",80094.976,80094.976,80094.976,400474.88,80094.976,80094.976,80094.976
"1611/521.2078mz/5.36min",8862.572,8862.572,8862.572,8862.572,157701.55,8862.572,44312.86
"1613/309.2072mz/5.36min",110595.35,110532.61,256677.98,180990.33,104592.99,32183.963,110658.09
"1615/629.3519mz/5.37min",139392,232320,252309.19,479064.97,46464,46464,46464
"1618/317.0932mz/5.38min",38312.894,191564.47,333564.28,38312.894,38312.894,38312.894,38312.894
"1620/269.0456mz/5.38min",22663.617,1594006.8,1994665.8,37772.695,7554.539,7554.539,7554.539
"1621/293.1759mz/5.38min",256782.095,110957.055,51227.91,325906.72,783626.25,187657.47,647633.1
"1622/333.07mz/5.39min",21707.825,492951.88,21707.825,108539.125,21707.825,21707.825,21707.825
"1624/294.1792mz/5.34min",36159.3925,13912.048,19748.053,50317.445,130282.06,22001.34,106504.17
"1626/1179.7281mz/5.39min",191376.01,27730.72,33316.465,167588.25,215163.77,287851.03,334981.1
"1627/846.4056mz/5.4min",4024188.65,60810.598,14004.323,35228270,2375979.8,6985975,5672397.5
"1628/1163.7336mz/5.41min",175037.765,41071.066,14057.26,225510.08,141718.17,309005.03,208357.36
"1630/239.1652mz/5.4min",193481.07,210654.17,161975.14,109959.59,262667.84,176307.97,239235.8
"1631/848.4114mz/5.4min",257109.715,31253.98,31253.98,2458551.8,156269.9,472837.22,357949.53
"1632/485.193mz/5.4min",1524899.9,333363.66,286179.8,8384137,1356836.6,1692963.2,1790523.9
"1633/353.1265mz/5.4min",1225219.15,113864.01,79286.836,4978956.5,958578.5,1689531,1491859.8
"1634/740.5287mz/5.4min",465747.485,1348352.6,1132110.1,123803.16,381283.72,550211.25,325900.72
"1635/422.1972mz/5.4min",27569669,3504516.8,2569924.2,94716970,22242742,35243892,32896596
"1637/175.0274mz/5.4min",366394.11,16028.541,8028.239,2500993.8,157134.47,640058.25,575653.75
"1638/845.4022mz/5.4min",7135206.5,93176.734,59854.402,63518308,4218923,12495414,10051490
"1639/564.1149mz/5.4min",105045.98,525229.9,584478.75,105045.98,105045.98,105045.98,105045.98
"1641/776.5062mz/5.4min",1310607,899450.7,1718991,1236849.4,879640.8,1384364.6,1788509.2
"1643/423.2005mz/5.4min",7630159,962976,700395,25999092,6148452,9615897,9111866
"1649/512.1924mz/5.4min",161245.775,16495.975,9204.928,827845.4,144414.72,178076.83,187176.58
"1654/372.1661mz/5.41min",68940.5,300891.78,460035.62,84579.734,53301.266,29658.799,46794.113
"1656/213.1496mz/5.41min",221240.88,73746.96,73746.96,73746.96,557211.7,368734.8,656869.5
"1658/447.1925mz/5.4min",162016.795,35301.934,25740.459,234314.56,190579.62,197249.69,133453.97
"1659/309.1708mz/5.41min",243924.44,850850.44,1172815.4,190952.84,256545.72,140836.48,231303.16
"1661/674.3337mz/5.42min",2052736.5,684245.5,684245.5,684245.5,3421227.5,7967158,6098491
"1662/1008.66mz/5.42min",729539.64,243179.88,243179.88,243179.88,1215899.4,1876642.2,2143385.8
"1665/786.5347mz/5.4min",948820.68,2337133,2433455.8,231272.23,853210.3,1044431.06,649929.5
"1666/804.5311mz/5.39min",1060876.22,1558207.5,1657530.4,459835.53,563544.94,1897780.2,406629.28
"1667/992.6654mz/5.43min",1571508,523836,523836,523836,2619180,3233566,3019733.2
"1669/465.0204mz/5.43min",67701.744,338508.72,1195123.2,67701.744,67701.744,67701.744,67701.744
"1670/505.2711mz/5.43min",159215.772,53071.924,53071.924,53071.924,265359.62,371196.34,404067.12
"1671/305.1032mz/5.43min",147625.68,49208.56,49208.56,49208.56,679951.6,246042.8,900034.56
"1672/207.139mz/5.43min",1433167.68,477722.56,477722.56,477722.56,2388612.8,4543303,3179321.8
"1673/251.1289mz/5.43min",82097115.878,14741.756,13507.908,2701.5816,164179490,284060670,202191680
"1675/503.2651mz/5.43min",2625878.4,875292.8,875292.8,875292.8,4376464,10652677,7045100
"1676/253.1345mz/5.43min",1348485.6,449495.2,449495.2,449495.2,2247476,3798771.5,2663409.2
"1680/208.1423mz/5.43min",184285.572,61428.524,61428.524,61428.524,307142.62,585840.06,452059.78
"1683/196.9761mz/5.45min",526567.655,486392.56,598829.25,467455.22,374604.06,566742.75,699370.56
"1684/433.2079mz/5.43min",89364.768,29788.256,29788.256,29788.256,163843.45,721907.5,148941.28
"1685/525.2486mz/5.44min",465573.48,155191.16,155191.16,155191.16,1190720.6,775955.8,982674.94
"1687/493.1138mz/5.42min",73070.0335,1911.6354,1911.6354,458449.84,9558.177,228373.22,136581.89
"1689/284.0564mz/5.45min",17765.148,1496263.1,3330495.5,29608.58,5921.716,5921.716,5921.716
"1693/1007.6481mz/5.45min",69943.884,23314.628,23314.628,23314.628,116573.14,336299.97,206119.89
"1696/1006.6443mz/5.45min",45729.486,15243.162,15243.162,15243.162,76215.81,561958.3,338027.75
"1697/524.2291mz/5.46min",402730.89,207277.72,65517.52,57767.266,830056.56,3846194,598184.06
"1698/803.5281mz/5.43min",1751299.05,3822239.5,5234028,2043462.1,1330735.6,548093.06,1459136
"1700/680.2506mz/5.49min",7043.334,2347.778,2347.778,519843.25,2347.778,11738.89,30354.14
"1701/336.1066mz/5.47min",216177.06,72059.02,72059.02,72059.02,580888.5,360295.1,428646.47
"1704/473.2181mz/5.47min",17762.61,2942.4304,2942.4304,434196.47,20813.068,14712.152,33450.535
"1706/629.3518mz/5.43min",81452.82,135754.7,270625.53,442542.78,27150.94,27150.94,27150.94
"1707/294.171mz/5.47min",237978.936,79326.312,79326.312,79326.312,396631.56,1642581.2,821050.4
"1708/367.0308mz/5.48min",48036.44,1163281.4,48036.44,240182.2,48036.44,48036.44,48036.44
"1710/792.5012mz/5.44min",504395.075,365829.9,642960.25,2900906.8,354224.2,870930,328602.78
"1711/294.1429mz/5.47min",538609.38,179536.46,179536.46,179536.46,897682.3,2093791.5,1393396.5
"1713/293.1395mz/5.47min",3318345,1106115,1106115,1106115,5530575,11778549,8297828.5
"1714/525.2314mz/5.47min",16953.935,33920.605,4313.6816,7932.234,23551.748,595762,10356.122
"1717/519.2237mz/5.48min",78141.887,3720.3668,3720.3668,209246.83,144108.12,18601.834,137681.94
"1719/536.2139mz/5.48min",120020.8615,8831.1226,8831.1226,336013.62,220898.75,44155.613,195886.11
"1720/491.2187mz/5.47min",306894.405,50750.402,39190.04,1411937.5,221635.69,611914.44,392153.12
"1721/553.0777mz/5.48min",24603.534,123017.67,169805.27,24603.534,24603.534,24603.534,24603.534
"1723/333.07mz/5.49min",50023.178,762780.4,50023.178,250115.89,50023.178,50023.178,50023.178
"1724/819.5197mz/5.46min",1392953.4,562584.94,1248617,2359620.5,702814,1537289.8,2257456
"1726/420.1816mz/5.53min",67239.4425,5607.939,5607.939,421665.44,106439.19,306284.44,28039.695
"1727/369.0277mz/5.49min",41822.396,1243883.9,41822.396,209111.98,41822.396,41822.396,41822.396
"1729/756.5237mz/5.47min",782005.53,796958.5,733816.94,1100814.9,372904.28,767052.56,1114195.5
"1731/400.9917mz/5.54min",60064.388,1943874,60064.388,300321.94,60064.388,60064.388,60064.388
"1732/402.9888mz/5.53min",15461.486,2554827.5,15461.486,77307.43,15461.486,15461.486,15461.486
"1733/802.5283mz/5.48min",1056425.5,825355.4,934073.6,1826274.4,730810,1178777.4,1856493.9
"1738/439.1762mz/5.5min",91806.2655,61148.797,122463.734,339805.44,4245.402,141272.1,21227.01
"1739/488.1925mz/5.5min",163246.025,1090.7753,5453.8765,1362831.6,136828.8,189663.25,225925.55
"1740/311.2229mz/5.58min",1108413.18,711607.9,995113.56,1717685.2,1221712.8,702305.06,2118928
"1741/790.4855mz/5.5min",165798.71,35593.008,206458.25,1609580,38506.72,501205.47,125139.17
"1742/817.5038mz/5.5min",498044.39,201039.77,268104.84,1554467.6,393438.84,820026.8,602649.94
"1743/425.1966mz/5.5min",268503.05,1365.8669,6829.3345,1704883.8,222361.88,314644.22,333044.5
"1744/461.1738mz/5.51min",24711.9162,8237.3054,8237.3054,701953.06,8237.3054,41186.527,89949.16
"1747/754.5083mz/5.51min",199883.065,126192.27,74400.21,783119.25,211922.53,299466.84,187843.6
"1748/800.5142mz/5.5min",280606.485,103025.13,125886.54,1153669.9,152444.5,556771.3,408768.47
"1749/308.1504mz/5.51min",427418.76,142472.92,142472.92,142472.92,712364.6,1011846.7,1043874.5
"1750/471.2023mz/5.5min",338669.28,3696.305,18481.525,1877197.2,285808,399370.47,391530.56
"1754/506.2998mz/5.52min",801.12398,801.12398,4005.6199,763229.3,801.12398,801.12398,801.12398
"1755/394.942mz/5.52min",314577.08,1572885.4,3279661.8,314577.08,314577.08,314577.08,314577.08
"1757/470.3232mz/5.52min",5307.6168,5307.6168,26538.084,1028948.25,5307.6168,5307.6168,5307.6168
"1758/474.1923mz/5.52min",2941.6324,2941.6324,2941.6324,502541.06,2941.6324,2941.6324,14708.162
"1760/533.3193mz/5.52min",5574.2076,9290.346,34014.918,1386838.4,1858.0692,1858.0692,1858.0692
"1762/665.288mz/5.53min",24989.632,24989.632,24989.632,124948.16,24989.632,24989.632,24989.632
"1763/543.1299mz/5.53min",14332.768,83572.49,71663.84,14332.768,14332.768,14332.768,14332.768
"1764/673.3779mz/5.53min",37370.8452,62284.742,84327.64,747283.56,12456.9484,12456.9484,12456.9484
"1765/450.1922mz/5.54min",1084288.825,82667.984,144679.52,8472891,660179.75,1920855.1,1508397.9
"1766/520.2248mz/5.52min",49144.17,6849.6446,6849.6446,64040.117,425029.25,34248.223,189481.44
"1767/451.1955mz/5.54min",297234.155,6113.4824,15425.869,2367609.2,180190.69,531412.7,414277.62
"1769/271.0513mz/5.55min",64736.956,323684.78,468437,64736.956,64736.956,64736.956,64736.956
"1770/532.2342mz/5.54min",349154.9,132071.75,70901.96,400605.2,297704.6,2815211.2,583207.94
"1771/269.0455mz/5.55min",189217.065,19307028,29014542,207891.75,44693.89,170542.38,70334.29
"1772/595.23mz/5.55min",86440.45,1469.0022,7345.011,82493.6,90387.3,728745.94,160158.52
"1773/483.3439mz/5.55min",171912.785,585280.25,442617.5,15919.704,211743.1,79598.52,132082.47
"1774/299.109mz/5.58min",57250.396,2088104.9,23965.682,1795693.6,697.24068,90535.11,3486.2034
"1775/394.1656mz/5.56min",2689.37724,896.45908,896.45908,889257.9,896.45908,15712.195,4482.2954
"1776/293.1759mz/5.57min",730591.4,851433.7,1109403.8,646766.2,541834.3,714902.5,746280.3
"1777/356.1712mz/5.57min",90592.6,77883.62,96832.14,84353.06,71332.875,97018.75,98788.18
"1778/414.0981mz/5.58min",37426.278,187131.39,358463.94,37426.278,37426.278,37426.278,37426.278
"1779/458.0881mz/5.58min",41134.254,205671.27,376704.66,41134.254,41134.254,41134.254,41134.254
"1780/211.134mz/5.57min",759280.92,253093.64,253093.64,253093.64,1265468.2,1474435,1764234.1
"1781/377.1754mz/5.57min",87611.713,12653.268,12653.268,1084183.2,63266.34,165361.97,111957.086
"1788/841.3709mz/5.57min",36711.42,36711.42,36711.42,183557.1,36711.42,36711.42,36711.42
"1789/483.1773mz/5.58min",181790.417,23244.3828,23244.3828,2216210.8,116221.914,320937.16,247358.92
"1791/478.2235mz/5.58min",346959.7775,26266.357,5253.2714,129794.055,670535.9,3133778,564125.5
"1794/522.2122mz/5.58min",26661.72215,731.93486,731.93486,3659.6743,80938.72,123204.59,49663.77
"1795/541.2192mz/5.58min",87728.7395,3960.4648,792.09296,9571.029,245763.88,968128.44,165886.45
"1797/456.1584mz/5.59min",57286.5945,728.9338,728.9338,1223369.2,3644.669,204095.31,110928.52
"1799/484.1805mz/5.58min",24054.4476,8018.1492,8018.1492,586199.6,8018.1492,44657.07,40090.746
"1804/437.1505mz/5.59min",173366.225,22629.612,22629.612,233584.39,1456364.2,113148.06,1207655.1
"1807/536.2173mz/5.57min",5849.7957,762.87968,762.87968,7885.193,192312.06,3814.3984,68672.38
"1808/964.5827mz/5.6min",167822.9575,9507.271,9507.271,47536.355,288109.56,461079.3,398754.62
"1809/664.2556mz/5.6min",237293.485,44119.734,44119.734,2414884.5,220598.67,349938.3,253988.3
"1811/437.2161mz/5.6min",115155.77,39623.363,24325.95,163517.92,66793.62,788229.3,316993.9
"1812/436.2128mz/5.6min",458636.815,185386.14,114891.79,625312.75,291960.88,2759263.2,1126420.6
"1813/499.2085mz/5.6min",90431.067,35822.668,8638.246,106970.914,73891.22,631210.9,243588.31
"1815/828.5443mz/5.61min",64169.68,9062.392,9062.392,350984.88,45311.96,83027.4,106903.414
"1816/415.2488mz/5.61min",104297.638,19874.7172,19874.7172,301937.75,99373.586,109221.69,155964.31
"1817/285.0899mz/5.61min",7609.8148,7609.8148,7609.8148,7609.8148,7609.8148,394956.38,38049.074
"1820/534.2722mz/5.62min",337939.265,475588.84,343705.56,202224.58,524535.5,332172.97,304616.47
"1821/518.2071mz/5.64min",96102.18,7544.706,7544.706,180183.88,340318.5,37723.53,154480.83
"1822/626.3773mz/5.62min",446080.605,840671.94,1206776,1855917.9,38099.305,39256.316,51489.27
"1823/580.3708mz/5.63min",70645.767,117742.945,175249.86,356256.88,23548.589,23548.589,23548.589
"1825/616.3484mz/5.63min",378247.88,658203.44,1729322.4,3338889.5,37836.707,63672.88,98292.32
"1826/643.3676mz/5.63min",1827808.9,3386768,4453763.5,6822165.5,242455.38,207736.47,268849.8
"1828/420.1815mz/5.63min",1255320,61279.12,94568.96,7909086,831477.8,2790794.8,1679162.2
"1829/447.1924mz/5.64min",460256.45,72634.65,70897.5,1196988.9,388643.3,975920.5,531869.6
"1830/279.1239mz/5.64min",49194.438,16398.146,16398.146,16398.146,81990.73,158068.08,177994.81
"1831/482.2183mz/5.64min",77465.305,11595.858,11595.858,830229.4,57979.29,167923.38,96951.32
"1833/841.3707mz/5.64min",28916.324,28916.324,28916.324,144581.62,28916.324,28916.324,28916.324
"1838/313.2386mz/5.65min",1807195.6,6032663,4257360,2986630.8,288630,627760.4,417839.47
"1839/314.2419mz/5.65min",352147.365,1123303.9,787137.2,584777.25,36358.375,119517.48,66631.125
"1840/376.2339mz/5.65min",108552.5915,351034.7,313898.22,161390.3,5751.083,55714.883,41379.062
"1841/349.2148mz/5.65min",125911.4265,221998.14,333760.94,364926.47,4390.2692,29824.713,21951.346
"1842/396.9576mz/5.66min",254916.38,1274581.9,4174613,254916.38,254916.38,254916.38,254916.38
"1843/397.961mz/5.66min",37342.976,186714.88,670613.5,37342.976,37342.976,37342.976,37342.976
"1844/471.2024mz/5.64min",47798.715,7874.9172,7874.9172,56222.844,39374.586,96945.38,84308.34
"1846/456.1584mz/5.63min",13200.3497,722.47148,722.47148,494171.22,3612.3574,255704.7,22788.342
"1847/474.2626mz/5.7min",195959.595,51470.53,133894.22,79869.74,272719.66,258024.97,461398.47
"1849/680.2503mz/5.64min",90000.257,10286.806,10286.806,3567122.5,51434.03,214921.72,128566.484
"1851/467.1822mz/5.68min",39849.246,13283.082,13283.082,1585177.4,13283.082,125258.19,66415.41
"1853/505.2136mz/5.68min",125295.133,19683.4532,19683.4532,152173,552789.06,98417.266,362715.62
"1854/379.2964mz/5.69min",270931.185,516710.78,378262.8,11991.51,297231.34,125868.1,244631.03
"1855/436.1765mz/5.69min",4214.2008,4214.2008,4214.2008,371565.7,4214.2008,21071.004,4214.2008
"1861/285.0405mz/5.7min",156614.02,783070.1,1277154.4,156614.02,156614.02,156614.02,156614.02
"1863/562.3152mz/5.72min",233093.185,25478.352,47886.414,119945.31,364261.62,346241.06,566107.8
"1866/521.2082mz/5.72min",47203.535,7605.1312,7605.1312,56381.414,666771.94,38025.656,513782.4
"1867/584.2042mz/5.72min",27024.4475,3696.4696,3696.4696,18482.348,544202,35566.547,449181
"1868/681.2833mz/5.72min",72749.644,72749.644,72749.644,363748.22,72749.644,72749.644,72749.644
"1869/357.207mz/5.72min",245615.54,797.07612,3985.3806,242682.94,421678.38,248548.14,613471.06
"1870/385.2706mz/5.72min",49394.766,82324.61,179704.03,607375.9,16464.922,16464.922,16464.922
"1871/448.2664mz/5.72min",87410.532,145684.22,236472.62,705409.5,29136.844,29136.844,29136.844
"1872/327.124mz/5.73min",102641.621,268321.6,451035.56,181377.9,2035.396,23905.342,10176.98
"1874/530.2772mz/5.72min",346670.65,673689,636242.94,321930.7,371410.6,225357.95,261933.67
"1875/436.9498mz/5.7min",14587.814,2777195.8,14587.814,72939.07,14587.814,14587.814,14587.814
"1876/438.9468mz/5.71min",42123.444,1790100,42123.444,210617.22,42123.444,42123.444,42123.444
"1877/576.283mz/5.73min",366332.45,669578.1,718710.4,346862,385802.9,266694.84,279039.4
"1880/279.1239mz/5.73min",104442.036,34814.012,34814.012,34814.012,179969.31,230876.86,174070.06
"1883/847.5512mz/5.74min",412710.57,562777.5,602766.44,99159.52,430630.3,394790.84,243301.52
"1885/830.5607mz/5.75min",339205.09,483624.97,618223.8,79411.02,323413.62,354996.56,236455.45
"1886/507.1661mz/5.74min",87015.096,29005.032,29005.032,29005.032,145025.16,547265.94,341119.7
"1889/429.2644mz/5.76min",59299.6765,653.72856,3268.6428,490247.5,51776.613,66948.984,66822.74
"1890/295.1188mz/5.74min",716657.52,238885.84,238885.84,238885.84,1194429.2,1406967.9,1834413.4
"1891/518.1674mz/5.72min",43839.376,4143.6332,4143.6332,358202.5,66960.586,115241.83,20718.166
"1892/450.2621mz/5.75min",24085.105,70378.76,147461.34,17233.812,2917.2896,30936.398,14586.448
"1893/311.2228mz/5.75min",337645.52,363420.16,573176,535762.25,194174.6,38455.434,311870.88
"1894/820.5275mz/5.74min",366489.67,330986.72,523611.16,327234.4,399155.78,408535.72,333823.56
"1895/434.9528mz/5.71min",32657.09,1695541.4,32657.09,163285.45,32657.09,32657.09,32657.09
"1896/470.911mz/5.75min",46822.55,783037.5,46822.55,234112.75,46822.55,46822.55,46822.55
"1897/472.908mz/5.75min",16958.768,633717.6,16958.768,84793.84,16958.768,16958.768,16958.768
"1898/277.1445mz/5.75min",76379.124,25459.708,25459.708,25459.708,127298.54,408058.9,197219.38
"1899/285.09mz/5.75min",147829.614,49276.538,49276.538,49276.538,246382.69,1520897,507668.22
"1902/474.2625mz/5.76min",592783.725,84595.984,196329.12,246644.7,1071146.2,938922.75,1555676.8
"1903/301.0981mz/5.76min",39159.198,1494765.4,2830827.8,65265.33,13053.066,13053.066,13053.066
"1904/420.1815mz/5.76min",233760.275,25513.354,25513.354,2833820,127566.77,470937.78,339953.78
"1906/377.0253mz/5.76min",963538.56,321179.52,321179.52,321179.52,1605897.6,7855423.5,1674063.6
"1907/438.1921mz/5.76min",108649.2175,811.4247,4057.1235,1807994.9,49119.625,300476.66,168178.81
"1908/265.1445mz/5.76min",28685.522,28685.522,28685.522,28685.522,143427.61,477036.06,28685.522
"1909/683.2977mz/5.77min",60137.2345,9406.4906,9406.4906,790385.1,47032.453,139985.98,73242.016
"1911/371.0656mz/5.77min",185485.25,135455.67,128780.55,44210.31,235514.83,358427.8,291793.28
"1912/782.5403mz/5.78min",171154.32,382733.6,279561.62,117994.22,122974.67,219333.97,43628.95
"1913/659.3889mz/5.78min",496156.65,826927.75,1559201.9,2392190.2,165385.55,165385.55,165385.55
"1914/657.3832mz/5.8min",7648000.041,15263986,19985848,32047638,21714.23,22941.355,32014.082
"1915/660.3918mz/5.78min",113623.962,189373.27,233790.77,343061.2,37874.654,37874.654,37874.654
"1916/594.3865mz/5.78min",584545.68,974242.8,1317895.1,2964615.8,194848.56,194848.56,194848.56
"1917/640.3934mz/5.78min",3169965.73485,6336149,8832327,18806810,756.49394,756.49394,3782.4697
"1918/422.1973mz/5.79min",861697.89,56184.256,56184.256,10418335,280921.28,1538178.2,1442474.5
"1920/423.2005mz/5.78min",177427.955,8957.614,8957.614,2871164.2,44788.07,310067.84,333592.28
"1922/658.3864mz/5.78min",2147169.6,3578616,6906709,11311291,715723.2,715723.2,715723.2
"1924/845.4019mz/5.79min",70172.92,70172.92,70172.92,350864.6,70172.92,70172.92,70172.92
"1925/1017.5919mz/5.79min",182337.088,182337.088,182337.088,911685.44,182337.088,182337.088,182337.088
"1926/538.3154mz/5.8min",38927.0465,43535.22,187107.7,40263.293,12799.886,37590.8,27611.865
"1928/684.3832mz/5.78min",90639.966,151066.61,218818.6,570015.2,30213.322,30213.322,30213.322
"1931/521.2294mz/5.8min",161293.97,25656.272,25656.272,128281.36,198106.2,744397.06,194306.58
"1932/299.1088mz/5.8min",14653.604,115373.37,14653.604,73268.02,14653.604,14653.604,14653.604
"1933/819.4114mz/5.82min",26374.6524,8791.5508,8791.5508,8791.5508,43957.754,113955,776922.6
"1935/562.3152mz/5.81min",617725.14,73268.4,257724.78,268060.72,1227101,967389.56,1609412.4
"1936/553.2558mz/5.81min",629281,42259.562,8451.9124,875994.6,382567.4,4348874,1029504.44
"1937/267.1436mz/5.84min",187903.25,556719.8,12596.318,159576.36,216230.14,16348.463,1265156.9
"1938/616.2515mz/5.81min",72299.26,13435.718,13435.718,67178.59,77419.93,808038.6,176421.31
"1939/630.3642mz/5.81min",1477281.9,2462136.5,6219914.5,13833413,492427.3,492427.3,492427.3
"1941/471.166mz/5.82min",140230.4,1397762.4,1757077.2,136313.9,17008.398,144146.9,39299.453
"1943/313.2386mz/5.76min",48671.9895,120946.75,78675.51,114278.55,15030.769,8336.163,18668.469
"1944/415.249mz/5.82min",2419605.35,11339.343,27684.346,2561935.2,2714467,2277275.5,3314129.5
"1945/1010.6441mz/5.82min",65053.224,65053.224,65053.224,325266.12,65053.224,65053.224,65053.224
"1947/285.0405mz/5.83min",177529.28,887646.4,1293040.9,177529.28,177529.28,177529.28,177529.28
"1948/799.5298mz/5.83min",31566.8925,5623.1164,5623.1164,292830.4,28115.582,35018.203,64906.242
"1949/835.5057mz/5.83min",63021.6865,7784.4266,7784.4266,612577.56,38922.133,87121.24,133331.45
"1950/845.5347mz/5.8min",278625.89,284172.4,230894.19,1392776.8,186986.77,273079.38,356481.97
"1951/846.5383mz/5.79min",129070.95,120067.17,40597.586,619229.9,91052.23,138074.73,162489
"1953/265.1479mz/5.83min",4887828.75,13457871,997359.8,4213312.5,5562345,1302022.8,30633610
"1955/667.3032mz/5.84min",50643.4165,7221.7406,7221.7406,656857.56,36108.703,81045.49,65178.13
"1958/550.3154mz/5.84min",112618.157,43587.984,275005.25,80560.77,124953.15,100283.164,173080.11
"1959/860.5425mz/5.82min",186220.41,2474018,352920.38,1429389.1,3904.088,3904.088,19520.44
"1960/429.2643mz/5.85min",247150.95,1000.0326,5000.163,200165.8,404543.4,294136.1,406728.72
"1961/297.1531mz/5.89min",358721.825,432906.53,224627.92,284537.12,231569.83,449415.7,1155293.2
"1964/548.0941mz/5.85min",417340.85,498645.6,812031.94,336036.1,166220.69,2635472.5,100659.18
"1965/450.2625mz/5.85min",190098.57,423620.28,1003103.06,100553.3,93861.03,253430.98,126766.16
"1967/311.2229mz/5.83min",164797.205,271854.47,246877.31,214287.62,50075.016,25068.225,115306.79
"1968/309.1345mz/5.86min",22661.382,7553.794,7553.794,7553.794,37768.97,172414.94,75965.53
"1969/536.2189mz/5.87min",21226.792,2570.5192,2570.5192,12852.596,322057.97,29600.988,103546.23
"1970/493.114mz/5.87min",75968.656,75968.656,75968.656,379843.28,75968.656,75968.656,75968.656
"1971/859.3813mz/5.88min",63419.07,12669.257,12669.257,2123704.5,63491.855,83646.74,63346.285
"1972/860.3851mz/5.88min",40067.497,1015.4568,1015.4568,1132732.4,5077.284,75057.71,80203.33
"1973/812.5143mz/5.87min",115412.033,20071.969,29011.45,340781.22,112478.516,118345.55,172895.44
"1974/371.0657mz/5.87min",31022.496,6311.366,9210.131,9386.695,52658.297,113193.15,98096.51
"1977/596.2927mz/5.9min",396844.11,298372.94,384927.72,371901.5,504421.4,408760.5,558426.8
"1978/269.1184mz/5.88min",133124.405,638902.56,842359.56,208699.47,4704.153,57549.34,32082.303
"1980/660.3737mz/5.91min",4331.427,7219.045,39991.742,265477.44,1443.809,1443.809,1443.809
"1981/687.3938mz/5.88min",106318.404,177197.34,242972.67,791700.44,35439.468,35439.468,35439.468
"1982/521.2082mz/5.88min",36719.6555,6094.8722,6094.8722,42964.95,210209.52,30474.361,162210.86
"1983/584.204mz/5.88min",33344.402,5870.6008,5870.6008,37335.8,153665.62,29353.004,133604.9
"1984/293.2123mz/5.89min",84517.1475,28642.53,75766.24,251313.61,93268.055,66027.625,181708.69
"1987/555.3053mz/5.9min",29868.649,51202.85,244665.47,35488.65,8145.0117,22918.47,24248.648
"1989/538.3152mz/5.9min",229757.33,319053.94,1160169.2,213470.3,131337.67,246044.36,190807.9
"1991/489.3222mz/5.9min",143781.985,37671.414,60067.895,246980.53,154325.72,133238.25,189131.77
"1992/595.2893mz/5.9min",1307541.15,1005364.4,1279715.1,1208778.8,1693580,1335367.2,1857876.9
"1993/470.911mz/5.89min",48935.376,1638797.9,48935.376,244676.88,48935.376,48935.376,48935.376
"1994/472.908mz/5.89min",14365.189,1302567,14365.189,71825.945,14365.189,14365.189,14365.189
"1996/292.0616mz/5.9min",35471.838,177359.19,399666.06,35471.838,35471.838,35471.838,35471.838
"1997/520.2682mz/5.9min",593612.1,247746.36,403817.44,780929.75,614314,572910.2,853164.44
"1999/669.3832mz/5.91min",159888.75,266481.25,390569.78,397435.38,53296.25,53296.25,53296.25
"2001/820.4933mz/5.91min",241384.16,73202.05,228652.7,550421.1,138998.3,254115.62,321467.5
"2002/537.2719mz/5.91min",374338.55,642170.9,563286,217519.28,409370.72,306737.12,339306.38
"2003/491.2664mz/5.91min",566143.545,967198.8,795187.9,290287.72,646468.56,408209.12,485818.53
"2004/847.5143mz/5.91min",292911.31,180401.8,232512.94,438816.22,280733.5,305089.12,328241.7
"2005/501.391mz/5.9min",187732.015,144138.75,142208.31,28441.662,296848.8,374673.1,231325.28
"2006/438.1923mz/5.88min",2698.56882,899.52294,899.52294,529642.25,899.52294,12997.169,4497.6147
"2007/640.4295mz/5.91min",127067.95,127067.95,127067.95,635339.75,127067.95,127067.95,127067.95
"2008/680.2492mz/5.91min",62706.9655,6274.1742,6274.1742,1585280.6,31370.871,130841.04,94043.06
"2009/703.4247mz/5.96min",3690.9672,3690.9672,18454.836,421873.5,3690.9672,3690.9672,3690.9672
"2010/830.5246mz/5.91min",180282.055,115599.13,131279.48,365934.3,155899.64,204664.47,223109.83
"2011/522.213mz/5.92min",88524.453,36310.566,36199.848,35974.582,140738.34,509772.1,147819.08
"2012/377.0253mz/5.93min",256825.5,85608.5,85608.5,85608.5,428042.5,1560684.2,560262.8
