"","filter","NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML","NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML","NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML","NEG_TJGIp4_1_Run44.mzML","NEG_TJGIp4_2_Run109.mzML","NEG_TJGIp4_3_Run189.mzML"
"403/442.1952mz/5.05min",868044.425,770929.1,862318.1,1028116.2,751631.5,873770.75,891127.56
"404/201.1496mz/5.04min",1154521.65,1467877.1,843740.56,916677.25,1097315.9,1243888.1,1211727.4
"405/397.202mz/5.05min",9594579,8754540,10522227,11614278,8659759,9520364,9668794
"406/507.261mz/5.05min",1805514.1,1777234,1698732,1668291.1,1867876,1833794.2,1890463.1
"407/509.179mz/5.05min",504370.88,290547.75,513449.38,562481.56,329250.84,495292.38,566877.8
"408/905.373mz/5.05min",282742.27,101266.555,275672.2,289812.34,169382.38,304804.9,355997.6
"409/441.1918mz/5.05min",2925287.9,2940355,3121721.8,3784023.5,2893612.8,2862191,2910220.8
"411/471.2023mz/5.05min",244461.225,243040.83,225231.53,287701.22,184532.94,254718.62,245881.62
"412/401.1604mz/5.05min",372048.33,366812.66,415832.12,465500.34,346033,361615.25,377284
"413/449.2179mz/5.06min",107609.093,117930.516,150589.55,174785.25,97287.67,92303.68,95773.3
"415/221.0972mz/5.06min",991513.075,1040869.1,853539.3,928110.6,980815.25,1008018.56,1002210.9
"417/351.1847mz/5.06min",300136.49,325492.47,308353.28,395903.75,291919.7,260246.95,238557.2
"420/491.2287mz/5.09min",516107.265,520174.97,602454.44,692717.8,473587.78,487112.03,512039.56
"421/602.3328mz/5.09min",55031.923,158815.56,44667.17,40831.73,94379.64,61991.44,48072.406
"428/442.2922mz/5.1min",371852.94,673674,422886.38,503922.94,320819.5,259914.02,258648.6
"429/387.2501mz/5.11min",682338.675,1343012.1,798430.25,942323.3,556925.8,555874.25,566247.1
"430/227.1289mz/5.12min",898181,1103539.8,942563.9,1543425.8,375483.8,794305,853798.1
"431/293.1759mz/5.12min",2505797.15,2251248,2638617.5,2535913.5,2440566,2475680.8,2616713
"432/385.2596mz/5.13min",363406.525,579357.1,394723.25,460508.47,247129.31,314679.2,332089.8
"433/456.3079mz/5.13min",1636008.85,3377518.2,1648487.8,1982366.5,1623529.9,1611014.8,1612923
"436/441.1919mz/5.15min",5112962.25,4648954.5,5827154.5,6814329,4429249,5000138.5,5225786
"437/455.1712mz/5.15min",2454601.6,2024646.1,2653753.8,3163897.8,2074626.1,2367653,2541550.2
"438/456.1746mz/5.15min",621218.2,510978.84,688520.06,797088.1,518412.4,605876.9,636559.5
"439/263.0713mz/5.15min",487292.51,475892.62,367665.38,411017.03,498692.4,625647.75,645403.94
"441/571.3712mz/5.16min",570595.84,909236,679946.8,822266.5,397292.4,438991.06,461244.88
"443/659.3624mz/5.18min",288464.515,576820.1,286721.28,267501.25,468755.6,290207.75,244424.22
"444/642.3724mz/5.18min",490321.44,508560.78,473006.5,506050.72,369874.78,474592.16,564402.2
"445/596.3666mz/5.18min",1495526.5,1505152.9,1404350,1522451,1061963.1,1485900.1,1620826.1
"446/632.3434mz/5.18min",1065352.9,1808116.5,1069902.4,958350.4,1573006,1060803.4,920687
"447/183.139mz/5.18min",141600.715,231955.34,182760.53,207553.14,29633.531,100440.9,93354.8
"449/473.218mz/5.2min",318133.23,236492.78,377685.06,429041.7,273228.16,320376.06,315890.4
"452/491.2287mz/5.21min",281515.41,287654.6,333342.25,404247.16,238878.62,260792.81,275376.22
"454/447.2751mz/5.21min",305620.58,243650.1,346879.28,375678.47,172239.72,274087.5,337153.66
"455/311.2228mz/5.22min",1165223.48,1320918.9,1328660.4,1354807.2,1009528.06,876279.75,894011.5
"457/819.5203mz/5.28min",210651.64,378715.4,186800.53,38996.805,391334.03,234502.75,70699.125
"459/357.2395mz/5.24min",132645.895,221424.67,158343.36,210888.55,84902.125,102369.27,106948.43
"461/266.1186mz/5.25min",234815.86,214003.16,265496.62,227392.5,347465.66,207605.73,242239.22
"462/612.3974mz/5.25min",608677.3,564647.1,280315.56,396054.62,663579.9,652707.5,765685.75
"463/629.3517mz/5.25min",239775.55,413119.1,237058.4,242492.7,305829.38,201922.52,217197.36
"465/802.5294mz/5.29min",537501.9,604060,470943.8,182784.1,623630.94,862558.25,445315.3
"466/612.3617mz/5.25min",533566.225,541419.2,525713.25,566286.7,441865.47,571015.44,505939.44
"467/602.3328mz/5.25min",661568.27,1168112,628089.1,773714.3,695047.44,459473.38,609750.25
"468/566.3559mz/5.25min",549957.2,538587.7,526612.56,571184,402017.84,563963.75,561326.7
"470/756.5244mz/5.28min",3604799,3940082,3269516,1389313.9,3992359.5,5722621,1694787.8
"472/309.2071mz/5.26min",905483.12,1054666.5,1028440.8,1172741.6,782525.44,735894.5,716372.6
"473/293.1759mz/5.27min",670864.3,802417.25,677687.8,774243.3,442484.97,574359.7,664040.8
"474/309.1708mz/5.27min",642908.86,777800.4,766605.94,879477.8,496374.4,487651.06,519211.78
"476/313.2385mz/5.28min",266661.99,259001.92,185378.38,245221.14,326868.16,274322.06,296445.06
"477/596.3667mz/5.28min",1404859.35,1346566,1356844.6,1452874.1,1007400.4,1503109.4,1540446.4
"478/632.3433mz/5.28min",935201.45,2056676.5,864228.4,1006174.5,1343004.5,744436.9,828424.2
"479/642.3722mz/5.28min",551587.85,532434.5,528340.44,570741.2,388433.66,616040.94,630929.8
"481/659.3624mz/5.25min",232165.64,480178.25,223335,240996.28,342604.47,160236.6,122845.61
"482/541.3609mz/5.29min",1240516.75,2418246,1389534.4,1747063.1,1091499.1,1088199.5,1082148.4
"483/286.2024mz/5.3min",511786.2,739093.44,528496.6,610221.94,453560.6,495075.8,240882.14
"484/473.3594mz/5.33min",467112.7,504720.06,429505.34,217480.75,574511.94,581803.94,349133.06
"485/521.2768mz/5.3min",487989.39,455822.16,329080.97,346229.22,520156.62,572861,578417.4
"486/521.2083mz/5.32min",503761.89,534248.56,370552.97,467659.5,573666.06,532836.9,474686.88
"488/656.3881mz/5.32min",318196.62,292928.47,316633.3,319759.94,213612.2,426925.94,474887.03
"490/610.3821mz/5.32min",227941.685,203668.98,214469.45,241413.92,157045.4,282994.03,318144.1
"492/646.359mz/5.32min",656328.15,1383790.8,637090.2,559365.5,870517.4,675566.1,527261.25
"493/431.2074mz/5.33min",263635.675,279648.97,318759.25,370082.9,231943.39,247622.38,237043.05
"494/740.5295mz/5.34min",178654.1,197121.66,168315.97,48407.965,188992.23,358377.78,137783.84
"496/519.2233mz/5.34min",394495.71,413726.12,468342.9,508546.03,350882.53,375265.3,364715.44
"497/473.2183mz/5.34min",270979.64,260018.03,306371.66,337352.38,233719.53,272076.75,269882.53
"498/381.2282mz/5.34min",543911.88,983202.1,531578.2,603127.9,331751.5,556245.56,479815.94
"499/612.3615mz/5.35min",461783.385,425771.78,443074.3,480492.47,342113.9,577070.5,684449.2
"500/486.3184mz/5.35min",863208.56,1389820.4,984721.06,1109865.8,544095.94,741696.06,655397.4
"501/566.3557mz/5.35min",420324.66,389545.7,416646.2,424003.12,315436.38,528775.94,564636.4
"503/629.3517mz/5.32min",235417.015,386837.9,194925.03,180788.16,311383.1,275909,152732.88
"504/602.3326mz/5.35min",873774.92,1466748.5,725121.9,539435.56,1162773.5,1022427.94,562443.9
"505/329.1758mz/5.36min",260810.555,255634.27,357382.78,383724.44,265986.84,209764.56,200475.27
"506/357.2647mz/5.35min",146908.62,148587.02,144889.64,144145.11,145230.22,158064.88,152177.89
"507/374.2448mz/5.36min",343378.555,515921.56,166876.47,170835.55,148140.42,11120212,10674322
"508/420.2504mz/5.36min",498063.58,731742,235357.42,264385.16,214049.8,15541939,15495707
"512/410.2216mz/5.36min",26994.9258,44991.543,8998.3086,8998.3086,8998.3086,1116533.2,702433.56
"513/756.5241mz/5.33min",2567995,355405.2,1773739.5,3362250.5,5750.1953,4235810,6647604.5
"514/792.5012mz/5.29min",2508379.75,3095012.5,1800933.1,1441372.6,3145101.2,2490011.5,2526748
"515/491.1975mz/5.37min",344267.45,316138.5,340150.7,348384.2,310980.72,436931.94,376981.06
"517/425.1969mz/5.37min",2388833.65,2329314.8,2801358.5,2987897.8,2146476.2,2437041.5,2340625.8
"518/471.2023mz/5.38min",533592.35,508713.62,617368.5,667104.5,461396.97,528767.6,538417.1
"519/533.3193mz/5.4min",173949.705,639596.9,129862.195,173151.27,336205.56,174748.14,103221.18
"521/506.2999mz/5.4min",690877,2176293.8,786767.6,569734.56,1129241.9,594986.4,362077.62
"522/470.3235mz/5.4min",22234686,33852812,24280202,25963080,17446036,20189170,18959980
"523/538.311mz/5.4min",455338.09,478530.75,508350.47,470895.28,331140.6,439780.9,408056.3
"524/941.6541mz/5.4min",812523.55,1657530,1017796.6,1190899.9,434266.53,607250.5,486390
"525/601.323mz/5.41min",587245.89,1007200.94,677539.56,757103.06,155045.06,355998.4,496952.22
"526/521.208mz/5.42min",206539.725,203836.48,199924.94,211556.42,181141.53,215839.05,209242.97
"527/293.1758mz/5.43min",701234.375,675463.7,646890.2,688009.5,737741.4,778233,714459.25
"528/347.2227mz/5.43min",351802.765,373186.78,457268.66,508155,330418.75,324912.47,322802.34
"531/311.2228mz/5.45min",418387.265,743328.3,451765,480732.6,385009.53,347520.78,345870.47
"532/610.3822mz/5.45min",1238002.6,1141926.6,1221780.6,1254224.6,856224.1,1261400.8,1293163.2
"533/271.1915mz/5.45min",423738.455,424776.25,481287.6,536692.56,374637.34,412533,422700.66
"536/656.3886mz/5.46min",718202.47,710703.44,692889,735716.94,291590.97,725701.5,803887.75
"537/359.2804mz/5.47min",660168.7,660026.5,574216.94,604326.7,660310.9,675260.7,672905.3
"538/118.051mz/5.53min",105556.71,273063.56,150441.94,24216.703,111203.77,99909.65,4843.3406
"539/534.2721mz/5.48min",695730.87,594114.44,712674.8,663953.1,678786.94,720010.8,755097.56
"541/646.3588mz/5.48min",1133996.5,1801738.2,1129805.4,940265,1608827.9,1138187.6,912532.94
"542/571.3713mz/5.48min",62007.34,118901.336,77737.625,91295.81,46277.055,43781.133,38838.492
"545/643.3674mz/5.5min",1593610.6,2923928,1524064.2,1344369,2357424.5,1663157,1351668.2
"548/640.3932mz/5.51min",60639.7755,38120.176,67964.14,61699.285,26200.637,63347.8,59580.266
"549/580.3717mz/5.51min",4709080.25,4924911.5,4229996.5,4493249,3493488.8,4975833,5193103.5
"550/616.3485mz/5.51min",6097835.25,10717102,5904319,5033447,8571243,6291351.5,5401985
"551/626.3772mz/5.51min",4633590,4825489,4196645,4470903.5,3450590.2,4796276.5,5197975
"553/670.4038mz/5.51min",145624.865,77700.87,152857.28,138392.45,51540.953,225682.73,254909.55
"554/624.3978mz/5.52min",44741.5385,42121.62,37183.824,47361.457,31494.217,52846.586,53047.426
"555/660.3751mz/5.52min",180632.92,285392,153227.83,179529.84,206401.73,159313.33,181736
"558/672.4061mz/5.52min",106600.325,143837.1,128478.77,147682.22,53982.816,84072.305,84721.88
"559/446.2548mz/5.53min",443183.76,460949.22,527297.6,588794.06,233412.72,425418.3,398985.5
"561/491.3017mz/5.56min",65687.025,80430.32,82493.414,96867.15,30503.506,41472.07,50943.73
"562/311.2228mz/5.56min",620236.35,665424.8,575047.9,671169.2,670330.06,488448.47,511841.78
"564/639.3286mz/5.57min",60231.3775,90156.62,70050.63,88702.27,33354.527,40966.75,50412.125
"568/385.2709mz/5.6min",3356170.15,5180401.5,3778969.5,4364790,2623442.8,2933370.8,2868171
"569/537.2394mz/5.6min",314385.84,314272.8,291238.6,314498.88,315332.16,306646.84,339581.06
"570/285.2072mz/5.6min",127947.05,127028.84,126927.76,144138.95,128865.26,125892.63,135112.81
"571/500.3343mz/5.6min",840752.75,1514166.5,1042175.8,1218938.9,639229.94,639329.7,605274.44
"572/484.3392mz/5.61min",559482.22,524499,271260.75,335695.38,594465.44,665262.9,635495.3
"576/610.3819mz/5.65min",228804.905,228559.03,202474.48,229050.78,165412.34,237361.16,233839.2
"577/656.3877mz/5.65min",75652.3025,82088.414,70096.3,81208.305,37146.61,69826.305,90009.91
"579/980.6651mz/5.65min",286088.795,480402.2,325882.25,468537.3,164710.06,246295.34,224516.33
"581/670.4034mz/5.65min",232589.67,217011.2,223765.34,246265.19,188987.14,241945.31,241414
"584/624.3976mz/5.66min",160052.925,163613.97,171925.9,180161.31,115847.516,156491.88,147907.8
"585/708.3799mz/5.67min",1330356.75,1536864.1,1330374.9,1234502.6,1435140.8,1330338.6,1161418.8
"586/657.3829mz/5.67min",4691819.75,9123815,4723545.5,4339264.5,7681093.5,4660094,3548082.2
"588/521.2081mz/5.68min",1735777.8,1460428.8,1765269,1706286.6,1958500.4,1847991.8,1434997.8
"590/594.3874mz/5.68min",49221911,53751710,48328410,50115412,42236524,51029508,44613110
"592/630.3642mz/5.69min",19811408,39512276,20248202,17174552,32369406,19374614,14444964
"593/470.3235mz/5.69min",281589.63,504617,359051.84,426373.9,162701.33,204127.42,141509.8
"594/359.2803mz/5.69min",235641.64,255509.75,317776.22,341435.12,215773.53,204445.5,201573.31
"595/639.3288mz/5.7min",290729.275,335330.47,383382.5,390097.16,242853.16,246128.08,191271.53
"596/640.3928mz/5.7min",54268714,58536636,53904412,56025936,46803830,54633016,52031440
"597/484.339mz/5.71min",728834.025,1237512,730154.8,950709.75,614037.3,727513.25,452462.28
"600/505.2131mz/5.77min",158781.66,169886.02,183301.1,147677.3,93806.71,93798.555,213465.9
"601/860.5426mz/5.75min",258135.84,86045.28,86045.28,5145352.5,86045.28,430226.4,14961604
"602/599.4024mz/5.72min",365175.92,552009.25,461299.56,495777.56,230329.28,269052.28,177474
"605/355.249mz/5.74min",70646.32,74264.99,67027.65,516776.56,54031.055,35424.016,262910.9
"608/285.2071mz/5.75min",125125.81,97822.875,100406.63,131296.75,157157.34,132745.14,118954.87
"614/663.4076mz/5.75min",128226.4275,223303.9,160006.66,218987.83,68474.375,86491.33,96446.195
"615/624.398mz/5.76min",1011111.07,1028988.94,1115256.8,993233.2,949596.25,1169531.9,692314.2
"616/670.4037mz/5.76min",460579.6,486603.5,525524.56,421369.44,434555.7,514547.66,353903.6
"618/660.3741mz/5.76min",491261.02,1057737,492664.84,489857.2,696446.5,421151.56,292577.5
"619/521.2081mz/5.72min",503964.01,357539.25,623535.4,384392.62,869571.25,1164947.4,324325.66
"620/537.2719mz/5.76min",118305.94,98146.766,125076.67,119900.336,118192.61,105937.88,118419.27
"621/491.2663mz/5.76min",830697.5,797539.4,856340,833171.06,862495.8,813462,828223.94
"623/890.5528mz/5.79min",55689.492,18563.164,18563.164,241133.7,18563.164,92815.82,796753.44
"624/501.3909mz/5.8min",6932173.5,5467635,6351612.5,6670227.5,7225380.5,7313541,7194119.5
"627/585.3283mz/5.78min",1770931.2,3133571.8,2086835.5,2418476.5,612656.44,1127058.4,1455026.9
"628/502.3943mz/5.79min",1750141.55,1601067.6,1899215.5,867092.94,2162247.5,2161849.5,1205126.2
"630/315.2539mz/5.78min",578538.23,554574.9,465385.97,525867.44,835684.56,602501.56,634408.06
"631/265.1478mz/5.84min",13628432.5,2399746.6,2399746.6,15258132,11998733,20877310,53013580
"634/359.2803mz/5.79min",236617.11,268137.38,239862.14,260535.36,205502.06,233372.08,193466.98
"635/640.4275mz/5.79min",307383.83,364173.97,307973.78,321493.12,306793.88,283679.8,215820.42
"636/571.1656mz/5.8min",161018.98,161018.98,161018.98,161018.98,161018.98,813395.4,805094.9
"639/355.2489mz/5.81min",406518.015,474159.25,497039.03,179071.38,397471.56,360526.9,415564.47
"642/229.1808mz/5.82min",279696.25,352108.28,243911.11,280160.12,291588.78,279232.38,262718.12
"644/280.0978mz/5.83min",917154.345,1021395.06,1000299.5,908949.25,925359.44,790231.44,783672.6
"645/860.5425mz/5.83min",692814.62,214073.44,112254.14,2431876.8,309582.34,1076046.9,6127357.5
"646/477.2181mz/5.83min",553265.085,621396.9,609377.2,636598.5,235552.55,326917.03,497152.97
"647/562.315mz/5.83min",231344.845,375630.88,259552.75,265558.34,203136.94,184124.19,197283.7
"648/569.3929mz/5.84min",452482.43,504338.8,614926.94,661234.5,317615.22,299683.56,400626.06
"650/293.2122mz/5.85min",518621.875,662823.75,523454.03,532471.44,461651.88,513789.72,480756.1
"651/660.3743mz/5.82min",450219.21,872405.1,534384.7,366053.72,553566.56,336681.38,194832.52
"652/505.2132mz/5.86min",335659.135,320644.3,378547.84,341705.47,384270.66,291670.5,329612.8
"653/670.4035mz/5.86min",545565.05,524711.1,586755.1,632193.94,410931.88,471657.88,566419
"655/624.3978mz/5.86min",1131535.125,1019639.25,1263520,1320923.8,812458.94,981035.94,1243431
"657/671.399mz/5.86min",1872161.35,1801264.5,2222344.2,1908631.6,2591550,1677205.2,1835691.1
"658/644.3799mz/5.86min",7003383.25,5980221.5,7747525.5,6830320,8682612,5823518.5,7176446.5
"659/654.4085mz/5.87min",12591732.5,11349197,13317048,15043819,10203966,11866417,15905796
"661/608.403mz/5.87min",11833399.5,9423613,12364200,13816023,9124653,11302599,14878818
"662/722.3955mz/5.87min",428806.455,267039,466147.75,472157.78,391465.16,322923.9,521748.06
"663/890.5528mz/5.84min",258433.775,865633.94,111640.21,93289.79,392802.6,546881.75,124064.95
"665/537.2392mz/5.87min",126247.09,118514.664,157510.14,142184.7,112005.25,121078.6,131415.58
"666/638.4134mz/5.87min",89248.692,74451.08,100045.914,131463.5,62437.93,78451.47,141042.19
"668/874.5581mz/5.87min",8330209.75,18659502,5533978.5,2717975.8,11126441,11366743,2147612.2
"670/904.5678mz/5.88min",60711.764,287906.9,17843.428,3650.8499,105847.84,103580.1,730.16998
"671/315.2539mz/5.88min",1793176.9,1385309.5,1513304.1,1607978.8,2281082.5,1984673.6,1978375
"672/96.9601mz/5.87min",369461.94,1251070.6,308999.5,187033.5,429924.38,431947.38,165240.28
"673/1085.6876mz/5.89min",335816.17,141343.55,430339.7,658176,107025.836,241292.64,548036.2
"674/311.2226mz/5.89min",108768.66,125246.93,119396.99,227584.39,41518.426,78027.164,98140.33
"675/357.2645mz/5.89min",284547.125,187460.81,317151.03,653181.94,237665.1,251943.22,336856.84
"676/477.2815mz/5.9min",1054072.05,994590.1,1218448,1389923.2,821846.8,956195.9,1113554
"677/476.2781mz/5.9min",3937788.5,3768487.8,4626538.5,5056837.5,3154807.8,3517773.2,4107089.2
"680/502.3944mz/5.87min",70480.025,3731.8362,46226.01,1966222.5,746.36724,94734.04,1877612.4
"681/265.1479mz/5.89min",40863950,200437140,25542090,18122290,65080910,56185810,12462651
"682/742.4337mz/5.92min",92029.93,408854.56,68823.45,13764.69,144815,115236.41,13764.69
"685/594.3873mz/5.92min",578811.525,408323.47,562939.25,759318.6,356744.16,594683.8,699167.8
"688/595.3905mz/5.91min",181632.095,189682.8,160290.2,210704.52,121225.375,173581.39,191714.53
"689/640.393mz/5.93min",732674.13,593651.1,749565.2,968579.56,502947.28,715783.06,815208
"690/630.3639mz/5.93min",472486.22,126355.31,501232.1,506028.2,443740.34,418454.8,508940
"691/860.5421mz/5.92min",351559.25,1286938.4,289766.75,14834.555,613689.4,413351.75,5245.148
"693/595.2891mz/5.95min",818653.27,53012.613,764178.6,3483181,25860.164,873127.94,3120621
"696/268.1469mz/5.91min",133653.865,1123653.9,101268.21,4001.394,344058.56,166039.52,20006.97
"697/333.1353mz/5.9min",399132.86,1219086,239414.52,53852.59,649129.5,558851.2,40199.18
"698/553.2849mz/5.92min",55823.067,1177923.6,18607.689,18607.689,269423.38,93038.445,18607.689
"699/477.2183mz/5.93min",993108.9,622216.9,978294.3,1014856.3,757204.25,1007923.5,1166136.5
"700/478.2217mz/5.94min",324484.325,297279.22,336466.28,334518.25,252734.84,314450.4,472850.3
"701/280.0978mz/5.94min",258702.755,182666.92,267528.4,300592.22,232715.84,249877.11,282160.25
"705/197.808mz/5.95min",2985.6726,125463.97,2985.6726,2985.6726,14928.363,2985.6726,2985.6726
"706/520.2679mz/5.99min",853567.05,91090.06,1108568.4,1136529.6,455450.3,870640.4,836493.7
"707/534.3314mz/5.97min",380077.735,594816.7,382969.53,377185.94,633747.2,295020.4,235000.95
"709/566.3412mz/5.98min",116904.322,274356.9,121745.66,140210.47,66423.93,103144.59,112062.984
"711/666.4086mz/5.97min",407397.765,276514.34,433243.12,483988.6,287274.38,383574.97,431220.56
"712/764.5102mz/5.97min",831449.08,7616432.5,1177237,97132.232,1348726.8,485661.16,97132.232
"713/620.4027mz/5.97min",313223.235,182280.75,318304.75,410153.12,233770.78,308141.72,374992.12
"715/498.3549mz/5.97min",9299253,8027769.5,11033723,14720164,7366973,8788890,9809616
"716/271.2277mz/5.98min",794021.37,547587.8,664756.5,718248.44,918816.56,869794.3,881794.06
"717/997.7167mz/5.97min",103543.508,49647.336,191128.81,325167.03,59404.098,97139.086,109947.93
"719/886.5567mz/5.95min",274156.81,807853.44,311073.2,22599.807,386274.9,237240.42,3976.3818
"720/596.2925mz/6.03min",450676.46,60991.768,304958.84,1221061.4,343961.62,557391.3,866006.56
"721/975.6402mz/5.99min",139753.89,132458.22,207032.69,286382.2,105174.734,141843.8,137663.98
"722/476.2782mz/6.0min",9383091,9730794,9613021,11032673,9153161,9122958,9091652
"723/478.284mz/6.0min",386742.16,383829.22,425584.5,482807,389655.1,380754.25,381447.94
"724/742.4338mz/5.97min",66538.05,527735.9,71507.36,12313.748,61568.74,73965.3,12313.748
"725/904.5685mz/6.0min",108321.7,880591.6,209246.9,12581.086,153737.97,62905.43,12581.086
"726/1085.6873mz/6.02min",251128.61,182601.45,282483.8,430988,198951.9,219773.42,361435.47
"728/874.5582mz/5.96min",1534710.35,7134874,2060197,221793.84,1108969.2,1960451.5,221793.84
"729/674.3897mz/6.03min",446760.89,327336.84,391661.3,536613.06,801560.75,478032.28,415489.5
"730/505.2133mz/6.03min",844147.3,942020.2,840378,992550.4,654550,758476.3,847916.6
"731/638.4136mz/6.04min",640043.8,352615.34,664185.3,747290.4,338632.03,652190.1,627897.5
"733/784.4804mz/6.03min",4189.2198,434526.22,29191.47,1396.4066,6982.033,1396.4066,1396.4066
"736/504.3095mz/6.04min",332997.625,381357.12,364786.53,390820.47,272005.2,289826.06,301208.72
"737/564.3308mz/6.04min",6190942,6607182.5,6660006.5,7307594.5,5139276,5559567,5774701.5
"739/309.2071mz/6.04min",418834.43,375634.8,473204.66,498163.94,312111.72,462034.06,330221.28
"740/595.2891mz/6.04min",2851430,455665.7,2895909.8,4253865,2278328.5,4410678.5,2806950.2
"741/722.3957mz/6.07min",364720.825,387400.4,331846.34,358015.12,437941.9,240716.61,371426.53
"743/654.4086mz/6.07min",8771894.5,8374892,8383598,9160191,7194354.5,9539116,9794094
"744/668.4241mz/6.07min",458847.56,323531.12,353682.12,374190.12,543505,807638.25,858748.8
"745/608.403mz/6.07min",7395781,6960375,7091584,7699978,5815609.5,8075150.5,7965514.5
"746/622.4186mz/6.07min",353638.375,261042.72,245745.6,263436.28,443840.47,658341.75,669895.1
"747/658.3966mz/6.07min",390882.94,282876.1,146135.5,138486.4,766585.8,533576.3,498889.78
"749/644.38mz/6.07min",9285540,13628953,8909585,8572412,14249670,9661495,8524732
"751/671.3988mz/6.07min",2089185.25,2616014.8,1857216.6,2109624,3014561.8,2068746.5,1801608.9
"752/295.2277mz/6.11min",2520631.15,2353396.5,2171095.2,2687865.8,9379024,1973992,8189242.5
"754/452.2786mz/6.08min",213372.535,208572.16,218087.95,239954.6,238039.83,201249.33,208657.12
"755/886.5581mz/6.09min",31648.166,158240.83,31648.166,31648.166,31648.166,31648.166,31648.166
"756/620.4027mz/6.09min",455185.085,438452.22,501036,523782.84,348585.6,458954.47,451415.7
"757/666.4087mz/6.09min",550876.12,529378.8,572373.44,636274.9,435201.38,529179.3,576996
"761/630.3633mz/6.14min",107372.8,277397.88,106769.14,105938.9,202535.67,107976.46,90141.375
"762/483.3803mz/6.13min",1113677.7,1132869.8,1008930.4,301935.9,1578310.9,1402600.8,1094485.6
"763/520.268mz/6.11min",1182089.975,1320287.2,1336520.5,1629626.6,904259.8,1043892.75,1019528.06
"764/463.3067mz/6.12min",347896.18,438873.7,435762.66,537238.6,139800.77,211621.02,260029.7
"766/343.2853mz/6.12min",155549,150655.94,110913.3,123796.09,164416.95,169838.81,160442.06
"767/351.2178mz/6.12min",230484.825,240859.67,304153.5,302467.56,175351.36,200676.66,220109.98
"770/491.3013mz/6.13min",180727.17,210772.61,262345.3,286594.44,140206.06,150681.73,123301.22
"773/457.2961mz/6.15min",133605.22,132758.06,135891.02,165641.05,97148.86,134452.38,76601.57
"774/564.3308mz/6.15min",9086828.5,10471553,9508108,10270606,8633773,8236987,8665549
"775/504.3095mz/6.15min",570338.325,707039.94,592233.4,646180.44,548443.25,513667.7,528666
"779/594.3875mz/6.16min",224916.2,337952.78,211369.4,226471.95,201755.8,239917.14,223360.45
"780/814.5606mz/6.16min",264818.17,394309.34,264409.62,387739.97,265226.72,254241.31,254431.73
"781/512.3703mz/6.17min",426261.25,412637.84,266093,311243.12,439884.66,571997.1,565727.06
"782/323.2227mz/6.17min",3503361.6,3676172.2,4658567,4952922,2929641.5,3029561.2,3330551
"783/295.2278mz/6.17min",13537668.5,13513490,13324205,14276428,13087285,13795197,13561847
"784/595.2892mz/6.16min",2459898.6,3158498.2,3995577.5,1546199.2,2358559.2,2561238,1029226.3
"787/505.2133mz/6.17min",164682.025,130431.77,214686.03,233219.53,158304.38,169110.28,160253.77
"789/946.6485mz/6.19min",520260.14,522945.34,753724.44,897424.4,330981.84,451292.16,517574.94
"790/569.3331mz/6.19min",1003798.85,1465430.1,1102678.6,1246141.4,375177.06,692083.9,904919.1
"792/452.2783mz/6.2min",2764915.7,2833275.2,3042586.2,3228881.8,2542949.2,2636077.2,2696556.2
"793/243.1964mz/6.2min",157344.285,131779.14,136230.9,147355.05,196028.55,180637.88,167333.52
"794/918.6542mz/6.21min",255209.625,250598.77,496561.34,339500.44,167654.95,255949.08,254470.17
"796/1075.703mz/6.21min",887554.225,890816.7,884291.75,1158283,551021.3,828846,898994.7
"797/625.36mz/6.21min",357119.63,462944.66,295960.5,344984.66,186315.58,369254.6,475107.88
"798/520.2676mz/6.18min",903742.32,1206357,1025220.7,112635.836,1201427.2,782263.94,76258.05
"799/351.2187mz/6.23min",160558.875,212828.78,108288.97,1035462.06,18993.588,55333.95,1217150.1
"800/311.1686mz/6.26min",244298.51,46557.414,50075.56,871674.3,52673.64,435923.38,1373663.8
"801/293.2122mz/6.23min",752146.775,1113159.9,710676.3,793617.25,825369,644579.9,563417.75
"802/311.2227mz/6.23min",584662.75,741911.56,561984.94,607340.56,639603.44,432571.97,365308.88
"803/444.2753mz/6.24min",102650.345,88455.38,106033.83,115169.14,67921.98,141602.12,99266.86
"806/478.2937mz/6.25min",446496.48,448603.4,486185.03,559597.2,337640.84,419193.2,444389.56
"807/740.3541mz/6.26min",217372.83,116538.78,473818.28,684030.56,98340.5,285454.3,149291.36
"809/736.4112mz/6.26min",1082356.65,1292773.2,1061144.4,1085392.5,1111981.9,1079320.8,1033087.1
"810/685.414mz/6.26min",6192092.5,10899754,6232273,6099088,9311471,6151912,5261020
"812/658.3958mz/6.26min",25811609,45898076,26130618,22732596,38063190,25492600,21970854
"813/660.3938mz/6.26min",9502639.5,16726848,9543378,8339745.5,14027010,9461901,8188989
"814/622.4186mz/6.26min",37280436,40115610,36846584,39267276,29787726,37668316,36892556
"815/668.4243mz/6.26min",44576761,48715844,44666172,50063492,36227980,43716896,44487350
"820/457.2962mz/6.29min",144843.1,147949.78,166706.72,201978.36,75321.766,73223.82,141736.42
"821/512.3704mz/6.27min",265262.905,257192.84,217519.8,273332.97,175023.16,274450.78,278687.7
