"MetaboAnalyst_ID","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","X2024_NEG_CC.NaB_1_Run30.mzML","X2024_NEG_CC.NaB_2_Run51.mzML","X2024_NEG_CC.NaB_3_Run57.mzML","shared_name"
"442/556.4948mz/9.31min",2.28780513958347,2.11099230436898,2.22252764238964,2.13278195617272,2.09972946302992,2.05728942810843,"442"
"443/618.5105mz/9.36min",2.68085053287407,2.57202522806275,2.59936639659468,2.51221240082464,2.45412637713421,2.49991044550655,"443"
"444/635.5008mz/9.37min",2.68077332511376,2.5771903870657,2.56718453823992,2.59563570869162,2.4803340162997,2.54698057301391,"444"
"447/467.2833mz/9.44min",2.10559141543669,1.68528102647744,1.77569041058453,1.95926049524751,1.86630821035464,1.6059633372713,"447"
"450/711.6259mz/9.47min",0.675329177146046,2.23991976661766,1.40597760288326,2.45010179437021,2.31188443727235,1.45114825237408,"450"
"454/649.5164mz/9.69min",2.33991328077843,1.96193578650871,2.13138814970812,2.14271596107911,1.97150969792063,1.99083048889816,"454"
"455/632.5262mz/9.69min",2.32253710057178,2.10644190762263,2.20443075844516,2.1674451684405,2.09619804299681,2.11943996856416,"455"
"456/683.5945mz/9.8min",2.20785372901673,1.85513852305646,2.0609778937348,1.97016050890349,1.90074809238807,1.84023029234166,"456"
"457/666.6045mz/9.81min",2.23236972649942,1.97125146408812,2.12979709645343,2.03305577050308,2.00190396647172,1.95165170047798,"457"
"458/646.5419mz/9.9min",2.74118955830978,2.60474173037667,2.63808034371088,2.60338258176365,2.50369623720108,2.54487082553182,"458"
"459/663.5321mz/9.9min",2.45241892816832,2.22519041383436,2.26892706873649,2.31487799902861,2.12176872345336,2.18425415416214,"459"
"460/89.0244mz/10.0min",2.1795514332226,2.18050146806842,2.312531612547,2.76788405206877,2.35500781584299,2.2134567423474,"460"
"463/112.9857mz/10.14min",2.06825671962316,2.23844964795267,2.04277328033474,2.06373137224736,2.21258100793997,2.0797720285861,"463"
"465/115.9208mz/10.2min",2.77755926616198,2.82753097945669,2.78685270812627,2.84539586124774,2.79814023831998,2.84632683706228,"465"
"466/116.9209mz/10.21min",1.81394384278853,1.87415035847764,1.45641934726048,1.88425690205259,1.83291493650273,1.9001647461342,"466"
"469/144.9235mz/10.21min",2.47864340076723,2.51720398281605,2.54828961370432,2.5764159208893,2.57666668589074,2.60509451111994,"469"
"471/100.9337mz/10.22min",2.2884261878231,2.16319840950516,2.31115020640124,2.49466102166501,2.14861879035614,2.35599996917411,"471"
"472/662.4769mz/10.24min",2.67074615678033,2.00806799974532,2.50289192560967,1.81098598327105,1.51880472075704,1.95600561184432,"472"
"477/112.9857mz/10.27min",2.58199630738383,2.56576245117433,2.71414860366038,2.72961228623289,2.5771152236513,2.73700509320989,"477"
"478/316.9479mz/10.27min",1.76195280030118,1.76642669132121,1.76263087334648,1.77874120519217,1.7459315888016,1.86920161278855,"478"
"483/248.9604mz/10.28min",1.81068289103032,1.82677976103496,1.79593928744006,1.81743924198136,1.80628256250661,1.90684871793589,"483"
"491/606.4144mz/10.29min",2.90120614991413,2.54891444045025,2.75641806597902,2.34165724640923,2.4538187253338,2.41992237637569,"491"
"494/116.9286mz/10.36min",2.39974497633598,2.39019329042605,2.39837605021112,2.40697061098153,2.40996327631388,2.39260305917841,"494"
"497/132.8679mz/10.47min",2.05648129946475,2.01991543208279,2.07420367907916,2.06536827325057,2.05896996546992,2.13170832852396,"497"
"502/195.8109mz/10.48min",1.82565137105132,1.84931519631296,1.91462079889689,1.84563907430041,1.88518651684851,1.83787672883493,"502"
"503/197.808mz/10.48min",1.95892245110951,1.95157616134471,2.0403051713966,1.97236166975819,2.00247210125637,1.9548097574299,"503"
"504/187.861mz/10.49min",2.12526618381845,2.08932347264962,2.16337980544576,2.13352998022543,2.08229620074049,2.09387581541097,"504"
"505/189.858mz/10.49min",1.76578932758572,1.82652563960427,1.86766153975511,1.91397228367364,1.83815555692639,1.78249616085817,"505"
"506/214.88mz/10.52min",2.61405586803231,2.58019027316023,2.63283501146209,2.60555148376632,2.57863391789478,2.60324279152747,"506"
"507/216.8768mz/10.52min",2.09265573355753,1.98110462368483,2.02891633865832,1.97548952412417,1.97804133505089,1.98073413987606,"507"
"508/245.8948mz/10.52min",2.61562617554612,2.62796626590413,2.64311965148751,2.63275306877914,2.63981779482436,2.60837397897932,"508"
"509/243.8993mz/10.52min",3.03464579546246,3.0462530187968,3.07896005474155,3.04663451754486,3.06081169321415,3.01941338639457,"509"
"510/241.899mz/10.53min",2.920013952586,2.89850466397559,2.91173274111082,2.90067319870379,2.87786470244351,2.89703254508756,"510"
"512/195.906mz/10.54min",2.08783431758835,2.08608742324478,2.03584072536063,1.99733197670117,2.01168880429698,1.90276719377966,"512"
"513/328.9796mz/10.59min",1.95632479800939,1.87536342714545,1.90969085481769,1.86821930448692,1.92687619261592,1.93768229721013,"513"
"518/96.9601mz/10.61min",3.17065512493623,2.31116248889844,2.64063269669677,3.14752986562323,3.16338951247346,2.63357973954347,"518"
