"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML","GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML","GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML","GF_S4_MC_RCG_1_neg_20210511_Run71.mzML","GF_S4_MC_RCG_2_neg_20210511_Run91.mzML","GF_S4_MC_RCG_3_neg_20210511_Run171.mzML","shared_name"
"2417/621.3257mz/4.02min",3.34719949599746,3.17001036303414,3.47647756506025,3.36585147139454,3.49607044018708,3.45151204476927,"2417"
"2423/382.1985mz/4.04min",3.96723579642161,3.76742694384422,4.05399804437365,3.86043443529778,4.00146984766985,3.96855124088372,"2423"
"2424/745.3573mz/4.04min",3.93621269534972,3.77398520876882,3.96962053254741,4.07576658513407,4.07573420430055,4.08540143853602,"2424"
"2427/428.186mz/4.04min",3.21369427443524,2.97384266477342,3.43094500714506,2.69144038878938,2.60638341623919,2.47041379839672,"2427"
"2429/329.1718mz/4.06min",2.90697756983105,2.67841423458682,3.02864775138814,1.63995143804722,1.96542397433202,1.87441137413683,"2429"
"2431/285.1133mz/4.06min",2.80664181040203,2.65963227858723,2.9551693348975,3.31084113535547,3.3260212953181,3.32664750953325,"2431"
"2434/584.311mz/4.07min",2.36049745009613,2.19807421938974,2.31700046638441,3.07082862853704,3.06667608718065,3.12132284995812,"2434"
"2435/499.2566mz/4.07min",2.57281491638754,2.40394565118571,2.61840498126734,3.20484094657784,3.28344858831914,3.20109228391775,"2435"
"2437/396.214mz/4.08min",3.37395824965524,3.16357248101308,3.45566119753968,3.1140624954094,3.31073858311272,3.23280642329191,"2437"
"2441/214.145mz/4.09min",2.88148039343071,2.47469597910365,3.0164388569323,2.72089259484539,2.60516435218047,2.66763663226699,"2441"
"2442/964.5149mz/4.1min",2.70842437097683,2.51833908980344,2.74690368511896,3.041628004133,3.01691729353757,3.03103687331843,"2442"
"2445/656.2941mz/4.12min",2.61940602573074,2.47080995652163,2.82512421002132,2.54445873059384,2.73598468496075,2.68298105355632,"2445"
"2448/681.3468mz/4.15min",3.5916663074165,3.35548397218072,3.77411287055025,3.73156246771413,3.88280951516094,3.82399678091339,"2448"
"2449/232.0074mz/4.15min",3.46819016566123,3.34343391020327,3.66938398390591,2.93853664450771,3.02846936442253,3.0018919902835,"2449"
"2450/188.0176mz/4.15min",3.59064029703386,3.45442177899137,3.78196452319398,3.05874633456475,3.14413931769209,3.12305264629687,"2450"
"2452/215.1289mz/4.18min",3.00110424130336,2.82082676671206,3.2072600890371,3.70427842083031,3.73889618417998,3.66764059398691,"2452"
"2457/297.1132mz/4.2min",3.246820888361,3.08993875450985,3.22452790994264,3.49660658774488,3.46791675106078,3.50368664719,"2457"
"2463/329.0669mz/4.23min",2.7966065816333,2.7031003011106,2.85787552740094,3.87287689836561,3.85135323393514,3.74651965404479,"2463"
"2465/451.2926mz/4.23min",3.07396429982854,2.93250351906844,3.03827424939092,2.82026635312033,2.83235175925431,2.91874113743719,"2465"
"2466/354.2398mz/4.23min",3.36529153965244,3.18124139402425,3.40968629019976,3.09875747754601,3.11081830143037,3.21269945569679,"2466"
"2467/527.2513mz/4.24min",2.97471721654849,2.89628401920181,2.82706694150896,3.67583845173775,3.65984141904108,3.642729429173,"2467"
"2469/268.098mz/4.27min",2.83302564799342,2.7194639535784,2.94616672077803,2.11353330130319,2.1583713029435,2.13581611389893,"2469"
"2473/612.3152mz/4.27min",2.57757619902414,2.47101592517866,2.72616279984288,2.7719025519208,2.72940757713569,2.93208142915585,"2473"
"2475/248.1292mz/4.24min",3.6246885901023,3.30215097010358,3.61504038979266,2.35030197110431,2.28324414345628,2.36056672793934,"2475"
"2477/327.2178mz/4.31min",3.83921500607922,3.67234728717529,3.88222331678399,4.31767965312431,4.28938419500965,4.27761758579534,"2477"
"2478/325.2021mz/4.31min",2.69840372657159,2.52453582916596,2.71914327766867,3.40384854872973,3.10603748623774,3.17564177423612,"2478"
"2482/227.129mz/4.33min",2.80334822462733,2.77583655256136,2.87479334975387,3.32174765533065,3.33800700499313,3.24780082677951,"2482"
"2485/242.1762mz/4.36min",2.81095647829322,2.69652977156903,2.8304318856585,3.08498092448611,2.98600785497514,2.89415433512057,"2485"
"2488/398.2297mz/4.37min",2.85462314655758,2.62094616691655,3.09383923440195,2.09553283259882,2.38110882260211,2.12469739278086,"2488"
"2489/282.1136mz/4.37min",3.90927305642038,3.75004025137499,3.98893749356738,2.26968001234621,2.38038596775209,2.43971198666899,"2489"
"2490/649.357mz/4.39min",3.27049972038849,3.09903195669586,3.40464080227138,3.28549867579227,3.35720438325102,3.33976615471197,"2490"
"2493/718.4511mz/4.41min",2.76974648360912,2.63352698757787,2.82065045249674,2.67502384382441,2.65091868218943,2.7913602966513,"2493"
"2495/488.2403mz/4.42min",2.7706287803483,2.53716786832491,2.93579748986082,2.65573498089844,2.81918145182384,2.70142379265881,"2495"
"2497/343.2125mz/4.43min",2.41407175130808,2.27953093196621,2.45650065137656,3.12344712338126,2.83843606993516,2.88096738595942,"2497"
"2499/229.1445mz/4.52min",3.58393386757975,3.36255326761139,3.86605129921047,4.37840283165813,4.39917682175603,4.36489355127368,"2499"
"2501/755.3624mz/4.45min",2.85882556122958,2.68390374334813,3.03877249644507,2.88654985522345,3.0078034286802,2.96521046412386,"2501"
"2503/325.1771mz/4.47min",3.05169193642262,2.85254946590362,3.16209535089986,1.52359765562598,1.56934359582174,1.39109980301691,"2503"
"2507/470.2507mz/4.48min",2.57732916284371,2.29251655615054,2.81635859682694,2.69164086995323,2.85539320091409,2.79686110506123,"2507"
"2508/184.1343mz/4.49min",3.28641268875368,3.12346803842093,3.40958424582145,3.37601309010765,3.4627915955911,3.46162841389541,"2508"
"2509/228.1242mz/4.49min",3.70094121558311,3.52718345702969,3.82451550762879,3.79022569422438,3.86451513671491,3.86918021432767,"2509"
"2511/330.2367mz/4.5min",3.461924413414,3.31177312116725,3.53515166816854,3.97496871427252,3.91702410689663,3.9314578256977,"2511"
"2512/331.2391mz/4.5min",2.52543661614729,2.3500264612044,2.59679447187613,3.02973239444254,2.98621442851437,3.00070541748453,"2512"
"2513/373.1687mz/4.48min",2.03980404046235,1.71590304173002,2.38688291216441,3.2084393543277,3.06298833701112,2.96770331787036,"2513"
"2514/307.1915mz/4.5min",3.1562181278249,2.96090781579251,3.16605081240113,3.58157685734953,3.52422378329055,3.51264377742904,"2514"
"2515/329.2334mz/4.5min",4.19494016120746,4.03744226825573,4.26729239987059,4.68023115627015,4.64831213955558,4.66156536016259,"2515"
"2517/388.2241mz/4.5min",2.80718716206741,2.65087834107296,2.79831655776258,2.44446423639539,2.52453725413881,2.53721637537929,"2517"
"2522/697.3934mz/4.53min",2.56636168962192,2.47285541554747,2.62763063244408,3.55528260984704,3.50613670666022,3.65791014636767,"2522"
"2523/375.1846mz/4.57min",2.30804373289397,2.02179051202901,2.64803291564101,3.0136260492578,2.99968707006074,3.43142923204255,"2523"
"2527/328.2212mz/4.55min",3.05532150824312,2.76419601225285,2.98368741286315,3.43270096525123,3.38430713315494,3.38688132227378,"2527"
"2528/262.1084mz/4.54min",3.07796911187848,2.91637718204858,3.20073341054709,2.93556683009438,2.69094329069749,3.04974256095875,"2528"
"2529/327.2178mz/4.56min",3.76603612955179,3.57333442751109,3.80230179927261,4.14929794656905,4.09234053599722,4.08225835964061,"2529"
"2530/718.4511mz/4.55min",2.88330504474821,2.67501324249968,2.89712901280437,2.78210815993878,2.77998955194081,2.94501238456649,"2530"
"2531/228.1605mz/4.56min",2.83267383372662,2.66238961305236,2.88202221536172,3.10482168511224,3.03151654130512,3.09104708614765,"2531"
"2533/296.0928mz/4.58min",3.15325860475877,3.04878425839595,3.17622168757732,2.63355794770578,2.77814704109849,2.74949294627318,"2533"
"2535/299.1864mz/4.58min",2.22254347066321,1.97767785017335,2.49128766002588,3.07785988915262,3.10511344687763,3.05714490719789,"2535"
"2537/229.9645mz/4.61min",2.98703447146618,2.98651648814701,2.99105729790787,2.99174263069569,2.99219424567706,2.99704901961561,"2537"
"2540/262.1449mz/4.63min",3.27097342520227,3.08825924403523,3.31967173209563,3.53539413455286,3.48887622019058,3.54241368998682,"2540"
"2541/394.271mz/4.63min",2.96998185527731,2.76509678707602,2.96666192469987,2.38431265607224,2.40043812948442,2.41057617124322,"2541"
"2544/375.1846mz/4.64min",2.61336070673267,2.36605040051173,2.85873064146502,3.4066542185621,3.36737061789461,3.54065447448906,"2544"
"2546/311.1865mz/4.65min",2.50404344025585,2.25077197834548,2.51715795148247,2.98628342991653,2.93743951198456,2.92505929458419,"2546"
"2549/180.1031mz/4.67min",2.53732490508065,2.19532100028507,2.54064536737906,2.91449952177019,2.79628511753627,2.7489335144196,"2549"
