Filename,2024_POS_Anid-EV-gpdA_CTRL_1_Run188.mzML,2024_POS_Anid-EV-gpdA_CTRL_2_Run208.mzML,2024_POS_Anid-EV-gpdA_CTRL_3_Run238.mzML,2024_POS_Anid-TJGIp11_1_Run167.mzML,2024_POS_Anid-TJGIp11_2_Run205.mzML,2024_POS_Anid-TJGIp11_3_Run252.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
3301/666.3837mz/5.72min,180732.58,470518.78,211154.53,152116.84,56263.64,359564.8
3302/531.2349mz/5.73min,115650.74,176704.7,404901.22,179919.83,128441.86,64743.0
3303/532.2915mz/5.72min,1977092.9,767685.56,1940323.5,1678049.2,1575180.8,781160.8
3305/525.3627mz/5.73min,94611.32,354342.56,103837.88,89580.086,52000.31,309609.16
3306/628.4275mz/5.73min,8866518.0,25216006.0,10428950.0,8187266.0,6153965.5,19217946.0
3307/673.4849mz/5.73min,103778.66,262075.47,135778.23,53932.918,53901.49,177284.61
3309/608.4014mz/5.72min,242441.34,522933.8,379081.0,376991.22,281440.06,494687.97
3310/444.2459mz/5.73min,354673.75,201563.66,620103.8,183171.34,138508.97,58644.793
3311/492.295mz/5.73min,467146.12,284067.12,805125.75,224156.17,161677.53,67505.35
3313/629.4307mz/5.72min,3181856.8,9109123.0,3734607.0,2911104.0,2187669.0,7038234.5
3314/650.4095mz/5.73min,2438996.2,6770975.0,3158445.5,2273916.5,1512974.4,5280105.0
3316/645.4542mz/5.73min,1822415.6,4953088.0,1869711.5,1408312.6,1297230.4,3802917.5
3317/958.5205mz/5.73min,3609573.2,0.0,2298950.8,5806207.0,9330276.0,1614882.8
3321/515.2611mz/5.73min,2581804.2,1698100.4,3460968.5,1554758.6,1194323.4,704876.2
3323/436.2405mz/5.73min,182580.28,50282.68,319578.12,108083.38,69109.164,23907.307
3324/475.2687mz/5.73min,21620992.0,13762439.0,35815130.0,11414761.0,8756838.0,3911219.2
3325/1002.5777mz/5.74min,405279.22,157876.89,735493.75,144726.56,136878.89,22766.588
3326/510.3058mz/5.73min,5366018.0,3150859.2,7590046.0,2462793.8,2206346.8,970640.94
3328/439.2476mz/5.73min,553965.44,348214.47,985640.3,309401.94,213004.45,99395.164
3329/1007.533mz/5.73min,670985.9,377667.1,1122923.5,326846.28,234057.06,91586.87
3330/425.2319mz/5.73min,707526.44,429794.06,1309634.6,392590.47,284405.0,118617.13
3332/458.2615mz/5.73min,2240212.5,1339368.0,3925198.0,1264734.6,865566.5,395335.1
3333/435.2374mz/5.73min,713464.94,467674.62,1254582.1,404521.06,285175.16,131184.06
3334/457.2582mz/5.73min,7594130.5,4715031.0,13374523.0,4287060.5,3013123.5,1361630.6
3336/443.2425mz/5.73min,1307608.6,733515.0,2217079.2,664912.5,477713.4,203572.05
3337/477.2752mz/5.74min,1191435.1,546368.5,1921128.9,588781.94,441762.84,188112.12
3340/476.2727mz/5.74min,6615090.0,4393529.0,10949521.0,3790761.0,2796134.2,1942164.8
3341/714.3973mz/5.77min,574442.3,0.0,226547.14,0.0,227684.11,6349.244
3343/560.3069mz/5.69min,232013.6,0.0,118588.29,28585.043,58135.355,6822.416
3345/526.3009mz/5.74min,204745.88,10614.646,201408.4,75107.586,58537.395,0.0
3346/506.3239mz/5.74min,384440.44,97326.0,421835.1,587606.5,316972.72,106701.12
3347/431.2789mz/5.74min,219717.9,376291.25,323838.78,130273.3,72538.65,149345.84
3349/403.2479mz/5.75min,206243.38,0.0,295575.3,0.0,3532.5002,0.0
3350/438.2845mz/5.75min,273007.94,0.0,362978.03,0.0,3518.9097,0.0
3351/203.1793mz/5.75min,1559678.5,2346758.2,1968478.8,705731.75,433762.5,637058.4
3352/453.261mz/5.75min,777767.0,1633635.8,943771.44,403586.75,240535.9,458231.94
3353/507.3272mz/5.77min,58239.953,86935.0,332067.12,148717.47,74666.86,17246.164
3354/211.0964mz/5.75min,1984876.5,3416522.2,2455317.5,844788.2,654295.75,1063601.4
3356/221.19mz/5.75min,360391.78,489889.56,435750.1,146997.02,83473.73,171182.9
3357/447.2374mz/5.75min,231249.8,0.0,145437.72,3609.0679,18801.824,0.0
3358/441.2269mz/5.75min,523530.7,186319.34,1110440.8,301351.9,268571.97,12658.227
3363/453.3106mz/5.81min,5457.842,6953.248,6338.3037,106819.26,0.0,16521.174
3364/543.3888mz/5.75min,299651.5,158184.27,355849.72,383656.75,274120.62,104133.086
3365/608.3219mz/5.75min,3380.9204,0.0,214311.47,127744.07,483992.84,22324.797
3366/960.5265mz/5.73min,774142.06,0.0,378290.22,1171125.6,1998941.4,333664.47
3369/495.1904mz/5.77min,89016.77,400989.62,12058.041,109679.29,19021.678,82770.5
3370/512.2167mz/5.77min,145770.11,513546.9,56414.14,109452.09,29347.13,81719.44
3373/401.2319mz/5.78min,10725023.0,207935.23,15971737.0,1021758.1,1680991.9,50140.01
3374/403.2376mz/5.79min,364140.6,0.0,568293.0,15251.66,53556.367,0.0
3375/402.2353mz/5.79min,2832247.5,29347.309,4067023.8,264196.22,197197.62,12839.215
3376/330.3001mz/5.8min,112475.664,250465.84,249519.95,395227.8,150669.5,222939.86
3378/536.2862mz/5.76min,511352.4,1025232.6,1119023.2,631781.94,1193249.4,488157.12
3380/619.3865mz/5.82min,5866491.0,1441724.6,5899822.5,4286417.0,3779234.2,4513668.0
3381/494.3236mz/5.8min,1083309.4,358713.38,962803.06,1323828.0,708148.7,263778.22
3382/449.2535mz/5.79min,235447.23,84136.64,61094.625,7795.376,0.0,3594.5552
3385/415.2378mz/5.81min,213048.45,0.0,420331.5,14766.614,27547.64,0.0
3386/464.2764mz/5.8min,378341.8,67266.04,269028.2,365455.16,209974.2,66630.1
3388/641.4597mz/5.8min,311568.72,421181.5,419579.66,269757.22,301092.2,339693.94
3390/427.2476mz/5.8min,193738.77,0.0,269979.97,0.0,0.0,0.0
3391/429.2632mz/5.77min,319087.8,0.0,350627.25,0.0,0.0,5411.2876
3392/445.2589mz/5.76min,1036218.06,204000.95,874460.2,35200.414,119662.664,52515.633
3393/302.3053mz/5.76min,516346.94,779260.1,589955.2,788631.8,630662.9,328991.1
3395/413.232mz/5.8min,7911946.5,103845.305,11047864.0,789798.8,1276825.2,23337.127
3396/518.3238mz/5.81min,2765934.8,1989056.9,2309728.8,6646083.0,2820362.2,4577109.0
3397/608.401mz/5.78min,231536.03,164499.36,100606.89,96982.79,273873.22,130412.94
3398/457.2218mz/5.81min,118624.195,235886.84,201789.44,157764.53,109988.81,94236.17
3399/814.3655mz/5.81min,192943.2,0.0,61002.344,379868.4,235347.05,0.0
3401/472.338mz/5.81min,0.0,171571.0,0.0,0.0,0.0,90893.734
3402/399.2162mz/5.81min,100938.8,33891.4,195368.2,26216.96,33977.855,0.0
3403/520.3294mz/5.81min,115940.055,76328.15,101540.64,343643.6,126483.99,180734.64
3406/1113.7184mz/5.81min,42891.86,165226.12,82665.13,463317.56,155846.4,429962.0
3412/179.0702mz/5.75min,276994.34,560831.75,391755.1,133077.94,84860.17,179704.45
3413/197.0807mz/5.82min,31664.2,127830.76,36959.715,5633.588,33046.344,139381.98
3415/221.1901mz/5.81min,52725.13,185678.27,50886.945,34195.906,88145.58,153033.56
3416/203.1793mz/5.79min,963928.75,2220811.2,1787121.8,708327.94,405922.22,136954.31
3417/618.3833mz/5.82min,17121254.0,14975611.0,19579764.0,14171244.0,12250667.0,14844065.0
3418/634.3574mz/5.82min,1255127.8,1104851.1,1322978.9,1089926.0,944351.2,1164943.8
3420/599.4098mz/5.82min,1519665.9,2590377.5,2229517.0,1869581.8,1508337.1,2590382.5
3424/627.4431mz/5.83min,415236.3,329356.06,403909.88,325943.22,297907.7,378192.84
3427/461.2531mz/5.78min,103644.44,290148.06,253125.11,308493.7,29308.2,79236.61
3430/596.4016mz/5.83min,141476930.0,235817070.0,204706400.0,171755020.0,141118820.0,240586480.0
3431/613.4278mz/5.83min,18408290.0,28542588.0,23142486.0,16601689.0,18438450.0,27089954.0
3433/598.4073mz/5.82min,6511573.0,16977498.0,6119024.0,12274469.0,6122314.0,17098576.0
3435/592.3133mz/5.83min,222915.55,0.0,200665.75,395137.25,289118.38,82612.305
3436/1191.7954mz/5.83min,442984.88,1275826.2,590039.44,827490.1,664647.3,1379613.9
3438/431.2428mz/5.81min,304015.16,6474.895,344716.8,4047.424,0.0,0.0
3439/440.2767mz/5.84min,198160.28,18283.984,193009.95,238665.88,161566.95,86743.2
3440/451.2877mz/5.85min,99949.484,0.0,128091.94,0.0,4412.729,0.0
3442/506.3238mz/5.85min,2639857.0,681031.56,2418297.2,3525321.8,1899766.0,692812.7
3444/450.2848mz/5.86min,394920.3,0.0,548815.44,4519.8735,53571.254,0.0
3445/432.2823mz/5.85min,1050569.1,99725.664,1322254.2,115623.14,89012.125,163876.14
3446/431.2788mz/5.85min,3686295.2,796186.2,4594033.0,514144.88,423482.2,590359.9
3449/452.2769mz/5.85min,1252421.2,314013.56,914886.75,1129053.0,653439.3,301343.47
3451/460.2409mz/5.86min,925989.25,0.0,1164319.8,51198.9,152886.83,0.0
3452/453.2803mz/5.85min,262087.55,66418.23,183383.89,244593.92,128316.76,59921.637
3453/459.2371mz/5.85min,3320396.5,58745.37,4035276.0,412426.16,630631.75,4739.5303
3456/489.248mz/5.86min,179923.22,629966.75,178990.36,190151.16,100541.48,111225.87
3459/550.302mz/5.87min,1948800.6,908674.75,1982997.6,2350740.2,2158308.0,1048680.2
3460/491.2638mz/5.88min,190809.61,110877.87,287298.22,100515.52,80170.64,24914.877
3461/457.3997mz/5.87min,3225524.8,622365.9,2264849.2,2260118.8,1161116.4,459550.12
3464/309.2424mz/5.88min,376075.38,226463.31,363172.84,393373.94,312089.0,160251.84
3467/463.1641mz/5.89min,140242.52,272694.5,85806.68,157564.27,56461.94,84446.65
3468/508.2621mz/5.88min,33460.03,250084.38,65113.586,137220.86,74436.45,75961.52
3469/507.2586mz/5.88min,252070.75,903945.25,284286.3,433737.16,270065.62,273743.66
3470/480.1907mz/5.88min,279869.16,466401.25,166435.98,201115.88,109558.2,156310.03
3471/941.7252mz/5.9min,0.0,931581.4,67034.336,1258620.5,307561.0,638326.4
3472/366.1697mz/5.89min,599882.9,11393.506,541614.06,220450.56,132722.33,17774.574
3473/458.4029mz/5.87min,919715.75,152142.38,662766.9,613042.6,314288.03,56867.625
3479/522.2823mz/5.92min,2136642.0,2268755.5,1631030.6,953196.94,1153313.6,1997734.4
3480/344.3158mz/5.89min,1176485.2,576961.4,2186319.2,1721318.4,1356048.2,892822.0
3483/482.324mz/5.89min,649711.8,171395.47,875579.0,1142258.9,620841.44,269201.0
3486/496.3297mz/5.9min,451001.2,135652.67,425449.53,539659.6,264034.34,104462.4
3487/494.3238mz/5.9min,10303668.0,3319582.2,9816714.0,11641077.0,5793073.0,2773761.5
3488/462.2847mz/5.91min,142076.34,108769.7,98309.64,12916.108,3780.6182,29820.521
3489/444.2459mz/5.91min,6190110.0,31009.262,10994058.0,572988.25,1008078.3,0.0
3492/420.2741mz/5.9min,348732.4,0.0,419687.66,0.0,0.0,0.0
3493/445.2482mz/5.91min,954366.5,0.0,1660748.2,76069.16,154377.61,0.0
3494/484.2673mz/5.93min,521489.75,185976.36,784894.6,104195.914,156103.78,170445.56
3496/822.5142mz/5.9min,353195.25,0.0,352838.78,0.0,0.0,0.0
3499/453.2613mz/5.9min,614790.3,60818.266,405754.22,4098.369,0.0,0.0
3501/516.3046mz/5.9min,186530.61,82732.78,175200.84,279582.34,132738.92,68358.05
3502/403.2477mz/5.91min,2535256.8,0.0,2508036.8,37327.918,25508.555,0.0
3503/404.2511mz/5.91min,608577.94,0.0,625796.06,0.0,0.0,0.0
3504/413.2682mz/5.91min,864618.5,102790.57,456095.56,8808.064,0.0,0.0
3505/443.2425mz/5.91min,22407278.0,199186.89,38420910.0,2029075.6,3571277.5,60796.1
3507/494.2854mz/5.91min,1129040.8,638126.8,1181499.5,711024.8,633420.94,667958.8
3508/642.4431mz/5.91min,610934.75,1175817.9,674916.25,324195.7,293038.2,805716.6
3510/203.1792mz/5.89min,2045494.5,224679.14,1176584.4,48516.43,18324.79,51752.945
3511/608.4015mz/5.91min,231345.19,404043.56,393763.34,259839.95,225145.78,424966.28
3514/834.5143mz/5.91min,234916.02,0.0,267847.2,0.0,0.0,0.0
3515/664.4253mz/5.91min,284180.12,328723.06,346710.4,155869.53,92387.58,282210.9
3517/493.2805mz/5.91min,3867917.0,2175946.2,4007900.2,2404422.8,2154136.0,2268452.0
3520/515.2622mz/5.92min,967881.7,380753.75,1311691.0,401481.06,392050.06,374870.16
3524/470.217mz/5.92min,15922.296,0.0,323250.3,591996.9,462268.62,0.0
3525/510.3067mz/5.92min,4374023.5,1338755.9,5598468.5,1179211.9,1326334.4,1095928.6
3526/436.2117mz/5.93min,6844.286,0.0,218079.33,118276.14,329927.47,232867.64
3527/325.2372mz/5.92min,377592.66,576576.06,224635.64,148818.75,126597.82,221966.42
3528/307.2267mz/5.92min,197130.61,237425.06,69411.47,25380.498,46968.883,95422.49
3529/347.3349mz/5.93min,923803.6,5907650.0,2471326.0,4399187.0,3318956.0,4039241.5
3530/511.3101mz/5.92min,1326933.6,430443.2,1691225.0,364019.72,384894.34,186963.62
3532/286.3103mz/5.97min,25663.508,368052.66,51916.58,537585.94,333863.6,278161.4
3533/597.3034mz/5.94min,888602.5,327849.9,823371.44,0.0,418352.44,433095.9
3534/663.2904mz/5.95min,1506910.1,2284334.2,735557.9,16588.379,43656.89,977514.25
3535/512.3131mz/5.92min,199190.38,47032.11,278950.5,43393.77,39923.54,4916.397
3536/427.2113mz/5.93min,102116.16,289028.56,142629.47,232119.08,131026.83,0.0
3537/346.3314mz/5.93min,5691514.0,26500650.0,11295171.0,19786546.0,15670043.0,17997278.0
3540/515.3404mz/5.94min,213555.73,90420.74,294021.06,57966.73,29242.164,68299.17
3541/519.2927mz/5.94min,212629.05,83461.77,356529.2,56948.77,24805.055,79308.49
3544/514.337mz/5.94min,718533.6,311426.78,1007821.5,199928.02,136467.5,256306.17
3545/497.3104mz/5.94min,354298.88,147716.66,510471.22,93408.36,41759.74,117530.74
3548/211.0964mz/5.94min,2284476.0,2363233.2,1597408.4,540694.1,325438.34,552356.94
3549/461.2534mz/5.92min,886182.8,12079.416,1227117.1,65233.78,60347.14,0.0
3551/429.2632mz/5.95min,423046.4,1115852.9,404337.9,208010.7,153326.62,265244.7
3554/179.0702mz/5.94min,108037.77,454361.4,356756.94,64645.867,75584.93,107995.695
3555/440.2769mz/5.95min,1138794.6,468244.53,1416892.8,1705961.1,1101450.0,799538.56
3558/451.2454mz/5.95min,34638.312,430639.88,172332.3,104857.336,48937.957,72377.24
3559/571.4311mz/5.98min,138084.17,154840.27,182040.02,435784.9,248100.1,136995.81
3561/417.227mz/5.95min,158244.1,460373.88,150362.73,127932.33,66747.54,159406.16
3563/457.2579mz/5.96min,129574.836,61737.133,267812.56,25588.04,15866.449,10854.501
3564/938.5377mz/5.96min,678144.6,0.0,642993.75,3461.0747,7151.7974,0.0
3568/357.2634mz/5.96min,122682.07,361929.28,38081.0,0.0,0.0,117763.94
3570/500.2745mz/5.96min,294897.25,209339.92,314592.3,406836.25,291335.62,232277.9
3571/478.2927mz/5.96min,19285210.0,8156269.0,19567906.0,21698586.0,13661504.0,10200985.0
3572/475.2688mz/5.96min,966688.8,560086.8,1694762.2,346008.66,271138.03,106107.2
3573/955.5777mz/5.96min,709416.06,174720.69,790030.1,1059159.8,437531.75,252300.7
3575/337.2735mz/5.96min,602780.1,351690.7,580372.1,522815.22,504893.03,441261.34
3578/479.2961mz/5.96min,5116125.5,2196438.0,5185506.5,5748979.0,3590747.5,2697228.0
3580/642.4298mz/5.97min,3191.9858,919741.75,35945.71,427318.06,204009.53,541364.5
3585/459.2369mz/5.96min,414494.1,150991.0,705846.0,217451.25,155951.38,32388.758
3586/353.2685mz/5.97min,1284699.0,54422.32,1371300.0,1325410.6,1181591.4,155876.83
3587/522.2823mz/5.96min,6657454.5,2274827.8,4519947.0,1037682.56,1199969.2,2031628.4
3591/1074.5885mz/6.0min,472849.66,142721.86,211720.33,34065.45,42941.89,35352.25
3592/450.2846mz/5.97min,755702.0,0.0,1061047.2,36457.0,90094.87,0.0
3597/408.3258mz/5.98min,95507.516,420942.8,392598.84,466286.6,371517.62,478714.6
3598/654.443mz/6.02min,133395.34,345666.2,66697.06,83110.08,23119.695,242863.8
3600/614.3294mz/6.03min,920641.6,60832.21,551736.75,59180.195,32324.795,126420.16
3601/433.2581mz/5.96min,842303.25,4368.782,1257637.5,47946.723,65823.79,0.0
3602/377.3203mz/5.99min,7432.553,446482.62,68858.27,82840.69,78737.57,245975.33
3603/579.2927mz/5.98min,2979765.2,65964.01,2184974.5,47077.703,110456.13,95157.18
3604/332.3311mz/6.02min,9148.47,0.0,19603.607,416260.72,7320.5938,0.0
3605/230.0956mz/5.99min,19158.45,551444.94,119335.78,171934.62,103778.72,317461.6
3607/598.3069mz/6.02min,1009011.4,115849.25,715984.0,73914.48,134711.8,219932.92
3608/634.4046mz/5.98min,279965.38,239722.06,552130.3,174569.98,264679.4,405166.1
3609/956.744mz/5.98min,215731.81,187088.36,533169.06,54987.363,53484.836,61748.242
3610/640.4275mz/5.98min,143123.73,271788.1,156779.9,102748.48,62302.633,288293.25
3612/1087.7026mz/6.0min,164984.45,174381.89,169052.61,226862.9,207279.89,242482.9
3613/955.7408mz/5.98min,391311.1,335610.4,898230.56,85403.766,96457.49,184517.89
3615/606.3285mz/5.98min,475714.9,0.0,876800.25,913535.9,713382.9,331183.53
3618/445.2583mz/5.97min,2621210.2,7195.233,3444161.2,82375.625,72988.56,17836.434
3619/446.2615mz/5.99min,738274.06,0.0,879308.44,5203.3467,3573.3965,0.0
3620/632.3989mz/5.99min,5127277.5,5270365.0,7610187.0,4085547.5,3936174.0,5613518.0
3621/648.3726mz/5.99min,617203.5,575736.56,885013.75,455460.75,464092.25,578064.3
3622/427.2477mz/5.99min,410274.2,0.0,532117.3,0.0,0.0,0.0
3626/610.417mz/5.99min,35046668.0,72792856.0,51963264.0,39797990.0,38217790.0,72147360.0
3627/627.4435mz/5.99min,4959699.5,9681149.0,6653458.0,4101671.5,5474071.0,9154044.0
3628/628.4473mz/5.99min,1158342.8,3288435.5,2308785.8,1417946.1,1905463.5,3139196.2
3629/629.4501mz/5.99min,231458.53,662302.94,408055.9,198737.3,394177.22,637321.8
3631/464.3001mz/5.99min,377291.25,972080.75,380198.72,162383.47,179625.98,366106.88
3633/613.4268mz/6.0min,925701.56,2041461.2,1331792.4,915365.06,585178.44,1985689.9
3638/518.3237mz/6.0min,222864.94,99292.1,237772.47,309655.22,175978.75,139642.1
3639/482.3239mz/6.0min,2272894.5,697881.7,2910157.2,4112845.8,2635336.8,1288488.2
3640/1129.7497mz/6.0min,1909563.8,2309557.0,2474064.5,3438268.0,2384912.8,2292041.5
3641/520.3395mz/6.01min,86216810.0,36835356.0,89300990.0,106478510.0,69333090.0,40608664.0
3643/184.0736mz/6.0min,116902.73,110227.14,310269.03,349949.53,97597.33,121781.13
3645/184.0691mz/6.01min,67846.55,27530.768,77164.15,111215.125,58262.0,26178.273
3648/523.3477mz/6.01min,630900.2,254079.48,666877.06,814930.8,521623.3,297247.25
3650/1039.6714mz/6.01min,3227188.5,790762.1,3523063.0,7138082.5,2924009.2,886555.1
3653/1116.6357mz/6.04min,236643.78,90945.56,315793.78,67942.28,47566.664,170753.52
3654/1001.6557mz/6.01min,186103.8,32085.01,228365.56,571861.75,233187.89,60525.707
3656/542.3215mz/6.01min,866697.25,413086.56,841238.56,1404382.0,849671.3,475633.7
3657/1042.6809mz/6.06min,148873.33,485156.0,1295486.2,344709.56,770939.25,34485.14
3658/1041.6148mz/6.05min,565246.2,201634.83,431187.6,185297.4,159406.36,174335.23
3659/644.4493mz/6.03min,16110.665,290800.4,53070.055,26570.035,28641.557,208285.22
3660/597.303mz/6.02min,3366800.2,1022611.6,2328004.0,295164.84,486955.22,1558208.2
3662/643.4467mz/6.02min,304443.66,1327652.2,292056.03,231388.23,226000.6,1009769.25
3663/473.2526mz/6.03min,286761.47,220233.1,391966.47,136182.3,112601.02,56578.453
3664/312.2532mz/6.03min,296679.97,0.0,162975.61,229939.1,249791.02,0.0
3665/480.2984mz/6.04min,3114435.2,1481276.0,2920242.0,1004047.25,2219456.2,1765060.5
3666/347.335mz/6.02min,1249169.8,135735.9,2445656.5,111543.34,126769.09,112370.51
3667/659.4699mz/6.03min,195874.61,807248.3,220804.06,92667.02,129542.33,541419.56
3668/642.4433mz/6.03min,844486.3,3527490.8,928703.75,668588.2,660241.7,2656932.0
3669/491.2636mz/6.03min,1344479.0,1157924.6,1822669.9,667653.9,590563.7,234405.11
3671/277.2162mz/6.01min,859202.1,3182.1475,524314.3,983352.9,912196.7,11140.915
3672/664.425mz/6.03min,164865.6,495017.9,181792.5,113405.03,76077.04,350148.4
3675/431.2789mz/6.07min,536501.94,3171015.8,858382.44,390254.25,394085.72,804614.56
3676/508.2897mz/6.03min,1007036.56,660708.06,1214472.0,313114.12,351486.03,111777.86
3679/291.2319mz/6.02min,126639.836,23035.09,68415.02,147561.11,133061.55,0.0
3680/309.2424mz/6.01min,209624.45,11655.01,118403.125,214016.58,221127.77,21414.574
3681/521.3428mz/6.06min,53618732.0,36926164.0,89414460.0,31555172.0,20647688.0,12028740.0
3683/622.3501mz/6.1min,156744.81,324776.8,308930.5,544434.75,388733.0,894220.2
3686/523.2856mz/6.04min,1833391.0,2334650.5,1230278.6,680512.75,941706.06,1893321.2
3688/1087.7027mz/6.04min,167240.17,311308.2,251854.95,324442.84,207279.89,367179.72
3690/456.2014mz/6.04min,13701.37,0.0,44816.855,139398.06,158287.78,3179.5803
3692/597.4045mz/6.0min,543486.7,1087973.9,918144.1,653566.75,689963.4,781070.7
3694/596.4014mz/6.05min,1655698.6,4180977.0,2661253.5,1805865.4,1965253.2,4527669.5
3697/619.3863mz/6.01min,126181.914,186600.39,241807.92,134275.03,137502.72,274100.62
3698/620.3438mz/6.14min,27786276.0,7671642.5,31372394.0,29923494.0,31517866.0,25470174.0
3700/618.3834mz/6.05min,465751.38,609267.2,646820.56,420767.1,377003.56,786537.1
3705/481.3009mz/6.06min,382040.8,181063.77,362351.47,392124.72,275661.94,222459.19
3706/955.5776mz/6.06min,6849086.0,1910168.8,6428137.0,7499881.0,3873277.2,2530123.0
3707/544.3626mz/6.05min,426712.3,84291.414,465150.28,448115.03,359717.88,257382.67
3708/478.2926mz/6.06min,69776570.0,33261134.0,66360068.0,72045140.0,50419600.0,40528940.0
3715/337.2736mz/6.04min,166082.66,135841.98,212480.48,339340.12,193974.92,171375.11
3716/460.2822mz/6.06min,227026.88,32581.338,153129.12,250851.84,155380.05,108407.27
3717/999.5675mz/6.06min,183462.2,745381.5,222844.86,325927.53,471104.38,750798.3
3718/958.5864mz/6.06min,258646.88,68574.08,228355.6,246354.44,145018.27,87700.91
3719/500.2745mz/6.06min,508990.12,346108.62,444444.9,563664.2,435723.5,359900.22
3720/1074.5886mz/6.06min,49534.35,249523.81,95117.72,34065.45,241629.62,332786.16
3721/654.443mz/6.07min,218511.3,1114157.5,277579.12,83110.08,199101.0,953123.6
3722/906.5476mz/6.07min,577410.7,4756.4844,509335.97,3446.6338,0.0,4699.581
3723/636.4327mz/6.07min,20672.152,161530.02,44393.0,32858.117,34987.434,151517.45
3726/423.18mz/6.08min,42634.688,0.0,120825.734,315268.56,185221.14,139964.48
3727/622.4168mz/6.07min,688125.6,1926078.2,1048489.5,772564.06,794542.2,2251083.0
3728/430.2665mz/6.07min,5987317.0,194832.33,5492713.5,111109.98,90372.62,160355.05
3731/432.283mz/6.07min,210006.78,817297.94,277718.4,88546.91,68694.96,231011.83
3734/448.3055mz/6.07min,452285.16,1690865.5,600925.6,202397.6,211961.25,450795.1
3735/644.3987mz/6.07min,97476.8,141494.02,162523.12,88712.0,87578.4,224885.69
3736/878.5764mz/6.07min,35482.797,482463.47,91768.37,12282.101,13270.467,56062.152
3737/179.0702mz/6.07min,779386.1,2521540.8,1024455.6,425103.9,322920.6,734681.2
3738/429.2631mz/6.07min,20708246.0,757412.44,18940210.0,422056.47,484093.66,791174.7
3739/466.3161mz/6.07min,173592.34,1194406.4,223365.4,176543.75,180351.4,536481.56
3740/221.19mz/6.07min,152884.89,470351.06,167357.66,77688.57,46003.6,123595.734
3742/211.0964mz/6.07min,4284910.0,13993599.0,5544050.0,2348881.2,1892310.2,4322364.5
3743/453.2606mz/6.07min,472304.38,599362.9,476771.72,177352.31,79746.086,187522.34
3744/203.1792mz/6.07min,353075.6,674040.3,331914.22,136689.19,100429.266,193275.19
3746/430.3523mz/6.1min,33076.785,213549.0,231960.58,557604.4,318194.0,309770.2
3747/509.343mz/6.07min,99164.96,47981.195,114898.15,117292.875,83913.01,50907.895
3748/443.2427mz/6.03min,468903.66,0.0,1136347.2,15899.687,50297.625,0.0
3749/441.1906mz/6.08min,38959.867,0.0,76208.95,217098.8,145667.11,95138.695
3751/623.4202mz/6.07min,118721.86,478659.4,313238.22,248439.39,289452.0,859857.25
3752/508.3395mz/6.08min,389210.7,207051.03,389547.06,454254.5,330262.8,185613.75
3755/466.2224mz/6.08min,71791.77,0.0,118397.56,126461.766,263215.88,3480.8022
3756/998.6279mz/6.09min,1351944.2,541610.3,1413339.8,1454027.8,1395158.1,515245.53
3757/999.631mz/6.09min,445150.6,167886.19,387119.88,425966.9,350219.78,160580.66
3758/997.6245mz/6.09min,3708843.0,1272486.0,3551282.8,4395074.0,2555411.8,1461193.6
3760/522.2823mz/6.09min,108095.97,9354668.0,76151.79,2641513.0,3431611.5,7561507.5
3761/501.3724mz/6.09min,0.0,848626.8,0.0,0.0,0.0,489075.75
3762/500.3688mz/6.09min,3182.5735,2871660.5,25267.941,5089.0938,8877.401,1651601.4
3764/1141.7502mz/6.09min,5056.076,118264.05,14078.797,15553.138,30028.393,168454.53
3765/1019.7012mz/6.1min,0.0,818594.56,0.0,0.0,0.0,421737.8
3767/579.2926mz/6.07min,278616.7,908102.25,588000.75,1435054.0,730103.06,1401699.2
3768/1043.6838mz/6.11min,332381.0,138882.28,381230.4,468543.28,294175.06,181856.69
3769/523.3479mz/6.11min,2228793.2,1455391.5,2286679.8,2600580.8,2027674.8,1489106.2
3771/543.3251mz/6.11min,947692.3,808035.2,941876.06,1083477.0,804328.75,311641.88
3778/520.3396mz/6.11min,288070100.0,185904620.0,301826240.0,343076220.0,263501250.0,198230240.0
3781/1039.6716mz/6.11min,37029640.0,20294050.0,41662530.0,47888720.0,29826520.0,18841316.0
3782/1042.6807mz/6.11min,1757074.6,991412.3,2046640.5,2281865.2,1460643.2,918404.56
3783/542.3214mz/6.11min,3104836.0,2726729.0,3005589.2,4062729.0,3333979.2,2846337.0
3789/1116.6355mz/6.11min,0.0,97876.37,0.0,447423.34,446302.47,170753.52
3790/646.4139mz/6.16min,620210.5,136807.5,78934.125,121203.29,248293.08,152675.6
3791/645.4089mz/6.11min,1693031.9,3592.1558,250764.66,182090.62,646058.0,23771.234
3793/597.303mz/6.09min,9400.119,903048.0,47559.242,1462720.9,1459350.1,1435380.9
3794/621.3471mz/6.14min,8101893.0,2581830.0,9858310.0,10704297.0,10068183.0,9840137.0
3795/973.6245mz/6.13min,844935.06,378452.12,822559.4,611123.56,488358.66,387705.5
3796/455.2957mz/6.14min,674678.4,369018.53,562324.4,482687.12,431580.4,408800.75
3798/454.2925mz/6.14min,2982928.0,1546247.6,2577866.5,2084126.5,1751282.8,1754251.6
3800/552.2814mz/6.14min,923851.75,190648.72,1053525.1,1265419.8,937519.75,763838.3
3804/492.3083mz/6.14min,481434.03,166532.34,294419.62,615480.06,277955.16,328424.6
