"MetaboAnalyst_ID","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML","NEG_TJGIp1_1_Run50.mzML","NEG_TJGIp1_2_Run106.mzML","NEG_TJGIp1_3_Run180.mzML","shared_name"
"560/756.266mz/4.81min",2.46170989762638,2.35592675217452,2.37465453671137,2.31351424005882,2.40836106490297,2.39353059152929,"560"
"561/756.4511mz/4.81min",2.60835446577976,2.56447211937366,2.27492335470016,2.66774769906175,2.71489567204721,2.22124930552656,"561"
"564/336.0643mz/4.82min",2.96361223430875,2.53925932025268,2.47189491243742,2.97414338025414,2.7076144220484,2.57588438703853,"564"
"565/535.2311mz/4.82min",2.76780224734852,2.73728469624159,2.61276260919419,2.73862503667974,2.94588364640684,2.74328210592773,"565"
"566/258.077mz/4.82min",2.35197445613334,2.18124518684677,2.26298224548822,2.37706220287045,2.41674522345102,2.3445738799968,"566"
"567/322.0694mz/4.82min",2.58438995139565,2.5882625785042,2.69784073836475,2.62360003510106,2.64859932447334,2.72045402958981,"567"
"568/300.0876mz/4.82min",4.15657294969641,4.05938725015858,4.12115614078715,4.19052391485303,4.19143778938644,4.19843704686994,"568"
"569/601.1828mz/4.82min",3.6336879822991,3.54804573131416,3.58326440658008,3.68066622669226,3.74601287604689,3.75768473949383,"569"
"573/198.1499mz/4.86min",2.72103327172954,2.64058716047698,2.61554702466789,2.69708972986388,2.7289165988042,2.6683754483281,"573"
"574/242.1397mz/4.86min",3.18478225581359,3.12240186156015,3.09535406051475,3.16308556172101,3.20558016278834,3.1527535483267,"574"
"576/276.124mz/4.87min",2.50553756300231,2.43022821063013,2.39590781149681,2.49449631485896,2.54730584146865,2.47646407222187,"576"
"577/550.267mz/4.88min",2.53735309075837,2.55024954957487,2.55907180518814,2.62470098818431,2.59398478672882,2.58798916522295,"577"
"578/300.0338mz/4.89min",2.28973737178669,2.11085344174003,2.37562795753,2.3423750696903,2.31240870074481,2.36053425096096,"578"
"579/415.2337mz/4.89min",2.95710207592239,2.96715445936349,2.79502739017,2.88514982545935,2.98020827148918,2.90842808119257,"579"
"580/272.1867mz/4.91min",2.59237027960922,2.57694053733319,2.50549736243794,2.66569844149603,2.67760557663891,2.56396061433802,"580"
"582/601.1828mz/4.9min",2.44147689600175,2.50458948699277,2.70010739838947,2.67943577012853,2.82078275928172,3.54586362186591,"582"
"585/336.0644mz/4.92min",3.05426998351904,2.76438913024616,2.80371577751991,3.10010961444935,2.94621155349495,2.9190375881653,"585"
"587/426.9676mz/4.94min",3.74428568334756,3.69481637368338,3.69595061079718,3.69568019265348,3.7135237008227,3.66159350238948,"587"
"589/330.0441mz/4.94min",2.56177049198892,2.45662590979707,2.59260152060263,2.61477670726981,2.59182531903117,2.66620523243731,"589"
"593/427.9707mz/4.94min",2.6867786666725,2.63719987650227,2.53985356968032,2.63017986244673,2.65806726052722,2.55841999612436,"593"
"594/357.2395mz/4.95min",3.811877481358,3.78055218628378,3.73464485229404,3.89053986169233,3.90425971363891,3.83000746234943,"594"
"596/425.227mz/4.95min",2.2126956012051,2.32882426232819,2.33404330677798,2.2939122334006,2.35921863835636,2.37257132887691,"596"
"600/546.2723mz/4.99min",2.35313097221886,2.35342351867444,2.4253333244066,2.43400560368826,2.39447209517585,2.44054851566129,"600"
"605/401.0449mz/5.01min",2.55755356223771,2.45321592612733,2.56438007116733,2.63378537247767,2.58363450037301,2.59917359749535,"605"
"606/472.3027mz/5.02min",2.57492280726276,2.33558932132105,2.4286393516348,2.49548970928283,2.49752123474618,2.45894001188579,"606"
"608/507.261mz/5.04min",2.96791202264341,2.99335056000436,3.01678455097919,3.0066994430501,2.98009080261744,3.01880597731517,"608"
