row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Y-p10_3_Run145.mzML Peak area,2024_NEG_Y-p10_2_Run130.mzML Peak area,2024_NEG_Y-p10_1_Run104.mzML Peak area,2024_NEG_Y-EV_1_CTRL_Run89.mzML Peak area,2024_NEG_Y-EV_2_CTRL_Run118.mzML Peak area,2024_NEG_Y-EV_3_CTRL_Run139.mzML Peak area,Unnamed: 19
142,322.06028457319803,2.2911031000000004,,,,,,,,,,,489319.2,64588.395,1302629.8,700599.56,390128.78,1830993.4,
505,325.1843476875584,9.021325,,,,,,,,,,,145092.48,86119.93,118337.04,407907.78,153982.66,66758.04,
521,325.18435759204,10.22728,,,,,,,,,,,140126.5,123785.98,134552.52,95049.414,90886.95,127244.08,
326,325.1843661074903,6.7179856,,,,,,,,,,,72810.4,416448.16,312493.38,61632.332,120502.33,905262.25,
355,325.18436785818795,6.9287257,,,,,,,,,,,460440.9,335323.03,390817.72,1086621.4,488986.3,27555.057,
341,325.18437486801116,6.808009599999999,,,,,,,,,,,719764.5,336745.06,380086.5,167602.98,479567.56,557967.44,
381,325.1843906839948,7.1022444,,,,,,,,,,,27200.39,10902.73,34244.883,668422.5,37521.62,0.0,
557,328.97959244319173,10.54993,,,,56.0,,,,,,,280430.2,216379.56,258888.11,277631.22,225123.66,212243.66,
136,328.97959934614033,2.1147650000000002,,,,17.0,,,,,,,1306137.5,1219356.5,1500483.8,1287814.6,1309428.2,1167734.8,
179,338.0883074014208,2.979214,,,,39.0,,,,,,,1425599.4,2035856.5,1710299.6,1273225.5,1359826.1,3427858.2,
231,341.04861857140133,4.555288,,,,37.0,,,,,,,705397.6,753151.25,740461.9,713415.0,724789.75,691402.25,
150,342.0874191384123,2.4382702999999997,,,,,,,,,,,12592.242,423850.34,61364.38,11200.791000000001,14088.302,18971.152,
417,353.1422506933763,7.4416027,,,,,,,,,,,96443.76,142373.28,144273.02,576094.6,296982.38,187134.27,
443,355.1579150979387,7.838267999999999,,,,,,,,,,,16732.322,71422.75,40220.35,579718.25,84741.88,105062.82,
256,362.2909180227345,5.453796,,,,,,,,,,,89716.984,524622.0,184083.84,159824.86,142169.53,150321.39,
161,370.98980068092635,2.7782595000000003,,,,,,,,,,,425995.9,775774.2,365366.2,612054.4,340991.5,323894.2,
158,373.0055093717248,2.7020226000000003,,,,,,,,,,,1885443.9,1900406.5,1876484.1,1937484.5,1870944.9,1873511.6,
98,377.0853350134062,0.6241403,,,,29.0,,,,,,,894045.0,3979.2129999999997,780444.2,1649218.9,1729380.1,528574.06,
21,377.0853870680458,0.36266732,,,,55.0,,,,,,,2154214.5,220456.66,2209675.0,4417247.5,4029518.2,4285864.5,
135,378.13384234185656,2.100943,,,,,,,,,,,426132.3,250825.8,939960.9,1795059.2,1754215.5,2076771.2,
455,381.1735866701037,7.9409194,,,,,,,,,,,20538.785,29580.34,29510.516,493932.72,58877.254,60497.83,
141,382.1001862914475,2.2191292999999996,,,,,,,,,,,319823.0,706918.94,678359.94,398466.06,451457.47,446013.1,
116,387.1142449082968,0.8479076999999999,,,,,,,,,,,8397017.0,1158491.0,8602715.0,23304308.0,22331920.0,13833697.0,
20,387.11425118692114,0.35992733,,,,,,,,,,,4289218.0,844149.9,4007932.2,10821309.0,8429544.0,6253991.0,
117,388.1176000951358,0.86960137,,,,,,,,,,,1268535.1,0.0,296679.9,2872100.8,3276416.2,558707.56,
177,389.1563719344608,2.945794,,,,,,,,,,,649374.2,916262.5,765525.8,591402.8,636973.7,1668351.4,
37,390.03592151419235,0.38526598,,,,7.0,,,,,,,899353.0,878836.0,846099.3,756578.3,796781.9,564635.1,
66,390.03592886802966,0.50794435,,,,51.0,,,,,,,1537915.6,1772195.6,1770981.0,1556044.0,1433435.2,1280425.8,
68,391.0322062644266,0.51048976,,,,51.0,,,,,,,6156345.0,7073635.5,6678696.5,6918032.0,7304544.0,5160618.5,
47,391.0322207158637,0.38706258,,,,7.0,,,,,,,3543727.8,3533751.5,3504907.0,3009436.8,3230783.8,2363972.0,
188,397.0055135451997,3.1284907000000004,,,,5.0,,,,,,,290487.4,281258.25,294180.28,288246.78,298091.1,278670.6,
404,401.08620632630175,7.3289633,,,,,,,,,,,21373.08,0.0,291383.16,104558.57,260244.34,15270.518,
195,403.1720004188989,3.2714608,,,,,,,,,,,2796721.0,4346399.0,3385651.5,2711957.8,2815448.2,6745427.0,
209,403.172026611621,3.5427396,,,,,,,,,,,23352.049,72577.1,33174.445,6695.3677,23232.672000000002,137740.3,
233,404.04436167929254,4.5566735000000005,,,,37.0,,,,,,,447017.78,486186.44,468300.03,441468.97,450982.16,397570.47,
122,404.10436048521103,0.91660833,,,,,,,,,,,227345.5,5857.7373,160755.64,4615992.5,4245112.5,702394.7,
55,404.104434355532,0.37496635,,,,,,,,,,,42211.937999999995,3422.48,42628.105,265042.25,365182.34,50706.37,
211,405.0106699435207,3.5992602999999996,,,,13.0,,,,,,,18559228.0,18342016.0,18421976.0,18992736.0,19084708.0,16496108.0,
29,405.0284912403589,0.38438955,,,,7.0,,,,,,,8015205.5,9162425.0,7063784.5,5527150.5,5313283.0,8688384.0,
80,405.0285011775194,0.52738607,,,,6.0,2.0,[M+Na]+,,2.0,80;76,382.03943,30730010.0,36314090.0,36565970.0,31381754.0,32696306.0,50021836.0,
214,406.01375915653466,3.6019907,,,,,,,,,,,3408981.8,3364453.0,3355958.8,3849010.0,3454241.5,3167832.8,
212,407.00442432050704,3.5992602999999996,,,,13.0,,,,,,,1208046.9,1252177.4,1197433.1,1281045.5,1295570.2,1165651.9,
157,407.12062234948866,2.5975869,,,,,,,,,,,805715.3,224387.78,819826.0,1015384.1,1109963.1,1189438.8,
513,411.3841271104491,9.375615,,,,,,,,,,,744954.6,353768.44,415158.75,905600.5,1134214.9,698695.9,
210,417.187663894452,3.5502806000000002,,,,,,,,,,,679395.0,1068771.6,809776.94,649944.56,610076.2,1654156.2,
219,419.02628902185546,4.1468377,,,,,,,,,,,288185.47,300908.47,305788.34,300497.2,280903.5,293252.8,
51,421.0025336549002,0.40483865,,,,,,,,,,,102408.86,326881.0,165644.44,22889.229,130005.19,116155.48,
76,421.0027375970556,0.5236187,,,,6.0,2.0,[M+K]+,,2.0,80;76,382.03943,837878.6,1042486.1,559480.25,519550.7,431195.56,1268647.9,
216,421.00555952062035,3.83702,,,,,,,,,,,604044.4,498636.7,428232.12,470162.9,432973.6,526468.06,
199,421.0055743673845,3.395421,,,,52.0,,,,,,,2999672.2,2919788.0,3191890.0,3074538.5,2818251.0,2790453.5,
196,421.00558016434786,3.2950456,,,,,,,,,,,81810.12,66002.43,87505.83,83364.69,70822.27,69917.45,
380,421.2264205757289,7.1414347000000005,,,,,,,,,,,0.0,0.0,0.0,1359465.2,0.0,0.0,
354,421.2264277009922,6.899807000000001,,,,,,,,,,,1496144.6,1486048.9,1479734.4,0.0,1359082.9,1422667.0,
228,422.9767848212882,4.519085,,,,,,,,,,,729775.44,709861.8,760640.25,769498.75,752181.2,732330.94,
246,426.967775449847,4.917517,,,,38.0,,,,,,,8157663.5,8863263.0,8206915.0,8612498.0,12882144.0,9713083.0,
65,427.0104057433718,0.43241313,,,,,,,,,,,840877.25,2211681.2,321699.1,1145148.4,1153299.4,2262944.0,
113,439.0858669052512,0.7690411,,,,,,,,,,,68431.555,4950.275,229751.0,151511.95,43431.49,31440.382999999998,
104,439.0859982109649,0.6504849,,,,,,,,,,,36787.64,0.0,144647.72,638307.2,782826.3,97451.586,
26,439.08688587604314,0.3790337,,,,,,,,,,,1112472.5,118033.22,1152726.5,2416516.2,2380624.5,1039640.7,
402,447.0918323725914,7.329989,,,,,,,,,,,206183.19,75438.484,2018812.4,774130.8,1824385.2,166565.94,
270,450.2625036462004,5.846071,,,,,,,,,,,1422654.1,3265785.8,1295999.4,1762260.1,1478695.0,1120471.4,
264,450.2625055558971,5.741367299999999,,,,,,,,,,,976665.0,1525477.2,1025432.94,1683228.9,1443856.4,1159980.8,
281,452.27814895171036,6.122356,,,,,,,,,,,45969.742,90580.49,49588.594000000005,90030.08,73919.84,49219.535,
288,452.27816382097467,6.235372,,,,,,,,,,,1073985.0,1843832.8,1257319.5,1604940.4,1446845.4,1132612.8,
307,478.2938754574627,6.4046407,,,,,,,,,,,603968.1,852697.06,615258.0,1022420.94,850315.56,539887.3,
296,478.29390320043626,6.3022056,,,,12.0,,,,,,,1309707.8,1260868.8,1418149.9,2730147.0,2066201.2,1756986.8,
247,481.04210145956137,4.920446,,,,15.0,,,,,,,4442705.0,4557226.0,4784339.0,4716066.0,4431022.5,5408636.0,
325,485.06872669234076,6.646236999999999,,,,,,,,,,,64081.695,28417.764,294930.3,242018.06,1104102.2,65853.0,
447,485.068755251754,7.8765089999999995,,,,20.0,,,,,,,599897.94,244855.25,1220730.4,776480.56,1228509.4,555348.1,
23,488.16179751946663,0.36919509999999994,,,,,,,,,,,94945.64,4641.7036,81241.64,392892.4,561937.8,148238.77,
484,489.2774068296692,8.461078,,,,,,,,,,,0.0,194968.16,0.0,0.0,0.0,459246.28,
488,489.27745888664015,8.648212,,,,,,,,,,,250680.05,91499.83,88591.28,193800.17,260265.17,313777.22,
262,494.2524437127363,5.6977572,,,,,,,,,,,73957.164,116089.92,83706.336,156322.77,144326.42,96169.38,
268,494.2524456783627,5.8263516,,,,,,,,,,,229998.88,439472.06,262768.1,237967.02,255135.53,179662.44,
290,496.26812825417085,6.2649517,,,,,,,,,,,616869.8,1657088.4,744543.2,1316831.6,1195454.2,756255.0,
222,497.0370739626367,4.4067693,,,,,,,,,,,843603.06,852333.1,855342.3,886725.5,852719.5,830051.6,
234,497.0370987607665,4.6687694,,,,,,,,,,,1553483.4,1462336.2,1554100.8,1529486.2,1528771.4,1537139.2,
49,503.0063672044617,0.41404116,,,,,,,,,,,507184.3,623862.9,87365.53,87445.64,42821.58,249280.8,
71,503.0063959615071,0.5214295,,,,,,,,,,,553263.4,1225575.0,1512263.6,351470.62,274101.5,452843.66,
446,513.0636531549836,7.877625999999999,,,,,,,,,,,185100.88,76177.31,375022.56,233326.53,390487.47,174052.64,
299,522.2838363369108,6.3207073,,,,,,,,,,,351720.47,578390.44,457128.1,919418.4,763793.9,490750.5,
313,522.2838604224362,6.4661406999999995,,,,,,,,,,,32034.506,137025.67,57813.06,114812.22,90225.13,46831.914000000004,
57,524.9882363351375,0.41280898,,,,,,,,,,,1626419.9,2474381.5,1672673.8,1864426.6,223034.7,3095731.0,
69,524.9882635305129,0.47426954,,,,,,,,,,,839474.4,685997.56,1079983.0,295171.16,1950762.9,777395.7,
31,533.1361759845605,0.38347223,,,,7.0,,,,,,,1612528.0,223753.39,1215504.5,2603491.2,2435220.0,1915419.0,
272,538.3152033455235,5.892409,,,,,,,,,,,1280456.5,1859955.1,1209782.5,2262575.5,1940860.0,1254277.1,
265,538.3152102359438,5.78855,,,,,,,,,,,1258225.8,1349518.4,1293688.1,2747602.5,2403146.8,1591195.5,
294,540.3308589322361,6.2983193,,,,12.0,,,,,,,1158572.1,2063819.6,1593512.2,2327327.8,1925540.4,1438008.6,
285,540.3308619907817,6.1847625,,,,,,,,,,,72473.14,105700.66,128894.195,302719.3,239334.4,136489.69,
248,544.0379422501665,4.920446,,,,15.0,,,,,,,1763171.2,1758249.6,1863330.4,1927776.9,1844131.1,2129204.2,
512,544.4160701938179,9.298353,,,,,,,,,,,11232.511999999999,0.0,5843.590999999999,30645.332000000002,34050.973,21854.69,
511,544.4160993772188,9.133549,,,,,,,,,,,634983.25,198676.42,704819.2,1027976.94,1218720.8,909649.75,
324,548.064570202346,6.640172,,,,,,,,,,,26875.766,0.0,94870.64,172924.17,536029.06,0.0,
25,555.118026055169,0.36865106,,,,,,,,,,,887545.7,59837.54,189658.64,1384845.5,1325351.0,270983.03,
99,555.1180800567531,0.6646808000000001,,,,,,,,,,,512598.62,5581.161999999999,93384.54,1092647.2,774186.3,963666.75,
275,555.3053015209017,5.877928,,,,,,,,,,,237034.03,334105.2,228057.84,429407.53,356028.28,177070.75,
266,555.3053070303548,5.7899127,,,,,,,,,,,247925.0,262121.9,250641.89,548359.25,456981.25,299621.47,
445,557.108380044974,7.8765089999999995,,,,20.0,,,,,,,308760.66,122850.61,610661.3,370389.78,611533.9,282995.03,
286,557.3209440436536,6.180033,,,,,,,,,,,0.0,11356.861,11280.348,43890.645,44186.14,11460.731000000002,
297,557.3209713658619,6.300781,,,,,,,,,,,200024.84,318341.38,259360.72,399340.1,328969.88,245813.8,
208,560.99906402451,3.5185343999999996,,,,24.0,4.0,[M+H]+,,2.0,208;207,559.99178,3498216.2,3786017.0,3885702.0,3583817.2,3651039.8,3427484.0,
269,562.0039050869492,5.8268775999999995,,,,,,,,,,,59099.52,39924.547,48672.13,68394.65,57438.547,51688.758,
311,566.3465324092084,6.465758,,,,14.0,,,,,,,693619.9,1347803.2,880444.4,1657019.2,1425127.4,734856.4,
303,566.3465569677173,6.362190200000001,,,,27.0,,,,,,,1698674.9,2820671.2,2301715.5,4988551.0,4053222.0,2509659.0,
350,568.3621700858345,6.914074,,,,19.0,,,,,,,428298.56,766397.06,565171.9,1035367.9,830028.5,576461.9,
338,568.3622133264348,6.7930082999999994,,,,,,,,,,,0.0,26916.818,10388.913,74914.25,53738.905999999995,23529.664,
276,569.2733462179002,5.8582434999999995,,,,,,,,,,,287527.34,89072.58,216111.16,408909.06,390778.53,4567.683,
267,569.2733852560708,5.809400599999999,,,,,,,,,,,290257.12,614154.75,282969.6,640074.7,423179.66,282660.5,
261,569.273411798377,5.6940555999999996,,,,,,,,,,,307264.12,324060.16,339140.2,318845.44,599113.3,436429.12,
282,571.2889359482526,6.1516128,,,,,,,,,,,43298.926,63581.445,63162.824,12149.491000000002,114593.5,78958.53,
309,571.2889414090496,6.404218,,,,,,,,,,,0.0,14833.393999999998,19655.053,4426674.5,61535.348,27328.402000000002,
293,571.2890591354167,6.294128,,,,,,,,,,,2146413.2,2748404.5,2414046.0,97504.51,3461764.5,2388800.5,
315,573.1293485624068,6.4970984000000005,,,,46.0,,,,,,,361442.8,525739.8,425298.47,337159.75,442889.1,732384.9,
327,573.1293509048892,6.6710677,,,,32.0,,,,,,,347293.62,450906.44,670504.75,435765.84,369878.94,580677.2,
207,582.9809851771919,3.5173829,,,,24.0,4.0,[M+Na]+,,2.0,208;207,559.99178,698389.8,681436.56,674470.44,692068.7,695000.56,639792.8,
302,583.336680212123,6.36088,,,,27.0,,,,,,,306902.8,456328.34,381223.75,830090.44,659075.25,397502.34,
312,583.3366885164977,6.4668410000000005,,,,14.0,,,,,,,113721.27,216738.89,140118.94,298116.0,241249.17,121198.9,
336,590.119554397398,6.728801299999999,,,,,,,,,,,305745.28,247477.73,264820.8,383900.94,367029.03,281122.06,
329,590.1195730936261,6.677528999999999,,,,32.0,,,,,,,560573.0,205080.08,224754.4,331207.16,334874.88,255441.6,
314,590.1195873064057,6.4970984000000005,,,,46.0,,,,,,,585360.9,540497.94,559831.8,753082.44,762551.94,693075.3,
319,597.3047848148375,6.550953,,,,,,,,,,,176568.72,266349.94,201186.19,1637929.2,337744.28,198071.75,
333,597.3047885128328,6.7193246,,,,,,,,,,,0.0,0.0,0.0,386943.9,0.0,0.0,
305,597.3047939962847,6.3721023,,,,,,,,,,,571879.44,381343.8,609789.75,39150.008,1433355.4,880595.7,
396,599.3204719827921,7.272660000000001,,,,,,,,,,,1224443.6,1024301.6,1334997.2,19149.56,2077303.2,14425.378999999999,
384,599.3204834182758,7.2221910000000005,,,,,,,,,,,0.0,1098762.6,804793.8,8711.318000000001,0.0,1156092.4,
425,599.3204853705582,7.593192999999999,,,,,,,,,,,0.0,0.0,0.0,2331344.0,0.0,0.0,
220,603.0099613622709,4.1468377,,,,,,,,,,,329804.2,325206.34,324902.88,318339.25,303079.34,306254.62,
448,603.1140665656827,7.876695,,,,20.0,,,,,,,242854.19,101196.07,488134.22,315187.5,522505.2,216238.0,
109,611.1448929304488,0.7161932,,,,,,,,,,,1161198.1,1215004.5,1349406.8,1424585.5,1493171.5,210296.83,
509,616.515988165021,9.046861,,,,,,,,,,,254813.89,241075.22,307901.62,146112.3,155445.28,236077.53,
32,619.0378283877664,0.4018177,,,,7.0,,,,,,,1479706.6,1666335.5,1042529.75,375655.06,352712.34,1431189.2,
78,619.0378543160949,0.52615446,,,,6.0,,,,,,,6342481.5,6396002.0,5595255.0,4095811.8,4421830.0,8666956.0,
538,632.429880397199,10.371167,,,,,,,,,,,287996.8,1916008.1,203494.7,129954.58,146540.33,113179.336,
236,637.0305138763467,4.740122,,,,4.0,,,,,,,5370636.0,5198232.5,5943453.0,5148720.0,5728408.5,6099299.0,
362,637.1418796266197,7.025814,,,,18.0,,,,,,,440490.16,633523.4,554294.06,220112.39,418421.94,837551.7,
344,637.1419116152297,6.834656,,,,34.0,,,,,,,1232250.4,1932438.6,1517288.5,816552.75,1275770.4,2528052.0,
323,637.1419229084387,6.615474000000001,,,,,,,,,,,421075.94,629351.9,516964.9,373913.62,515442.1,932459.44,
253,653.0253808690004,4.9894047,,,,,,,,,,,82744.016,83070.27,77881.38,71990.29,73287.63,87954.414,
230,653.0254782644089,4.535629,,,,28.0,,,,,,,804840.2,772209.44,785425.06,738599.8,787854.06,881052.6,
53,653.0948133246221,0.39287734,,,,,,,,,,,827169.56,43809.926,770395.06,1304832.6,1107030.8,242727.25,
322,654.1321045137577,6.614198700000001,,,,,,,,,,,647328.9,519536.53,571028.75,803863.5,856471.9,694922.5,
360,654.1321110244265,7.012813,,,,18.0,,,,,,,468091.44,332765.2,396162.5,590259.25,587802.8,395267.7,
339,654.1321218303734,6.798614,,,,34.0,,,,,,,1721157.1,1302624.5,1517512.1,2279394.8,2184351.2,1648955.5,
284,656.1113786069898,6.1388073,,,,,,,,,,,464415.66,364941.25,480550.9,537645.1,337164.56,606303.2,
316,658.4457383431187,6.547714,,,,,,,,,,,208576.5,7993031.5,33301.17,0.0,5297.0547,4827.0254,
464,660.4612501013289,8.143266,,,,,,,,,,,659583.1,1914313.1,526364.4,945541.7,519551.62,543978.25,
392,684.4612913593116,7.259372999999999,,,,,,,,,,,0.0,2342327.0,0.0,0.0,0.0,0.0,
508,686.4768179311372,9.024451,,,,3.0,,,,,,,86273.56,166540.23,60216.543,203047.94,139345.5,58732.035,
469,686.476847415185,8.270719,,,,,,,,,,,5636757.5,9486488.0,5681023.5,6603793.0,6302232.0,5540009.0,
533,686.4768558291756,10.272307000000001,,,,,,,,,,,1709503.0,2015237.5,1210575.5,6916424.0,1770916.9,1378323.1,
304,696.1425527522525,6.402401,,,,,,,,,,,111674.82,105286.43,150679.0,262528.25,177264.5,193064.08,
318,696.1425666056492,6.522771400000001,,,,,,,,,,,473900.12,413184.66,308708.3,747734.6,818027.2,746774.9,
398,701.1543423444981,7.3171973,,,,,,,,,,,167305.88,180204.75,158554.34,48831.75,118897.45,239925.19,
369,701.154396387867,7.079632000000001,,,,0.0,,,,,,,963611.94,1391079.2,1173215.0,443865.78,830867.44,1826127.5,
331,701.1543981143,6.7117977,,,,22.0,,,,,,,274266.62,485208.88,375680.84,220384.11,345496.44,730440.6,
349,701.1544158013661,6.909681,,,,19.0,,,,,,,1297106.6,2208078.0,1710597.5,736709.6,1380501.6,2782409.2,
377,716.523843480446,7.159456,,,,,,,,,,,0.0,18583242.0,1397645.4,0.0,0.0,15762962.0,
401,716.5238618603951,7.2969303,,,,,,,,,,,0.0,3101477.2,6980555.5,0.0,0.0,1367164.8,
376,717.5272213970642,7.138122999999999,,,,,,,,,,,0.0,8228101.5,329925.84,0.0,0.0,6914794.0,
332,718.144518904944,6.714809,,,,22.0,,,,,,,485228.34,387835.16,426706.56,680527.8,643900.6,452922.44,
370,718.1445354833394,7.079632000000001,,,,0.0,,,,,,,1033302.1,702549.0,826751.2,1314355.8,1300669.9,837015.4,
351,718.1445517509915,6.9153132,,,,19.0,,,,,,,1766709.5,1255562.2,1457361.9,2563472.8,2403511.5,1640605.9,
310,720.1237792142184,6.456615,,,,,,,,,,,254563.44,220918.89,227311.86,324234.38,324907.66,291711.28,
292,720.1237979446662,6.281956,,,,,,,,,,,431553.56,406906.62,426963.5,572064.0,574251.0,566434.44,
280,720.1238382215034,6.0813136,,,,,,,,,,,110728.32,120936.234,114473.74,127696.22,159711.03,166335.4,
432,720.4823919177683,7.66875,,,,,,,,,,,1395162.8,3870688.2,1145681.2,0.0,589869.7,806439.25,
435,732.4823535007199,7.718677499999999,,,,,,,,,,,0.0,2137862.2,199530.25,0.0,0.0,208869.98,
541,732.4823990087442,10.368426,,,,,,,,,,,0.0,2341699.2,472604.94,0.0,0.0,573051.75,
449,746.4981218270593,7.9739394,,,,,,,,,,,145925.6,3022470.8,110034.414,0.0,18621.646,152147.39,
43,747.144850988937,0.3880048,,,,7.0,,,,,,,454111.75,41204.41,318065.06,387885.06,436855.6,531861.56,
72,747.1451464607362,0.5189786,,,,,,,,,,,125681.984,16415.488,458447.12,391496.3,666939.1,993883.8,
476,749.4724437495302,8.381791999999999,,,,,,,,,,,948853.5,1089042.0,552425.2,2876658.5,1986049.9,496903.16,
466,753.4557919488465,8.16945,,,,,,,,,,,0.0,112861.31,209071.77,0.0,0.0,0.0,
528,753.4560712114238,10.253838,,,,,,,,,,,0.0,287180.72,1965193.8,0.0,0.0,0.0,
534,754.4631906404197,10.277692,,,,,,,,,,,208371.6,165309.61,782287.25,966270.0,277298.9,66188.42,
467,754.4637308162511,8.243121,,,,,,,,,,,70097.52,131241.14,245554.66,198487.38,77365.33,34776.16,
537,758.4979355435582,10.322152,,,,,,,,,,,0.0,619697.1,133548.4,0.0,0.0,815347.06,
434,758.497963247196,7.7099247,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3241736.2,
542,760.5131654963507,10.443864999999999,,,,,,,,,,,1317572.1,322764.12,2635270.8,0.0,1544486.2,1006365.7,
427,760.5134557872458,7.545275,,,,,,,,,,,806185.06,23171.807,694675.0,0.0,7524608.5,440994.97,
367,760.51359173633,7.0645895,,,,,,,,,,,11036440.0,351492.9,935075.56,0.0,1432075.6,458073.56,
408,765.1667651683239,7.372440299999999,,,,11.0,,,,,,,333497.38,352549.06,312844.1,64474.285,307430.72,486144.97,
378,765.1668259436248,7.140549000000001,,,,21.0,,,,,,,1136190.2,1594344.0,1374414.4,444783.8,883390.06,2202159.0,
358,765.166837869872,6.9864507,,,,42.0,,,,,,,966142.06,1571401.9,1268098.4,538004.0,1086831.0,2039658.6,
342,765.166868939587,6.8081336,,,,43.0,,,,,,,194292.14,348059.72,236656.67,125168.98,207725.62,429157.72,
372,776.5449616729492,7.0409426999999996,,,,,,,,,,,0.0,2739569.0,12647860.0,0.0,0.0,872888.25,
334,776.5449732202417,6.765763000000001,,,,,,,,,,,0.0,14939539.0,2462340.8,0.0,0.0,128504.38,
540,776.5449839251886,10.42703,,,,,,,,,,,0.0,6314046.0,333760.47,0.0,0.0,5069826.0,
42,781.2016693712395,0.38251334,,,,,,,,,,,261573.22,0.0,192609.16,904814.1,851554.75,112228.41,
340,782.1569241201532,6.8016315,,,,43.0,,,,,,,329602.5,216717.23,293569.72,515145.4,448070.1,300458.72,
407,782.1569499785037,7.362516,,,,11.0,,,,,,,144308.08,110360.96,127891.67,226794.06,239391.53,145436.16,
379,782.1569856649878,7.140549000000001,,,,21.0,,,,,,,1108887.2,811704.6,979028.6,1620650.6,1682981.0,1013296.6,
359,782.156987568039,6.986039599999999,,,,42.0,,,,,,,1429321.4,1162307.2,1188157.2,2064156.5,1913381.1,1305847.5,
320,784.1361834928713,6.5665664999999995,,,,,,,,,,,271837.84,252647.7,260533.2,352306.38,352835.53,283996.62,
287,784.1361910967407,6.215515,,,,,,,,,,,75630.86,78268.1,86760.45,130373.875,115571.49,131785.25,
306,784.1362174489718,6.4033904,,,,,,,,,,,384627.16,362037.9,374307.88,518171.47,496557.3,464782.28,
226,793.01861285081,4.431941,,,,26.0,,,,,,,1021827.25,937432.7,965423.25,865492.7,947821.25,1099741.0,
373,802.5605547556332,7.148728,,,,,,,,,,,0.0,3211855.5,553248.9,0.0,0.0,22262098.0,
406,802.5606202076983,7.355049,,,,,,,,,,,0.0,17837792.0,1679831.4,0.0,0.0,1656036.6,
424,802.5606218910823,7.525577,,,,,,,,,,,0.0,3812351.5,6357956.0,0.0,0.0,3242988.8,
458,804.5744474270697,8.010524,,,,,,,,,,,3931870.5,12875.198999999999,6601046.0,0.0,3029611.0,950687.7,
426,804.5753831446123,7.602682000000001,,,,,,,,,,,25901300.0,0.0,1523512.6,0.0,2538000.2,1058667.9,
527,805.4875391282909,10.255824,,,,,,,,,,,0.0,1966227.9,315687.25,0.0,0.0,343018.16,
421,805.4883484156123,7.4941335,,,,,,,,,,,0.0,1425738.8,124030.836,0.0,0.0,40479.562000000005,
530,807.5012859120324,10.259941,,,,,,,,,,,35586.29,163028.14,123819.76,0.0,49545.562000000005,3862098.2,
213,811.0291595595967,3.5992606,,,,13.0,,,,,,,313141.38,318953.3,337374.6,319416.56,336302.72,282409.06,
412,829.1792790635468,7.405328999999999,,,,,,,,,,,442658.47,492518.6,420052.3,260535.6,404351.8,626604.94,
386,829.1792833851732,7.194103200000001,,,,1.0,,,,,,,1091890.2,1531997.1,1331094.2,406564.38,909618.75,1997162.9,
365,829.1793127264788,7.0500603,,,,40.0,,,,,,,692373.94,1127237.1,926873.9,347284.75,715131.2,1638869.2,
346,829.1796376085583,6.8943977,,,,49.0,,,,,,,124927.48,245472.27,188322.22,82584.17,135556.56,310842.78,
410,830.5918992415077,7.37321,,,,,,,,,,,4993312.0,0.0,52849.367,0.0,274114.7,105706.26,
86,833.0464092065613,0.5218882,,,,,,,,,,,274368.9,1369389.2,648071.2,160152.6,261991.72,1712211.8,
48,833.0464592946191,0.41673186,,,,,,,,,,,101988.195,322180.56,133090.8,31666.33,55908.187999999995,276624.9,
531,833.5189778868082,10.259129,,,,,,,,,,,10573.645,0.0,148248.16,0.0,73217.055,1453205.1,
462,833.5192968845395,8.122588,,,,,,,,,,,0.0,0.0,13936.463,0.0,0.0,208797.98,
529,835.5345577709247,10.257392999999999,,,,41.0,,,,,,,7691126.0,5043029.5,4646557.5,0.0,5299835.0,5535818.5,
385,846.1693064346957,7.192742,,,,1.0,,,,,,,962254.44,699760.7,829022.9,1438480.9,1516737.6,895763.6,
366,846.1693215353564,7.048432000000001,,,,40.0,,,,,,,1003848.9,776821.25,855432.2,1460922.4,1458623.5,911850.56,
411,846.1693677591497,7.398149,,,,,,,,,,,191624.44,147103.7,176772.19,255463.03,271714.7,259695.1,
347,846.1693853130361,6.896050999999999,,,,,,,,,,,202198.06,131656.98,156308.92,335415.7,279943.4,193672.34,
532,863.56549566332,10.262708,,,,41.0,,,,,,,1265114.4,394697.22,2304815.8,0.0,2464543.0,487551.6,
393,893.1917134331616,7.2653155,,,,50.0,,,,,,,905836.9,1264690.9,1051277.5,354495.12,804185.25,1686354.0,
413,893.191714517841,7.4248256999999995,,,,,,,,,,,527653.75,515129.8,510689.8,432675.56,557522.1,662909.8,
374,893.1917508128398,7.1031265,,,,0.0,,,,,,,485235.5,789204.44,657723.25,222991.58,471607.62,1146312.0,
357,893.1923796208334,6.9698224,,,,54.0,,,,,,,64879.996,130407.76,97682.51,12637.223,75728.35,160695.7,
245,909.0177364312607,4.922636,,,,,,,,,,,320046.56,381777.0,458603.0,177093.1,647804.7,295000.0,
391,910.181910153159,7.243583999999999,,,,50.0,,,,,,,716682.56,602355.3,686613.9,1147151.9,1191039.4,774061.44,
414,910.1819239873604,7.4258647,,,,,,,,,,,136322.06,137936.38,142595.23,224523.94,200629.47,261815.9,
