Filename,2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML,2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML,2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML,2024_NEG_Anid-TJGIp4_1_Run183.mzML,2024_NEG_Anid-TJGIp4_2_Run212.mzML,2024_NEG_Anid-TJGIp4_3_Run233.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
1050/281.1429mz/4.34min,8036.427,0.0,0.0,197747.94,36218.133,0.0
1051/350.078mz/4.37min,806658.44,963441.5,42410.32,0.0,55452.766,0.0
1052/287.0825mz/4.37min,585807.56,782940.0,48572.723,0.0,44694.402,0.0
1056/554.2593mz/4.38min,0.0,0.0,347473.34,581375.9,120753.3,0.0
1057/553.2557mz/4.38min,17804.021,28535.496,1128495.6,1841064.1,414504.5,0.0
1058/511.2087mz/4.38min,0.0,0.0,2679358.8,256479.7,53489.293,0.0
1060/275.0562mz/4.4min,202008.8,299238.44,33088.98,0.0,24848.982,0.0
1062/335.0096mz/4.4min,0.0,5002.653,218396.98,290911.1,309313.06,0.0
1063/282.9837mz/4.4min,386745.4,351293.72,359483.22,345234.66,350140.72,382673.12
1064/498.2134mz/4.4min,0.0,0.0,634371.75,193839.3,33542.473,0.0
1065/497.0371mz/4.4min,715611.56,617285.1,495105.22,585785.56,663343.25,746541.06
1069/561.2092mz/4.4min,0.0,0.0,400337.97,81958.445,7758.9673,0.0
1070/309.9714mz/4.41min,207826.97,364455.94,241699.75,135946.6,153682.06,132483.7
1071/339.0177mz/4.41min,181489.75,128491.664,389359.62,199070.39,372884.56,0.0
1072/193.087mz/4.42min,0.0,0.0,500826.3,0.0,0.0,0.0
1073/331.0845mz/4.47min,1445780.6,716881.2,0.0,5778326.5,3459323.2,31681.852
1074/394.0777mz/4.42min,446189.4,255993.7,0.0,0.0,0.0,0.0
1075/303.2178mz/4.43min,51229.793,0.0,0.0,16660.379,53077.21,1782423.9
1076/366.2131mz/4.42min,0.0,0.0,0.0,0.0,0.0,360994.7
1077/242.1762mz/4.43min,340438.88,294766.84,253310.02,279796.56,339458.72,336954.6
1078/299.0198mz/4.43min,697926.9,1017942.94,460495.6,94498.35,190486.44,0.0
1081/310.1378mz/4.44min,0.0,0.0,0.0,756606.25,508946.7,0.0
1082/459.2024mz/4.43min,0.0,0.0,366711.1,199659.55,241310.56,0.0
1083/309.1343mz/4.44min,0.0,0.0,0.0,4483346.0,2944843.5,4178.851
1084/313.0355mz/4.44min,53131.13,123171.96,0.0,0.0,0.0,0.0
1089/454.1732mz/4.45min,42254.03,0.0,0.0,452926.62,427176.8,0.0
1090/309.1709mz/4.45min,23997.719,97300.375,0.0,0.0,0.0,0.0
1092/586.241mz/4.46min,4568.377,0.0,0.0,241190.31,155070.6,0.0
1093/388.14mz/4.47min,0.0,0.0,1054497.4,272967.3,113215.86,0.0
1094/523.245mz/4.46min,156455.92,40730.06,255709.67,1871906.8,2801483.5,0.0
1097/306.9474mz/4.47min,56733.527,46269.91,0.0,57251.97,392506.06,0.0
1099/382.1294mz/4.46min,0.0,66361.77,2269476.0,310749.62,82004.0,0.0
1100/454.1882mz/4.48min,8818.492,41447.28,4879504.0,1135975.4,152301.53,0.0
1101/517.1829mz/4.48min,9714.458,11058.992,2978268.8,715778.6,157009.55,0.0
1105/438.1925mz/4.47min,0.0,0.0,245421.17,8822.369,0.0,0.0
1106/455.1915mz/4.47min,0.0,0.0,1315487.6,312203.12,37204.68,0.0
1107/490.1639mz/4.47min,0.0,0.0,1368383.4,171059.27,23200.63,0.0
1109/493.1642mz/4.47min,0.0,0.0,117232.04,3249.3982,0.0,0.0
1110/500.1926mz/4.47min,0.0,0.0,794101.06,249100.92,41144.92,0.0
1111/909.3817mz/4.48min,0.0,0.0,235350.06,14469.303,0.0,0.0
1114/261.0405mz/4.48min,0.0,0.0,0.0,48771.66,108749.82,0.0
1115/303.051mz/4.49min,330085.3,220620.88,0.0,0.0,5461.0205,0.0
1116/452.1712mz/4.5min,0.0,0.0,1144889.5,118794.43,0.0,0.0
1118/422.9768mz/4.5min,619511.9,530024.9,167982.25,447758.44,551004.5,628791.0
1123/436.1765mz/4.51min,0.0,0.0,120479.91,15600.666,0.0,0.0
1125/686.3449mz/4.52min,27419.145,11361.556,2528206.5,656572.0,486563.62,0.0
1126/299.0198mz/4.49min,230201.53,339587.9,372129.78,3242.1328,32656.926,0.0
1127/303.0776mz/4.52min,316927.75,491748.56,0.0,0.0,0.0,0.0
1128/326.009mz/4.53min,458659.34,373763.84,175230.48,220945.6,265741.28,445420.38
1129/653.0255mz/4.53min,676526.5,598137.44,413995.7,492741.62,577145.94,707034.56
1130/484.2091mz/4.53min,0.0,0.0,404472.72,4975.5356,0.0,0.0
1131/454.1732mz/4.53min,42254.03,0.0,8539.502,1250370.9,891513.2,0.0
1133/352.1425mz/4.54min,0.0,0.0,4749756.5,229196.06,66434.9,0.0
1134/421.2133mz/4.54min,0.0,0.0,1696124.4,110174.43,43326.35,0.0
1135/422.2165mz/4.54min,0.0,0.0,477524.97,14982.789,0.0,0.0
1137/241.1446mz/4.51min,20794.098,30425.248,30829.03,25195188.0,21720196.0,8042198.0
1138/304.1402mz/4.55min,0.0,0.0,0.0,1818651.2,1642015.5,892044.2
1139/483.2963mz/4.55min,0.0,0.0,0.0,1537025.2,1190913.4,175914.7
1141/531.0933mz/4.55min,419859.25,175670.16,98028.06,158986.69,513788.8,0.0
1142/487.1974mz/4.55min,0.0,0.0,1057787.1,841920.2,905347.06,0.0
1143/441.1916mz/4.55min,0.0,0.0,164142.61,190056.44,124301.13,0.0
1144/477.1685mz/4.55min,0.0,0.0,1215116.4,187398.94,183319.77,0.0
1146/341.0486mz/4.56min,524642.25,440396.53,271843.4,271022.28,327261.44,542940.56
1147/504.1874mz/4.56min,0.0,17357.092,3365928.0,673079.5,664059.25,0.0
1149/265.1081mz/4.57min,58309.824,0.0,902208.4,356251.0,239499.03,0.0
1150/620.2269mz/4.56min,7470.9634,32933.67,2232324.2,1262342.4,479676.4,0.0
1151/507.2599mz/4.56min,0.0,0.0,0.0,159735.98,48625.332,0.0
1152/559.2184mz/4.56min,0.0,0.0,7506.7607,366289.75,735678.44,0.0
1153/196.0377mz/4.57min,7474.5625,0.0,489561.38,127337.41,13524.976,0.0
1154/167.0349mz/4.58min,2058432.8,630780.06,338422.8,358811.25,777647.1,26969.443
1155/494.1822mz/4.58min,0.0,0.0,1232281.5,179471.81,76468.85,0.0
1156/551.2765mz/4.57min,16000.723,5001.242,687283.9,210143.14,113568.07,0.0
1157/317.0668mz/4.58min,7878424.0,2647796.2,1181850.6,1404641.9,2983041.8,117211.47
1158/438.1921mz/4.61min,0.0,11770.092,1560000.2,193799.23,16518.4,0.0
1159/523.2563mz/4.58min,1097371.8,1123380.8,861244.44,194783.25,386311.03,188585.0
1160/710.3185mz/4.58min,0.0,0.0,0.0,260954.28,142496.34,0.0
1161/439.1953mz/4.58min,0.0,0.0,415945.5,34066.23,0.0,0.0
1163/281.1429mz/4.6min,4827.3955,0.0,0.0,118428.57,27909.53,0.0
1164/456.2028mz/4.6min,0.0,0.0,357178.44,31904.23,0.0,0.0
1165/480.2025mz/4.6min,0.0,0.0,183349.78,29122.238,0.0,0.0
1168/205.9417mz/4.61min,243256.84,276734.2,330258.12,267373.06,261877.5,142076.44
1169/256.0615mz/4.61min,0.0,0.0,340730.16,3692.0752,6580.898,0.0
1172/518.2036mz/4.61min,0.0,0.0,704436.1,0.0,0.0,0.0
1173/463.1873mz/4.61min,0.0,4873.7324,307999.75,369610.53,174744.02,0.0
1174/468.1664mz/4.6min,169101.62,43726.64,825431.25,6136319.5,4311382.5,0.0
1175/297.0405mz/4.61min,0.0,0.0,0.0,0.0,685488.75,0.0
1176/221.0819mz/4.61min,730175.1,328447.12,8511138.0,2786362.0,1373581.2,0.0
1177/287.0826mz/4.61min,824353.5,1585567.0,223929.83,0.0,74605.78,0.0
1178/298.0357mz/4.61min,1751249.8,2481284.8,105508.125,97113.164,179670.44,0.0
1179/350.078mz/4.62min,157215.3,332176.9,0.0,0.0,0.0,0.0
1182/346.093mz/4.62min,0.0,0.0,531279.75,88014.94,0.0,0.0
1184/441.1919mz/4.69min,8530.16,31747.207,3142194.2,1604591.5,2065144.6,0.0
1185/325.1294mz/4.62min,0.0,0.0,0.0,2266139.8,1735039.6,0.0
1186/244.0979mz/4.63min,51788.715,46404.035,1166199.9,370701.84,150212.12,0.0
1187/309.1709mz/4.64min,38367.188,68964.445,11935.906,0.0,0.0,0.0
1189/293.1395mz/4.64min,0.0,0.0,0.0,196008.92,183610.75,0.0
1191/452.1717mz/4.61min,0.0,0.0,342995.94,34366.66,0.0,0.0
1192/436.1395mz/4.66min,29307.596,22339.799,32123.496,488200.06,206625.14,0.0
1193/354.1344mz/4.63min,8763.658,18462.094,1791417.0,115534.8,32625.236,0.0
1194/258.1711mz/4.66min,231935.84,290194.9,1953693.0,0.0,0.0,0.0
1195/321.1668mz/4.66min,74501.484,108871.22,764162.75,0.0,0.0,0.0
1197/447.2751mz/4.66min,0.0,0.0,244356.47,55565.09,63716.555,0.0
1198/452.2193mz/4.67min,696440.44,1073818.9,0.0,0.0,38450.723,0.0
1199/303.2177mz/4.67min,0.0,0.0,0.0,0.0,0.0,107932.44
1200/496.1978mz/4.63min,3904.5715,39463.645,425857.75,124035.44,63784.418,0.0
1201/497.0371mz/4.67min,1073072.1,916953.94,790097.6,765710.9,903940.06,1432755.4
1202/515.2148mz/4.67min,600689.7,825890.8,0.0,0.0,38608.492,0.0
1203/488.1974mz/4.64min,160959.92,445420.3,43372.434,0.0,0.0,0.0
1205/438.1922mz/4.68min,0.0,11770.092,991447.0,226593.89,33917.04,0.0
1206/564.115mz/4.68min,0.0,0.0,1513019.8,36405.695,43909.836,0.0
1207/259.1551mz/4.68min,0.0,0.0,0.0,4270298.5,694104.4,0.0
1208/322.1508mz/4.69min,0.0,0.0,0.0,537559.56,95597.91,0.0
1209/482.2183mz/4.69min,0.0,0.0,668622.8,95943.62,18194.809,0.0
1210/583.1096mz/4.69min,0.0,0.0,566762.44,50434.043,136895.6,0.0
1212/477.1685mz/4.69min,0.0,0.0,580890.0,102876.59,142272.86,0.0
1214/504.1876mz/4.7min,0.0,0.0,1460639.4,555078.0,751596.8,0.0
1216/281.0818mz/4.7min,763884.9,1313078.0,1316354.2,408110.3,391508.66,0.0
1218/237.0921mz/4.7min,608469.6,929219.0,939724.06,295132.16,265875.88,0.0
1220/457.1867mz/4.75min,138154.14,312468.53,1264551.0,586670.9,743762.0,153045.84
1221/586.2408mz/4.72min,37134.645,0.0,0.0,359523.84,223756.73,0.0
1222/223.0976mz/4.71min,0.0,0.0,0.0,510482.6,1234731.4,0.0
1223/454.1737mz/4.72min,94078.234,27885.4,3472.246,914199.3,529489.3,0.0
1224/523.2447mz/4.72min,182048.1,43045.066,70736.4,2004534.1,1148936.8,0.0
1225/265.1081mz/4.72min,0.0,0.0,0.0,165682.03,350947.56,0.0
1227/437.1799mz/4.72min,0.0,0.0,1796411.1,327824.2,109181.68,0.0
1229/873.3608mz/4.72min,0.0,0.0,322391.6,0.0,0.0,0.0
1230/436.1766mz/4.72min,39459.76,13026.137,6653579.0,1210895.5,415766.12,0.0
1233/463.1875mz/4.72min,0.0,0.0,40027.36,104658.45,23765.285,0.0
1234/530.1853mz/4.73min,0.0,0.0,831482.6,387306.0,106685.66,0.0
1235/499.1725mz/4.72min,0.0,0.0,701819.5,100165.43,21589.354,0.0
1236/225.0556mz/4.73min,189440.42,203448.67,0.0,0.0,83395.73,0.0
1237/269.0456mz/4.73min,891999.25,882746.06,55662.703,0.0,340789.0,0.0
1238/523.8579mz/4.73min,36740.152,326624.56,0.0,0.0,0.0,0.0
1239/639.0284mz/4.73min,611617.3,590220.0,487899.4,524185.34,629508.56,757177.56
1240/637.0305mz/4.73min,4294210.0,3932605.2,3399990.2,3663056.2,4230973.5,5324434.0
1241/466.1507mz/4.73min,0.0,0.0,496813.88,22970.885,52360.824,0.0
1242/522.8546mz/4.73min,285094.72,2157701.5,0.0,0.0,0.0,0.0
1243/230.9678mz/4.74min,397567.9,357339.12,271549.84,368579.9,381230.12,383603.94
1245/227.9666mz/4.74min,5054015.0,4719001.5,3750684.5,4624790.0,5047267.0,5185323.0
1246/229.9645mz/4.74min,5000622.5,4733460.0,3809609.8,4653515.0,4955437.0,5082303.5
1247/213.1132mz/4.74min,0.0,0.0,0.0,331448.97,190124.03,0.0
1248/228.9699mz/4.74min,396362.66,376474.72,285126.22,359919.1,389008.25,398599.9
1250/266.9888mz/4.76min,1375817.8,1329097.8,1019675.8,1301451.5,1229851.8,1320978.2
1251/268.9857mz/4.76min,456412.78,451095.97,318156.25,412982.56,425613.78,433735.34
1253/372.8225mz/4.76min,338365.94,171195.02,2382278.8,2658024.8,2125702.8,489955.88
1254/287.0561mz/4.76min,0.0,0.0,0.0,96411.35,368797.78,0.0
1255/531.0933mz/4.78min,183536.56,72798.31,165069.03,140285.23,326922.97,0.0
1258/339.0177mz/4.78min,599525.25,457462.88,3594098.8,1477412.2,2234532.8,0.0
1260/340.0211mz/4.78min,76775.54,56481.69,543263.06,222213.8,323861.47,0.0
1261/457.1867mz/4.79min,212785.72,395331.9,9548297.0,5319160.5,7012874.5,223163.78
1262/503.1924mz/4.79min,218530.16,457526.78,10299367.0,6038777.5,7907364.0,278163.78
1263/520.1825mz/4.79min,286077.9,641681.3,10801889.0,6201944.0,7092732.0,343130.6
1264/493.1636mz/4.79min,34673.082,201053.73,5636853.0,1393850.0,1579612.9,70395.43
1266/915.3812mz/4.79min,0.0,0.0,364354.06,110135.49,177792.81,0.0
1267/951.3577mz/4.79min,0.0,0.0,604249.8,76078.586,132673.97,0.0
1268/221.0454mz/4.79min,0.0,0.0,531016.6,81140.15,172916.36,0.0
1269/468.1663mz/4.79min,58009.426,0.0,519931.75,1803340.4,1493629.1,0.0
1270/547.182mz/4.79min,0.0,0.0,192677.95,145900.33,161557.69,0.0
1271/441.2969mz/4.8min,171549.83,247270.77,0.0,279153.66,742842.06,0.0
1272/340.155mz/4.79min,0.0,0.0,269515.66,89232.92,3742.3325,0.0
1273/352.1187mz/4.8min,0.0,0.0,728817.0,26431.803,0.0,0.0
1275/494.1668mz/4.79min,0.0,42792.71,1536593.2,371322.34,429352.62,6197.7725
1276/505.1982mz/4.79min,0.0,12185.24,632884.5,344345.4,448489.84,0.0
1278/961.3865mz/4.79min,0.0,0.0,244626.83,73731.42,129596.3,0.0
1279/538.8496mz/4.8min,1032103.0,2449175.2,0.0,0.0,118211.625,0.0
1280/285.0404mz/4.8min,3122698.0,2849322.8,122803.94,8396.491,265687.12,0.0
1281/275.0925mz/4.8min,236302.53,322190.75,90594.305,44466.504,86421.59,0.0
1282/229.0871mz/4.81min,334187.6,414987.12,117640.484,51004.383,130832.19,0.0
1283/426.1193mz/4.82min,582383.5,845063.94,131127.77,50176.492,166440.98,0.0
1284/537.2248mz/4.82min,0.0,0.0,195722.52,370617.03,83026.0,0.0
1287/496.1975mz/4.82min,0.0,0.0,546499.2,135787.83,0.0,0.0
1288/438.1561mz/4.82min,0.0,0.0,264549.84,283079.66,91363.41,0.0
1289/378.1344mz/4.82min,0.0,0.0,1622105.4,248010.81,90381.18,0.0
1293/537.272mz/4.84min,291506.2,232030.38,203591.94,256668.64,353410.12,10165.758
1294/454.1878mz/4.81min,0.0,0.0,254575.2,11501.223,0.0,0.0
1295/517.1833mz/4.84min,0.0,0.0,166559.3,31279.691,0.0,0.0
1296/257.0455mz/4.85min,292814.8,357704.4,4257.9727,0.0,96993.76,0.0
1299/284.0281mz/4.86min,1419193.9,1914871.9,0.0,0.0,434120.34,0.0
1300/411.1811mz/4.85min,0.0,0.0,374245.3,165990.1,173862.05,0.0
1301/493.1147mz/4.86min,0.0,0.0,346990.84,14071.772,25162.014,0.0
1304/491.2289mz/4.86min,0.0,0.0,304655.22,246779.83,316900.9,0.0
1305/239.0349mz/4.86min,567152.3,707443.94,0.0,0.0,172797.44,0.0
1306/567.0572mz/4.86min,591801.0,1117468.6,0.0,0.0,90241.4,0.0
1307/283.0248mz/4.86min,8909324.0,11791377.0,30944.373,12031.733,2817844.2,0.0
1308/438.1921mz/4.86min,70596.62,78974.32,7728134.5,1534675.2,309010.3,0.0
1309/439.1954mz/4.86min,8750.081,7931.301,2154185.8,395187.94,74297.11,0.0
1311/339.1235mz/4.86min,2071453.5,2979496.5,80033.875,23027.8,395345.34,0.0
1313/767.0993mz/4.87min,145044.84,488577.1,0.0,0.0,0.0,0.0
1315/564.1151mz/4.87min,646883.1,379202.5,265387.5,4962.0103,47354.117,0.0
1316/357.2068mz/4.87min,0.0,0.0,412514.66,292896.0,235842.64,0.0
1318/929.0946mz/4.88min,406041.84,368440.4,0.0,0.0,0.0,0.0
1320/287.0959mz/4.89min,0.0,0.0,0.0,194622.38,391301.22,0.0
1321/739.2031mz/4.89min,33451.234,116813.39,0.0,0.0,455120.53,0.0
1322/287.0826mz/4.88min,506622.03,725263.2,41961.652,0.0,12432.132,0.0
1323/428.9624mz/4.9min,383854.53,444211.97,194051.78,204154.23,350210.78,386071.66
1325/259.0612mz/4.91min,29811.463,4064.0312,318855.47,9808.287,137222.34,383499.47
1326/426.9677mz/4.9min,10514107.0,12085387.0,8614859.0,5749786.0,9622974.0,10342750.0
1327/493.1442mz/4.9min,48349.137,236514.88,4999230.5,1699838.0,1624205.4,112903.93
1328/215.1289mz/4.9min,0.0,0.0,0.0,1882415.9,333997.28,0.0
1329/671.3076mz/4.9min,0.0,0.0,0.0,1883434.4,330413.62,0.0
1330/491.1478mz/4.9min,195081.69,783991.9,16706490.0,5673260.5,5502488.5,398889.94
1331/947.3269mz/4.9min,5175.6855,106756.0,6494035.0,2191444.5,2125015.2,38159.523
1334/715.2399mz/4.9min,0.0,0.0,645837.1,39051.26,224445.81,0.0
1335/112.9857mz/4.92min,206649.86,50196.066,184838.0,199899.56,228855.56,137474.02
1337/883.1466mz/4.9min,633567.44,854418.2,6007991.0,4126620.0,6492873.0,722567.1
1338/553.1385mz/4.9min,5588.6387,41825.68,890679.25,810679.94,876281.8,12571.016
1341/547.1824mz/4.91min,0.0,17576.963,648603.44,557555.1,674119.1,3973.7788
1342/911.3497mz/4.9min,0.0,0.0,1404589.4,808865.3,936752.06,0.0
1343/957.3552mz/4.9min,0.0,41287.84,18149288.0,10904015.0,12645077.0,0.0
1344/518.1669mz/4.9min,1808552.0,3766704.5,40446030.0,33633024.0,30183034.0,2573134.5
1347/545.1666mz/4.9min,34951.117,72062.055,1447605.2,1202935.0,1248160.2,71738.58
1349/974.3453mz/4.91min,0.0,39382.92,1206176.5,946448.9,917475.56,18421.316
1350/502.18mz/4.9min,471337.06,1054107.0,22031996.0,18165776.0,19034856.0,621873.7
1351/479.2288mz/4.91min,0.0,0.0,260344.53,97635.164,88753.15,0.0
1353/501.1767mz/4.91min,1713162.2,3635876.0,80670030.0,63648830.0,68449256.0,2309233.2
1354/455.171mz/4.9min,35396.45,55951.586,1491537.6,1172508.5,1183315.2,15964.521
1356/520.1725mz/4.91min,88891.484,201115.22,2388039.2,1842599.2,1706779.9,138172.84
1357/437.1797mz/4.9min,0.0,0.0,180268.5,21023.504,5719.541,0.0
1358/355.1184mz/4.91min,176817.6,294198.9,0.0,0.0,24664.3,0.0
1359/574.2291mz/4.91min,0.0,0.0,264926.47,421527.97,214886.3,0.0
1360/503.1825mz/4.9min,85707.625,191862.53,4539040.5,3597793.2,3886741.5,112242.67
1361/436.1762mz/4.91min,0.0,0.0,766092.7,157952.67,57741.766,0.0
1362/794.1106mz/4.92min,388527.94,310664.38,0.0,6909.662,12034.916,0.0
1363/881.1422mz/4.91min,24392.012,0.0,57350.668,283574.4,234110.81,0.0
1364/909.0171mz/4.92min,177942.02,50691.844,0.0,8553.682,16627.105,238354.25
1368/822.3138mz/4.92min,48568.523,226653.94,30858.105,211409.42,376263.06,0.0
1369/481.0421mz/4.92min,2907338.5,2443126.8,1283748.4,1493045.6,1475801.1,4095323.8
1370/546.1691mz/4.91min,0.0,4413.1377,715196.75,344237.4,142761.33,3467.3218
1371/544.038mz/4.92min,777298.5,548933.1,18086.662,115271.6,143686.62,1388108.2
1372/756.2662mz/4.92min,0.0,0.0,616177.8,109028.57,944579.75,0.0
1373/142.0662mz/4.93min,165672.58,295116.38,0.0,4423.0254,8732.403,0.0
1374/430.1336mz/4.93min,173588.31,340393.03,0.0,0.0,0.0,0.0
1375/733.2772mz/4.93min,126220.45,439233.2,0.0,0.0,0.0,0.0
1376/278.155mz/4.93min,654305.4,1186939.1,0.0,29978.447,71095.37,0.0
1377/322.1449mz/4.93min,498200.16,945081.94,0.0,14109.023,47720.047,0.0
1378/537.2242mz/4.93min,0.0,0.0,99296.88,360636.3,64072.73,0.0
1379/601.1836mz/4.93min,7237.9004,0.0,32171.35,0.0,139495.4,0.0
1381/366.1344mz/4.93min,1242008.0,2417051.5,3605.3132,91761.33,123839.81,0.0
1382/429.1301mz/4.93min,784634.2,1451975.2,0.0,7209.116,12727.455,0.0
1384/211.1338mz/4.93min,0.0,0.0,0.0,413028.78,4439.566,0.0
1387/395.1607mz/4.93min,0.0,0.0,305478.5,10517.927,0.0,0.0
1388/496.1976mz/4.93min,0.0,0.0,297050.6,53019.305,0.0,0.0
1389/300.0878mz/4.93min,745330.75,146801.66,535660.7,156091.67,1113293.4,0.0
1391/363.0831mz/4.94min,271377.1,35057.31,158704.33,14013.684,285723.16,0.0
1392/301.091mz/4.94min,126496.64,8955.231,70847.05,11764.649,173166.9,0.0
1395/433.2593mz/4.94min,67143.24,110934.28,4126593.8,1614836.6,1412695.8,0.0
1398/775.5012mz/4.97min,378741.0,521537.47,789732.8,1461364.6,923623.1,0.0
1400/729.4961mz/4.97min,383184.5,326069.34,514771.66,877803.44,546949.75,0.0
1401/776.504mz/4.97min,98786.9,128502.55,206243.22,347723.2,212029.3,0.0
1404/728.4928mz/4.97min,959356.9,825636.6,1345016.8,2165932.0,1382451.1,0.0
1405/774.4987mz/4.97min,1210940.9,1222168.6,1946360.2,3169362.8,1974702.1,10623.194
1406/791.4886mz/4.97min,1365789.6,1348755.4,2093825.0,2828266.0,1707969.4,9722.146
1407/764.4698mz/4.97min,475007.12,982171.44,2105634.8,1203345.8,723845.75,0.0
1408/792.4917mz/4.97min,562536.4,541131.75,793119.7,1136375.6,697927.4,0.0
1410/438.1921mz/5.03min,6017.5303,15914.164,1538999.6,266686.44,68004.016,0.0
1413/436.2128mz/4.98min,0.0,0.0,207338.6,310235.22,97189.266,0.0
1414/453.1666mz/4.91min,100254.52,54102.023,1082852.4,3904214.5,1828582.5,0.0
1418/441.1916mz/4.99min,0.0,0.0,205387.12,119960.76,121609.52,0.0
1423/597.2245mz/5.0min,0.0,0.0,267179.8,39599.33,0.0,0.0
1424/239.0598mz/5.0min,70137.1,79941.82,42927.19,260086.19,239960.77,33082.42
1425/309.2072mz/5.01min,100750.14,133801.62,485517.12,72335.61,10199.32,71599.914
1426/447.1342mz/5.0min,309533.66,312721.88,175351.75,345947.34,432077.28,187054.14
1429/338.14mz/5.02min,0.0,0.0,3778619.5,535335.5,157801.27,0.0
1430/436.1764mz/5.02min,0.0,0.0,1181723.2,217624.92,70831.84,0.0
1431/378.1346mz/5.03min,0.0,0.0,134024.75,29399.135,10415.042,0.0
1432/437.1799mz/5.02min,0.0,0.0,319449.06,44245.227,9768.71,0.0
1436/299.0197mz/5.03min,95482.56,142372.62,0.0,0.0,0.0,0.0
1439/311.2229mz/5.04min,399732.8,290839.2,683959.9,49885.973,11617.467,5690.96
1440/330.0443mz/5.04min,68181.96,24747.389,190613.88,109090.73,165630.83,0.0
1441/351.1347mz/5.04min,0.0,0.0,1822005.5,180452.56,108282.305,0.0
1444/346.093mz/5.05min,48933.38,0.0,349619.84,190604.08,586789.44,0.0
1445/336.0645mz/5.04min,106035.234,78120.445,1530696.5,378702.53,1124930.8,0.0
1446/300.0878mz/5.04min,344858.53,116030.375,1932373.2,928913.25,2918787.0,0.0
1447/601.183mz/5.05min,0.0,0.0,232796.72,58021.04,499838.94,0.0
1448/637.1597mz/5.05min,21668.816,0.0,364969.3,86954.04,591434.9,0.0
1449/363.0832mz/5.05min,735303.6,281504.97,2814988.8,1701285.9,4409128.0,0.0
1450/473.2181mz/5.05min,0.0,0.0,220739.97,142859.4,201877.67,0.0
1451/519.2235mz/5.04min,0.0,0.0,281937.75,195531.17,252831.2,0.0
1452/338.0613mz/5.05min,25823.182,0.0,434414.62,119716.48,327821.3,0.0
1453/455.3126mz/5.06min,779752.75,679040.2,0.0,739909.9,2010071.0,0.0
1454/493.1142mz/5.07min,0.0,0.0,317308.16,15609.42,33849.53,0.0
1456/364.0945mz/5.07min,41882.848,88807.38,0.0,0.0,0.0,0.0
1457/357.2392mz/5.07min,65411.63,96975.945,626418.94,0.0,0.0,0.0
1458/491.2286mz/5.07min,0.0,0.0,169735.84,54384.68,23918.213,0.0
1460/301.0986mz/5.07min,100525.15,208200.72,0.0,0.0,0.0,0.0
1461/420.235mz/5.07min,67010.06,96275.6,544238.4,0.0,0.0,0.0
1463/551.2878mz/5.09min,169754.94,61428.453,0.0,207002.4,389589.25,17767.559
1465/441.1917mz/5.14min,22206.227,71797.1,211864.7,2462366.0,160912.03,43031.043
1467/323.1501mz/5.1min,0.0,0.0,0.0,785197.5,643416.8,0.0
1469/511.2168mz/5.1min,0.0,0.0,338089.06,85263.92,3876.2153,0.0
1471/271.0612mz/5.11min,2357641.8,3202997.0,93538.805,0.0,234233.05,0.0
1472/592.278mz/5.11min,373035.62,422213.84,412923.2,241367.77,152656.77,123809.14
1474/249.1133mz/5.11min,0.0,0.0,0.0,4136799.5,7358231.0,9806.129
1475/250.1166mz/5.11min,0.0,0.0,0.0,620127.2,1107424.0,0.0
1477/438.1921mz/5.11min,29018.424,24066.164,4427196.0,982333.56,121957.93,0.0
1478/439.1953mz/5.11min,0.0,0.0,1192948.6,254953.0,17122.543,0.0
1480/467.1833mz/5.15min,0.0,0.0,157649.22,45976.316,3705.247,0.0
1481/477.2131mz/5.12min,0.0,0.0,535233.2,217591.88,195801.25,0.0
1482/372.1661mz/5.13min,237451.61,388331.56,210503.5,153845.89,136487.84,108773.57
1483/309.1708mz/5.13min,662960.0,1040631.7,711113.56,398313.03,503439.88,300842.62
1484/597.2242mz/5.13min,0.0,0.0,294187.06,45384.863,0.0,0.0
1489/242.0823mz/5.14min,184267.88,17631.854,1403390.6,286280.56,1316900.0,0.0
1490/278.0589mz/5.14min,142989.88,42008.652,2282404.0,241810.19,966988.94,0.0
1492/305.078mz/5.14min,80251.2,0.0,486179.0,121693.375,393862.1,0.0
1493/502.1721mz/5.15min,19201.166,3479.4614,1199765.8,942032.9,2229639.5,0.0
1496/684.2818mz/5.16min,0.0,0.0,1342679.1,132057.0,589185.0,0.0
1497/326.0671mz/5.16min,711441.06,982733.56,0.0,0.0,7707.247,0.0
1498/881.3758mz/5.16min,0.0,0.0,231685.66,94024.33,247572.3,0.0
1499/284.0565mz/5.17min,1082274.2,2420743.8,3557.9844,0.0,128170.92,0.0
1500/390.1639mz/5.17min,0.0,0.0,0.0,128816.01,140165.2,0.0
1501/321.1344mz/5.17min,0.0,0.0,0.0,173145.64,155485.52,0.0
1502/397.2018mz/5.17min,4369.5337,44088.496,3968673.8,2072778.9,2345179.0,29032.895
1503/883.391mz/5.17min,0.0,0.0,1239703.5,344429.25,428542.53,0.0
1504/389.1604mz/5.17min,0.0,0.0,0.0,588951.5,667985.94,0.0
1505/366.1344mz/5.17min,4757.491,0.0,1490355.5,675530.94,460936.25,0.0
