"","filter","NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML","NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML","NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML","NEG_TJGIp7_1_Run17.mzML","NEG_TJGIp7_2_Run141.mzML","NEG_TJGIp7_3_Run156.mzML"
"474/412.1846mz/4.74min",2266527,2170412.2,2362641.8,2685638,1959021.4,2079605.9,2437122.8
"475/440.1788mz/4.75min",1223357,396827.44,1146170.1,1396282.8,1027923,1300543.9,1391788.8
"476/411.181mz/4.74min",8965966,8620906,8955014,10546890,7663446,8976918,9651559
"477/439.1761mz/4.74min",4766866,4491749,4695512,5291385,4570420,4838220,5066553.5
"478/895.3548mz/4.74min",803016.92,763556.06,760700.5,817907.25,815604.56,808720.4,797313.44
"480/492.1514mz/4.78min",4671621.6,6808136.5,1626644.9,6171215,9810826,3172028.2,2023117.8
"481/873.3331mz/4.75min",2771256.65,2661871.2,2685833.8,2856679.5,2556646.5,2909079.5,2987598.2
"482/947.406mz/4.75min",369655.025,320156.25,329697.3,452237.66,248401.5,409612.75,485135.84
"483/492.2317mz/4.75min",1112867.95,1101548.4,1048974.2,1367144.1,798106.56,1124187.5,1519220.5
"484/491.2288mz/4.75min",3764304.75,3651800.2,3713765.5,4907396.5,2726217,3814844,5389004.5
"488/461.2185mz/4.76min",1589089.4,1880290.4,1153685.2,1459729,1324852.6,1718449.8,2091289
"490/477.2131mz/4.76min",1141559.95,1840961.2,1039289.75,1097315.1,1168927,1114192.9,1444186.4
"491/442.1958mz/4.76min",329568.795,201393.88,414141.56,290661.56,368476.03,405977.56,196696.89
"492/367.1911mz/4.77min",1174536.5,1094823.8,1173726.9,1352949.1,1034504.44,1175346.1,1266632.8
"493/911.3492mz/4.77min",9180385.5,8519531,8986417,10401961,7430056,9374354,9650459
"494/502.1795mz/4.78min",189625590,184258510,194992670,214416100,164942480,164113100,205053900
"495/957.3543mz/4.78min",7135011,7228480,6308795,7531778,5750781.5,7347093,7041542
"496/501.1765mz/4.78min",672490750,631983100,670236900,736954240,565100350,674744600,702132600
"498/455.171mz/4.78min",83984984,76721330,83134264,93833600,72686800,84835704,90814136
"499/456.1744mz/4.78min",23347482,21723528,23068764,25741272,19565514,23626200,25228708
"500/905.3958mz/4.78min",230304.985,704465.56,61159.633,255338.52,498980.06,129899.41,205271.45
"501/504.1839mz/4.78min",5478098,5426858,5391668,5859188.5,4767400.5,5529338,6024316.5
"502/493.1443mz/4.78min",7834001,20369490,7832072,6714388.5,19762782,7762337.5,7835930
"503/449.2181mz/4.78min",5554018.25,11120883,4428826,4923119,7396134,5037923.5,6070113
"504/450.2217mz/4.78min",1405179.95,2750372,1157515.1,1304484.5,1757222.9,1314267,1496092.9
"505/447.2019mz/4.79min",532843.775,799585.6,457144.47,361487.53,607696.8,611249.2,457990.75
"506/491.1479mz/4.79min",26944685,69460920,26958694,22971874,67269790,26930676,26695688
"509/479.2284mz/4.8min",3997742.25,7231620,3372073.5,3602346.5,4355342,3640142.5,4956178.5
"512/442.2923mz/4.8min",94667.198,247534.36,42429.87,75015.67,130674.39,88066.06,101268.336
"513/494.1478mz/4.8min",2142789.9,5676359,2131536.8,1821034.6,5383770,2116024.5,2154043
"514/518.1657mz/4.81min",3953794.9,8693283,3920291.8,3163054.5,8328543,3829543.5,3987298
"515/311.2224mz/4.81min",230443.57,259432.39,231912.33,240028.9,209714.03,218853.89,228974.81
"517/444.211mz/4.82min",318196.68,302872.8,333520.56,481483.16,298341.88,285946.8,510423.8
"518/443.2076mz/4.82min",1563029.55,1405029.1,1450454.6,1820545.9,1191997.9,1675604.5,1851992.9
"520/429.1915mz/4.85min",409798.75,725450.25,423911.38,395686.12,591879.94,235398.5,241132.25
"521/489.2133mz/4.82min",5383125.75,5258238.5,4648656.5,6018293,3596509,5508013,6370521
"522/490.2164mz/4.82min",1516791.25,1530123.5,503100.1,1689509.1,672578.1,1503459,1788765.6
"525/473.1808mz/4.83min",592588.48,496559.16,564367.06,649689.06,160353.14,620809.9,648999.6
"527/209.1546mz/4.83min",354016.345,163147.23,440337.62,401749.22,161466.8,435977,306283.47
"528/709.3233mz/4.83min",849837.25,489115.7,1023390.7,882372.25,629719.75,990850.44,817302.25
"529/479.184mz/4.84min",76538.107,328796.66,34479.082,47548.08,312035.72,97129.48,55946.734
"533/253.1443mz/4.84min",557411.05,247518.38,649271.75,571446.3,468947.12,637171.7,543375.8
"535/433.2219mz/4.78min",29809.7295,299412.38,21257.719,38361.74,207075.16,15529.258,15652.544
"536/444.1382mz/4.85min",2770411.3,2294133.8,2826026.8,3235013.5,2673340.8,3017458,2714795.8
"537/433.259mz/4.85min",656968.975,478843.2,540081.1,816215.3,601711.7,1120127,712226.25
"538/265.1443mz/4.85min",1517593.5,777776.6,1487105,1548082,1240928.8,1627737.2,1586292.4
"539/397.1289mz/4.85min",2933089.5,2328136.5,3149353.5,3252162.5,2579246.8,2972892.2,2893286.8
"541/492.1514mz/4.83min",4804839.35,6808136.5,2729389.5,2347487.5,18357948,2801542.2,7271165
"545/443.1346mz/4.86min",12387629,9949711,12830668,13275825,10472600,12350473,12424785
"551/215.1287mz/4.86min",185461.275,524318.1,148941.03,232047.58,189760.66,181161.89,125623.72
"553/221.0819mz/4.84min",2144.30334,3014292.2,714.76778,714.76778,1625566.2,714.76778,3573.8389
"556/375.275mz/4.87min",1192939.7,1739700.1,1035144.7,1214977,1170902.4,967614.9,1272548.4
"557/463.2337mz/4.87min",5096176,8682803,4730796,5115483,4830719,5076869,6710349
"560/367.2132mz/4.82min",10656.6815,1833177.9,9803.659,8535.601,1444222.2,10877.115,10436.248
"561/401.1606mz/4.88min",330130.21,307010.72,249750.5,381030.88,366973.75,262786.2,353249.7
"564/488.2013mz/4.88min",308961.07,280729.34,338361.88,246778.48,202776.33,337192.8,367433.03
"567/897.3701mz/4.88min",430651.25,388067.53,490660.25,560000.56,303588.9,456070.1,405232.4
"569/487.1978mz/4.88min",1449138.25,1217956.8,1460595.9,1708928.2,1063813.1,1437680.6,1644828.9
"573/433.1053mz/4.9min",346712.545,1208816,376966.47,316458.62,1390469.8,172902.5,265766.16
"576/883.1457mz/4.9min",603689.905,105750.85,528754.25,694390.6,105750.85,678625.56,884860.56
"577/825.1043mz/4.9min",331011.48,51776.368,258881.84,403141.12,51776.368,425410.9,496609.72
"579/728.3652mz/4.91min",327284.515,390897.78,297848.3,329379.78,269780.72,325189.25,361414.66
"582/477.213mz/4.91min",242832.265,318433.4,225115.4,243787.56,241876.97,224186.45,266184.88
"583/272.1866mz/4.92min",1753304.4,2293236,1531632.2,1673582,1833026.8,1598197.6,1857904.4
"585/461.2542mz/4.92min",358843.93,280938.47,300577.56,417110.3,251284.16,478412.12,425423.34
"586/441.1917mz/4.92min",11258211.5,11100520,11227775,12691442,9962682,11288648,11847269
"589/628.3381mz/4.93min",547978.025,230071.05,572991.94,669500.9,209537.58,531686.3,564269.75
"590/426.9675mz/4.92min",19808629,3843947.2,19219736,20397522,3843947.2,22094482,23047028
"592/474.2213mz/4.93min",5724557.25,5559249,5728670,7135778.5,3278093,5797980,5720444.5
"594/445.2235mz/4.93min",531068.18,517806.8,478874.88,549191.3,420593.2,544329.56,605084.25
"595/473.2179mz/4.93min",19725781,19119760,19602456,24323646,14362451,19849106,20949958
"596/519.223mz/4.93min",6943747.5,6705975.5,6837090,8160580,5064928.5,7050405,7437657.5
"597/427.9708mz/4.92min",1678877.5,332732.16,1663660.8,1787151.9,332732.16,1922216,1694094.2
"600/431.2071mz/4.94min",1082105.05,1584062.5,3215802.2,914514.2,1249695.9,672126.3,728367.1
"601/509.1947mz/4.93min",215072.73,691452.1,211973.58,180722.98,533830.44,197613,218171.88
"602/520.2265mz/4.93min",1887867.45,1931516.5,1844218.4,2316019,1474634.5,1508119.2,2142836.2
"607/433.2232mz/4.94min",415189.98,521530.4,371811.25,368920.44,459814.03,396362.8,434017.16
"608/479.2285mz/4.94min",604136.07,768906.1,517982.16,511523.75,682196.94,583887.7,624384.44
"614/491.2288mz/4.94min",512875.7,512346.06,372062.94,582766.44,279502.9,513405.34,543384.7
"616/494.2477mz/4.95min",481906.08,372481.66,403685.94,555062.6,408749.56,566794.1,650373.1
"617/447.2387mz/4.95min",2912619,2434439.8,2364601,3349791.2,2475446.8,3353081.8,3935207
"618/493.2443mz/4.95min",1644385.8,1329801.9,1385612,1861008.1,1427763.5,1903163.8,2183728
"620/357.2394mz/4.95min",3094589.25,4451201.5,2598580.2,3439914,2749264.5,2740061.5,3670086.2
"621/415.2336mz/4.95min",1907408,1655501.8,1724662.6,1990513.2,2125808.2,1824302.8,2133395.8
"622/664.3152mz/4.95min",440284.25,1293975.6,322961.3,352404.9,1196821.6,307757.84,528163.6
"624/442.1953mz/4.96min",3130872.4,3074094,2999371,5798830,2719756.8,3187650.8,3265565.2
"627/451.2337mz/4.97min",1338534.8,2305037.5,1117453.4,1240686.1,1436383.5,1184624,1523621.4
"633/536.3224mz/4.98min",405109.67,441837,365078.97,422216.4,312011.12,388002.94,423136
"635/551.2873mz/4.98min",626831.475,494647.3,585409.2,757945.8,720221.56,621018.2,632644.75
"639/467.1839mz/5.0min",384516.035,1514646.4,345909.56,265912.2,1371455.4,379025.97,390006.1
"640/429.1915mz/5.04min",1794528.95,1157052.2,1832221.4,1857517.8,1028127.9,1756836.5,1841533.9
"642/419.2074mz/5.0min",359114.955,707887.9,285801.53,302048.75,382392.16,335837.75,490500.84
"643/477.2476mz/5.0min",774064.2,449070.16,716212.4,831916,318795.6,890988.9,943966.75
"644/477.2127mz/5.0min",9139547.5,11205511,7846151.5,7925997.5,10028507,8641763,9637332
"645/431.2072mz/5.0min",4699449.25,5734945,4688323,4176792.2,5098832.5,4371857,4710575.5
"650/873.4063mz/5.0min",581958.63,733339.1,189820.42,222087.66,625576.2,538341.06,628357.94
"654/461.2182mz/5.0min",714564.35,847391.56,586434.56,748584.7,680544,628097.06,755004.9
"657/439.1759mz/5.01min",1178071.7,1199278,1156865.4,1377263.8,929045.5,1141438.9,1280979.8
"658/475.1526mz/5.01min",1961545.9,4863698.5,1928508.4,1777278.1,3958504.8,1770601.8,1994583.4
"659/477.1493mz/5.01min",519878.5,1326168.5,516212.03,486022.6,1140215.9,472791.3,523544.97
"660/476.156mz/5.01min",491474.5,1324570.2,479415.9,443946.1,1002931,442432.03,503533.1
"661/440.1794mz/5.01min",269205.22,290717.84,247692.6,306248.9,246004.84,236852.61,319663.25
"662/485.1813mz/5.01min",17566581,17499428,17633734,20603732,14110729,17137254,19578026
"663/478.153mz/5.01min",141037,376074.78,134237.14,135455.97,292661.25,132033.34,146618.03
"665/435.2384mz/5.02min",412267.22,580173.94,268314.22,264503.6,408387.16,431295.9,416147.28
"666/881.3752mz/5.02min",3134615.5,3123689.2,3145541.8,3638802,2303072.2,3006564.2,3535653.5
"667/201.1495mz/5.02min",1389256.2,1295702.5,1342236.4,1272011.1,1436276,1497845.5,1606704
"668/497.2754mz/5.03min",225945.17,100746.875,226777.67,225112.67,60636,243677.03,427417.16
"671/472.3027mz/5.03min",190707.585,519944.78,132066.17,149249.38,249066.67,163541.03,217874.14
"672/897.3701mz/4.97min",505559.685,372796.16,493445.97,550722.75,317542.06,517673.4,613417.2
"675/507.2606mz/5.04min",557394.55,555547.4,544867.7,578093.75,766334.44,517103.56,559241.7
"680/397.2018mz/5.04min",69041280,70926250,67156310,73262470,62338210,65617544,72966030
"681/905.3726mz/5.04min",2735853.25,2175259,3013082.2,3056884.8,2201871.5,2601503,2870203.5
"682/541.117mz/5.04min",98247.538,57650.945,79573.56,432719.03,41506.65,116921.516,163977.16
"683/441.1916mz/5.04min",19493070,20029122,18957018,20522606,17800250,17850158,20288304
"684/883.3902mz/5.04min",6401805.5,6663321,6158884,6656488,5410317.5,5570840.5,6644727
"685/442.195mz/5.04min",5709092.75,6532027,5424279,5993906.5,4991840.5,5035967,6565313
"687/313.1808mz/5.04min",2462162.75,2509003,2415322.5,2553850.5,2335419.5,2307353.5,2586186.8
"690/357.1708mz/5.05min",502720.88,551169.56,495516.88,530315.2,509924.88,482535.8,454732.6
"691/865.3413mz/5.05min",493182.905,454837.38,558288.94,565251.2,437282.12,474706.34,511659.47
"692/843.3593mz/5.05min",503956.275,499537.3,508375.25,534038.3,465934.06,437741.2,520499.8
"694/976.5184mz/5.06min",310978.11,167487.1,349105.44,154211.69,272850.78,480673.53,428179.6
"695/401.1601mz/5.05min",3092337.25,3138726.8,3081479.5,3103195,3012634,2903681.2,3185689
"699/449.2174mz/5.06min",523039.2,939397.56,485740.88,472234.3,791629.4,491275.5,554802.9
"700/423.1424mz/5.06min",511535.025,394572.75,520046.3,557267.1,471660.84,503023.75,558092.75
"701/221.0971mz/5.06min",1222786.25,1333202.8,1280955.6,1213639.4,1231933.1,1043430.3,1182129
"703/913.3636mz/5.07min",267579.58,228972.4,275320.66,285589.9,231334.2,266860.5,268298.66
"704/509.1785mz/5.07min",3858659.4,1799869.9,3773700.8,4073146.8,2553575.5,3943618,4186089.2
"705/446.2262mz/5.07min",3957284.2,3397339.2,3291160.8,4517765,3730542.2,4184026.2,4934838
"706/445.2228mz/5.07min",15079785.5,12853677,12709062,16172378,13987193,17819168,19027912
"707/463.2334mz/5.07min",738917.25,635350.44,579012.3,797352.5,680482,804387,863163.8
"709/447.2279mz/5.07min",617459.63,509387.97,500608.34,647262.06,587657.2,749631.94,788980.94
"711/509.238mz/5.07min",233442.485,189216.61,92655.086,243584.05,223300.92,296904.4,297217.97
"713/491.2284mz/5.08min",10761241.5,9588141,9114166,11030251,10492232,12007278,13094787
"716/517.1709mz/5.08min",576993.25,564245.9,589740.6,615882.9,522438.75,603210.5,560856.75
"717/471.1657mz/5.08min",878467.625,972585.2,833297.25,900603.5,717451.6,856331.75,942300
"718/463.2697mz/5.09min",282097.61,129988.88,344395.66,429137.8,228401.78,244294.22,319901
"720/475.2338mz/5.09min",391919.35,372969.72,482240.1,462844.97,312807.34,383854,399984.7
"723/792.5004mz/5.09min",11942.074,59710.37,11942.074,11942.074,312252.34,11942.074,11942.074
"725/443.2954mz/5.1min",363789.25,1085608.9,266959.97,330512.03,494247.06,321806.12,397066.47
"726/442.2919mz/5.1min",1657462.35,4618450,1174108.6,1479197.6,2125528.2,1465921.9,1835727.1
"728/468.3073mz/5.12min",365259.14,954613.75,232733.55,287270.16,630008.06,390013.34,340504.94
"729/443.208mz/5.12min",214075.9,243701.33,246284.66,236663.58,178331.81,164002.14,191488.22
"730/293.1757mz/5.12min",1227585.1,1211405.6,1243764.6,1138700.1,1549850.2,1162717.5,1483979.6
"731/456.3075mz/5.12min",1675021.15,2805565,1407080.8,1750945.2,1775771.2,1198200.8,1599097.1
"732/457.3109mz/5.12min",433516.295,721354.75,352739.6,434803.03,454015.66,287319.16,432229.56
"735/580.3253mz/5.13min",2599986.4,2184420.5,2424325.8,2530965,2724174.2,3614880.8,2669007.8
"736/578.3099mz/5.14min",200662.5,96065.02,220534.97,255147.05,139721.53,348045.5,180790.03
"738/489.2126mz/5.14min",316089.25,204865.11,216544.97,415633.53,161219.66,420227.62,489511.44
"741/897.37mz/5.14min",641617,649128.3,634105.7,717213.25,442891.38,593337.4,681683.8
"743/493.1443mz/5.22min",197031.18,235377.47,286482.25,152249.34,158684.89,237881.56,86454.42
"746/457.1768mz/5.15min",781531.625,862083.4,794481.1,670388.3,711699.44,771790.25,791273
"748/444.1993mz/5.16min",300143.72,327274.3,264193.88,322798.2,234550.72,279886.1,320401.34
"749/415.1398mz/5.16min",892942.525,992732.1,830874.3,948694.8,703368,837190.25,961498.6
"750/455.1709mz/5.16min",41794828,40153108,41977840,46499456,31790836,41611816,45804372
"751/883.3907mz/5.16min",820980.82,1628956.9,564386.6,853073.94,788887.7,711325,1003836.2
"752/441.1918mz/5.16min",67353233,70585870,62300460,70737990,52941824,64120596,71850980
"753/443.1973mz/5.16min",2788418.85,2915301.5,2580161,2918501.8,2192186.8,2661536.2,2930543.5
"754/905.3725mz/5.16min",1536698.35,1076373.6,1569111.5,1807483.5,914868.56,1504285.2,1687702.8
"756/442.195mz/5.16min",18059495,18146990,16137372,18411998,14830049,17972000,19795216
"760/411.1812mz/5.16min",1300237,1222570.2,1342210.5,1427624.5,1009870.5,1258263.5,1397702.6
"765/269.1311mz/5.18min",105316.54,589260.56,105316.54,105316.54,526582.7,105316.54,105316.54
"769/473.2176mz/5.2min",6033805.75,5141545,6932081,7072753,4004438.5,6086781,5980830.5
"771/519.223mz/5.2min",2073337.75,1764087.9,2423288.8,2411611.5,1382337.2,2053566.6,2093108.9
"772/239.1287mz/5.2min",272592.575,238877.12,324011.12,261945.05,306907.72,283240.1,243873.42
"774/509.1945mz/5.2min",585925.325,1201516,646238.9,482587.3,967759.2,525611.75,494289.97
"777/491.2284mz/5.21min",2802674.9,3457989,2406103.2,2636221,2226566.5,3177936.2,2969128.8
"780/596.3205mz/5.21min",1095208.1,1659044.4,408311.28,1144763.8,1548609.8,1045652.4,854479
"782/311.2226mz/5.22min",298710.61,320817.38,276603.84,239486.66,595968.4,262179.2,329512.12
"783/447.2749mz/5.22min",4192246.5,702602.6,4359660.5,5886648,1366862.5,5810071,4024832.5
"784/431.2072mz/5.23min",559363.31,1004365.2,355472.38,380401.06,738325.56,749211.56,370658.2
"788/539.2495mz/5.22min",3693802.1,2846416.5,3698468.2,4281881.5,2328767.5,3689136,4002930
"790/493.2443mz/5.22min",2651049.9,2252225,2604889,2777783.8,1600734.8,2697210.8,2724110.8
"792/529.2209mz/5.23min",262044.695,551969.3,263878.47,237879.31,455728.97,260210.92,194486.78
"794/477.2498mz/5.23min",554941.6,840279.2,535029.25,566618.9,460896.97,543264.3,659805.25
"795/427.9707mz/5.23min",322463.62,1612318.1,322463.62,322463.62,2199433.2,322463.62,322463.62
"797/295.1549mz/5.24min",377567.04,325806.5,137762.19,423606.3,331527.78,425157.94,478506.28
"798/426.9677mz/5.24min",3705612,18528060,3705612,3705612,24738968,3705612,3705612
"803/309.207mz/5.25min",943773,1097926.4,808442.94,997990.06,946620,780176.6,940926
"808/456.3076mz/5.25min",1440495.9,3121480.5,1091663.4,1445361.4,1435630.4,1389925.4,1825670.8
"809/613.3644mz/5.28min",255888.39,154218,233024.4,369266.5,197498.81,278752.38,300085.47
"810/423.1425mz/5.25min",665149.975,396656.1,677511.7,714063.5,364643.38,652788.25,679433.8
"811/457.3111mz/5.25min",344799.37,776820.5,272397.7,316277.16,348859.3,340739.44,429910.25
"812/401.1604mz/5.25min",2970602.75,2671466,2969788,3335452.8,2282812.8,2971417.5,3268904
"813/357.1707mz/5.25min",6952660,6041453,6914001.5,7698606.5,5042429.5,6991318.5,7677217
"815/612.3971mz/5.25min",999133.905,768023.56,981378.06,1098945.6,734357.2,1016889.75,1197164.5
"816/994.3305mz/5.25min",147046.9,933110.7,147046.9,147046.9,735234.5,147046.9,147046.9
"817/566.3555mz/5.25min",940535.98,544566.7,1176532,1103812.4,593610.7,891939.56,989132.4
"818/612.3612mz/5.25min",872890.1,528065.2,1104997.5,1095298.8,592714.7,812770.1,933010.1
"820/602.3325mz/5.25min",2223944.85,2666899.2,2259013.5,2106246.5,3011906.2,1945388.9,2188876.2
"822/629.3513mz/5.25min",475597.905,541920.06,482555.34,419061.9,620666.6,412769.5,468640.47
"826/429.2283mz/5.27min",1124297.75,1153349.5,1095246,1264173,745959.56,1089592.8,1199081.6
"827/475.2336mz/5.27min",2483392.65,2546487.8,2406067.2,2890662,1742730.9,2420297.5,2736344.8
"828/465.2045mz/5.27min",342349.795,850999.3,284241.7,337223.34,616902,316993.34,347476.25
"830/792.5007mz/5.3min",161675.72,31915.866,665667.2,159579.33,31915.866,569346.75,163772.11
"832/969.3353mz/5.27min",41441.34,634448.2,41441.34,41441.34,207206.7,41441.34,41441.34
"834/492.151mz/5.27min",859030.6,1860575.4,872934.4,534191.4,1441925.5,845126.8,536880.56
"836/518.1662mz/5.27min",523787.92,989703.75,498094.34,472488.16,767411.8,508189.34,539386.5
"838/439.1765mz/5.27min",511851.905,434813.72,496218.56,566606.25,345059.12,527485.25,548306.25
"839/491.1477mz/5.27min",3313087.25,6842882,3243443,3026726.5,5338498.5,3118474,3382731.5
"840/493.1441mz/5.27min",945867.675,1721563.9,929046.6,866659.6,1520171.6,886425.25,962688.75
"842/239.1288mz/5.28min",724895.5,478490.25,790533.2,745630.94,704160.06,753751.06,683359.75
"843/541.3605mz/5.28min",11705490,19747446,9457998,11497882,12598109,9783472,11913098
"847/632.3428mz/5.28min",247361.38,522842.78,239730.1,223658.61,484165.22,230109.33,254992.66
"848/471.202mz/5.32min",1202294.29,3497359,1995318.2,383266.88,2286830.5,333918.97,409270.38
"849/577.337mz/5.28min",85338.565,701342.94,49514.273,68520.53,331687.97,68566.58,102110.55
"850/286.2023mz/5.29min",1554969.5,2688505.5,1374896.4,1625780.4,1404193.6,1484158.6,1821885.5
"854/403.2123mz/5.29min",1361387.25,595969.4,1162979.4,1559795.1,904896.75,1850088.6,1816362.9
"857/756.5238mz/5.33min",384479.985,55681.544,930690.3,490552.25,55681.544,785082.2,278407.72
"858/881.3753mz/5.3min",309079.62,182413.98,322471.44,368986.84,145158.31,295687.8,333241.34
"861/381.2071mz/5.3min",2492860.65,2016102.2,2603767.5,3017447.8,1816795.5,2381953.8,2711207.8
"864/431.2436mz/5.31min",935319.57,694813.06,783668.94,1086970.2,779931.9,1173450.1,1277689.9
"867/646.3588mz/5.32min",607668.2,1388344.6,585619.75,574429.56,1104719,603884.4,611452
"869/443.208mz/5.33min",790354.595,895503.44,712506.7,877410.56,585466.56,736864.94,843844.25
"870/463.1891mz/5.33min",344043.985,995435.1,344295.22,335609.78,740650,336029.03,343792.75
"872/431.2073mz/5.33min",1653840,3097455,1505689.1,1240130.2,2204129,1284649.6,1801990.9
"873/521.2078mz/5.32min",207057.04,924925.94,143985.02,214161.25,334343.53,186619.8,199952.83
"875/432.2106mz/5.33min",397937.55,572047.06,310513.28,411271.88,384603.22,302594.94,459606.2
"876/519.223mz/5.33min",1286626.25,1554648.9,1241054.5,1332198,1156513.2,1098245.6,1336313.9
"877/509.1942mz/5.34min",172009.1,543770.2,183369.81,139688.36,421577.22,131259.67,160648.39
"879/473.218mz/5.34min",5804408,5780857,5659063.5,6709072,4367104.5,5827959,6559671.5
"884/381.228mz/5.34min",600719.9,1197448.2,619765.2,581674.6,942284.75,434639.7,466784.97
"889/612.3612mz/5.35min",1088332.55,806915.2,1246316.5,1286776.5,771761,1095116.1,1081549
"890/602.3325mz/5.35min",1922206.95,4497460,2003418.4,1840995.5,3930851,1696075.5,1835123
"891/566.3554mz/5.35min",1068236.95,728249.2,1144329.2,1233204.1,743734.06,1021452.8,1115021.1
"893/329.1757mz/5.35min",2231140.65,1958404.4,2239573.8,2454617,1770068,2222707.5,2406313.5
"894/357.2645mz/5.35min",446346.075,444030.4,448661.75,488381,362773.88,404819.2,475331.72
"895/373.1655mz/5.35min",477452.39,387051.1,476386.25,532866.7,325221.94,478518.53,528353.44
"896/374.2446mz/5.35min",957640.53,4137699.5,1137560.5,777720.56,6247096.5,700491.94,468482.66
"898/427.2126mz/5.35min",8329861.25,6820699,7774124.5,10112478,5715906.5,8885598,10487075
"899/420.2503mz/5.36min",1398629.3,5895004.5,1624996.4,1172262.2,8420717,1014894.44,719110.3
"900/428.2159mz/5.36min",2371302.35,1937973,2219482.2,2795384.8,1687880.8,2523122.5,2972572.2
"903/410.2215mz/5.35min",30282.686,968288.44,52127.508,8437.864,1590599.2,3224.3125,644.8625
"904/513.2257mz/5.36min",800893.95,1683521,805703.4,740141.7,1626709.6,796084.5,715579.8
"905/395.1861mz/5.36min",389860.78,133796.22,344730.12,462740.53,241265.36,434991.44,535740.44
"908/903.4533mz/5.36min",471833.545,230207.86,476967.34,538994.25,210162.97,489493.97,466699.75
"910/477.249mz/5.36min",2151122.35,1301150.5,2068059.9,2357697.5,1465302,2234184.8,2278205.5
"911/523.2544mz/5.36min",6272977.75,4264871.5,6223997,7194101,4114989.8,6527400.5,6321958.5
"913/853.4122mz/5.37min",613372.95,465596.5,618268.8,718260.94,298919.6,608477.1,656502.75
"915/461.1736mz/5.37min",1082634.4,2706684.5,1166819.1,998449.7,2403481,977866.06,977917.1
"916/851.4007mz/5.37min",1789766.05,1369460.8,1810363.2,2126631.2,968343.75,1769168.9,1961653.2
"917/951.4734mz/5.37min",243161.07,84289.375,197500.7,299176.12,117432.266,288821.44,302894.03
"918/425.1969mz/5.37min",33207468,26520088,46060972,52090040,36564880,27370958,29850056
"919/426.2002mz/5.37min",11407793.5,7374411,12827620,14443494,10107206,12708381,8351886
"920/472.2053mz/5.37min",2360394.9,2283953.5,2370336.8,2697441.5,1784568.5,2350453,2505037.8
"921/471.2021mz/5.37min",8459873.5,8147490.5,8672521,9385482,6458874,8247226,8741631
"923/397.2018mz/5.37min",659707.3,461686.34,595355.3,704416.6,614998,723038.5,733462.25
"924/429.228mz/5.37min",3042958.7,1525857,2616572.2,3469345.2,2157550.5,3622795.2,3715714
"930/944.5484mz/5.39min",225606.02,178328.14,155623.47,272883.9,174181.56,306102.5,335298.34
"932/538.3107mz/5.39min",1077032.6,956204.25,1073644.2,1141934.9,895567.3,1080421,1130341.2
"933/533.3188mz/5.39min",798361.655,2499395.2,682909.94,670689,1581442.1,744486.75,852236.56
"934/506.2996mz/5.39min",2832541.4,9918144,2460591.8,2471354.5,6534954,2728040,2937042.8
"936/470.3233mz/5.4min",84408515,132272940,71301920,84229970,84587060,81528200,90840970
"937/473.3314mz/5.4min",470458.545,740062.1,394591.3,467689.75,473227.34,455578.8,513561.44
"938/471.3262mz/5.4min",22992971,36726724,19304678,22628948,23356994,22429884,25136662
"939/570.2483mz/5.39min",177513.09,48177.324,161616.08,547766.94,61140.332,193410.1,278274.97
"940/941.654mz/5.4min",6457422.75,13964033,4660469,6584995,6323944,6329850.5,7827157.5
"941/944.6627mz/5.4min",250687.76,541363.75,163391.83,258355.16,237871.58,243020.36,296455.47
"942/963.6355mz/5.4min",601936.625,827356.7,520563.28,613369,585755.9,590504.25,633627.6
"946/601.3225mz/5.42min",269886.7,218046.2,223720,316053.4,329574.25,221088.22,393329.44
"948/445.2231mz/5.43min",265258.4,190797.06,414099.34,495648.22,165413.19,225224.7,305292.1
"950/293.1758mz/5.43min",196847.335,129016.555,219042.47,188110.27,314960.2,174322,205584.4
"955/215.1651mz/5.44min",249246.18,104791.57,209504.11,191841.14,288988.25,314507.6,748736.8
"957/461.1737mz/5.44min",358157.64,535638.75,365676.06,311087.06,572502.6,350639.22,309523.9
"958/385.1655mz/5.44min",1458610.9,1238370,1489236.6,1693094,1009562.56,1427985.2,1546235.6
"960/638.3769mz/5.44min",416342.265,285261.75,620312.8,497636.44,324864.3,408116.47,424568.06
"961/592.3711mz/5.44min",437557.265,316371.94,511293.84,507900,328507.5,438142.56,436971.97
"962/341.1756mz/5.44min",7031552.25,5781322.5,7183289.5,7973510.5,5175254,6879815,7433170
"967/628.3481mz/5.45min",671340.425,499171.78,851176.44,669641.25,1034123.06,673039.6,595351.56
"973/311.2227mz/5.45min",704542.405,823869.3,613536,741161.75,797339.3,560276.7,667923.06
"974/491.1474mz/5.44min",226196.77,346877.62,256642.31,185996.1,259926.47,176177.98,195751.23
"975/381.0979mz/5.46min",174178.29,585146.3,78074.06,137589.44,210767.14,261135.12,81620.86
"978/359.2802mz/5.47min",892120.55,563580.56,1004151.7,811617.2,615954.8,972623.9,985378.8
"980/646.3584mz/5.47min",555148.33,935562.56,555539.6,390657.25,1038770.56,554757.06,527838.1
