"","filter","2024_NEG_Anid-EV-alcA_CTRL_1_Run177.mzML","2024_NEG_Anid-EV-alcA_CTRL_2_Run198.mzML","2024_NEG_Anid-EV-alcA_CTRL_3_Run230.mzML","2024_NEG_Anid-p4_1_Run186.mzML","2024_NEG_Anid-p4_2_Run195.mzML","2024_NEG_Anid-p4_3_Run224.mzML"
"1667/436.1763mz/5.25min",104746.3775,753.92334,3769.6167,456255.16,142703.7,283339.53,66789.055
"1668/456.3078mz/5.24min",14467.591,2507.166,12535.83,181391.22,226346.67,16399.352,2507.166
"1670/519.3035mz/5.24min",26259.4415,4725.463,19367.766,189324.78,349209.72,33151.117,945.0926
"1673/329.1526mz/5.26min",141179.93,93242.2,327090.84,149077.16,57023.78,170652.17,133282.7
"1674/529.2193mz/5.25min",1071139.73,235282.6,168794.08,5414064.5,559728.06,4193124.5,1582551.4
"1676/467.2268mz/5.25min",1166906.65,218200.17,160964.27,6973113.5,527475.5,5479250.5,1806337.8
"1677/466.2234mz/5.25min",3917842.2,773825.4,551707.25,23375466,1838685.9,18186938,5996998.5
"1678/933.455mz/5.25min",91164.702,30388.234,30388.234,2174518.8,30388.234,1221059.5,151941.17
"1679/502.2005mz/5.25min",70086.368,2313.9392,2313.9392,740565.3,11569.696,435676.7,128603.04
"1680/236.1053mz/5.26min",161947.455,235951.88,326940.34,153783.56,133383.14,166665.52,157229.39
"1681/587.3592mz/5.26min",189134.29,205281.42,372996.78,172987.16,165288.72,213468.25,148948.64
"1682/397.1527mz/5.25min",55694.89125,3189.0625,3189.0625,450742.12,15945.3125,286137.03,95444.47
"1683/356.1712mz/5.26min",663898.175,732110,1113315.2,545664.8,460803.6,721022.1,606774.25
"1684/293.1759mz/5.26min",2641883.65,3528772.5,5109608.5,2344818.5,2034197.1,2652717.5,2631049.8
"1685/491.2184mz/5.26min",280817.575,5673.841,1134.7682,560978.94,381147.84,837546.6,180487.31
"1686/494.2181mz/5.25min",36726.2825,3308.271,3308.271,289523.28,16541.355,909013.7,56911.21
"1687/947.4336mz/5.26min",27227.988,9075.996,9075.996,162691.17,9075.996,520347.1,45379.98
"1688/480.2027mz/5.26min",1048764.45,80337.51,87105.38,1382752.6,787357.8,4293704,1310171.1
"1689/1050.7076mz/5.28min",169683.375,218912.2,177395.05,161971.7,548816.94,21775.384,108876.92
"1690/518.1456mz/5.27min",379209.15,99796.08,19959.216,1050565.5,630158.7,1466122.2,128259.6
"1691/908.4228mz/5.27min",35241.4237,1028.05468,1028.05468,714807.94,5140.2734,277699.12,65342.574
"1692/441.1917mz/5.27min",615895.1,11260.883,56658.77,2018188.8,622764,1379446.6,609026.2
"1693/991.4602mz/5.26min",6001.7784,2000.5928,2000.5928,10002.964,2000.5928,324032.06,145276.75
"1695/804.5352mz/5.31min",2140609.15,1880320.5,2553132.8,1692533.5,5333996.5,1585725.6,2400897.8
"1696/455.1711mz/5.27min",166058.045,1738.077,8690.385,623300.5,182606.03,296556.47,149510.06
"1697/524.229mz/5.28min",768688,459977.8,237343.73,366516.66,1077398.2,6416481.5,8984728
"1698/587.2245mz/5.26min",11061.3085,11071.564,11051.053,963.7707,4818.8535,512011.4,566230.8
"1701/642.3719mz/5.29min",53125.1795,38017.21,38250.523,67999.836,494918.12,125923.1,19381.484
"1702/659.3626mz/5.29min",313035.525,193459.95,171485.89,599268.06,1271051.1,432611.1,161073.66
"1706/822.528mz/5.32min",604902.93,645762.6,642130.06,164386.2,786204.44,378862,567675.8
"1707/490.25mz/5.32min",28713.7662,9571.2554,9571.2554,47856.277,711585.56,79405.984,9571.2554
"1708/622.2565mz/5.27min",2178.76116,726.25372,726.25372,7324.9565,178066.27,3631.2686,726.25372
"1710/841.3715mz/5.3min",15107.3718,5035.7906,5035.7906,238582.03,25178.953,143523.9,5035.7906
"1712/420.1815mz/5.3min",2872971,33694.67,17067.217,9769560,3504640.8,7312900.5,2241301.2
"1713/364.0935mz/5.31min",42788.1077,181752.67,401393.44,672.05308,672.05308,3360.2654,82215.95
"1714/758.5301mz/5.31min",1155411.38,453162.66,1603584.8,935473.56,1996674.6,844592.9,1375349.2
"1715/422.1875mz/5.3min",73180.577,13378.498,13378.498,325965.56,66892.49,294488.2,79468.664
"1716/483.1772mz/5.3min",183575.58,26192.938,26192.938,805520.4,236186.47,601220.25,130964.69
"1718/803.5322mz/5.31min",8577151.25,13954087,14497924,6802834,6831979.5,6274493,10322323
"1720/1177.7131mz/5.31min",141168.52,20315.252,20315.252,455006.3,240805.2,180760.78,101576.26
"1721/301.0983mz/5.31min",238205.635,1070561.1,2100954.2,65774.71,9036.9446,45184.723,410636.56
"1723/756.524mz/5.31min",15447054.5,17301894,16013518,8880528,21414770,8153865,14880591
"1725/802.5299mz/5.31min",24920378,25364162,26793558,14262323,36928024,13888400,24476594
"1726/792.5011mz/5.31min",13334227,7903936.5,16252890,14486185,14163761,8103251.5,12504693
"1729/819.5201mz/5.31min",29420672,30318806,30367958,18379300,37637640,16658402,28522538
"1732/352.1187mz/5.34min",57126.9525,2902.823,2902.823,3597368.2,14514.115,2021119.8,99739.79
"1733/520.2249mz/5.32min",38266.944,12755.648,12755.648,87064.66,916390.2,63778.24,12755.648
"1734/846.5182mz/5.32min",1088234.75,1220168.4,1111734.4,767127.56,1677249.5,936591.2,1064735.1
"1735/436.1764mz/5.36min",578963.985,13205.814,3799.7153,1855952,680462,842605.8,477465.97
"1736/536.2137mz/5.33min",44008.374,14669.458,14669.458,291761.38,73347.29,173119.48,14669.458
"1740/504.2291mz/5.33min",26885.6604,8961.8868,8961.8868,44809.434,328945.94,53319.984,8961.8868
"1741/447.2751mz/5.34min",346424.335,9725.489,51836.938,1273984.8,562546.1,481667.9,211180.77
"1742/1068.7543mz/5.33min",1433447,1954044.8,1511464.2,1727049.1,950969.2,1355429.8,987281.1
"1743/623.4529mz/5.34min",407424.345,851558.3,427256.94,1245796.9,182491.25,387591.75,172712.33
"1744/581.2299mz/5.34min",34762.2138,11587.4046,11587.4046,277687.56,11587.4046,76704.85,57937.023
"1745/311.2229mz/5.34min",8383981.75,13842394,9125728,15370677,5622411,7642235.5,4894082.5
"1747/313.2289mz/5.34min",175573.755,280335.84,186643.48,356426.8,103285.445,164504.03,98016
"1748/347.1991mz/5.34min",420683.75,409778.6,608642.6,1554860.2,246291.19,431588.9,233530.34
"1749/374.2181mz/5.34min",1017695.275,1307892.8,1177736.8,1627245.4,628740.8,857653.75,598419.1
"1751/484.1614mz/5.32min",8692.2726,2897.4242,2897.4242,254804.39,14487.121,145267.98,2897.4242
"1752/330.0443mz/5.34min",131657.0475,59407.895,28332.021,302043.9,203906.2,305868.88,38836.566
"1754/415.2488mz/5.35min",102271.094,7078.5836,7078.5836,651099.25,180942.28,169149.27,35392.918
"1757/854.4912mz/5.34min",575933.285,775446.4,769421.06,256299.86,381282.38,459453.97,692412.6
"1758/478.187mz/5.36min",10570.6476,3523.5492,3523.5492,17617.746,371322.7,30117.594,3523.5492
"1760/612.3978mz/5.36min",58917.405,2964.434,2964.434,588499.06,786827,103012.64,14822.17
"1761/675.3935mz/5.36min",36231.57415,1266.11866,1266.11866,400474.88,557717.75,66132.555,6330.5933
"1762/309.2072mz/5.36min",145761.47,110532.61,256677.98,180990.33,281611.75,69668.49,36628.855
"1769/602.3328mz/5.41min",56836.94,12256.652,49727.27,110747.69,167230.73,63946.61,47866.03
"1770/629.3519mz/5.37min",417073.265,232320,252309.19,479064.97,1461861.4,502915.12,355081.56
"1772/817.5039mz/5.42min",132113.625,120181.53,107489.625,307784.4,144045.72,171317.2,104988.61
"1776/317.0932mz/5.38min",14600.352,191564.47,333564.28,4866.784,4866.784,4866.784,24333.92
"1777/269.0456mz/5.38min",331441.2975,1594006.8,1994665.8,37772.695,7554.539,7554.539,625109.9
"1778/523.2237mz/5.37min",13581.387,4527.129,4527.129,22635.645,545618.94,26788.434,4527.129
"1781/293.1759mz/5.38min",198305.4475,110957.055,51227.91,325906.72,1451765.1,285653.84,86771.05
"1782/333.07mz/5.43min",296346.5025,492951.88,13811.6032,108539.125,1326245.8,69058.016,484153.88
"1783/659.3625mz/5.37min",141867.835,185012.86,194227.19,68181.48,1248587.9,90453.375,98722.81
"1785/1179.7279mz/5.39min",286142.795,27730.72,33316.465,167588.25,404697.34,599979,488208.7
"1786/642.3723mz/5.37min",32383.718,31707.436,33060,67999.836,374330.38,7379.708,12316.325
"1788/848.4112mz/5.4min",268190.89,30331.844,30331.844,2458551.8,151659.22,1940118.2,384722.56
"1792/564.1147mz/5.4min",36342.378,525229.9,584478.75,12114.126,12114.126,12114.126,60570.63
"1798/845.4023mz/5.4min",7175883.5,93176.734,59854.402,63518308,3900538,49802212,10451229
"1799/422.1972mz/5.4min",28740857,3504516.8,2569924.2,94716970,21862450,80161500,35619264
"1800/353.1265mz/5.4min",1125432.32,113864.01,79286.836,4978956.5,787607.44,3907462.8,1463257.2
"1801/239.1653mz/5.41min",169518.595,210654.17,161975.14,109959.59,495306.84,177062.05,149977.75
"1802/604.3564mz/5.42min",4217.00802,1405.66934,1405.66934,10414.476,416825.5,7028.3467,1405.66934
"1803/175.0274mz/5.41min",402910.31,16028.541,8028.239,2500993.8,281030.22,1785073.8,524790.4
"1804/485.193mz/5.41min",2357285.6,333363.66,286179.8,8384137,1845296.4,6848446.5,2869274.8
"1808/512.1924mz/5.4min",228698.05,16495.975,9204.928,827845.4,184437.1,782142.1,272959
"1809/176.0353mz/5.41min",218842.9,29409.866,29409.866,1357526.5,147049.33,1043283.3,290636.47
"1810/372.1661mz/5.42min",157050.642,300891.78,460035.62,84579.734,199004.55,81740.766,115096.734
"1811/541.3604mz/5.4min",2410.01412,803.33804,803.33804,91988.49,493039.16,4016.6902,803.33804
"1812/423.2005mz/5.4min",7804468.75,962976,700395,25999092,5916812.5,22055250,9692125
"1813/776.5062mz/5.42min",1296388.8,899450.7,1718991,1236849.4,1068585.2,1355928.2,2102532.5
"1814/520.2253mz/5.4min",19439.0226,6479.6742,6479.6742,60362.605,220018.83,32398.371,6479.6742
"1815/309.1708mz/5.42min",509044.955,850850.44,1172815.4,190952.84,626071.25,176921.83,392018.66
"1817/447.1925mz/5.41min",245760.145,35301.934,25740.459,234314.56,1258599.6,457367.16,257205.73
"1819/1163.7336mz/5.42min",223859.425,41071.066,14057.26,225510.08,222208.77,405907.53,492515.78
"1820/805.5331mz/5.41min",361620.905,361570.28,361671.53,73498.26,415650.16,295233.97,481519.53
"1821/804.5312mz/5.4min",1607868.95,1558207.5,1657530.4,459835.53,2473400.5,995050.9,2001345.1
"1822/740.5288mz/5.42min",1068220.25,1348352.6,1132110.1,123803.16,1004330.4,800553.7,1411334.2
"1823/786.5348mz/5.42min",2166312.3,2337133,2433455.8,231272.23,1995491.6,1534237.9,3068279.2
"1826/465.0203mz/5.43min",111395.934,338508.72,1195123.2,37131.978,37131.978,37131.978,185659.89
"1830/947.434mz/5.41min",41822.501,1654.6504,1654.6504,8273.252,75371.75,220537.16,92118.06
"1831/803.5283mz/5.4min",4250648.15,3795360.8,6206908,2043462.1,6435692,3538743.5,4705935.5
"1832/493.1137mz/5.42min",4043.59716,1347.86572,1347.86572,458449.84,1347.86572,30743.79,6739.3286
"1834/673.378mz/5.47min",115528.28,39735.957,61495.78,111124.32,649104.7,140673.48,119932.24
"1836/284.0565mz/5.45min",282023.15,1496263.1,3330495.5,29608.58,53686.24,23140.594,510360.06
"1839/612.3619mz/5.37min",99945.908,52055.52,50261.645,100182.266,497060.97,99709.55,106204.07
"1842/802.5293mz/5.42min",2450511.45,3902778.5,880679.1,1826274.4,7081469.5,2804533,2096489.9
"1844/680.2502mz/5.46min",136737.9815,10989.4766,10989.4766,519843.25,218528.58,277246.97,54947.383
"1845/494.2183mz/5.46min",241988.5,28381.688,28381.688,342068.56,451770.5,448603.47,141908.44
"1848/602.3329mz/5.46min",87571.51,19157.53,57518.88,177806.72,277248.62,90221.52,84921.5
"1849/629.3518mz/5.45min",429530.905,166430.66,270625.53,442542.78,1544853.5,478279.8,416519.03
"1850/792.5013mz/5.43min",689542.275,360344.84,642960.25,2900906.8,3222321,517715.34,736124.3
"1851/819.5199mz/5.43min",1952340.35,562584.94,1248617,2359620.5,3691474.8,2108622.5,1796058.2
"1853/525.2326mz/5.46min",90243.1875,33920.605,4313.6816,7932.234,146565.77,253716.16,670690.2
"1854/524.2292mz/5.46min",473760.985,207277.72,65517.52,57767.266,740244.25,846938,2195393.5
"1855/466.2235mz/5.47min",195835.41,35945.468,35945.468,179727.34,243984.19,306758.72,211943.48
"1857/473.2181mz/5.46min",82137.3265,9114.1274,9114.1274,434196.47,45570.637,118704.016,235557.95
"1861/491.2188mz/5.47min",576522.8,50750.402,39190.04,1411937.5,582359.4,1699607.5,570686.2
"1862/369.0276mz/5.47min",726497.94,1243883.9,6579.0376,209111.98,2845313.2,32895.188,1345060.8
"1863/553.0777mz/5.47min",18608.748,123017.67,169805.27,6202.916,6202.916,6202.916,31014.58
"1864/756.5238mz/5.44min",1212522.45,796958.5,703496.1,1100814.9,1948410.8,1563793.2,1324230
"1865/519.2236mz/5.48min",68748.61,4296.27,4296.27,209246.83,380643.8,116015.87,21481.35
"1866/536.214mz/5.47min",111572.725,8588.658,8588.658,336013.62,671411.06,180202.16,42943.29
"1867/367.0308mz/5.47min",701731.8,1163281.4,8893.4124,240182.2,2873456,44467.062,2189688.5
"1870/420.1817mz/5.48min",51587.62,6191.292,6191.292,421665.44,30956.46,227281.83,72218.78
"1871/364.1188mz/5.49min",112170.165,9238.22,9238.22,239261.08,178149.23,390983.03,46191.1
"1875/333.07mz/5.48min",506448.145,762780.4,13811.6032,250115.89,3130427,69058.016,1843422.4
"1876/579.0637mz/5.49min",51972.8535,58457.59,45488.117,4554.9414,22774.707,86776.9,1102298.2
"1878/471.2023mz/5.5min",476654.8,3696.305,18481.525,1877197.2,547051.8,496641.38,456668.22
"1881/790.4858mz/5.51min",201130.775,35593.008,206458.25,1609580,145477.36,507057.62,195803.3
"1882/488.1925mz/5.5min",277218.75,1090.7753,5453.8765,1362831.6,271535.34,353937.53,282902.16
"1883/311.2228mz/5.5min",360886.75,468352.22,393251.25,723030.8,175197.69,328522.25,156052.2
"1885/425.1966mz/5.5min",394429.99,1365.8669,6829.3345,1704883.8,415141.2,373718.78,416591.6
"1886/461.1738mz/5.5min",71713.8045,13226.3828,13226.3828,701953.06,66131.914,84195.984,77295.695
"1889/754.5083mz/5.51min",175026.735,126192.27,74400.21,783119.25,219948.52,411222.7,130104.95
"1890/817.5039mz/5.49min",234572.305,201039.77,268104.84,1554467.6,113858.58,1286840.8,176510.83
"1895/506.3001mz/5.52min",113040.217,801.12398,4005.6199,763229.3,1098230.8,214499.44,11580.994
"1896/800.5141mz/5.5min",143747.375,103025.13,125886.54,1153669.9,143687.39,1058694.2,143807.36
"1897/394.942mz/5.52min",59703.888,1572885.4,3279661.8,19901.296,19901.296,19901.296,99506.48
"1898/470.3233mz/5.52min",212426.895,5307.6168,26538.084,1028948.25,2884704.8,370281.34,54572.45
"1900/533.3193mz/5.52min",351063.215,9290.346,34014.918,1386838.4,4133712.8,622086.5,80039.93
"1902/474.1921mz/5.52min",36048.866,36048.866,36048.866,502541.06,36048.866,180244.33,36048.866
"1903/665.2879mz/5.53min",4118.853,1372.951,1372.951,124948.16,6864.755,59410.652,1372.951
"1904/543.1297mz/5.53min",2259.9426,83572.49,71663.84,753.3142,753.3142,753.3142,3766.571
"1906/673.378mz/5.54min",418682.79,62284.742,84327.64,747283.56,1367214.8,701343.75,136021.83
"1907/452.198mz/5.54min",196862.7835,4645.2894,4645.2894,370499.12,953075.06,417382.3,23226.447
"1908/450.1922mz/5.54min",4825167.25,82667.984,144679.52,8472891,20761836,9948745,1177443.5
"1909/520.2258mz/5.49min",19439.0226,6479.6742,6479.6742,64040.117,792244.6,32398.371,6479.6742
"1910/451.1955mz/5.54min",1337446.91,6113.4824,15425.869,2367609.2,5745884.5,2751619.2,307284.62
"1911/533.2376mz/5.54min",77850.5795,16140.065,21636.379,134064.78,3228.013,442304.38,655652.7
"1912/595.23mz/5.55min",44919.3055,1469.0022,7345.011,82493.6,1469.0022,362450.84,440285.94
"1913/528.1146mz/5.54min",29165.271,68890.32,48608.785,9721.757,9721.757,9721.757,400951.06
"1914/299.1089mz/5.55min",1941899.25,2088104.9,23965.682,1795693.6,6423231,1708519.6,2713655
"1915/271.0513mz/5.55min",70901.73,323684.78,468437,23633.91,23633.91,23633.91,118169.55
"1916/532.2342mz/5.54min",266338.475,132071.75,70901.96,400605.2,10713.267,1326371.1,1908667.4
"1917/269.0456mz/5.55min",4033587.765,19307028,29014542,207891.75,68267.805,301843.03,7765332.5
"1918/483.3439mz/5.55min",105757.12,585280.25,442617.5,9587.642,47938.21,50789.4,160724.84
"1919/402.9888mz/5.56min",1096774.4,2554827.5,15461.486,77307.43,2096245.8,97303,2725857
"1920/655.3676mz/5.56min",243044.225,77035.44,97646.76,327963.78,652218.44,390699.5,158124.67
"1921/400.9917mz/5.56min",929237.175,1943874,10914.1968,305372.25,1553102.1,54570.984,2070149.2
"1922/394.1657mz/5.56min",8213.371,1538.9078,1538.9078,889257.9,7694.539,418324.75,8732.203
"1923/523.2224mz/5.57min",2169.67896,723.22632,723.22632,3616.1316,276351.1,24244.297,723.22632
"1924/293.1759mz/5.57min",680556.55,851433.7,1109403.8,646766.2,410686.2,714346.9,566251.5
"1925/377.1756mz/5.57min",83329.5665,10792.5016,10792.5016,1084183.2,53962.508,385570.84,112696.625
"1927/356.1712mz/5.57min",81118.34,77883.62,96832.14,84353.06,51042.266,95638.27,54502.906
"1928/414.0981mz/5.58min",95836.74,187131.39,358463.94,31945.58,31945.58,31945.58,159727.9
"1929/458.0881mz/5.58min",103231.464,205671.27,376704.66,34410.488,34410.488,34410.488,172052.44
"1934/841.3692mz/5.59min",7144.49075,1243.492,1243.492,183557.1,6217.46,62125.777,8071.5215
"1935/436.1662mz/5.57min",67112.176,67112.176,67112.176,67112.176,335560.88,67112.176,67112.176
"1936/478.2233mz/5.58min",97380.176,26266.357,5253.2714,129794.055,64966.297,684137.94,759900.2
"1938/483.1773mz/5.58min",125402.615,22923.74,22923.74,2216210.8,114618.7,865621.25,136186.53
"1939/311.2229mz/5.58min",1038587.78,711607.9,995113.56,1717685.2,1343007.4,1082062,933247.25
"1941/439.1762mz/5.5min",98035.242,56285.133,110675.57,339805.44,11257.0266,333517.34,85394.914
"1942/456.1582mz/5.62min",104331.285,12766.694,12766.694,1223369.2,63833.47,290311.06,144829.1
"1945/484.1807mz/5.58min",9202.24135,759.53614,759.53614,586199.6,3797.6807,199425.14,14606.802
"1952/437.1504mz/5.59min",140150.634,46716.878,46716.878,233584.39,3130454.2,823580.75,46716.878
"1956/664.2556mz/5.6min",294167.375,22395.082,22395.082,2414884.5,476359.34,954622.25,111975.41
"1959/645.3733mz/5.62min",267275.73,204513.28,306152.84,76049.32,1032184.1,476679.44,228398.62
"1960/437.2161mz/5.6min",101570.6415,39623.363,24325.95,163517.92,4865.19,286984.6,934785.4
"1961/436.2128mz/5.6min",405349.445,185386.14,114891.79,625312.75,26830.746,1113037.6,3326490.2
"1962/499.2086mz/5.6min",71396.791,35822.668,8638.246,106970.914,1727.6492,231743.98,702108.06
"1964/828.544mz/5.61min",73041.677,2000.3648,2000.3648,350984.88,136081.53,148163.9,10001.824
"1965/415.249mz/5.61min",61028.48,5738.958,5738.958,301937.75,93362.17,113411.195,28694.79
"1967/534.2722mz/5.61min",295710.765,475588.84,343705.56,202224.58,4531.3086,247715.97,377317.7
"1968/518.2063mz/5.64min",21622.833,7207.611,7207.611,180183.88,479647.6,36038.055,7207.611
"1970/880.4877mz/5.63min",24253.899,20801.54,3388.261,87944.97,793089.06,27706.258,16941.305
"1971/643.3676mz/5.63min",5637964.5,3386768,4453763.5,6822165.5,13869434,7646403,3766914
"1972/626.3774mz/5.63min",1531346.95,840671.94,1206776,1855917.9,5555154.5,2382702.8,1018304.94
"1973/616.3485mz/5.63min",1966905.6,658203.44,1729322.4,3338889.5,2940004.5,2204488.8,1105367.5
"1974/580.3708mz/5.63min",237721.93,117742.945,175249.86,356256.88,875603.75,300194,113507.92
"1976/438.192mz/5.63min",34834.5895,737.8138,737.8138,496736.62,3689.069,231346.9,65980.11
"1977/420.1815mz/5.63min",2382247.7,61279.12,94568.96,7909086,1715622.4,6268026,3048873
"1979/447.1924mz/5.64min",749377.12,72634.65,70897.5,1196988.9,683024.3,1652707.8,815729.94
"1981/687.3938mz/5.64min",47312.762,8676.454,8676.454,43382.27,190731.89,88007.31,51243.254
"1982/482.2184mz/5.63min",25654.1862,8551.3954,8551.3954,830229.4,8551.3954,150824.39,42756.977
"1983/841.3712mz/5.64min",4842.9129,1614.3043,1614.3043,144581.62,1614.3043,62125.777,8071.5215
"1986/313.2385mz/5.65min",2341204.5,6032663,4257360,2986630.8,666050,1449109,1695778.2
"1988/314.2419mz/5.65min",446425.075,1123303.9,787137.2,584777.25,116641.52,262209.06,308072.9
"1989/376.2339mz/5.65min",144454.68,351034.7,313898.22,161390.3,33548.207,127519.06,102195.34
"1990/349.2148mz/5.65min",160891.535,221998.14,333760.94,364926.47,26120.87,99784.93,91432.164
"1991/396.9576mz/5.66min",103278.636,1274581.9,4174613,34426.212,34426.212,34426.212,172131.06
"1994/397.9609mz/5.66min",2734.5342,186714.88,670613.5,911.5114,911.5114,911.5114,4557.557
"1995/456.1582mz/5.66min",122642.93,15751.806,15751.806,494171.22,78759.03,363387.4,166526.83
"1997/474.2625mz/5.7min",88603.975,38641.11,109605.27,79869.74,97338.21,107292.36,21783.12
"1998/650.1257mz/5.66min",22350.43775,64566.695,34350.438,2070.0875,2070.0875,10350.4375,746473.3
"1999/466.2229mz/5.64min",6574.9944,2191.6648,2191.6648,154783.11,10958.324,177843.81,2191.6648
"2000/467.1823mz/5.68min",76877.33,15126.992,15126.992,1585177.4,75634.96,904272.06,78119.7
"2001/256.1919mz/5.67min",18863.734,74321.52,31521.34,1241.2256,725512.44,1241.2256,6206.128
"2002/680.2502mz/5.66min",488297.68,31984.86,31984.86,3567122.5,816671.06,1460046.2,159924.3
"2003/562.1099mz/5.68min",133921.05,133921.05,133921.05,133921.05,133921.05,133921.05,669605.25
"2006/505.2135mz/5.68min",91303.8,30434.6,30434.6,152173,1553127.8,221205.03,30434.6
"2008/379.2964mz/5.69min",137128.695,516710.78,378262.8,11991.51,153946.08,110296.63,120311.31
"2009/524.2292mz/5.69min",34117.355,5176.906,5176.906,25884.53,62065.227,245147.31,42350.18
"2010/437.15mz/5.69min",36165.8556,12055.2852,12055.2852,60276.426,105932.13,176391.73,12055.2852
"2011/655.3674mz/5.69min",121491.355,31394.467,59187.875,150771.53,329562.16,221486.5,92211.18
"2014/285.0405mz/5.69min",126688.1295,783070.1,1277154.4,5166.9958,25834.979,5166.9958,227541.28
"2015/436.1768mz/5.7min",22630.41615,999.30546,999.30546,371565.7,40264.305,251109.94,4996.5273
"2018/562.3152mz/5.72min",83915.862,25478.352,47886.414,119945.31,176238.95,270243.66,30023.121
"2022/681.2836mz/5.71min",41802.996,13934.332,13934.332,363748.22,87331.12,69671.66,13934.332
"2023/521.2082mz/5.72min",33828.8484,11276.2828,11276.2828,56381.414,717412.2,94740.586,11276.2828
"2025/357.207mz/5.72min",123334.1603,797.07612,3985.3806,242682.94,459929.3,279250.3,797.07612
"2026/438.9468mz/5.7min",358069.83,1790100,16184.13,210617.22,505522.44,80920.65,1378126
"2028/327.1239mz/5.72min",181881.675,268321.6,451035.56,181377.9,4792.2295,46577.816,182385.45
"2029/385.2706mz/5.72min",179001.82,82324.61,179704.03,607375.9,704434.56,178299.61,137195.84
"2030/448.2664mz/5.72min",235885.53,145684.22,236472.62,705409.5,936901.6,235298.44,178702.19
"2031/669.3833mz/5.72min",94337.15,21432.08,13496.701,77972.91,299203.9,114859.68,110701.39
"2032/436.9499mz/5.7min",601539.74,2777195.8,14587.814,72939.07,1028604.6,174474.88,2053101.2
"2034/530.2772mz/5.73min",296169.93,673689,636242.94,321930.7,270409.16,248936.81,266025.78
"2035/576.283mz/5.73min",328100.265,669578.1,718710.4,346862,309338.53,287042.06,300564.16
"2037/311.2228mz/5.73min",313326.38,363420.16,573176,535762.25,263232.6,232698.12,137220.97
"2039/518.1673mz/5.73min",71170.0465,7914.6906,7914.6906,358202.5,102766.64,149206.44,39573.453
"2041/434.9529mz/5.72min",196877.045,1695541.4,25365.972,163285.45,230468.64,126829.86,1268276.2
"2042/484.3389mz/5.73min",12286.9314,4095.6438,4095.6438,25113.281,299210.7,20478.219,4095.6438
"2043/547.335mz/5.73min",20630.28,6876.76,6876.76,34383.8,488891.8,40967.48,6876.76
"2044/847.5502mz/5.76min",180893.475,562777.5,602766.44,99159.52,129674.07,9677.516,232112.88
"2045/468.1663mz/5.79min",2763.477,921.159,921.159,60809.645,4605.795,225387.58,921.159
"2046/830.5608mz/5.76min",236030.385,483624.97,618223.8,79411.02,179059.11,20503.516,293001.66
"2049/429.2644mz/5.76min",62044.0725,653.72856,3268.6428,490247.5,103980.11,84250.45,39837.695
"2050/592.1224mz/5.75min",104725.96,104185.23,217916.3,6193.5366,1238.70732,105266.69,564295.75
"2051/450.262mz/5.75min",31545.441,70378.76,147461.34,17233.812,3446.7624,3446.7624,45857.07
"2052/265.1479mz/5.82min",11585904.5,13457871,997359.8,4213312.5,27684768,12172726,10999083
"2054/470.911mz/5.74min",225803.04,783037.5,36368.576,234112.75,217493.33,181842.88,469510.2
"2055/472.908mz/5.74min",147363.175,633717.6,16958.768,84793.84,178414.33,116312.02,370164.84
"2056/421.1848mz/5.74min",26932.384,1525.2412,1525.2412,890015.3,7626.206,288431.66,46238.562
"2057/474.2625mz/5.76min",214720.89,84595.984,196329.12,246644.7,233112.66,303966.9,129155.17
"2058/673.3781mz/5.75min",77575.8865,46714.96,55665.023,107229.28,258621.08,99486.75,23063.633
"2059/420.1815mz/5.76min",173813.535,14815.082,14815.082,2833820,74075.41,1015903.75,273551.66
"2060/438.1922mz/5.76min",80763.1725,811.4247,4057.1235,1807994.9,17793.945,821429.7,143732.4
"2061/301.0979mz/5.76min",363756.715,1494765.4,2830827.8,65265.33,7515.6484,37578.242,662248.1
"2062/683.2978mz/5.77min",94714.03,12282.628,12282.628,790385.1,128014.92,709706.6,61413.14
"2063/812.5141mz/5.76min",43134.56935,713.96054,713.96054,135444.72,820411.56,82699.336,3569.8027
"2064/446.1507mz/5.78min",2523.099,841.033,841.033,12975.52,334099.7,4205.165,841.033
"2065/659.3889mz/5.79min",1528337.25,826927.75,1559201.9,2392190.2,1497472.6,2326817,837163.06
"2066/782.5402mz/5.78min",230248.53,382733.6,279561.62,117994.22,430906.22,53957.555,180935.44
"2069/845.4019mz/5.78min",58590.72,58590.72,58590.72,350864.6,58590.72,292953.6,58590.72
"2074/423.2005mz/5.79min",69951.604,2215.5948,2215.5948,2871164.2,11077.974,2208751.8,128825.234
"2075/1017.5919mz/5.79min",22173.5665,3072.0462,3072.0462,911685.44,15360.231,892232.9,28986.902
"2076/422.1974mz/5.79min",419668.95,37568.76,37568.76,10418335,187843.8,8851958,651494.1
"2077/670.4045mz/5.88min",95801.02,25679.678,31923.578,157435.11,605247.9,153298.84,38303.2
"2078/538.3155mz/5.79min",35493.4855,43535.22,187107.7,40263.293,5733.106,30723.678,28665.53
"2079/657.3833mz/5.79min",27453459,15263986,19985848,32047638,37068396,30934410,23972508
"2080/594.3865mz/5.79min",2532759,974242.8,1317895.1,2964615.8,6398958,3137681.2,2100902.2
"2081/640.3931mz/5.79min",16651920.5,6336149,8832327,18806810,41698590,20712020,14497031
