"","filter","POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML","POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML","POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML","POS_TJGIp3_1_Run40.mzML","POS_TJGIp3_2_Run126.mzML","POS_TJGIp3_3_Run164.mzML"
"2026/449.3017mz/6.98min",250596.94,220986.88,420377.47,481838.4,133869.45,219337.95,280207
"2028/692.4488mz/6.99min",1193528,706556.3,1125435,1279344.5,1041314.6,1261621,1405778
"2029/443.3152mz/6.99min",2416466.85,2538284.5,3275810.2,3903043,1549232,2224567.8,2294649.2
"2030/638.4381mz/6.99min",514099.69,392480.47,620263.8,700791.3,416995.12,496654.94,531544.44
"2031/728.4488mz/6.96min",180876.985,140070.94,176055.31,185698.66,153957.92,217892.19,188317.33
"2033/638.4022mz/6.99min",202226.215,115358.15,242481.12,286992,132938.12,200122.48,204329.95
"2037/280.2631mz/7.0min",7607778,9564190,6612028.5,7771461,6095925,7444095,8844573
"2038/263.2366mz/7.0min",938332.75,1240648.5,867061.4,968314.6,827697.3,908350.9,1125472.4
"2039/483.3069mz/7.0min",676136.5,590798.75,761474.25,1214593.5,160032.4,335797.84,780474.3
"2040/461.3256mz/7.0min",2265811.05,3016859,2438657.2,3072463.5,1433030.5,1738036.5,2092964.9
"2041/456.3103mz/7.0min",420456.72,553571.25,771780.25,460644.72,318171.3,296425.75,380268.72
"2043/336.3104mz/7.01min",150759.365,387352.8,163994.12,132951.69,208120.52,137524.61,132111.66
"2045/319.2838mz/7.01min",337404.99,768015,350192.28,324617.7,377711,300744.53,286306.22
"2046/341.2657mz/7.01min",433831.81,369271.4,443888,577087.4,235297.48,423775.62,468269.66
"2048/632.3792mz/7.0min",104316.755,79029.5,34519.395,51525.254,129604.01,371704.8,359054.6
"2054/380.3365mz/7.02min",336421.84,711036.06,356724.88,288931.34,503096.03,316118.8,260701.58
"2055/423.2889mz/7.01min",841900.35,1115217.1,778725.9,1342379.5,753039.4,716286.6,905074.8
"2056/600.4673mz/7.02min",357488.64,522277.4,255177.52,330444.84,362773.72,352203.56,433150.3
"2060/363.3101mz/7.02min",417468.06,680258.25,447945.72,386990.4,535872.6,384004.72,339475.25
"2061/385.2919mz/7.02min",556207,434253.8,566164.7,699264,314906.47,566420.7,546249.3
"2063/556.4412mz/7.02min",473605.47,749541.2,360274.38,441967.84,505243.1,437219.4,520171.7
"2064/300.2892mz/7.02min",295693.38,286393.56,300169.06,421825.28,269570.16,291217.7,361577.22
"2065/424.3628mz/7.02min",514369.39,992569.4,538188.56,458184.34,812772.75,490550.22,405472.12
"2066/512.4151mz/7.02min",616899.81,950481.5,482820.8,597778.06,636021.56,647137.44,592905.56
"2067/517.3706mz/7.02min",362756.18,196400.55,253271.86,839261.7,139104.14,472240.5,571481.4
"2069/473.3443mz/7.02min",553518.55,311763.6,425448.3,785394.4,206322.12,694096.5,681588.8
"2070/393.2395mz/7.05min",175033.325,9947.706,49738.53,2053681.2,9947.706,627857.94,300328.12
"2074/468.389mz/7.02min",629795.4,1040212.56,641110,551322.1,669371.4,618480.8,540689.56
"2081/441.2995mz/7.03min",1887983.75,1015948.8,2654013.5,1379596.4,1908200.6,1867766.9,2051569.5
"2085/443.3513mz/7.04min",353999.25,406102.6,299545.97,398544.34,428502.2,257821.23,309454.16
"2086/460.3779mz/7.04min",165040.085,326124.84,160598.72,169481.45,329752.5,107720.61,133986.27
"2087/465.3331mz/7.04min",211035.535,203680.77,218390.3,363954.4,185303.27,177036.84,260675.25
"2091/425.3045mz/7.05min",2011427.9,2222881.8,1509766.6,1799974,990750.6,4618803.5,5134527
"2095/546.3783mz/7.05min",376049.88,259241.14,781349.4,1154476.9,10657.79,492858.62,144456.84
"2096/337.2732mz/7.06min",233519.32,327859.44,260987.81,235931.16,173948.03,179504.6,231107.48
"2099/730.4647mz/7.13min",4119109.85,3296607.2,2527486.5,5097528,2384904,4941612.5,5892051
"2100/355.2828mz/7.07min",350046.42,338436.28,361656.56,474696.4,196619,336266.28,445712.97
"2101/424.3201mz/7.07min",176076.845,227746.22,205250.53,247309.52,110290.17,146903.16,124659.22
"2102/692.4488mz/7.07min",1156962.9,786575.4,1033217.8,1419711.4,1048645.6,1265280.2,1527919.5
"2104/312.2317mz/7.08min",1747463.9,1654355.9,1926546.5,2091371.6,1464440.5,1623668.9,1840571.9
"2105/333.2419mz/7.08min",794127.225,757448.7,1040147.44,1266701.6,540780.75,678359.56,830805.75
"2106/315.2314mz/7.08min",567510.98,571075.56,689319.06,851502.75,340036.75,416092.44,563946.4
"2108/426.3085mz/7.12min",416092.62,610228.2,339251.44,492933.8,221794.1,277246.94,628211.1
"2109/636.4228mz/7.09min",1032126.2,838057.44,1094436.9,1444244.6,909090.44,969815.5,1205029.8
"2110/449.3159mz/7.09min",211973.74,220050.48,329128.7,404085.5,133628.27,187495.06,203897
"2114/453.297mz/7.11min",328055.83,377213.06,470050.12,975114.75,79521.336,181436.25,278898.6
"2117/674.4386mz/7.11min",25393964,18989866,22965994,29400262,24631620,26156308,30137596
"2119/608.3916mz/7.11min",3832543.7,2805515.2,3639271.2,5073349,2873725.2,4025816.2,4459709
"2120/431.315mz/7.08min",240432.5,311645.8,273764.34,330397.97,159799.36,207100.66,204012
"2121/413.3044mz/7.11min",332661.2,406999.53,356610.28,423887.9,203862.1,257087.64,308712.12
"2127/279.2315mz/7.12min",343505.435,311699.28,350774.62,422178.12,251074.31,336236.25,404436.56
"2128/696.4202mz/7.12min",1706849.15,1537713.5,1590793.9,1852715,1224431.9,1822904.4,2112928.2
"2131/686.4382mz/7.12min",1572085.25,1787069.5,1262093.5,1866626.4,1702506.1,1343381,1441664.4
"2135/457.2943mz/7.15min",718867.3,745146.4,692588.2,760000.94,473738.72,446562.28,1107137.9
"2137/561.3393mz/7.12min",455566.97,390594,520539.94,1038322,122541.734,260120.81,665792.94
"2140/702.4695mz/7.13min",1270779.25,1049535.2,1207610.6,1517093.8,1333947.9,1133377.9,1460995.6
"2141/316.263mz/7.12min",282636.97,239762.12,327312.4,393965,189769.25,243137.19,322136.75
"2143/482.4044mz/7.15min",353110.22,1571734.9,372980.1,205108.89,428081.94,333240.34,222583.17
"2144/526.4307mz/7.13min",231402.72,870033.1,203097.95,246447.42,413256.97,120635.07,216358.02
"2147/479.2763mz/7.13min",418930.365,333435.53,504425.2,833479.4,132388.97,254623.31,512959.88
"2148/443.3151mz/7.13min",2258502.15,3078062,2666563.5,3505546,1531738.4,1228734.1,1850440.8
"2149/425.3045mz/7.17min",1383972.65,2480135.8,1234126.2,1634496.9,1533819.1,942300.94,1062348.6
"2157/780.5508mz/7.15min",103849.68,79818.58,127880.78,29113.5,3064347.5,325640.84,48842.36
"2158/311.2939mz/7.14min",3402150.25,2586009,3650213.5,4490983.5,2510035,3154087,3863244.2
"2160/752.4466mz/7.13min",322943.625,169433.7,210960.95,578384.6,209935.72,434926.3,695350.25
"2161/293.2834mz/7.14min",1104182.52,891634.4,1183376.6,1511855.5,858461,1024988.44,1299715.4
"2172/832.5684mz/7.13min",336045.785,213448.72,323401.47,1061219.9,365475.66,348690.1,191174.69
"2177/444.3471mz/7.14min",382009.295,556626.94,403474.56,462929.62,309153.47,208487.95,360544.03
"2178/449.3016mz/7.15min",552585.93,444665.3,660506.56,1028546.5,188370.75,324373.06,704227.6
"2180/400.378mz/7.12min",101863.38,33954.46,33954.46,7972268,33954.46,169772.3,5612167
"2181/664.4181mz/7.15min",938543.25,652608.7,857558,1106958.6,676332.25,1019528.5,1188747.5
"2182/438.3783mz/7.16min",207060.96,1471143.1,80439.32,202386.48,531323.2,211735.44,189543.52
"2183/263.2366mz/7.15min",622733.375,728280.25,580986.6,635359.5,456467.1,610107.25,736090.06
"2184/337.2732mz/7.15min",420072.34,665437.56,352857.75,485869.56,301867.44,365660.62,474484.06
"2185/355.2831mz/7.15min",830114.775,836924.75,769847.94,1089894.5,559166,823304.8,1009787.8
"2193/796.5479mz/7.18min",194050.715,225806.16,11022.21,96540.5,162295.27,334949.7,3883508.2
"2196/300.2892mz/7.16min",393487.14,345044.4,372005.38,528655.25,336606.06,414968.9,598867.06
"2199/428.4093mz/7.19min",2286100.2,7819846,3810167,762033.4,6510849.5,762033.4,762033.4
"2205/375.3042mz/7.2min",1128507.25,1885142.4,1211223.8,1431401.8,689258,749545.75,1045790.7
"2207/327.2678mz/7.18min",211167.555,310950.8,209244.45,292011.6,47262.777,173277.12,213090.66
"2208/395.3306mz/7.18min",589943.76,675143.8,429947.84,754219.25,419348.9,714608.25,504743.72
"2210/377.3198mz/7.18min",1369648.75,1670956.1,1481804.1,2120839,849698.44,930592.56,1257493.4
"2211/378.3229mz/7.19min",538089.72,520996.34,559522.1,646240.7,231269.34,433827.6,555183.1
"2215/442.367mz/7.25min",799833.27,984539.25,736538.56,731126.8,1193368.2,761630.94,838035.6
"2216/718.4645mz/7.19min",1254148.7,1377796.5,961937.56,1587460,1561132.5,506960.78,1130500.9
"2218/524.3706mz/7.19min",3380264,3584438,3691371.2,5067949.5,1950831.6,2236973,3176090
"2219/409.3096mz/7.2min",2061513.8,2165593.2,2602346.8,2488882,1323997.2,1894241.1,1957434.4
"2220/391.2989mz/7.2min",851330.68,739662.8,962998.56,1407611.4,494543.4,421377.34,1094061.2
"2224/429.4127mz/7.22min",787873.885,1922298.1,1482754.2,18598.714,1842343.9,92993.57,18598.714
"2226/512.4151mz/7.14min",68746.0885,33324.496,347355.06,58408.457,412963.25,79083.72,9472.002
"2231/570.3898mz/7.21min",294323.92,317049.28,319539.22,438180.5,164694.23,180045.22,271598.56
"2233/474.3936mz/7.21min",454172.06,775524.75,349433.06,447962.12,681281.75,331823.7,460382
"2234/425.3045mz/7.21min",1940421.65,1811688.9,1727637.2,2154305,1552862.2,2069154.4,2599014
"2235/445.1195mz/7.21min",144313.573,66603.266,22406.094,31119.596,367833.06,222023.88,303283.53
"2236/439.3565mz/7.21min",533857.86,602355.56,393879.84,548159.44,566483.06,392559.5,519556.28
"2237/457.367mz/7.21min",590969.175,725151.2,462638.16,617374.1,689317.06,451361.94,564564.25
"2238/479.349mz/7.21min",593363.05,588328.1,598398,1231965.4,432436.66,587212.8,1019547.4
"2242/446.2894mz/7.21min",501763.515,560098.5,443428.53,688573.5,323169.66,386431.28,585177.94
"2244/472.4355mz/7.25min",217109.53,1484817.1,397336.97,7376.418,1288912.4,36882.09,7376.418
"2246/269.2471mz/7.21min",209775.585,173728.03,231173.27,375703.22,129058.77,188377.9,251561.3
"2248/680.4497mz/7.24min",82217.817,38932.723,65786.484,98649.15,773340.7,43132.062,943096.75
"2254/256.2632mz/7.24min",11219347,11120830,11317864,14920971,8791820,10068907,12888068
"2259/599.5026mz/7.26min",55196.352,7014.437,83404.46,26988.244,2012839.4,20614.998,168850.89
"2261/467.3119mz/7.26min",102572.46,95115.89,110029.03,242645.31,86122.13,88429.58,148991.34
"2263/636.4228mz/7.25min",804463.23,584952.4,882464.06,1299335.1,726462.4,704597.3,942215.1
"2265/556.4411mz/7.21min",63594.636,8173.4304,210006,40867.152,448067.72,86322.12,8173.4304
"2266/451.2448mz/7.25min",526668.285,335352.4,444516.47,784893.75,113821.56,608820.1,987244.2
"2267/429.263mz/7.25min",643368.58,804667.56,538126.7,602405.6,356858.1,684331.56,928485.1
"2268/413.3772mz/7.26min",455440.05,376823.53,457994.5,581321.75,303412.5,452885.6,532352.5
"2274/740.5219mz/7.34min",227565.25,274253.12,20822.873,23685.8,35701624,180877.38,3912025.5
"2280/440.3151mz/7.28min",673751,431766.56,677793.8,669708.2,701390.94,526573.25,1015872.75
"2282/375.3042mz/7.27min",2275702.3,1808077.6,2504963.5,3436566,904092.1,2046441.1,2515778.8
"2288/442.331mz/7.28min",1024483.5,1029911.5,1033699.6,1636313.1,563210.06,819169.4,1019055.5
"2289/652.4176mz/7.28min",374814.36,265026.78,365137.34,598527.25,215913.2,384491.38,439605.8
"2294/456.3099mz/7.28min",290163.33,310088.44,445435.38,477580.44,111850.21,225155.14,270238.22
"2295/441.3723mz/7.29min",173742.415,276188,110708.836,172946.94,174537.89,140293.86,227278.34
"2296/431.315mz/7.29min",695893.765,1049951.9,1042493.25,1272157.6,225942.95,346221.4,349294.28
"2297/790.5575mz/7.3min",224429.9075,419791.28,5813.707,5813.707,5916835.5,29068.535,2279350.2
"2299/314.2473mz/7.3min",270064.945,241185.95,298943.94,450280.25,159936.4,225957.39,332790.78
"2303/680.4491mz/7.31min",1379289.45,1113546.5,1615884.5,2837883,777129.4,1142694.4,1685758.1
"2305/756.5528mz/7.38min",776260.78,292601.66,1259919.9,17846.066,13366468,1627371.9,89230.33
"2306/757.5563mz/7.38min",115210.15,147697.86,82722.44,13950.6172,6316724.5,762581.94,69753.086
"2307/758.5687mz/7.37min",2315895.1,2265078,2246386,2366712.2,107973220,8649128,1379889.5
"2310/317.247mz/7.32min",1217344.5,1415215,1177178.1,1890643.6,804846.94,1227218.5,1207470.5
"2315/638.402mz/7.32min",423123.5,378711.72,471448.1,773930.2,115155.945,384619.66,461627.34
"2317/889.6541mz/7.32min",220570.6,274723.44,237247.6,443902.6,24652.512,95696.89,203893.6
"2321/446.3339mz/7.32min",5597396,6592400,5843934,8885577,2743926.5,5101777.5,5350858
"2322/846.5476mz/7.32min",202216.165,173961.56,134876.5,1223342.4,66668.86,230470.77,281022.62
"2323/467.3122mz/7.32min",677825.28,859967.3,582474,2035206.8,104368.85,479854.7,773176.56
"2324/285.1844mz/7.32min",791666.55,908808.3,811433.5,1118923.1,273214.44,390596.62,771899.6
"2325/427.3201mz/7.32min",10058962.5,9967670,10150255,15973585,5540990,7797987.5,10446613
"2326/445.3306mz/7.32min",18715730,21686194,19471170,28462538,9018661,16865748,17960290
"2327/428.3238mz/7.33min",2529750.65,2206409.8,3097689.2,4206931.5,1597121.8,2853091.5,2048032.5
"2330/383.3304mz/7.33min",548752.425,665825.4,536714.6,820786.25,275937.62,490124.06,560790.25
"2332/508.3396mz/7.32min",181418.245,234345.94,158387.27,483797.1,34136.21,155371.4,204449.22
"2339/830.5526mz/7.33min",1278314.4,990973.3,916706,2513553.8,2194059.5,749762.94,1565655.5
"2340/368.4246mz/7.39min",474285.82,1396586.5,1205887.4,211895.05,671509.3,277062.34,46682.656
"2341/193.1221mz/7.33min",277426.45,365061.16,271952.7,468009.22,128068.27,254486.42,282900.2
"2342/399.3252mz/7.33min",534442.58,538649.56,544075.2,763203,277594.2,530235.6,517235.28
"2344/774.5629mz/7.44min",2124227.95,1984182.4,71656.232,358281.16,4861638.5,2264273.5,5785245.5
"2345/816.5705mz/7.36min",130734.3075,183978.64,23159.914,10314.417,4466246,115234.555,146234.06
"2347/442.4248mz/7.37min",249686.46,1455331.4,416144.1,83228.82,815790.4,83228.82,83228.82
"2349/438.2993mz/7.34min",907181,649959.7,1061597.2,1368418.4,390000.75,793244,1021118
"2351/453.3473mz/7.34min",334197.535,325983.47,342411.6,879640.56,200535.52,226761.56,423883.25
"2357/408.2975mz/7.35min",362986.865,378565.03,347408.7,576376.25,200846.69,330526.7,399026.1
"2360/407.2939mz/7.35min",1248643.9,1286159.9,1211127.9,2008121,526268.8,1000970.44,1309874.9
"2361/704.4489mz/7.35min",2792734.9,2550713.8,2963181,4842717.5,1749944.4,2622288.8,3889739.8
"2368/481.2918mz/7.36min",6737559,6295478.5,7179639.5,19302228,975808.75,4438747,8201169.5
"2371/459.3099mz/7.36min",2699745.4,3426936.8,2899748.8,4412535.5,1104390.5,1932449.6,2499742
"2372/497.2659mz/7.37min",358560.89,380077.88,470018.5,1157238,50579.887,233958.62,337043.9
"2373/939.5943mz/7.36min",55224.15,60298.78,50149.52,443310.06,5579.7208,27898.604,94469.48
"2374/315.2313mz/7.36min",6826791.5,9187476,7163695,11396926,2708569.5,3803578.5,6489888
"2375/796.5475mz/7.36min",292158.64,233817.12,68020.59,263884.5,1767372.6,320432.78,2196681
"2377/460.3133mz/7.36min",646860.15,957594.6,779848.4,879882.75,270822.75,513871.9,468604.44
"2379/700.454mz/7.35min",472121.04,565863.7,366129.22,880837.94,378378.38,300572.7,739804.6
"2381/542.3834mz/7.38min",829574.775,900755.8,758393.75,1307804.5,458602.3,704904.56,1020994.75
"2385/282.2787mz/7.38min",4446160,4606566.5,3300987,4703833,2777621.5,4285753.5,4850836.5
"2390/300.2892mz/7.39min",195948.905,161386.97,253227.83,389697.6,87789.48,191589.69,200308.12
"2398/412.329mz/7.4min",539049.5,603568.25,520770,619346.4,288605.7,485720.03,557329
"2404/267.1739mz/7.4min",445972.91,527773.5,426661.2,735170.4,211224.39,395352.03,465284.62
"2405/375.3041mz/7.41min",1968946.55,1938828.5,1999064.6,4268291.5,932904,1864054.6,2186253.5
"2406/376.3074mz/7.4min",599838.18,593566.3,607981.5,1223751.1,280504.84,546235.3,606110.06
"2413/377.3198mz/7.4min",3507188.6,2881749,4458748,7355517.5,1118235,3272968,3741409.2
"2414/429.3365mz/7.4min",363895.29,348937.88,378852.7,437970.84,192887.97,332657.12,384356.47
"2415/395.3304mz/7.4min",5335110.75,5276065.5,6940567.5,10658584,2256413.8,5251956,5394156
"2416/391.2989mz/7.4min",1168931.9,1454443.1,1171963.8,2063199.1,551004.7,1165900,1151472.4
"2417/325.3095mz/7.4min",395224.89,287918.97,435905.1,655776.8,240323.97,365308.28,425141.5
"2419/814.5579mz/7.33min",952082.92,606938.8,543636.4,2261146.5,1159359.9,744805.94,1287385.8
"2420/409.3096mz/7.41min",5950052.25,6639091.5,5854189.5,10531333,2955529.8,5664117,6045915
"2424/333.2418mz/7.41min",2175443.1,3146544.2,2355652.2,3662173.5,779456.7,1560241.2,1995234
"2427/784.5824mz/7.43min",10887936.5,5524865.5,33008240,50664190,4028713.8,9383413,12392460
"2429/410.3132mz/7.4min",1452727.65,2044101.9,820800.25,2124787,566129.5,1166026.2,1739429.1
"2432/781.5546mz/7.43min",178453.705,85625.125,1597918.8,42068.844,164006.11,1756634.1,192901.3
"2433/772.584mz/7.44min",238459.47,2232127.8,113167.29,2222015.2,234208.94,242710,161354.69
"2438/472.4354mz/7.41min",419434.3,3494.2205,1708609.8,729890.1,11179.914,542357.8,296510.8
"2443/517.371mz/7.43min",61498.029,945617.56,41379.83,101371.83,8275.966,52550.074,70445.984
"2446/473.3443mz/7.38min",2000.09736,1077006,3333.4956,16254.098,666.69912,666.69912,666.69912
"2447/644.6081mz/7.48min",241755.075,1043675.75,339177.84,110626.17,548670.25,144332.31,82566.08
"2449/443.3152mz/7.43min",509710.59,688996.2,550957.8,888475.06,84422.55,468463.38,453212.56
"2451/366.3147mz/7.46min",218605.215,564327.2,392633.34,468081.5,44577.09,36803.38,24544.043
"2452/460.3414mz/7.43min",225376.805,535164.8,226527.67,370294.84,123197.91,210030.12,224225.94
"2453/393.3147mz/7.46min",1579461.3,1679768.1,1618753.8,2465617.2,707829.7,1413460.9,1540168.8
"2454/407.2938mz/7.43min",1165004.55,3508093.5,1250623.9,1683068.5,502095,967802.7,1079385.2
"2455/447.2862mz/7.44min",767644.575,996469.4,740175.75,1788982,66159.62,653987.8,795113.4
"2456/465.2968mz/7.43min",265347.965,178935.25,269463.12,860185.2,28383.756,261232.81,344721.3
"2458/426.3083mz/7.44min",515985.345,725376.6,524581.75,831252.1,183752.33,411066.3,507388.94
"2459/425.3044mz/7.44min",1681270.35,2337865.5,1778747.2,2996065,726610,1449371.9,1583793.5
"2461/816.5707mz/7.4min",443394.955,1905467,35449.902,43257.754,766800.9,119989.01,3841940
"2462/394.3182mz/7.47min",476233.66,998037.2,465843.2,759566.06,224633.27,446890.47,486624.12
"2466/778.5363mz/7.4min",49837.031,44733.945,149017.5,26418.934,7198.327,566865.06,54940.117
"2467/804.5496mz/7.44min",856053.39,2458564.8,486237.28,97247.456,2622469.2,1225869.5,97247.456
"2468/263.2366mz/7.44min",307695.545,416482.75,274122.03,242436.17,227561.56,349237.44,341269.06
"2469/315.3252mz/7.44min",305228.94,195268.95,311038.94,497176.44,134986.78,300740.72,309717.16
"2472/806.5642mz/7.44min",1637815.75,2162302,1357753.6,1580436.9,248202.42,1751013.2,1695194.6
"2474/758.5687mz/7.43min",7197459.75,681202,17765050,2381051.2,5911149.5,74787010,8483770
"2475/780.5505mz/7.44min",687527.93,410681.1,3293780.5,221376.28,828412.3,3867769,546643.56
"2476/756.553mz/7.46min",939332.62,878301.44,762010,42987.6,1000363.8,5413781,1247230.9
"2478/740.5219mz/7.46min",2023850.9,3827660,29175.525,299826.25,2913658,1134043.8,14506482
"2481/800.5784mz/7.49min",732974.975,429041.25,25258.135,74802.64,3640658.2,1036908.7,1062990.1
"2482/414.3937mz/7.41min",1856.6268,618.8756,618.8756,1969369.5,618.8756,3094.378,396972.22
"2489/270.2787mz/7.46min",277722.97,242782,239884.3,321899.1,190220.19,312663.94,354772.8
"2490/423.2887mz/7.46min",328232.06,808555.75,189792.16,764326.5,175283.67,319345.4,337118.72
"2491/355.3201mz/7.45min",253692.32,376374.28,251059.11,409569.75,119369.64,232985.52,256325.53
"2492/428.4091mz/7.42min",4513292.9,35340.234,13918872,8558545,8757.334,6506570,2520015.8
"2499/368.4245mz/7.44min",517444.95,178324.19,1581344.6,646663.9,388226,999549.56,373525.47
"2500/337.3206mz/7.45min",322425.515,376017.03,301120.47,431939.88,159306.22,308508.25,336342.78
"2502/468.3888mz/7.46min",250786.44,1253932.2,250786.44,250786.44,250786.44,250786.44,250786.44
"2503/512.4143mz/7.41min",1646.342,1300620.9,8231.71,1646.342,1646.342,1646.342,1646.342
"2504/347.2575mz/7.46min",131505.605,287291.56,106350.734,197123.95,32660.418,128999.52,134011.69
"2511/672.4205mz/7.46min",2785199.6,3371428.2,2735988.8,2756111,878224.8,3681882.2,2814288.2
"2517/650.4385mz/7.48min",31713036,26414038,31513960,46559772,13933787,31912112,37159510
"2519/706.4644mz/7.49min",3646809.3,3074735.8,3468685.8,5225719,1645605.2,3824932.8,4812243.5
"2521/738.5067mz/7.49min",6913.7985,6399.725,1279.945,1279.945,1172996.2,7427.872,3237020.5
"2522/728.4467mz/7.49min",417329.61,429697.56,227114.78,610724.44,91016.805,494248.12,404961.66
"2523/662.4382mz/7.49min",548089.725,809908.7,455703.97,845684.9,403498.8,502261.75,593917.7
"2527/429.4125mz/7.45min",703133.11,100667.844,1113698.8,902927,100667.844,1859198.9,503339.22
"2528/249.1634mz/7.5min",217505.325,221307.81,232166.34,610927.6,50198.03,213702.84,157868.84
"2529/393.3147mz/7.5min",2795739.5,4797603.5,3163735.8,4427803,750880.44,2146953,2427743.2
"2530/375.3041mz/7.5min",6225345.5,7372433.5,6502308.5,13305962,2267661.5,5948382.5,4806256.5
"2531/411.3252mz/7.5min",5873830.5,6796124.5,5922414.5,7851278,3639334.8,5825246.5,4941972
"2532/267.1739mz/7.5min",312520.61,457230.88,247552.7,350801.75,142652.92,342010.5,283030.72
"2536/572.5506mz/7.55min",165868.83,1337198.8,257006.3,14946.272,365085.03,74731.36,14946.272
"2541/392.3305mz/7.48min",3060609.5,3419638.5,3246706,3480166.5,1158000.8,2874513,1968849.8
"2543/440.3508mz/7.55min",220924.77,262141.17,226874.02,273749.94,95020.25,176530.58,214975.52
"2546/270.2787mz/7.52min",374119.965,353787.12,418508.62,625643.94,233214.28,388702.53,359537.4
"2547/746.496mz/7.52min",1605051.5,1365332.5,1434652.1,2141195.5,745718.56,1775450.9,2041493.5
"2548/556.3991mz/7.53min",831836.95,813747.8,1033045.06,1851181.9,210446.16,696398.75,849926.1
"2550/556.4407mz/7.53min",228678.36,1143391.8,228678.36,228678.36,228678.36,228678.36,228678.36
"2551/443.315mz/7.53min",1143932.8,1453958.8,1557203.9,2167321.8,277269.94,687768.8,833906.8
"2552/143.0701mz/7.54min",151833.58,364069.78,163934.94,258201.28,31091.742,139732.22,75194.65
"2555/427.3202mz/7.54min",2193791.75,3014391.2,2724752.5,2899546.8,565912.25,1662831,1240480.6
"2557/465.2969mz/7.54min",340109.685,363398.34,408095.78,762643.5,6696.5444,316821.03,213889.19
"2559/428.3243mz/7.54min",495037.92,711627.2,453908.44,593395.75,169912.17,366314.53,536167.4
"2560/467.3125mz/7.54min",909523.47,1453167.4,950449,2370713.8,88543.7,868597.94,665273
"2561/732.4802mz/7.55min",569229.78,197670.5,476137.5,809277.3,294135.8,662322.06,825938.6
"2565/393.3337mz/7.49min",479397.88,152114.38,463325.38,917815.6,41540.527,673585.2,495470.38
"2567/420.3314mz/7.55min",156773.56,425922.4,195787.75,265731.03,39936.25,117759.37,80992.25
"2568/425.2868mz/7.55min",161922.485,187901.77,255985.1,499427.78,27056.138,135280.69,135943.2
"2569/676.454mz/7.57min",4018001.35,2763772,4026101.2,7456614,2031514.9,4009901.5,7978981
"2575/740.5218mz/7.54min",2662121.47,368911.2,29175.525,458635.94,4865607,5261115.5,31557338
"2586/702.4699mz/7.57min",517128.365,228495.48,500539.53,898883.7,180201.19,533717.2,646543.44
"2590/463.281mz/7.58min",152546.875,168168.27,181955,417820.28,18754.374,136925.48,93771.87
"2591/694.4643mz/7.58min",343067.95,382513.5,338439.56,725450.8,151268.38,288506.34,347696.34
"2596/672.5247mz/7.58min",158944.785,411711.94,166778.02,147807.33,195620.42,125492.05,151111.55
"2598/440.3152mz/7.58min",2111373.95,2353430.8,2226982.8,2875429.2,816523.2,1995765.1,1922253.5
"2599/429.336mz/7.58min",939497.925,1119161.6,1273094.2,1877780,265362.75,759834.25,544674.06
"2600/600.4672mz/7.59min",185249.54,926247.7,185249.54,185249.54,185249.54,185249.54,185249.54
"2602/628.4985mz/7.59min",226960.905,597543.44,207618.39,239229.34,264136,199402.14,214692.47
"2603/430.3394mz/7.58min",216091.555,221342.88,273250.6,447165.1,73680.41,210840.23,152535.38
"2607/584.4724mz/7.59min",313457.13,752373,327200.16,299714.1,341524.34,280390.2,280012.12
"2608/547.3599mz/7.6min",280653.73,341133.62,303520.38,856902.25,37349.24,186746.2,257787.08
"2610/540.4464mz/7.6min",391128.18,915250.06,404486.2,413096.72,377770.16,330979.97,351954.3
"2613/496.42mz/7.61min",390422.92,943673,410699.62,424962.03,369566.9,370146.22,358977.22
"2614/501.3756mz/7.61min",375436.735,388334,362539.47,672945.7,133756.75,334279.25,406154.25
"2616/364.3416mz/7.62min",183384.36,389978.03,184221.42,188850.48,97956,182547.3,127318.734
"2617/347.3151mz/7.61min",277571.39,490505.2,269574.22,342572.62,147732.95,285568.56,192534.55
"2618/368.4244mz/7.58min",27029.8201,647.51324,3237.5662,2086180,647.51324,50822.074,1163643.9
"2619/452.3938mz/7.61min",373312.3,894542.4,374940.66,405607.47,321366.94,371683.94,300858.06
"2621/408.3678mz/7.61min",259806.335,673843.94,276952.75,325084.16,220387.72,242659.92,230521.33
"2624/457.3493mz/7.62min",511648.69,542019.44,486865.6,915594.8,125625.695,535328.44,487968.94
"2626/542.3469mz/7.62min",310040.43,417864.44,356834.8,646081.8,56064.688,263246.06,258858.5
"2628/369.2972mz/7.62min",310663.93,234998.5,340287.7,616094,57830.625,376804.28,281040.16
"2641/391.2989mz/7.65min",1207808.95,1422293.1,1269046,2050230,429153,1146571.9,848323.4
"2650/714.4697mz/7.64min",1612995.2,1574460,1507297.5,2024587.1,1458855.6,1819592.2,1651530.4
"2651/380.3516mz/7.64min",896187.225,648497.1,1029623.06,1218429.9,488401.97,904237.25,888137.2
"2659/339.3252mz/7.65min",29453210,22376298,34998340,43498908,14696155,30417442,28488978
"2660/269.247mz/7.65min",545970.53,429673.12,671806.9,816869.6,241534.56,568319.06,523622
"2664/470.3623mz/7.63min",357728.53,200382.5,289560.78,386710.94,328746.12,1117450.8,1042565.06
