"","FC","log2(FC)","raw.pval","-log10(p)"
"3583/509.4574mz/9.14min",4.2087,2.0734,0.0095818,2.0186
"2782/303.2176mz/5.62min",2.8788,1.5255,0.0095833,2.0185
"3146/749.3497mz/7.65min",3.4739,1.7966,0.010131,1.9944
"2568/328.2212mz/4.57min",2.9168,1.5444,0.010212,1.9909
"2549/507.2819mz/4.5min",2.5676,1.3604,0.010239,1.9897
"2439/621.3255mz/4.02min",2.5378,1.3436,0.010258,1.9889
"2567/327.2178mz/4.56min",2.3478,1.2313,0.010465,1.9803
"2673/257.1759mz/5.04min",4.4805,2.1637,0.01048,1.9796
"2708/313.2383mz/5.19min",2.522,1.3346,0.011173,1.9518
"2670/341.2079mz/5.01min",0.30049,-1.7346,0.011255,1.9486
"3236/285.2071mz/7.69min",2.0654,1.0464,0.011376,1.944
"3242/327.2904mz/7.69min",2.0234,1.0168,0.011553,1.9373
"3231/355.1583mz/7.69min",2.2821,1.1904,0.011608,1.9352
"2528/229.1444mz/4.52min",4.4871,2.1658,0.011635,1.9343
"2746/242.1186mz/5.39min",6.5159,2.704,0.011665,1.9331
"2936/269.2122mz/6.56min",2.2815,1.19,0.011825,1.9272
"3462/381.3011mz/8.36min",2.8747,1.5234,0.012201,1.9136
"2845/271.2278mz/5.99min",2.7561,1.4626,0.012223,1.9128
"3033/473.327mz/7.15min",2.9132,1.5426,0.012779,1.8935
"3340/481.3532mz/8.13min",4.4012,2.1379,0.012937,1.8882
"2574/299.1864mz/4.59min",4.6903,2.2297,0.013054,1.8842
"3226/356.1603mz/7.69min",2.3098,1.2077,0.013235,1.8783
"3507/381.3374mz/8.5min",2.1538,1.1069,0.013282,1.8767
"3105/354.3012mz/7.49min",2.5628,1.3577,0.013356,1.8743
"3032/340.2855mz/7.15min",2.8626,1.5173,0.013413,1.8725
"2770/285.2071mz/5.55min",2.5322,1.3404,0.013841,1.8588
"3506/382.3408mz/8.5min",2.1773,1.1226,0.013938,1.8558
"3219/116.9285mz/7.69min",2.0777,1.055,0.014183,1.8482
"2950/269.2123mz/6.66min",2.0888,1.0626,0.014273,1.8455
"2583/214.0874mz/4.64min",2.6246,1.3921,0.014967,1.8249
"2649/269.1758mz/4.94min",5.3411,2.4171,0.015029,1.8231
"3019/285.2435mz/7.11min",2.0681,1.0483,0.015082,1.8216
"3191/351.1864mz/7.68min",2.2529,1.1718,0.015188,1.8185
"2667/285.2071mz/5.0min",5.124,2.3573,0.015491,1.8099
"3198/354.1868mz/7.68min",2.3676,1.2434,0.01558,1.8074
"2645/540.3039mz/4.93min",18.972,4.2458,0.016257,1.789
"2720/381.2645mz/5.28min",2.5309,1.3397,0.016294,1.788
"3326/473.327mz/8.11min",4.6105,2.2049,0.016525,1.7819
"3028/427.2154mz/7.14min",3.5937,1.8455,0.016591,1.7801
"3073/443.2104mz/7.42min",2.854,1.513,0.016643,1.7788
"3051/494.3962mz/7.33min",0.47677,-1.0686,0.016695,1.7774
"2973/297.2434mz/6.84min",2.3407,1.2269,0.01679,1.775
"2961/369.301mz/6.7min",2.0456,1.0325,0.016869,1.7729
"2848/311.2227mz/6.02min",3.4603,1.7909,0.017205,1.7643
"2798/215.1652mz/5.74min",2.2531,1.1719,0.017392,1.7596
"3234/419.1082mz/7.69min",2.5501,1.3505,0.017573,1.7552
"2780/313.2384mz/5.59min",2.4215,1.2759,0.017998,1.7448
"2619/408.1849mz/4.83min",3.5278,1.8188,0.018024,1.7441
"2625/259.1914mz/4.85min",2.265,1.1795,0.018038,1.7438
"2711/287.2227mz/5.24min",2.0088,1.0064,0.018359,1.7361
"2766/313.2384mz/5.52min",2.4937,1.3183,0.018713,1.7279
"3235/421.1052mz/7.69min",2.5277,1.3378,0.018986,1.7216
"2551/375.1846mz/4.52min",4.02,2.0072,0.019465,1.7108
"2764/296.1947mz/5.49min",2.4138,1.2713,0.019518,1.7096
"3554/639.4957mz/8.84min",2.1256,1.0879,0.019893,1.7013
"2531/325.177mz/4.47min",0.3127,-1.6772,0.019894,1.7013
"2812/229.1808mz/5.8min",2.1534,1.1066,0.020316,1.6922
"3100/339.254mz/7.46min",2.6877,1.4263,0.020404,1.6903
"3140/453.2522mz/7.65min",2.2418,1.1647,0.020552,1.6871
"3138/455.2469mz/7.65min",2.2919,1.1965,0.020967,1.6785
"3556/621.4061mz/8.85min",3.204,1.6799,0.020989,1.678
"2821/315.2538mz/5.88min",2.2561,1.1738,0.022075,1.6561
"3155/451.1114mz/7.66min",2.8361,1.5039,0.022281,1.6521
"3472/325.1842mz/8.46min",2.028,1.0201,0.022634,1.6452
"2771/290.1186mz/5.55min",4.2684,2.0937,0.022681,1.6443
"2659/312.1897mz/4.98min",2.4177,1.2737,0.022825,1.6416
"3350/397.3321mz/8.14min",2.1725,1.1194,0.022855,1.641
"2444/382.1984mz/4.04min",0.38328,-1.3835,0.023281,1.633
"2816/269.2122mz/5.83min",2.1755,1.1214,0.024909,1.6036
"2806/315.2539mz/5.77min",2.4484,1.2918,0.025016,1.6018
"3440/607.4216mz/8.29min",0.083108,-3.5889,0.025252,1.5977
"2826/309.2071mz/5.89min",2.8263,1.4989,0.02536,1.5959
"3478/311.1686mz/8.46min",2.1876,1.1293,0.026053,1.5841
"3047/586.4689mz/7.27min",2.1396,1.0974,0.026871,1.5707
"2623/330.2367mz/4.83min",2.4215,1.2759,0.027027,1.5682
"2802/391.2853mz/5.74min",2.6924,1.4289,0.027449,1.5615
"2752/343.2124mz/5.43min",4.3701,2.1277,0.028011,1.5527
"3153/751.3466mz/7.66min",3.953,1.9829,0.028083,1.5516
"3548/409.3686mz/8.82min",2.2145,1.147,0.028334,1.5477
"3550/410.372mz/8.82min",2.2879,1.194,0.029126,1.5357
"3592/667.5272mz/9.24min",2.0768,1.0544,0.029385,1.5319
"2705/329.2333mz/5.17min",2.9993,1.5846,0.029525,1.5298
"2790/256.1343mz/5.68min",6.4878,2.6977,0.029671,1.5277
"3419/445.3322mz/8.14min",3.4272,1.777,0.030023,1.5226
"3426/461.3636mz/8.16min",3.7892,1.9219,0.030298,1.5186
"3404/132.9234mz/8.14min",2.3297,1.2202,0.031098,1.5073
"3510/395.3166mz/8.53min",2.0112,1.0081,0.031198,1.5059
"2582/394.271mz/4.63min",0.17312,-2.5302,0.031733,1.4985
"2818/381.2645mz/5.85min",2.7642,1.4669,0.031896,1.4963
"2698/327.2177mz/5.13min",3.5807,1.8402,0.032178,1.4924
"2736/290.1761mz/5.34min",2.3308,1.2208,0.033187,1.479
"2920/293.2123mz/6.32min",2.4009,1.2635,0.033953,1.4691
"2817/365.2695mz/5.84min",2.1551,1.1077,0.034803,1.4584
"2664/410.2005mz/5.06min",3.9558,1.984,0.034967,1.4563
"2700/624.3768mz/5.14min",6.1866,2.6291,0.034996,1.456
"2727/256.1918mz/5.31min",2.1929,1.1328,0.03667,1.4357
"3569/653.5114mz/8.98min",2.0896,1.0632,0.038791,1.4113
"2678/309.2071mz/5.05min",2.1174,1.0823,0.040684,1.3906
"2843/365.2695mz/5.97min",2.0759,1.0538,0.041148,1.3856
"2775/424.2469mz/5.63min",0.22468,-2.1541,0.042617,1.3704
"2563/262.1084mz/4.54min",2.3023,1.203,0.045228,1.3446
"2749/313.2383mz/5.4min",2.8832,1.5277,0.045886,1.3383
"3224/255.2328mz/7.69min",2.4338,1.2832,0.045952,1.3377
"2958/299.2591mz/6.67min",2.0917,1.0647,0.047608,1.3223
"3417/99.9258mz/8.14min",4.2356,2.0826,0.049485,1.3055
