"MetaboAnalyst_ID","GF_MC_RCG_Ctrl_1_neg_20210511_Run68.mzML","GF_MC_RCG_Ctrl_2_neg_20210511_Run147.mzML","GF_MC_RCG_Ctrl_3_neg_20210511_Run159.mzML","GF_PF_MC_RCG_1_neg_20210511_Run79.mzML","GF_PF_MC_RCG_2_neg_20210511_Run97.mzML","GF_PF_MC_RCG_3_neg_20210511_Run198.mzML","shared_name"
"2439/621.3255mz/4.02min",3.34719950102901,3.1700103744125,3.4764775678345,3.74919192421943,3.79524095234576,3.71156877129634,"2439"
"2442/745.3571mz/4.04min",3.93621269568367,3.77398520947372,3.96962053283374,3.88378093396123,3.87340792340394,3.74625276436377,"2442"
"2444/382.1984mz/4.04min",3.96723579671109,3.76742694457074,4.05399804456779,3.55409106546115,3.6283154418204,3.36309158817251,"2444"
"2447/428.1858mz/4.04min",3.21369428374014,2.97384269285458,3.43094501056652,2.31063606941199,2.98591020350423,1.60462936838794,"2447"
"2448/465.2716mz/4.05min",2.2377626766935,2.04079188665399,2.23313036812874,2.96464366475442,3.03553656731064,2.92545943655066,"2448"
"2450/329.1718mz/4.05min",2.90697760803825,2.67841434405092,3.02864777320563,2.88749150594995,2.90173212609611,2.77571580334785,"2450"
"2452/285.1133mz/4.06min",2.80664187105005,2.65963239794086,2.95516936550034,3.22311493316575,3.31857321346394,3.30246326388965,"2452"
"2453/584.3106mz/4.07min",2.36049792336148,2.19807521927538,2.3170010446116,3.20879700608175,3.13181100387056,3.23063328624262,"2453"
"2454/550.2884mz/4.07min",2.81233272921774,2.60905059308043,2.8990408609675,3.32881096228154,3.29716878811514,3.16966834433877,"2454"
"2455/499.2565mz/4.08min",2.57832715253966,2.40394603862927,2.62129668005101,3.26901093019318,3.17520885708555,3.3106023607561,"2455"
"2456/396.2139mz/4.08min",3.37395825410344,3.16357249273383,3.45566120059304,3.36590782039748,3.40228135540522,3.14453263350775,"2456"
"2460/488.2039mz/4.09min",2.68414508190393,2.47683521824185,2.69808009490836,3.19573292454334,3.22763927620716,3.24003407572301,"2460"
"2461/214.1449mz/4.09min",2.88148043639815,2.47469625881363,3.0164388800116,3.08067872534211,2.90385030668543,2.64868289394243,"2461"
"2464/964.5147mz/4.11min",2.70842446631163,2.51833931858543,2.74690376497226,3.30053580054621,3.27359183510517,3.37370845696002,"2464"
"2471/681.3467mz/4.14min",3.59166630904868,3.35548397702392,3.77411287125474,3.45506427206372,3.54421613984393,3.35101669765679,"2471"
"2472/188.0176mz/4.15min",3.59064029867377,3.4544217820622,3.78196452387345,3.71411216141754,3.78468200016087,3.46773682233855,"2472"
"2473/232.0073mz/4.15min",3.46819016854341,3.34343391532283,3.66938398504703,3.59240576058672,3.66397883216972,3.3613222060012,"2473"
"2476/215.1288mz/4.18min",3.00110426607141,2.82082682352493,3.20726009862183,3.55959144435979,3.67039659659112,3.75366359956432,"2476"
"2478/248.1292mz/4.28min",3.62468859150422,3.30215097629512,3.61504039125827,3.54774143772363,3.57394217558493,2.72513403481643,"2478"
"2480/297.1132mz/4.2min",3.24682089634938,3.08993877096201,3.2245279187947,3.49297952539411,3.4571608499233,3.41563559054152,"2480"
"2491/451.2925mz/4.25min",3.07396431753663,2.93250355303826,3.03827427026233,2.47465805710522,2.42531021326718,0.821878946478646,"2491"
"2492/354.2398mz/4.24min",3.36529154428176,3.18124140482907,3.40968629397312,3.59367918621622,3.57635131326462,3.39386339051199,"2492"
