row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGIp10_3_Run210.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGIp10_2_Run133.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,NEG_TJGIp10_1_Run23.mzML Peak area,
402,221.08179835527662,4.5833015,,,,14,,,,,,,1451923.0,941046.06,1294882.0,1114723.9,267837.1,243049.5,
554,221.08187140281407,4.83819,,,,,,,,,,,0,0,0,0,3014292.2,860321.75,
718,221.09715041675688,5.0647554,,,,45,,,,,,,1213639.4,1134855.1,1280955.6,1159107.4,1333202.8,1157302.6,
198,225.11331773222585,4.045612,,,,146,,,,,,,742940.8,558425.1,774979.0,722655.06,314786.84,711125.3,
23,227.07717582262185,0.37197515,,,,76,,,,,,,3999168.0,1157993.5,857096.6,4577683.0,725372.0,1906594.8,
244,227.12883288948206,4.1886983,,,,66,,,,,,,164177.7,107961.92,210443.8,169791.45,60364.883,162864.4,
140,227.128929139651,3.5438905,,,,,,,,,,,47461.285,29167.74,84119.94,40211.65,0,38432.42,
277,227.12894356706144,4.335544,,,,153,,,,,,,2647868.5,4050226.5,2511739.5,4610467.0,3767329.2,3981706.0,
168,227.12895011279875,3.8324203,,,,,,,,,,,42204.26,53703.707,41661.56,65851.46,7573.177,36046.367,
104,227.12896401382292,3.1851485,,,,,,,,,,,193533.22,167297.67,181693.89,203050.52,178045.78,241294.25,
411,227.96646521144808,4.618959,,,,111,,,,,,,2468611.2,2396806.5,2391786.8,2225648.5,2179038.5,2334207.8,
46,228.05467633955456,0.4177755,,,,,,,,,,,1605058.8,1393702.1,1482116.9,1229144.2,537111.25,976689.75,
132,228.1030538854718,3.4882593,,,,,,,,,,,184535.11,165646.55,179305.78,157213.2,522694.94,275500.66,
196,228.16048864661332,4.0326276,,,,,,,,,,,406644.44,50681.152,334784.34,37662.87,561243.9,127022.47,
1140,229.1807857127491,5.8206005,,,,,,,,,,,196020.77,253487.73,244151.4,270834.8,353478.03,209539.84,
412,229.9643172975726,4.619845,,,,111,,,,,,,2402522.2,2334481.0,2309351.2,2154891.5,2134467.2,2277344.5,
2713,231.9315216457676,10.203594,,,,,,,,,,,181968.2,295817.0,317283.34,330452.53,710297.4,670598.9,
2741,231.93154315076185,10.344289,,,,,,,,,,,160262.1,124927.336,159879.94,183708.88,979590.94,401199.2,
175,236.09621244298873,3.8595078,,,,,,,,,,,1993896.5,1332217.8,2589477.8,0,3429346.5,2684556.5,
163,236.09623724583676,3.7900684,,,,,,,,,,,2939752.5,1847745.2,2543202.0,2059790.5,11244.371,6901.368,
750,236.10530541916862,5.124291,,,,,,,,,,,96073.695,298081.88,105841.164,341885.25,115937.695,260846.9,
133,237.076856093638,3.5081263,,,,,,,,,,,0,0,0,0,411952.44,61798.902,
2069,239.05955386202382,7.7186046,,,,,,,,,,,563945.75,176629.2,645453.56,153130.5,575617.9,153250.0,
2522,239.05959880289848,8.672811,,,,,,,,,,,20573.295,0,38794.066,0,22159.1,0,
1671,239.05965173830668,7.213738,,,,,,,,,,,551030.56,130765.805,500466.2,150901.94,361840.44,190445.12,
1221,239.06728628958396,6.03245,,,,164,,,,,,,529966.7,318062.72,496596.66,426148.5,279001.1,405574.88,
883,239.12880533106247,5.277598,,,,82,,,,,,,745630.94,627432.3,790533.2,635997.2,478490.25,692984.9,
799,239.12880752495775,5.1975102,,,,68,,,,,,,261945.05,199014.38,324011.12,241356.77,238877.12,276022.97,
283,242.17620526407848,4.3539214,,,,3,,,,,,,2106428.0,664838.94,2126931.8,384288.1,2828104.2,1673078.2,
432,243.0695418696129,4.6611805,,,,,,,,,,,0,0,0,0,622024.5,577363.44,
22,244.06724957451556,0.37194392,,,,76,,,,,,,1809654.4,1671292.8,1441464.1,1756393.2,1530618.4,2072740.5,
18,245.04471192121733,0.37117133,,,,76,,,,,,,1382799.0,1087042.6,1348161.2,1182752.4,1382043.4,1421645.8,
122,245.04550471160405,3.3805397,,,,,,,,,,,23235.484,60444.914,29190.623,70987.17,30733.21,80575.58,
188,245.0455641624302,3.9800622,,,,,,,,,,,221514.36,522093.75,242211.9,495136.84,241149.53,621816.4,
106,245.09316510045082,3.2047555,,,,,,,,,,,2527735.5,2505461.2,2654307.2,2901843.8,1894369.5,3095423.2,
250,247.06111538426993,4.197567,,,,,,,,,,,99787.82,94436.08,67930.11,67353.695,333806.22,90638.6,
2725,248.96036165484236,10.279731,,,,,,,,,,,0,21821.629,28468.11,0,851174.6,224311.33,
8,248.960395374517,0.32380673,,,,,,,,,,,232206.08,248859.45,284991.34,227313.92,699895.94,420227.22,
1050,249.14952468542205,5.542225,,,,,,,,,,,116121.38,55374.246,104024.19,52326.516,84543.55,103933.805,
1447,249.14959880540007,6.620949,,,,165,,,,,,,1857435.8,1827792.9,2132920.2,1633288.8,1197266.8,2364148.2,
217,252.07323957534604,4.1363997,,,,13,,,,,,,1549753.4,936238.9,1352694.8,1169291.8,0,0,
274,252.07339076526924,4.2847347,,,,,,,,,,,0,0,15028.077,0,670902.3,885248.8,
553,253.14438573863927,4.8353543,,,,160,,,,,,,571446.3,616663.94,649271.75,682230.0,247518.38,718769.2,
363,258.1709149165811,4.552321,,,,14,,,,,,,1.2038086E7,1.1230163E7,1.0827642E7,1.2798841E7,1.5246079E7,1.5065612E7,
113,261.1343495060048,3.273568,,,,48,,,,,,,395828.06,503952.2,421772.78,598469.06,344645.75,666406.2,
119,261.1343642113205,3.3614314,,,,128,,,,,,,3471753.5,4480744.5,3644073.5,5340122.5,3143275.0,5986702.5,
114,262.13764886571863,3.347144,,,,,,,,,,,281421.0,322943.66,304493.25,468483.03,250471.33,77527.66,
343,263.092394872993,4.477135,,,,,,,,,,,159899.17,131412.4,111790.49,90963.414,643519.44,106740.734,
289,263.09241274986914,4.4119477,,,,,,,,,,,82714.56,120372.15,100213.48,90963.414,982245.8,79914.516,
263,263.0924330078764,4.261403,,,,,,,,,,,315858.25,233633.06,193948.23,163949.05,904496.7,192443.4,
562,265.144371461304,4.851017,,,,78,,,,,,,1548082.0,1208790.4,1487105.0,1301881.8,777776.6,1482635.5,
2700,265.14776301071976,10.233766,,,,,,,,,,,183028.8,123734.32,135838.64,219701.86,46424.52,39208.016,
1315,265.1477660917318,6.27644,,,,,,,,,,,3856.6165,0,0,0,0,9.677553E7,
1169,265.14780048192273,5.910158,,,,,,,,,,,3.510237E7,1.3007688E7,3.053821E7,1.455921E7,0,0,
2736,265.14780093194264,10.299026,,,,,,,,,,,102656.83,101070.88,79400.16,90686.27,35837.055,37495.062,
1392,265.1478329625793,6.4856634,,,,,,,,,,,0,0,0,0,5.510122E7,178840.08,
1478,265.14800070961803,6.689026,,,,,,,,,,,0,0,0,0,89449.14,428340.0,
443,267.1752805340876,4.671325,,,,18,,,,,,,818527.06,761291.4,362111.53,742058.7,749564.9,145970.14,
123,269.103091442284,3.4123802,,,,156,,,,,,,50124.723,53794.38,37768.895,32777.01,36412.746,41831.113,
137,269.1030963292238,3.5317223,,,,117,,,,,,,589770.7,641259.25,464396.16,463635.0,439501.22,467622.66,
793,269.13116815344034,5.160739,,,,,,,,,,,0,0,0,0,589260.56,42489.35,
736,269.131203383366,5.084645,,,,,,,,,,,0,0,0,0,0,595868.75,
247,269.1757999225775,4.203654,,,,,,,,,,,581374.4,420190.0,481394.9,561255.3,353756.84,604404.94,
1210,271.22778970326794,6.00143,,,,,,,,,,,173239.3,177279.94,196572.45,244069.19,222924.34,259426.17,
1606,271.22787521659217,7.0695033,,,,151,,,,,,,3964976.0,4244865.0,4281685.0,4274619.5,2934134.8,3913649.0,
1530,271.22793460104225,6.8620076,,,,113,,,,,,,522123.44,631175.2,558224.6,715587.9,441181.28,547475.7,
603,272.18669100443543,4.9173427,,,,90,,,,,,,1673582.0,1697534.0,1531632.2,1813068.9,2293236.0,2190832.5,
128,277.07231992262655,3.4439888,,,,,,,,,,,260119.14,346224.62,162168.1,269075.06,170910.34,190133.47,
444,278.1394766007317,4.671403,,,,18,,,,,,,669855.4,460395.75,450665.56,579559.9,512464.56,758983.8,
48,279.0484661660342,0.41013703,,,,,,,,,,,465714.47,527575.8,332301.16,418328.6,481027.2,668689.56,
1489,279.16355925177567,6.735634,,,,,,,,,,,0,0,0,0,246092.61,78834.41,
1545,279.1636029519274,6.912542,,,,,,,,,,,0,0,0,0,361085.16,1003849.0,
1624,279.16360736084226,7.1334567,,,,,,,,,,,0,0,0,0,2756237.5,0,
47,280.02588609332423,0.41196275,,,,,,,,,,,511721.7,498136.1,445711.0,460357.53,633288.06,619029.9,
165,281.13943421154136,3.8067462,,,,,,,,,,,228647.69,197617.0,275508.94,338390.88,241364.34,391989.72,
2276,283.2641038680002,8.136262,,,,,,,,,,,43670.83,189517.95,183374.53,86110.36,457938.72,151386.66,
389,285.11310478430875,4.572626,,,,14,,,,,,,1054832.1,858459.8,892589.3,830369.2,919747.9,875394.44,
1074,285.2071059686805,5.5964637,,,,,,,,,,,129539.25,139256.92,134513.53,152327.22,133197.69,152017.55,
1732,285.24346271136966,7.3596215,,,,144,,,,,,,427110.03,370127.62,368944.5,350435.7,233485.05,265901.03,
1654,285.24347772476796,7.159935,,,,,,,,,,,190955.4,239650.77,211025.7,231695.83,149306.08,183050.39,
1543,285.24355919822455,6.9036446,,,,,,,,,,,117031.055,119065.836,104520.1,114119.63,95581.21,102482.09,
885,286.20228927322836,5.28647,,,,,,,,,,,1625780.4,1610831.0,1374896.4,1726372.5,2688505.5,1910724.1,
1724,291.20002608906066,7.3267565,,,,,,,,,,,0,0,0,0,339638.28,193079.14,
1549,291.2000708372675,6.972657,,,,,,,,,,,0,0,0,0,411114.38,101348.43,
145,292.1191787115795,3.6867769,,,,81,,,,,,,530174.2,654298.5,428621.88,781190.2,474759.53,793569.3,
988,293.1757726027212,5.4320054,,,,36,,,,,,,188110.27,332920.75,219042.47,381697.72,129016.555,387554.1,
753,293.1758029046809,5.123272,,,,56,,,,,,,1138700.1,2883193.8,1243764.6,3228619.2,1211405.6,2715215.0,
2063,293.17908706541266,7.6869955,,,,,,,,,,,3025.8586,0,3116.588,0,2.2274228E7,14276.019,
1526,293.17931827210646,6.790291,,,,,,,,,,,2328686.2,1390287.4,2173179.2,1542081.5,0,0,
1763,293.17931515823693,7.4170923,,,,,,,,,,,0,0,0,0,171709.7,7632946.0,
1149,293.2121641300831,5.846853,,,,85,,,,,,,356144.7,619933.7,270797.25,460271.84,539912.44,462437.34,
1314,293.21220521554943,6.229569,,,,63,,,,,,,150066.48,264256.53,91161.86,246620.97,680815.2,260665.62,
1356,293.2122654830689,6.360948,,,,51,,,,,,,873361.94,952846.06,713300.0,1013223.06,1346664.2,994566.8,
1465,293.2122694369186,6.671926,,,,70,,,,,,,151807.38,158744.03,145604.86,149119.17,124713.4,168289.89,
1409,293.2122796899864,6.54476,,,,100,,,,,,,104947.34,111087.79,92162.66,109918.836,63990.32,72091.39,
828,295.1549066689367,5.236257,,,,130,,,,,,,423606.3,334489.75,137762.19,440046.03,325806.5,503102.78,
1183,295.227663861979,5.943142,,,,,,,,,,,395140.22,375676.8,325941.62,406017.06,270689.78,400626.16,
1297,295.2276772444921,6.1704273,,,,22,,,,,,,3861156.5,5188404.5,3294949.0,4518017.5,9215766.0,5390180.5,
1252,295.22768279403823,6.0916557,,,,,,,,,,,1576767.6,1523508.4,1321709.0,1654331.0,6799276.0,1995172.8,
1440,295.22774774490523,6.5979905,,,,162,,,,,,,788453.6,721318.75,689605.5,690749.75,1219867.5,718035.1,
1462,295.22776578933076,6.6584435,,,,70,,,,,,,796050.75,887831.94,677253.75,831174.25,801059.3,818682.3,
1528,295.2277930901161,6.8557715,,,,,,,,,,,109116.555,113619.82,90714.164,120311.73,57121.688,85176.51,
2723,297.15278412298227,10.242133,,,,,,,,,,,41414.586,14878.274,22376.867,20207.48,115640.32,119423.55,
1420,297.1528218329004,6.5331645,,,,,,,,,,,0,0,0,0,873771.6,202265.0,
1479,297.1531030953663,6.6950073,,,,,,,,,,,0,0,0,0,411382.53,0,
1230,297.16238546643183,6.015366,,,,,,,,,,,0,0,0,0,664629.2,8422.908,
1778,297.2433532543613,7.4376183,,,,47,,,,,,,5794741.5,7479615.5,5534887.5,5499888.5,4625170.5,6119742.5,
1364,297.24338309960166,6.3999734,,,,,,,,,,,1681613.9,1617371.4,698719.1,1637952.8,2009624.0,855616.2,
1600,297.2433910504148,7.0460415,,,,,,,,,,,102090.695,113074.55,82373.25,100966.2,79354.21,104793.73,
1381,298.2468019310268,6.409823,,,,,,,,,,,132982.03,166846.44,115860.42,141743.78,178914.45,270310.12,
1937,299.2589858712118,7.6669745,,,,,,,,,,,2.5894866E7,3.0465578E7,3.228635E7,2.530977E7,2.9207286E7,3.5974308E7,
1422,299.259072807462,6.576631,,,,46,,,,,,,277564.44,291007.84,310051.66,293555.1,366870.2,363981.47,
1664,299.2590752295744,7.1970105,,,,,,,,,,,162819.12,167171.72,192845.67,169391.08,241761.14,171942.3,
1784,300.2622785824028,7.442518,,,,,,,,,,,152267.9,250055.06,193227.45,189721.77,232431.89,169871.52,
229,301.16546579075293,4.148796,,,,106,,,,,,,2675268.8,3163225.0,2839758.8,3748574.2,2080049.9,3878141.0,
201,301.1656591972819,4.078053,,,,,,,,,,,246735.03,299320.84,266994.38,326343.28,221667.33,391930.84,
2765,304.9139137812427,10.583438,,,,163,,,,,,,2100352.5,2337644.8,2223399.5,2124238.0,812240.9,827457.0,
2214,307.19469973402244,7.966754,,,,,,,,,,,0,0,0,0,273740.94,580195.7,
2261,307.1947429748899,8.125852,,,,,,,,,,,0,0,0,0,5033377.0,0,
1688,307.2278108721683,7.280599,,,,60,,,,,,,850589.75,682178.1,722518.3,759803.94,283991.12,420375.66,
1594,307.2278379261143,7.0195804,,,,84,,,,,,,107264.18,114806.34,85692.08,99486.92,53292.016,94141.055,
1456,307.2278714606858,6.6486945,,,,,,,,,,,96055.05,102124.1,88644.2,87501.91,104508.09,107219.52,
1493,307.2279106384486,6.7650065,,,,86,,,,,,,357015.8,357605.28,318275.94,331008.7,198994.19,347821.34,
1555,309.17409852011525,6.9524713,,,,,,,,,,,0,0,0,0,0,2601110.0,
1358,309.1741224731773,6.4003277,,,,,,,,,,,543504.2,608039.94,765766.94,823560.8,0,0,
1672,309.1742868206518,7.219081,,,,,,,,,,,0,0,0,0,3738192.2,0,
1170,309.20702274874435,5.915584,,,,,,,,,,,252098.89,279198.97,233966.92,326953.3,359446.72,225229.86,
834,309.2070374296167,5.2454987,,,,82,,,,,,,997990.06,1103534.8,808442.94,1034531.75,1097926.4,902891.2,
1116,309.2070455455322,5.753166,,,,89,,,,,,,308678.9,335533.6,258959.4,339678.88,397382.03,402874.28,
1225,309.20706317834697,6.043854,,,,107,,,,,,,712573.4,677857.5,648237.06,700260.7,617881.56,749378.2,
2385,311.1685375917048,8.165959,,,,12,,,,,,,1451327.0,844674.75,1110022.8,1089193.4,592764.8,592189.75,
1308,311.1685401381171,6.2184014,,,,,,,,,,,416159.56,397472.1,217353.3,365833.94,0,0,
2729,311.1685611124758,10.260663,,,,,,,,,,,134309.27,101911.73,100665.5,149408.77,369760.16,187877.39,
2755,311.1686025742126,10.374051,,,,,,,,,,,184671.86,174513.33,126729.125,182716.7,126962.63,457288.4,
1694,311.16860298435876,7.371015,,,,,,,,,,,208754.25,58100.773,119005.65,152915.62,1847701.8,116310.266,
1611,311.1686499355886,7.1205254,,,,,,,,,,,74794.5,45362.76,53904.38,120098.36,3726084.8,851748.25,
1347,311.1686564914889,6.3374586,,,,141,,,,,,,1025156.0,1369783.2,1755509.5,1186508.5,0,0,
1565,311.1686880490587,6.960424,,,,,,,,,,,52239.992,27473.281,37764.56,58451.855,744317.4,1816284.4,
1525,311.16871543253137,6.8153653,,,,,,,,,,,34139.88,9136.723,48843.285,37875.89,440450.78,2916973.5,
1026,311.1864696946367,5.4874225,,,,,,,,,,,149687.95,0,398658.4,3497.1035,237027.61,0,
533,311.2225018221028,4.8085732,,,,,,,,,,,240028.9,386043.72,231912.33,419143.7,259432.39,447212.84,
1317,311.2225695971361,6.233152,,,,,,,,,,,74565.266,131623.75,21306.953,115676.74,375320.12,108311.52,
1164,311.2225936102331,5.892733,,,,33,,,,,,,128500.02,115406.69,198639.78,262144.2,150289.39,289517.1,
810,311.22271070194034,5.216677,,,,80,,,,,,,239486.66,401830.7,276603.84,332042.9,320817.38,323065.7,
1010,311.2227242703694,5.450508,,,,,,,,,,,741161.75,1025416.0,613536.0,965466.25,823869.3,866135.9,
441,313.18070691150183,4.66888,,,,18,,,,,,,2743362.2,2409604.0,2420159.0,2398685.0,2432688.0,2467787.2,
702,313.1808419959087,5.046278,,,,45,,,,,,,2553850.5,2546573.8,2415322.5,2317598.5,2509003.0,2442357.0,
1966,313.2382939054057,7.676941,,,,5,,,,,,,394794.7,543402.3,547906.7,523142.53,910112.44,976354.94,
1039,313.2384060856958,5.5209618,,,,23,,,,,,,438106.25,514738.47,402881.62,517624.25,409819.2,484943.72,
1401,313.2384495059135,6.51103,,,,,,,,,,,20138.98,62934.145,3843.5566,68507.97,241294.06,101888.766,
1661,313.23845381073494,7.1787906,,,,,,,,,,,1502379.4,1458237.6,1371403.0,1560636.4,364015.4,1090192.4,
88,315.1562146470529,2.8481123,,,,,,,,,,,472470.75,587386.9,516156.75,1004065.8,123505.51,883859.0,
1163,315.25378802859353,5.8873696,,,,33,,,,,,,329609.47,392810.88,374995.44,426179.66,384243.66,493947.1,
1585,315.25393504924324,7.0047984,,,,49,,,,,,,626082.0,568452.7,559461.5,489838.9,181069.72,585706.2,
1537,315.253996439534,6.880072,,,,,,,,,,,212202.38,196124.67,191982.98,204492.58,85617.164,158000.66,
9,316.9476904862766,0.32380673,,,,,,,,,,,183372.84,201478.19,231686.4,180442.0,628831.44,356512.12,
2733,316.947797202119,10.300267,,,,,,,,,,,0,0,0,0,362012.94,66086.64,
169,317.03022977081173,3.8692348,,,,20,,,,,,,519295.22,1066761.8,424457.56,1131340.4,1212668.6,1497974.9,
2422,321.2102608338778,8.283366,,,,,,,,,,,0,0,0,0,539790.06,1405987.2,
2450,321.21026177123343,8.363665,,,,,,,,,,,0,0,0,0,1396159.0,0,
2001,321.2102628754137,7.6853733,,,,5,,,,,,,1956552.1,558280.56,802329.4,846010.0,0,0,
1425,321.21994258081975,6.5809517,,,,,,,,,,,1156019.6,1077580.0,974986.75,1234140.4,0,0,
1500,321.22006692961486,6.778899,,,,,,,,,,,0,0,0,0,753544.6,940156.2,
2104,323.18961671019616,7.8151975,,,,,,,,,,,0,0,0,0,4256314.0,0,
2043,323.1896587783468,7.6506805,,,,,,,,,,,0,0,0,0,445300.1,2985.313,
1845,323.18977356041785,7.478938,,,,,,,,,,,0,0,0,0,102529.68,658116.75,
1295,323.2226375167811,6.1678157,,,,22,,,,,,,1197226.1,1129727.9,1122736.1,1128564.5,1262356.1,978874.94,
1202,323.2226933490263,5.9715114,,,,119,,,,,,,72509.59,30037.523,45353.207,43553.934,244254.06,65928.7,
1499,323.22279427291636,6.773766,,,,,,,,,,,394092.78,358676.12,344828.44,359615.62,183648.69,287086.28,
1981,325.1840830009818,7.6794095,,,,5,,,,,,,389662.94,353786.66,361030.16,468535.78,1.5926113E7,1616058.0,
2183,325.1841122874411,7.841741,,,,,,,,,,,255492.66,305449.84,308263.38,208290.28,1458749.9,156600.48,
2382,325.18412633006045,8.157252,,,,12,,,,,,,2004064.4,743163.1,959014.3,965921.9,752337.2,592572.5,
1799,325.18421471617256,7.44495,,,,,,,,,,,181904.86,125346.0,199589.2,205504.7,1541652.9,4962667.0,
1645,325.18424996261325,7.1502094,,,,,,,,,,,126335.2,157997.8,98942.2,71813.51,208110.47,1579129.0,
1486,325.1842882328109,6.7690725,,,,122,,,,,,,3096649.8,2379272.0,2509585.0,2608008.2,0,390025.56,
1793,325.2382850101418,7.442478,,,,47,,,,,,,269751.8,613692.3,280539.16,427692.84,459546.25,468000.16,
364,326.1584098643896,4.5522695,,,,14,,,,,,,466329.38,462472.6,421156.34,440591.25,258577.69,388737.62,
2041,327.2902802436901,7.6910205,,,,5,,,,,,,420041.5,776589.2,744561.9,627148.0,594249.75,650142.2,
2246,327.2903155332697,8.091664,,,,12,,,,,,,1216343.2,1563870.4,2011187.9,1595965.9,2184540.8,2640241.2,
1630,327.2904482560902,7.14088,,,,61,,,,,,,3689797.0,4072414.2,4477589.5,4840638.5,4852840.0,5706278.0,
120,329.12185790603087,3.3622777,,,,,,,,,,,272541.03,349090.9,280547.44,372039.0,136420.83,284370.84,
107,329.12402861558263,3.210309,,,,,,,,,,,274336.78,323002.75,176168.56,240781.66,224558.52,265080.66,
925,329.17571666194647,5.3498435,,,,126,,,,,,,2454617.0,2479089.5,2239573.8,2119111.2,1958404.4,2063863.2,
207,329.17573166058827,4.1291466,,,,13,,,,,,,371716.88,358300.62,329388.9,297151.9,303099.75,300230.1,
467,329.23332079330163,4.6997185,,,,138,,,,,,,188127.53,350135.03,136239.02,274057.22,38634.297,207502.11,
344,329.23333005487814,4.4909544,,,,,,,,,,,898295.06,1084975.0,815186.94,1248720.5,1054207.1,971652.06,
1249,331.19145064079066,6.0707326,,,,58,,,,,,,362928.6,346566.97,330512.25,376038.94,356749.8,335624.72,
1617,331.22781438497856,7.1222987,,,,,,,,,,,718712.4,605944.44,878657.06,766504.25,1034441.06,753453.56,
300,331.2278585158792,4.437967,,,,4,,,,,,,155323.75,170337.69,159199.67,185117.44,128452.14,198595.72,
1509,333.22025636568236,6.7906804,,,,147,,,,,,,563401.8,560692.3,635158.0,646654.2,654800.4,863511.06,
2375,337.2053574942753,8.121079,,,,,,,,,,,0,0,0,0,8499730.0,11720.943,
2221,337.2054351084993,7.9825425,,,,,,,,,,,0,0,0,0,4140.8696,1197331.0,
1753,337.2054478677013,7.341258,,,,,,,,,,,233430.72,310215.94,1257510.1,124897.3,0,0,
2180,339.19967851652194,7.8338223,,,,,,,,,,,168744.83,180624.69,115039.97,272262.88,459633.8,2406220.8,
2383,339.19969844903403,8.154868,,,,12,,,,,,,849499.3,251760.86,676795.75,638984.25,8342873.0,1208064.0,
1638,339.19977155737894,7.173213,,,,,,,,,,,2576874.2,806630.75,797328.8,1755039.8,0,0,
1706,339.1997763791958,7.288916,,,,,,,,,,,550575.4,555687.44,2082369.4,507398.4,0,14272.239,
1956,339.25382004095803,7.7043495,,,,,,,,,,,0,3111.336,3043.5474,3746.2568,2400825.2,2284728.2,
1762,339.2538672316592,7.4155827,,,,,,,,,,,1436561.8,1491026.1,1300101.5,1521756.4,0,0,
1399,339.25395523691844,6.508532,,,,137,,,,,,,332032.5,344892.6,301782.8,340024.22,301708.56,381468.66,
90,341.1005432155395,2.9439018,,,,,,,,,,,134093.1,193003.38,121747.984,66946.27,12610.019,59590.004,
97,341.1005908918501,2.9952714,,,,,,,,,,,182483.23,265121.25,162445.8,463293.75,133136.17,422434.1,
1000,341.1756420970881,5.4413686,,,,50,,,,,,,7973510.5,7626028.5,7183289.5,6163494.0,5781322.5,6170301.0,
2463,341.269390019795,8.439211,,,,,,,,,,,0,0,0,0,186548.11,396088.1,
2432,341.2695211318098,8.270424,,,,,,,,,,,789033.44,439016.34,521752.78,614839.4,0,0,
1200,341.2695416775929,5.9715157,,,,119,,,,,,,183950.16,251526.02,241900.56,257318.84,113225.234,172590.83,
1529,341.2696616224652,6.861099,,,,113,,,,,,,70282.58,55401.598,72372.3,80592.75,80380.96,115426.01,
2436,341.3058427101931,8.28559,,,,157,,,,,,,87570.234,90982.555,125343.21,111707.266,67001.13,115269.734,
1756,341.3059497672994,7.40037,,,,149,,,,,,,538802.5,628582.8,677439.25,760276.94,896933.2,947924.7,
1775,343.2851987611369,7.4314194,,,,,,,,,,,1120643.1,1455641.1,1196904.4,1071885.2,847242.75,1371465.2,
1270,343.28527822993357,6.1172137,,,,133,,,,,,,35007.8,58930.77,60878.965,68744.4,24484.6,21921.703,
1971,351.18628691171875,7.6777396,,,,5,,,,,,,4019168.0,5275563.5,5414541.5,5407567.0,6499237.5,7925695.5,
1310,351.2175115149467,6.2041454,,,,,,,,,,,113996.12,724990.8,124092.7,121312.81,573169.25,670271.7,
1268,351.21759738813086,6.135153,,,,96,,,,,,,843533.5,712546.5,754789.2,860374.5,43374.645,420539.38,
2046,351.22051429438034,7.688875,,,,,,,,,,,792873.4,41644.668,174280.58,307213.25,0,0,
2458,351.2207701772775,8.354888,,,,,,,,,,,0,0,0,0,834746.25,6016.575,
1406,351.22100198288695,6.485936,,,,,,,,,,,121884.04,174683.19,390215.12,38907.95,0,0,
1705,351.2210670019216,7.3644314,,,,,,,,,,,3461.9922,0,0,0,1030520.7,0,
1554,351.25413709461446,6.9496236,,,,,,,,,,,272806.4,178891.08,332348.22,239784.7,358407.4,264190.06,
1972,353.1832125549695,7.6777396,,,,5,,,,,,,2517941.8,3328311.0,3406337.2,3372328.8,3963729.8,4958768.0,
1701,353.20028175051266,7.3181148,,,,,,,,,,,0,0,0,0,0,2716369.0,
1463,353.2003666810845,6.660185,,,,,,,,,,,374707.06,587233.4,1090244.4,1080465.8,0,0,
1874,353.20040871041937,7.563262,,,,,,,,,,,0,0,0,0,4337166.0,0,
1964,354.18665190351095,7.676931,,,,5,,,,,,,451386.4,620301.44,630744.75,634266.25,747078.56,933386.7,
446,355.1549198939053,4.673721,,,,18,,,,,,,4.0673396E7,3.702418E7,3.615349E7,3.9412812E7,3.676359E7,3.877639E7,
348,355.15521483894787,4.5122375,,,,,,,,,,,114333.73,61591.05,47005.305,60311.64,54789.03,62843.54,
2016,355.15815789812626,7.685625,,,,5,,,,,,,4130843.2,5084768.5,5201303.5,1950807.6,1.1809183E7,6700904.0,
1965,355.1795366387462,7.676931,,,,5,,,,,,,352707.4,487329.62,483025.16,501680.8,541999.2,729302.8,
1162,355.2488585418533,5.874117,,,,,,,,,,,106319.055,121570.35,92482.22,192929.77,163761.08,246682.58,
1603,355.2489519607536,7.061073,,,,,,,,,,,0,0,0,0,0,368080.9,
2499,355.32160010076814,8.470174,,,,,,,,,,,1163539.9,1558457.9,1883328.8,1655026.5,1477914.5,1902814.2,
1907,355.3216049188707,7.652647,,,,5,,,,,,,3.0732324E7,4.063718E7,4.2228096E7,4.269996E7,5.5530056E7,6.2369616E7,
2804,355.3216465649081,11.02196,,,,,,,,,,,1004071.75,195937.88,86018.414,238062.4,30394.467,179949.34,
2792,355.3216674376653,10.892837,,,,,,,,,,,198418.47,605763.7,57318.88,1415304.6,51496.348,107087.89,
2767,355.32168701801925,10.622865,,,,,,,,,,,37046.766,158987.66,215830.28,75586.945,167629.4,44958.37,
2768,355.3216982534788,10.770439,,,,,,,,,,,22844.133,20999.273,234622.45,175515.4,527120.3,1071719.1,
2811,355.3217616689801,11.392628,,,,,,,,,,,49832.098,39904.88,0,4510.83,0,5689.498,
2010,356.16025166058915,7.684091,,,,5,,,,,,,955769.75,1174569.4,1199801.2,1032199.1,2741354.5,1536938.8,
1909,356.32491896903724,7.6533885,,,,5,,,,,,,7252420.5,9766321.0,1.0143059E7,1.0213876E7,1.32483E7,1.4942677E7,
393,357.17068113426257,4.5742497,,,,14,,,,,,,367115.94,339057.84,598490.3,334797.38,345321.5,380292.1,
841,357.1707216471559,5.249023,,,,82,,,,,,,7698606.5,7582555.0,6914001.5,6253467.0,6041453.0,6198259.5,
320,357.17075390839005,4.44815,,,,4,,,,,,,236829.55,243942.94,210373.16,202028.62,244572.62,228867.31,
