"MetaboAnalyst_ID","NEG_TJGI15pt3_EV_alcA.Control_1_Run32.mzML","NEG_TJGI15pt3_EV_alcA.Control_2_Run115.mzML","NEG_TJGI15pt3_EV_alcA.Control_3_Run204.mzML","NEG_TJGIp2_1_Run38.mzML","NEG_TJGIp2_2_Run94.mzML","NEG_TJGIp2_3_Run162.mzML","shared_name"
"240/301.1656mz/4.15min",2.69188653554104,2.69818067526914,2.78728298225045,2.67842269634098,2.65905047870635,2.67786921530762,"240"
"244/215.1289mz/4.18min",2.9559717665306,2.8837019053598,2.97419666776911,2.98247023449305,2.93812588894793,2.98545713599575,"244"
"248/495.2002mz/4.26min",2.65047056797709,2.7209767126816,2.8362147885689,2.80418913351617,2.75082588137642,2.66419863106012,"248"
"252/314.1034mz/4.33min",2.35070681492974,2.28548722809291,2.35375104200145,2.46019404014631,2.42821219797844,2.45170020105326,"252"
"253/227.1289mz/4.34min",3.82353873131638,3.66157895651715,3.74474784282554,3.6417765779452,3.60150064915516,3.70321251873776,"253"
"254/249.1108mz/4.34min",2.48945353414607,2.40294876677177,2.46976426157697,2.32058875853443,2.35641033076369,2.46487475884987,"254"
"255/183.139mz/4.34min",2.98017699726065,2.78831849140978,2.86871816177749,2.78721847189565,2.7231779766036,2.83273255357123,"255"
"257/610.2998mz/4.35min",2.57727186721063,2.6519920065686,2.74505066215577,2.74836773587324,2.70093866988559,2.59672745794099,"257"
"258/242.1762mz/4.36min",2.40712394109375,2.25059036082487,2.36724392251561,2.50325257554997,2.39325560451907,2.22477917972885,"258"
"260/636.3157mz/4.39min",2.28290993550681,2.31475303918328,2.39131435179763,2.49589555990155,2.47158353808404,2.3597420754956,"260"
"263/169.0871mz/4.41min",2.25246961546172,2.25968881396194,2.32926023623953,2.51858659016403,2.34952180454707,2.26724939924399,"263"
"265/359.2189mz/4.44min",2.84648808073987,2.5392634420439,2.65127958658248,2.49785712813578,2.43326901441891,2.60051712936348,"265"
"266/375.2177mz/4.45min",2.64920899175232,2.57322096341536,2.68793388398064,2.58650924979735,2.55829077259088,2.60418011330107,"266"
"267/487.1973mz/4.45min",2.46138168662638,2.41558682190581,2.4986762419976,2.39555676508904,2.39277493551733,2.46977499148643,"267"
"268/477.1685mz/4.45min",2.71693527712541,2.34213562215551,2.34924931318534,2.63499683368739,2.35457648286029,2.38990337743952,"268"
"269/441.1918mz/4.45min",2.57181331929972,2.52326470756492,2.59701641350214,2.48753459500251,2.49007881135859,2.55415209034279,"269"
"273/523.2561mz/4.48min",2.98475732794569,2.87896560709628,2.96020794685217,3.02786630049614,3.01056814311352,3.03521124293126,"273"
"275/237.0921mz/4.52min",2.57015844678204,2.33260091254806,2.41062417369953,2.45818974843575,2.38237261290074,2.53919593084895,"275"
"277/431.2284mz/4.59min",2.70168562260395,2.88829793811907,2.9851849514865,2.60501918530561,2.90908122715084,2.83667978258747,"277"
"278/479.2051mz/4.55min",2.24488466302335,2.38608549699565,2.46009197557084,2.45246850881869,2.3850224524357,2.29263060828553,"278"
"281/258.171mz/4.55min",3.78506705771317,3.58614177602985,3.66592302807738,3.65951310212157,3.61919282299906,3.71404930664692,"281"
"286/441.1918mz/4.58min",2.89500466625231,2.90382002835171,2.98385280756349,2.66863778319103,2.63411318885659,2.67395996043294,"286"
"289/620.3205mz/4.61min",2.34858625720096,2.38583872160828,2.45906795780792,2.52771800027653,2.48405224184515,2.39284251585544,"289"
"290/211.134mz/4.61min",2.76404959642531,2.66122200619523,2.62512363470021,2.56201277696798,2.62343034616503,2.59975840119586,"290"
"292/229.9644mz/4.62min",2.98866916105352,2.9882060210283,2.98965422699407,2.98881052876032,2.98431854986225,2.99240984893982,"292"
"298/459.1925mz/4.67min",2.85620132782261,2.89259614983633,2.96425756401909,2.48438682861628,2.45802998004681,2.46109504841234,"298"
"300/493.1633mz/4.67min",3.49534059502804,3.28456834824285,3.24769919347883,3.12734538979397,2.89638331904362,2.87792245407249,"300"
"302/503.1921mz/4.67min",3.48477340924568,3.51254782147977,3.60813305099066,3.08881960165725,3.07693629775662,3.10381976379638,"302"
"303/458.1901mz/4.67min",3.61907224964574,3.66014748107247,3.71123595889749,3.23945582659893,3.21336566667703,3.2130323023731,"303"
"304/367.2153mz/4.67min",2.76727836261828,2.64861131001599,2.69426346625845,2.66941886225315,2.62738509105939,2.75557384549676,"304"
"305/457.1868mz/4.67min",4.17352920220653,4.21297425867539,4.28917423245282,3.79762780021154,3.77071988440071,3.77134810437212,"305"
"306/373.1655mz/4.67min",2.7945369322385,2.81968738523711,2.90540007171698,2.41665441499804,2.39049043099301,2.39395450401242,"306"
"307/278.1396mz/4.67min",2.53873711706991,2.58084431718753,2.67870254991087,2.42451289483149,2.42517952340742,2.45397711205983,"307"
"309/355.155mz/4.67min",3.31868684879645,3.36477540661101,3.45997726723648,2.94792638072006,2.86611591612211,2.90902609919145,"309"
"310/417.1553mz/4.67min",2.62389092150767,2.59188875466783,2.66989795637926,2.20255640391867,2.05093083230765,2.13788654021087,"310"
"317/257.1394mz/4.7min",2.67541250219489,2.48484295640025,2.78704724995912,2.68589398788292,2.61463877716547,2.63088882058811,"317"
"321/459.2907mz/4.73min",2.76278365728171,2.59956352497467,2.70369891636886,2.37223153710219,2.3081676322264,2.3794947798682,"321"
"322/458.2872mz/4.73min",3.38342173878619,3.21078489520451,3.31797777886143,3.00109408289901,2.92915516196807,3.000491196294,"322"
"323/537.2712mz/4.74min",2.45277261255347,2.19912176342632,2.36389602981806,2.58593184819593,2.5527366727534,2.61029109251756,"323"
"326/343.2237mz/4.77min",2.62092246425261,2.42756023520904,2.55086554652591,2.22163792628961,2.18076147768396,2.27601419196427,"326"
"328/545.2027mz/4.78min",1.20636328802705,2.5768568764333,2.40812751555731,1.02904931158455,2.83426298030425,2.21715019844244,"328"
"329/456.1745mz/4.78min",3.36005466468794,3.41681448374727,3.46612884342655,3.19758353352396,3.21821172650165,3.21950846380947,"329"
"330/411.181mz/4.78min",2.45910889731923,2.50005309582655,2.55569971232943,2.26149123490169,2.28984478073831,2.28745658352786,"330"
"331/911.3494mz/4.78min",2.84537539072448,2.95763978443727,3.00723424095756,2.64039111484158,2.70747306115277,2.66514264391246,"331"
"332/357.2069mz/4.78min",2.58303395134507,2.51028771726748,2.54934316534087,2.36794830200788,2.23232990063495,2.19547254092892,"332"
"333/455.1711mz/4.78min",3.92450015398722,3.9731384684837,4.0237426439362,3.76496235540277,3.78122984715636,3.78365893610228,"333"
"334/397.1289mz/4.78min",2.66354496120385,2.77879471058246,2.78267792208183,2.5209117546449,2.60138170077875,2.59949257358274,"334"
"335/501.1766mz/4.78min",4.89774841440771,4.9565162506969,5.0075683742229,4.76902100431247,4.77033073491035,4.77497541374898,"335"
"336/449.218mz/4.79min",2.88276173858735,2.90131727941943,3.01401057968425,2.58418404248426,2.57169619144212,2.63802880004967,"336"
"338/443.1347mz/4.79min",3.30016430590529,3.41393470017236,3.4421824197719,3.16708461382222,3.24953527418266,3.25318450748928,"338"
"339/957.3545mz/4.79min",2.86303003850028,2.88727864023832,2.99862160267705,2.70226759513557,2.63739874206269,2.64726726894743,"339"
"340/491.148mz/4.79min",4.25081639413897,3.99297695225003,3.92161780769132,4.14957965476888,3.8987520720955,3.87518471685763,"340"
"341/493.1444mz/4.79min",3.72763203898798,3.46338160659734,3.38731438607234,3.62751610713554,3.36839972710504,3.35390651743264,"341"
"342/518.1661mz/4.79min",3.44327322068449,3.19130178733767,3.12010041141542,3.35903364796733,3.09230750667153,3.07833707281697,"342"
"345/479.2284mz/4.8min",2.81186785082777,2.85881831613996,2.96693483939247,2.47273263538025,2.45045631781541,2.51940804346378,"345"
"351/433.1055mz/4.82min",2.86873196790968,2.59373154322802,2.41476970639872,2.79067300997278,2.51991206069439,2.48808613695209,"351"
"354/269.1312mz/4.86min",2.11264147288293,2.50200024060828,2.68315098860213,2.44871984750635,2.33447178498722,2.65050279864545,"354"
"355/433.2592mz/4.84min",2.4728529612035,2.26223678068874,2.31389536551011,1.75464207487938,2.02121843569789,2.25068902287251,"355"
"360/253.1444mz/4.85min",2.32704637577739,2.37899759716946,2.42427258469945,2.30200256271534,2.28300596776185,2.35552223327865,"360"
"363/375.2751mz/4.87min",2.55385002171303,2.58136477854649,2.66722616353207,2.27405549677733,2.27532694890662,2.33174232473385,"363"
"366/441.1916mz/4.87min",2.56739938574769,2.75532594261262,2.65238390727007,2.35649487610388,2.35314555238183,2.33661124886579,"366"
"367/463.2337mz/4.88min",2.67073215597064,2.69041924176209,2.76047555557629,2.35881778332541,2.31259383733519,2.34985856046163,"367"
"368/550.267mz/4.88min",2.56299494439159,2.51856065713678,2.57787418801187,2.58832182166017,2.58677904097418,2.60711777509995,"368"
"370/426.9676mz/4.95min",3.7932619482129,3.75465714494216,3.93950587632624,3.79507985772289,3.74630294672109,3.81908188630718,"370"
"373/272.1867mz/4.91min",2.80271678046579,2.63625291620125,2.72250711336795,2.68827178490247,2.64127375848736,2.73395676065143,"373"
"376/473.2179mz/4.93min",2.47534078871485,2.58050905717678,2.6659675173695,2.01977966317242,1.94280857428534,1.96235142385658,"376"
"379/415.2337mz/4.94min",3.18527348768513,3.18723104149863,3.27299057328135,3.22199482361716,3.1674282690257,3.10423435104785,"379"
"383/358.2429mz/4.95min",3.03176573508564,2.80556534752466,2.9074256956242,2.77153431178765,2.6987042170411,2.80807099418578,"383"
"385/357.2395mz/4.96min",3.74519147970821,3.51286120401929,3.61861168267396,3.48953354080816,3.41406826472133,3.5143383092372,"385"
"387/225.1132mz/4.96min",2.3980243657265,2.22639726069766,2.457433368269,2.45769104499895,2.39390772435837,2.38574569022389,"387"
"392/309.1708mz/5.0min",2.60175190602896,2.58439650314802,2.67421038791697,2.55555433772553,2.54962612348081,2.6376745699194,"392"
"393/477.213mz/5.0min",3.12357840342393,3.15207079419973,3.22970654766793,2.92727970407279,2.90819486963963,2.94834226010437,"393"
"394/431.2073mz/5.0min",2.77773899592998,2.81247246028983,2.88895341655958,2.59602545323715,2.5547948258564,2.58765112030023,"394"
"395/311.2228mz/5.0min",2.42022609023286,2.31538379786135,2.46255147313539,2.37955791983225,2.3150007150101,2.45408563158598,"395"
"397/485.1816mz/5.02min",2.91352558219886,2.94979418208854,3.01390046255108,2.76873704452735,2.73890779166492,2.78601272755988,"397"
"398/472.3027mz/5.02min",3.19504596425773,2.95361854122777,3.05498752596005,2.88363332080045,2.7176535350673,2.8544189043567,"398"
"401/442.1952mz/5.05min",2.64664446246291,2.65874189461587,2.75954415246032,2.44426484198657,2.42092519043047,2.46761109227022,"401"
"404/397.202mz/5.05min",3.7018633539282,3.74518205864473,3.81249416675371,3.5255910629503,3.50909148207407,3.54560046923671,"404"
"405/507.261mz/5.05min",3.00937463576115,2.95319925998605,2.96977378273416,3.00601015132103,2.98729795673185,3.0184510519123,"405"
"406/201.1496mz/5.05min",2.92631971796511,2.64928331950042,2.7097184034172,2.91599266965386,2.87102538800567,2.96567812450221,"406"
"408/441.1918mz/5.05min",3.22802979016392,3.21746858915173,3.32545577451172,3.03882959125012,3.0172979192922,3.06423495008496,"408"
"411/580.3256mz/5.05min",2.55235235162097,2.35198796264052,2.43513735995557,2.73886137531095,2.4021488104878,2.6314287506837,"411"
"414/508.2652mz/5.05min",2.60677307386519,2.57252160194534,2.61081219809066,2.73335704504635,2.62834812402217,2.64062266235952,"414"
"415/221.0972mz/5.06min",2.77702613891195,2.65429791500341,2.71510168299457,2.70647963008521,2.67578081919053,2.73322411786882,"415"
"420/491.2287mz/5.09min",2.47577947503442,2.50299860278516,2.58805829800471,2.27900745457144,2.24415688636856,2.29275979704033,"420"
"426/442.2922mz/5.1min",2.58807980992359,2.3492980928588,2.44986608066099,2.27547423624109,2.13020669499993,2.22133377635084,"426"
"428/387.2501mz/5.11min",2.88770994830384,2.62531137536547,2.72170187984625,2.45975918153429,2.39677686093719,2.55982385148538,"428"
"429/227.1289mz/5.12min",2.80241802386081,2.69738519484259,2.93598770550281,2.87281474036844,2.82095235797694,2.81016520286372,"429"
"430/293.1759mz/5.12min",3.1120533626371,3.14445083042161,3.15163638538622,3.07666864747795,3.12771957206495,3.07350125517077,"430"
"431/385.2596mz/5.13min",2.52257635750602,2.31936710333293,2.41073957437663,2.3356880199174,2.29681384879453,2.40655870645678,"431"
"432/456.3079mz/5.13min",3.28822772051208,2.94016012947567,3.04468589970905,2.97137130233832,2.85751280915396,2.9945369047742,"432"
"434/455.1712mz/5.15min",3.06597914391105,3.14693502101029,3.24772439618307,2.7656954391515,2.7647603968565,2.77128273554883,"434"
"435/456.1746mz/5.15min",2.46803294036083,2.56099099094853,2.64900827584232,2.14682735532169,2.15921554022064,2.15799798825843,"435"
"436/441.1919mz/5.15min",3.42698531826571,3.48853092493294,3.58092504738517,3.17227420722555,3.16930373221583,3.22319791937679,"436"
"437/263.0713mz/5.16min",2.43713899451029,2.28852713377335,2.36136176922237,2.34953870402932,2.36430466080721,2.4692608898258,"437"
"440/571.3712mz/5.16min",2.71830664580922,2.55554932727124,2.66251454735506,2.45144760856619,2.35150642838912,2.42795514860523,"440"
"442/596.3665mz/5.18min",2.93721064244628,2.87054975074823,2.93004527362706,2.83562485341101,2.92293729927636,2.97666761722636,"442"
"443/642.3724mz/5.18min",2.46597288883398,2.39794150310429,2.45169599862498,2.37012722594717,2.43152919644284,2.51280322184223,"443"
"444/632.3433mz/5.18min",3.01685643205247,2.75241855407905,2.72902627861466,3.02345969590473,2.7473852307893,2.80906451913842,"444"
"453/311.2228mz/5.22min",2.88050617701231,2.84648838347165,2.87937944589304,2.76507640801261,2.64522331682114,2.87795679371301,"453"
"457/802.5294mz/5.28min",2.54071010211473,2.39192293302284,1.95999096925775,2.65485170878533,2.69861587786686,2.47479446759985,"457"
"462/612.3973mz/5.25min",2.51140712594876,2.17072160440426,2.34525703644648,2.42994063765729,2.30069469799422,2.49262443059506,"462"
"463/612.3616mz/5.25min",2.49316367692049,2.44382331689095,2.50053831290271,2.44074277955444,2.48152649591158,2.5431194719571,"463"
"466/566.3559mz/5.25min",2.49088645510997,2.44456560688967,2.50427798460315,2.4367711648139,2.48713896587272,2.5247189957325,"466"
"467/602.3328mz/5.25min",2.82711450833649,2.52109564987739,2.6360825741227,2.62123955339911,2.36829882706901,2.58054643653503,"467"
"469/309.2071mz/5.26min",2.78274517443179,2.73525368990564,2.81670428089188,2.65880997500025,2.52151567353236,2.73638294874347,"469"
"470/293.1759mz/5.27min",2.66403027963354,2.55410406043035,2.63637940626981,2.16305045955038,2.35959019218116,2.5862410165533,"470"
"471/309.1708mz/5.27min",2.65049818545837,2.60764657283655,2.69172683161937,2.17634516079286,2.51338089966874,2.61381320933044,"471"
"475/596.3666mz/5.28min",2.88885766738715,2.85560450274503,2.90972993164428,2.82674530938714,2.88810183036914,2.95714830342677,"475"
"477/632.3432mz/5.28min",3.0727960084099,2.65970292646128,2.75017525669017,2.93921591729189,2.63335605609575,2.68006936463824,"477"
"478/642.3722mz/5.28min",2.48589621272575,2.44598824735551,2.50394117514328,2.42880894370674,2.48900807680542,2.57204617171852,"478"
"481/541.3608mz/5.29min",3.14313050070601,2.86594369501385,2.98981054079908,2.88815723434638,2.7513545028755,2.81741398810499,"481"
"482/286.2024mz/5.29min",2.62832937099479,2.44611659150625,2.5329897692011,2.48645044042012,2.43210588906343,2.48826064596948,"482"
"483/473.3594mz/5.33min",2.46268059036922,2.3560429625611,2.05519541934447,2.50613666905672,2.4963975491052,2.36581524831487,"483"
"484/521.2767mz/5.3min",2.41666129241778,2.24037716564883,2.28686567102404,2.50008190578068,2.46241571672354,2.51943866702792,"484"
"485/521.2082mz/5.32min",2.48737338440134,2.29192469433506,2.41743171284389,2.37617254155178,2.27465508065988,2.28945474458433,"485"
"490/646.359mz/5.33min",2.90070046169576,2.52727531783964,2.49519762805022,2.84814538195084,2.60732294816505,2.47138809046013,"490"
"495/519.2233mz/5.34min",2.37634296553645,2.39363833513431,2.45383221981678,2.13907580425224,2.12792060721068,2.13323507454218,"495"
"496/566.3556mz/5.35min",2.35018844031633,2.34284182022106,2.37487100465988,2.35424399151189,2.44549003155572,2.42537668287573,"496"
"498/381.2282mz/5.34min",2.75227282049803,2.44864155603396,2.52791136986052,2.64350036309297,2.57580566242016,2.56915276732877,"498"
"499/612.3615mz/5.35min",2.38880689824686,2.36955095466514,2.42918853777658,2.39317027937427,2.49791469783042,2.49032076920187,"499"
