"","FC","log2(FC)","raw.pval","-log10(p)"
"187/349.135mz/6.1min",0.031581,-4.9848,2.4543e-05,4.6101
"396/408.3082mz/7.77min",0.028357,-5.1401,2.4781e-05,4.6059
"88/450.2335mz/4.54min",0.030332,-5.043,2.4872e-05,4.6043
"190/255.5845mz/6.1min",0.030306,-5.0443,2.515e-05,4.5995
"183/119.0856mz/6.1min",0.031224,-5.0012,2.7031e-05,4.5681
"402/250.1777mz/7.78min",0.027997,-5.1586,2.9368e-05,4.5321
"185/165.0911mz/6.1min",0.031091,-5.0074,3.009e-05,4.5216
"64/324.1123mz/3.8min",0.028844,-5.1156,3.0355e-05,4.5178
"87/433.2067mz/4.54min",0.030504,-5.0349,3.117e-05,4.5063
"701/743.6156mz/10.04min",0.03131,-4.9972,3.2878e-05,4.4831
"394/228.1958mz/7.77min",0.027797,-5.1689,3.338e-05,4.4765
"691/226.9514mz/9.94min",0.026967,-5.2126,3.3672e-05,4.4727
"191/219.057mz/6.11min",0.030287,-5.0452,3.5126e-05,4.4544
"73/322.0965mz/3.9min",0.028481,-5.1339,3.9355e-05,4.405
"416/213.9829mz/7.87min",0.027448,-5.1871,3.9537e-05,4.403
"208/445.3131mz/6.25min",0.030262,-5.0463,4.0844e-05,4.3889
"72/300.1147mz/3.9min",0.028229,-5.1467,4.1667e-05,4.3802
"194/719.245mz/6.11min",0.029237,-5.096,4.3802e-05,4.3585
"683/587.4644mz/9.62min",0.026912,-5.2156,5.2379e-05,4.2808
"514/851.7097mz/8.22min",0.027065,-5.2074,5.3483e-05,4.2718
"319/365.266mz/7.51min",0.025987,-5.2661,5.3609e-05,4.2708
"666/823.6788mz/8.98min",0.025345,-5.3022,5.7119e-05,4.2432
"699/771.6468mz/10.03min",0.030248,-5.047,5.8614e-05,4.232
"717/216.9227mz/10.2min",0.026695,-5.2273,6.0658e-05,4.2171
"71/473.1992mz/3.85min",0.028662,-5.1247,6.2312e-05,4.2054
"63/302.1304mz/3.8min",0.026004,-5.2651,6.2694e-05,4.2028
"587/378.3233mz/8.82min",0.030094,-5.0544,7.0379e-05,4.1526
"558/213.9829mz/8.58min",0.028189,-5.1487,7.1896e-05,4.1433
"569/366.3727mz/8.67min",0.030189,-5.0498,8.1499e-05,4.0888
"729/226.9514mz/10.23min",0.028655,-5.1251,0.00013304,3.876
"333/131.5336mz/7.61min",0.020719,-5.5929,0.00019031,3.7205
"491/690.5064mz/8.21min",0.024898,-5.3278,0.00021346,3.6707
"188/697.2629mz/6.1min",0.024459,-5.3535,0.00021809,3.6614
"711/144.9822mz/10.18min",0.020058,-5.6397,0.00024609,3.6089
"428/281.2482mz/7.87min",286.65,8.1631,0.0003708,3.4309
"709/146.9803mz/10.17min",0.023276,-5.425,0.00053203,3.2741
"841/169.9773mz/10.81min",0.018236,-5.7771,0.00082814,3.0819
"736/716.5227mz/10.26min",0.049686,-4.331,0.0010502,2.9787
"518/468.1678mz/8.2min",52.258,5.7076,0.0024537,2.6102
"473/752.5197mz/7.9min",0.013113,-6.2529,0.0032965,2.482
"686/879.7408mz/9.63min",0.051912,-4.2678,0.0077082,2.113
"642/827.7096mz/8.96min",0.050878,-4.2968,0.0079459,2.0999
"536/716.523mz/8.34min",0.085002,-3.5564,0.043476,1.3618
