Filename,2024_NEG_Anid-EV-SA-OA_CTRL_1_Run174.mzML,2024_NEG_Anid-EV-SA-OA_CTRL_2_Run218.mzML,2024_NEG_Anid-EV-SA-OA_CTRL_3_Run245.mzML,2024_NEG_Anid-SA-OA_1_Run171.mzML,2024_NEG_Anid-SA-OA_2_Run192.mzML,2024_NEG_Anid-SA-OA_3_Run236.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
1002/540.2241mz/4.32min,15132.951,419939.44,0.0,0.0,0.0,0.0
1005/399.1658mz/4.32min,0.0,0.0,0.0,375291.6,0.0,0.0
1006/409.1503mz/4.32min,0.0,0.0,0.0,261438.12,13235.208,20468.139
1007/497.193mz/4.33min,409730.22,212419.36,431601.9,600669.4,506298.38,466330.25
1008/411.1664mz/4.33min,0.0,0.0,0.0,2360527.8,385332.28,258581.94
1009/462.2133mz/4.33min,0.0,0.0,0.0,349260.12,21188.88,45526.85
1012/245.0454mz/4.34min,63472.355,141996.53,13078.119,3854.1135,22910.73,44085.17
1014/273.0405mz/4.34min,10135028.0,5217828.5,5192012.5,9753899.0,5266540.5,5666775.5
1015/336.0362mz/4.34min,1147461.4,575120.9,528195.44,892263.4,994496.56,891893.9
1016/276.8505mz/4.34min,1033840.56,1308403.1,1054790.1,1207577.9,1109439.1,1016586.94
1017/278.8485mz/4.34min,2081001.5,2555186.0,2143816.5,2379598.5,2216976.2,2033095.6
1018/547.0884mz/4.34min,2137110.0,477657.97,542526.0,2199011.5,554551.7,646792.3
1019/315.1039mz/4.34min,0.0,0.0,382246.7,0.0,1228927.1,0.0
1020/280.8464mz/4.34min,978087.25,1228907.4,1016415.6,1146270.4,1065563.4,947525.56
1023/206.0822mz/4.36min,4095.9265,0.0,4043397.5,0.0,53080.695,0.0
1024/207.0855mz/4.36min,0.0,0.0,427170.97,0.0,0.0,0.0
1025/525.1534mz/4.29min,0.0,43714.32,643545.44,93455.88,5029.692,10629.447
1027/321.1344mz/4.36min,28050.414,46908.285,99065.805,204672.89,42135.746,44881.67
1028/301.0353mz/4.36min,4304.9893,108431.266,0.0,0.0,0.0,0.0
1029/504.1875mz/4.36min,78768.016,202199.69,69071.195,301324.88,48268.793,62861.613
1030/441.1917mz/4.36min,83926.78,215414.19,85712.38,462338.2,81703.125,70716.62
1032/381.1553mz/4.37min,0.0,0.0,0.0,500394.8,0.0,0.0
1033/454.1507mz/4.37min,397734.2,324204.06,363158.1,0.0,557702.44,474178.2
1034/337.1294mz/4.37min,0.0,0.0,0.0,143700.89,4315.5845,9385.912
1035/267.1237mz/4.37min,0.0,0.0,0.0,109136.75,105253.586,50251.75
1039/282.9837mz/4.39min,364890.9,323739.22,288467.5,288025.6,311498.5,364657.16
1040/498.2135mz/4.4min,114533.06,791196.75,107888.07,0.0,76505.74,86029.195
1041/561.2094mz/4.4min,35839.113,271052.88,29826.0,0.0,8505.557,27602.512
1043/497.1648mz/4.4min,184776.58,217221.55,357131.12,0.0,619616.0,295939.66
1044/496.1614mz/4.4min,673783.5,806132.0,1281949.5,26994.227,2115110.8,1046462.3
1046/515.1198mz/4.42min,391033.47,122274.46,849186.3,32933.145,0.0,42369.17
1048/512.1927mz/4.4min,0.0,217557.75,0.0,0.0,0.0,0.0
1050/566.1877mz/4.4min,17310.158,203603.25,0.0,71239.445,0.0,0.0
1052/497.0371mz/4.4min,613740.25,640455.1,593636.8,650730.4,596267.2,632534.75
1053/397.2228mz/4.4min,10753.888,34950.17,132799.67,771893.2,76911.25,18708.074
1054/401.1821mz/4.4min,0.0,0.0,0.0,1104708.2,0.0,5617.0103
1055/496.1959mz/4.41min,0.0,126745.27,0.0,0.0,0.0,0.0
1056/341.1229mz/4.46min,8922.368,5106.086,19491.5,371174.56,27894.688,28789.742
1057/193.087mz/4.41min,0.0,0.0,0.0,0.0,302955.94,0.0
1058/515.0983mz/4.41min,160801.4,75383.0,14905.639,544434.0,258499.92,242386.45
1059/325.1294mz/4.42min,0.0,0.0,0.0,180797.02,0.0,0.0
1061/399.1658mz/4.42min,0.0,0.0,0.0,891898.2,0.0,0.0
1064/305.0668mz/4.43min,121637.72,60593.44,321448.7,68420.07,92561.55,76519.13
1065/396.0052mz/4.43min,3268544.5,3861446.8,3596013.0,3813325.2,3367368.0,3640404.5
1066/242.1761mz/4.43min,177228.22,352578.0,249529.44,324936.47,338889.3,139992.77
1068/299.0198mz/4.43min,1402716.0,2307269.8,1833827.1,937776.9,1187750.4,937805.56
1069/396.5068mz/4.43min,1092067.5,1306024.2,1299164.9,1653013.0,1141917.8,1347680.5
1071/459.2024mz/4.43min,193397.5,535721.44,137875.33,480745.72,140377.69,128982.96
1073/539.2039mz/4.43min,68862.95,74460.0,103320.75,0.0,157229.31,47665.363
1074/309.1344mz/4.44min,0.0,0.0,0.0,3863702.8,2175779.5,1811362.0
1075/280.8872mz/4.44min,647801.06,781201.75,676007.0,788595.2,697718.3,594646.25
1077/265.1445mz/4.45min,0.0,0.0,0.0,231700.81,110397.26,89849.72
1079/411.166mz/4.46min,0.0,0.0,0.0,495829.8,53059.453,14420.6045
1086/409.1501mz/4.47min,0.0,0.0,0.0,707659.6,0.0,17739.852
1089/496.1614mz/4.47min,139737.47,220329.67,364950.53,26994.227,674300.75,238861.47
1090/493.2708mz/4.49min,1013073.06,761457.44,261434.27,0.0,924036.06,852629.06
1097/221.0455mz/4.48min,1340564.1,762755.6,417365.94,10623.053,450932.94,699085.44
1099/749.3405mz/4.51min,856762.8,263405.34,208801.3,0.0,637751.44,819260.7
1100/205.0504mz/4.5min,2732855.2,1057090.8,557799.0,183337.2,404905.16,526025.94
1101/422.9767mz/4.51min,372718.5,407008.66,428159.56,511148.62,369300.62,374688.28
1102/331.0843mz/4.46min,30600.969,6555.4697,14355.426,5387398.0,2570368.2,1470646.0
1103/686.345mz/4.51min,29503750.0,8948000.0,8566334.0,644610.56,20018376.0,25366606.0
1104/399.166mz/4.51min,0.0,0.0,0.0,199460.14,0.0,0.0
1105/649.217mz/4.51min,0.0,0.0,521467.4,0.0,0.0,0.0
1106/433.2594mz/4.51min,45742.773,133277.0,9245.669,508187.1,18893.744,29819.219
1108/281.1394mz/4.52min,112196.4,277667.8,91011.28,68665.24,94181.836,100186.52
1109/454.1506mz/4.51min,182772.67,100883.48,231565.88,0.0,227508.77,176584.33
1110/263.0924mz/4.52min,205566.72,485014.22,341505.47,16878.168,478488.16,310826.88
1111/304.0827mz/4.52min,0.0,0.0,555312.7,0.0,0.0,0.0
1113/375.1445mz/4.56min,0.0,7002.661,0.0,273130.03,7644.1855,0.0
1114/221.0819mz/4.54min,0.0,0.0,1477221.2,187922.72,239512.48,141414.14
1115/395.1709mz/4.53min,0.0,0.0,0.0,1430834.1,271296.97,491760.03
1116/330.0984mz/4.52min,0.0,0.0,321243.12,0.0,0.0,0.0
1118/482.2185mz/4.58min,23044.05,393252.7,0.0,0.0,22841.875,26568.312
1120/483.0933mz/4.55min,136092.31,45852.812,996622.9,38298.55,40611.45,38833.746
1122/245.0454mz/4.54min,288257.9,238761.78,195070.27,7847.0596,21863.035,28025.643
1125/306.1347mz/4.55min,229389.36,173408.28,253220.75,224539.98,249874.58,197703.23
1126/522.261mz/4.54min,0.0,0.0,602101.4,0.0,0.0,0.0
1127/653.0255mz/4.54min,405080.3,475783.06,469978.12,549593.9,425007.12,473038.0
1129/445.114mz/4.56min,819618.75,3583.5134,1034949.4,141023.14,0.0,76675.85
1131/483.2963mz/4.55min,0.0,0.0,0.0,506637.5,3720020.8,2213212.2
1133/242.1478mz/4.55min,0.0,0.0,0.0,2210526.8,5320610.0,3899901.5
1134/241.1446mz/4.51min,23216.02,31099.863,43202.34,15877902.0,38605420.0,28576000.0
1135/304.1402mz/4.55min,0.0,0.0,0.0,1329840.2,2502772.0,1940260.8
1137/477.1685mz/4.56min,173207.36,727710.56,234353.84,338863.97,39009.816,54493.29
1139/531.0933mz/4.55min,840202.1,426189.12,705095.8,194263.45,821493.0,666985.0
1140/487.1974mz/4.55min,847137.56,2220492.0,662708.06,2428535.0,487733.44,498421.25
1141/341.0486mz/4.56min,286936.22,307482.75,256899.66,309154.03,240512.12,255653.33
1144/243.15mz/4.55min,0.0,0.0,0.0,174119.8,426992.0,322986.1
1145/465.1193mz/4.56min,1223565.9,0.0,2492314.5,0.0,0.0,3948.1729
1146/441.1916mz/4.56min,128009.31,411891.78,87180.45,390704.06,66668.37,69635.38
1147/504.1876mz/4.56min,2287360.2,4472978.5,1325563.1,1988816.2,327690.7,481207.7
1150/248.0564mz/4.56min,0.0,0.0,5481448.5,0.0,0.0,0.0
1151/324.8367mz/4.57min,331216.62,382927.53,329466.1,412152.0,273984.25,282458.22
1152/196.0377mz/4.57min,292625.4,374139.75,410670.03,0.0,185370.7,291500.03
1153/265.1081mz/4.56min,540290.8,678707.94,732377.75,378634.6,481682.38,689299.56
1154/381.1553mz/4.56min,0.0,0.0,0.0,699938.4,115609.97,76245.54
1155/620.2268mz/4.57min,3227109.0,4387047.0,1056031.5,127514.57,2667238.0,2760348.0
1157/326.8347mz/4.57min,315480.62,366755.28,317555.2,406926.03,276387.7,269389.3
1158/559.2905mz/4.57min,0.0,0.0,494568.6,0.0,705305.7,201507.5
1159/507.2599mz/4.57min,0.0,0.0,0.0,13516.486,297008.75,391428.53
1161/549.1983mz/4.57min,0.0,210795.78,0.0,13652.182,0.0,0.0
1162/453.1303mz/4.57min,0.0,0.0,469071.97,0.0,0.0,0.0
1163/580.2663mz/4.58min,4858.2256,0.0,1927929.4,0.0,0.0,0.0
1165/566.1882mz/4.58min,28308.428,579433.6,0.0,51149.293,0.0,0.0
1166/551.2765mz/4.58min,6026711.0,5012273.0,2120936.0,11364.585,4264157.0,5587750.5
1167/315.0148mz/4.58min,87521.17,441042.12,110673.9,0.0,8571.18,14490.832
1168/559.218mz/4.56min,3598.0034,4353.334,0.0,467074.6,1026254.8,753943.94
1169/168.0382mz/4.58min,298140.78,16349.372,231432.38,40369.45,56361.043,48719.906
1170/560.2216mz/4.58min,0.0,0.0,0.0,151155.72,315336.0,244814.48
1172/317.0667mz/4.58min,13493910.0,1774335.9,11227843.0,2669734.5,3159549.2,3087429.0
1173/167.0349mz/4.58min,3645888.5,446261.1,2976267.0,728086.3,767506.4,820578.7
1174/523.2562mz/4.58min,953744.56,1124044.1,759538.06,766164.2,967106.94,827182.2
1175/295.155mz/4.58min,0.0,0.0,0.0,385570.66,201561.86,178930.86
1176/480.2026mz/4.6min,72324.734,128391.22,62099.953,0.0,42936.78,64315.727
1177/468.1663mz/4.6min,428940.1,258948.69,466250.16,0.0,579128.6,550498.0
1179/227.1289mz/4.6min,0.0,0.0,0.0,298639.66,67007.14,5553.8022
1180/237.1132mz/4.6min,344147.25,959694.9,145090.84,151134.72,91878.47,143249.75
1181/205.9417mz/4.6min,326133.6,373510.56,291019.38,401207.4,316601.25,311186.8
1182/609.2456mz/4.61min,376772.3,195548.6,69084.03,0.0,239012.81,210267.6
1183/221.0819mz/4.6min,2292260.2,2911268.8,1754900.4,158459.27,1189096.2,2441835.8
1187/205.0504mz/4.59min,604144.5,345461.66,2102086.2,40473.082,244091.55,128600.04
1188/441.1918mz/4.63min,110626.055,4304267.5,64469.082,383790.75,93464.39,89169.7
1189/355.1759mz/4.62min,0.0,0.0,0.0,361176.4,206568.58,96328.52
1190/244.0979mz/4.63min,11533.303,38089.13,455662.28,0.0,51395.426,4909.74
1191/715.335mz/4.63min,57069.973,0.0,10122195.0,0.0,79166.27,0.0
1192/393.1554mz/4.61min,0.0,7346.37,0.0,6515274.0,582011.7,940256.6
1193/325.1294mz/4.63min,0.0,0.0,0.0,981955.8,219059.53,142403.0
1194/267.1237mz/4.64min,0.0,0.0,0.0,128414.09,52691.64,45536.02
1199/436.14mz/4.64min,118801.16,78377.086,265963.75,0.0,504884.97,299220.12
1202/482.2185mz/4.65min,91205.77,1468039.8,22752.8,0.0,66305.65,26568.312
1206/447.2752mz/4.66min,46266.61,158250.77,16733.477,377480.94,24232.123,22851.176
1207/479.0983mz/4.67min,35859.68,0.0,207420.78,0.0,0.0,0.0
1208/329.0304mz/4.66min,230556.25,13600.345,422622.62,0.0,355893.28,292631.84
1209/389.124mz/4.66min,0.0,0.0,0.0,232646.55,0.0,47828.23
1210/497.0371mz/4.67min,886465.7,735486.44,828030.06,709448.4,772293.1,948240.6
1211/339.1445mz/4.67min,0.0,0.0,0.0,549122.8,56440.824,19923.96
1213/484.2343mz/4.68min,282456.66,383531.3,76958.195,0.0,526338.7,415856.44
1214/496.1975mz/4.68min,44278.535,539627.4,0.0,0.0,0.0,0.0
1215/359.0406mz/4.68min,420204.97,211848.72,144366.27,0.0,270835.75,35043.387
1218/580.2303mz/4.69min,0.0,0.0,203322.84,0.0,0.0,0.0
1219/322.1508mz/4.69min,0.0,0.0,0.0,784425.1,606078.8,404271.28
1220/259.1551mz/4.69min,0.0,0.0,0.0,9907838.0,5852805.5,3877866.5
1221/519.3175mz/4.69min,0.0,0.0,0.0,340633.7,131098.8,48292.223
1222/477.1685mz/4.69min,43698.004,260728.11,87913.54,98657.69,32036.71,55275.734
1225/559.1729mz/4.69min,0.0,0.0,623644.94,0.0,0.0,0.0
1226/441.1918mz/4.69min,1719147.9,5095903.5,1283859.8,3977417.0,1253278.9,1187269.0
1227/504.1875mz/4.69min,580574.6,1637827.0,435750.28,1040013.3,360670.72,376783.66
1228/331.0461mz/4.7min,355178.62,1216502.8,32839.39,0.0,33144.453,0.0
1229/347.1496mz/4.69min,48355.875,29833.436,201088.23,438835.53,23312.527,32522.37
1232/237.0921mz/4.7min,462063.3,956415.9,280053.53,219524.14,259799.11,285395.2
1233/281.0815mz/4.7min,548139.44,1270388.6,343859.88,257895.06,346956.6,379336.5
1234/457.1867mz/4.7min,668878.56,2161130.2,528556.06,2296512.5,609643.0,486984.34
1236/483.2599mz/4.7min,0.0,0.0,0.0,342313.88,277287.72,99576.55
1237/318.0254mz/4.71min,154819.88,0.0,3391105.2,0.0,0.0,0.0
1238/319.029mz/4.71min,8675.261,0.0,500026.3,0.0,0.0,0.0
1239/239.1287mz/4.71min,0.0,0.0,0.0,1841536.8,73983.31,70626.63
1241/223.0976mz/4.72min,0.0,0.0,0.0,13080223.0,14768395.0,7972296.0
1242/224.1009mz/4.72min,0.0,0.0,0.0,1686211.5,1912413.5,1004495.4
1245/265.1081mz/4.72min,9902.9375,16738.201,18206.078,4871130.0,4630308.0,2590834.0
1246/436.1764mz/4.73min,120389.03,90953.76,132228.83,0.0,169765.72,62559.844
1247/409.1501mz/4.73min,0.0,0.0,0.0,488896.75,0.0,0.0
1250/637.0305mz/4.73min,3958664.0,4111871.2,3994221.8,4124242.0,3995939.0,4351554.0
1254/365.1602mz/4.71min,10782.524,81061.02,89030.055,530819.56,101085.836,67699.875
1255/530.1841mz/4.75min,1353984.0,1250920.5,209370.89,18025.145,990801.44,1194027.8
1256/230.9678mz/4.74min,281122.53,309372.3,284527.1,314708.9,300559.75,249840.7
1257/229.9645mz/4.74min,3526248.8,4116881.2,3827888.5,3935087.2,4054715.2,3341159.5
1258/227.9665mz/4.74min,3529103.0,4211727.5,3870598.5,4005817.0,3990559.2,3268515.8
1259/424.14mz/4.75min,1001191.8,601448.7,1527545.5,0.0,2406950.5,1317925.5
1260/228.9698mz/4.75min,283249.66,324817.7,291811.44,303377.3,319439.28,256759.9
1261/427.1422mz/4.72min,0.0,14105.326,605158.94,34496.594,1199263.6,80026.84
1262/213.1132mz/4.75min,0.0,0.0,0.0,2601196.0,503899.44,267454.12
1263/268.9857mz/4.76min,349289.5,272625.66,322235.56,217287.89,303091.53,327109.22
1264/266.9888mz/4.76min,1086289.9,930310.4,970500.94,802687.4,910188.0,985038.44
1266/566.2623mz/4.77min,455516.6,192732.88,180760.14,214698.62,369614.53,377225.8
1268/372.8225mz/4.77min,2446155.8,3085025.5,2521274.2,2924416.5,2356377.0,2163661.2
1269/440.2077mz/4.77min,27339.18,17639.83,0.0,0.0,311577.44,57830.48
1270/530.1831mz/4.76min,633130.2,1258752.4,594349.44,18025.145,648577.44,1200381.6
1272/305.1394mz/4.78min,318869.44,668319.2,549314.7,730884.56,301049.94,239515.22
1273/345.134mz/4.78min,134907.05,386603.72,86342.23,336339.97,52638.746,83209.72
1278/339.1446mz/4.77min,0.0,0.0,0.0,1205557.4,118002.9,34817.727
1279/379.1394mz/4.78min,0.0,4316.2725,0.0,399834.47,8075.4775,4317.951
1282/686.1608mz/4.78min,163910.73,401279.6,175177.0,474118.84,176238.19,123260.16
1283/532.0968mz/4.79min,367037.62,77900.91,311009.66,30262.418,371917.2,374394.25
1284/531.0933mz/4.79min,1298763.1,572989.44,1069487.8,319678.75,1339649.5,1194521.6
1285/763.3337mz/4.79min,67927.64,273949.28,109400.64,366409.2,55421.188,29476.633
1287/399.1658mz/4.79min,0.0,0.0,0.0,1113164.5,0.0,0.0
1288/409.1501mz/4.79min,0.0,0.0,0.0,604765.44,0.0,0.0
1289/339.0177mz/4.79min,233197.42,213046.44,174906.27,131931.5,137654.34,139492.62
1290/468.1662mz/4.79min,380715.06,139453.5,374030.78,0.0,513389.1,467397.0
1291/459.1927mz/4.79min,537583.94,1083448.1,450150.84,1627964.8,427732.1,383720.38
1292/951.3577mz/4.79min,120663.19,451501.2,254743.39,363830.1,150486.66,198231.38
1293/520.1825mz/4.79min,9842571.0,16715820.0,8560572.0,20114910.0,8312212.0,8006838.5
1295/393.1551mz/4.77min,0.0,0.0,0.0,489615.25,4851.9727,3624.6853
1296/547.1821mz/4.79min,244556.0,455169.22,194627.4,635807.94,220340.23,200005.58
1298/915.3812mz/4.79min,365952.1,1674748.1,361014.34,2659848.8,342241.53,281889.94
1299/457.1867mz/4.79min,10896234.0,21893818.0,9071255.0,33006746.0,9132048.0,8176502.5
1300/503.1924mz/4.79min,10923352.0,23816058.0,10194618.0,31932574.0,10410222.0,9062074.0
1301/505.1982mz/4.79min,644862.56,1349187.6,560030.06,1897949.2,593038.06,522524.25
1303/221.0455mz/4.8min,297068.44,710388.9,199152.4,102289.43,222101.4,242280.33
1304/555.1542mz/4.79min,198101.77,407229.1,202281.92,503678.66,183280.53,186943.61
1305/961.3865mz/4.79min,248799.08,1164366.8,264493.47,1681256.5,232948.66,197930.56
1306/493.1635mz/4.79min,1291365.9,3625800.2,2207977.0,3287970.5,1492611.6,2084039.0
1308/317.0303mz/4.8min,28168.094,807117.6,0.0,0.0,0.0,0.0
1309/285.0405mz/4.79min,489894.62,293454.38,827617.94,235149.33,731845.6,493639.38
1310/243.1237mz/4.79min,0.0,0.0,0.0,941742.06,54656.023,13493.162
1311/381.1553mz/4.8min,0.0,0.0,0.0,1518599.8,368302.6,215649.88
1315/580.2303mz/4.81min,0.0,0.0,617261.44,0.0,0.0,0.0
1316/229.087mz/4.81min,298431.7,187436.03,115516.99,197013.14,90031.85,103445.484
1321/465.119mz/4.82min,137535.27,0.0,92416.65,0.0,0.0,0.0
1323/438.1558mz/4.82min,2597434.5,2724980.5,3589771.2,45398.1,7397219.5,3903529.0
1324/442.1631mz/4.82min,0.0,0.0,86802.125,0.0,313381.53,30517.832
1325/150.0019mz/4.82min,0.0,0.0,407978.94,0.0,0.0,0.0
1326/877.3191mz/4.82min,32109.145,24956.682,80317.39,0.0,361454.16,102425.51
1329/477.213mz/4.84min,0.0,24661.727,0.0,203277.38,0.0,0.0
1331/537.2719mz/4.85min,213064.31,222184.23,211485.08,706652.0,156633.67,173686.97
1332/554.2244mz/4.85min,102839.18,227264.53,55825.465,177592.88,92668.86,75126.24
1333/347.1497mz/4.85min,28081.334,94456.63,40007.44,208699.38,28595.713,46222.387
1334/273.0768mz/4.86min,990999.0,300086.97,545279.0,14627.736,232622.2,259068.1
1335/551.2399mz/4.86min,2174477.5,2479688.8,881856.8,3982.8696,1693078.0,1998977.9
1336/491.2286mz/4.86min,321181.1,712650.25,247609.97,630866.25,290824.5,234143.12
1338/439.1762mz/4.87min,49001.535,155554.7,9932.465,206182.39,29721.979,30766.621
1339/438.1934mz/4.84min,27528.719,380380.9,4828.036,0.0,37239.633,3751.2725
1342/305.1395mz/4.87min,382226.84,700286.75,499300.7,938933.56,348771.75,330443.94
1343/263.0758mz/4.86min,0.0,3937.25,3396.566,286563.97,14482.961,9161.473
1344/307.0646mz/4.86min,0.0,0.0,0.0,1664506.2,157055.97,110425.4
1348/345.134mz/4.86min,39856.703,229019.75,159125.12,412314.94,31040.594,44344.18
1351/213.1496mz/4.89min,0.0,0.0,0.0,2806939.5,64812.55,352273.0
1352/297.0471mz/4.89min,186364.02,260523.17,126451.28,280948.78,161642.19,131219.05
1353/377.1603mz/4.91min,0.0,3849.7876,0.0,2993193.2,313250.88,219085.77
1354/259.0612mz/4.89min,716432.1,11792.414,282595.38,21456.527,1128667.1,795085.7
1355/670.3316mz/4.9min,0.0,0.0,0.0,404227.28,0.0,24576.74
1356/687.0366mz/4.9min,258451.5,0.0,58828.66,0.0,309504.5,289620.22
1357/669.3282mz/4.9min,0.0,0.0,0.0,1054008.5,0.0,71988.51
1358/531.1869mz/4.91min,214638.0,439176.94,334375.22,448760.47,258088.7,292442.94
1360/475.1972mz/4.9min,0.0,0.0,0.0,4299.951,238192.88,102937.78
1361/715.24mz/4.9min,879428.44,92077.34,309795.28,127690.19,1018881.75,730250.25
1364/215.1289mz/4.9min,0.0,0.0,0.0,5225761.5,3530990.8,2094012.0
1366/428.9624mz/4.9min,496166.34,256882.62,420791.94,505001.5,339000.47,484347.2
1367/520.1725mz/4.9min,1580985.5,2256690.0,1377533.2,2063757.4,1249713.8,1246331.0
1368/426.9677mz/4.9min,12881118.0,8803936.0,11572419.0,13940805.0,9248737.0,12332523.0
1370/216.1322mz/4.9min,0.0,0.0,0.0,583160.44,418943.66,251306.27
1371/502.18mz/4.91min,16287597.0,27203328.0,13516974.0,27702154.0,12814516.0,12315040.0
1372/518.1669mz/4.91min,29017550.0,41211028.0,25341952.0,37782212.0,23260428.0,22835430.0
1374/671.3077mz/4.91min,0.0,0.0,0.0,4778530.0,2295654.0,1429305.2
1375/519.1702mz/4.91min,7780246.0,11580204.0,6845806.5,10525187.0,6566523.0,6199226.5
1377/455.171mz/4.91min,957291.4,1828374.4,736900.2,1806345.8,690170.56,640829.94
1378/493.1443mz/4.91min,824879.94,1802501.1,1503760.1,1186391.8,880865.3,1382265.5
1379/545.1666mz/4.91min,1114730.5,1865539.5,898584.44,1861504.4,913148.6,814529.94
1381/546.1693mz/4.91min,232060.58,574749.56,289602.78,552123.75,120165.31,279847.84
1383/911.3497mz/4.91min,627293.44,1761043.6,445058.03,1645816.6,415884.22,361311.47
1384/957.3554mz/4.91min,7830165.5,24466014.0,6641530.0,18774930.0,5865230.0,5402866.5
1385/491.1479mz/4.91min,2800643.5,6070601.0,5042365.5,4034817.2,3098730.2,4776631.0
1386/501.1767mz/4.91min,57058396.0,94958500.0,46684496.0,95735864.0,45650828.0,43147090.0
1387/883.1466mz/4.91min,7785898.5,6958665.0,4271330.0,8156275.5,5043167.0,6773333.0
1388/885.1497mz/4.91min,880250.44,767264.5,505190.84,941947.56,586062.2,772233.7
1389/504.1849mz/4.91min,514859.78,858357.5,478842.25,838451.06,442248.25,334523.75
1390/503.1824mz/4.91min,3213964.8,5235094.0,2596284.2,4976561.5,2569083.8,2459324.5
1391/553.1386mz/4.91min,759465.8,1028150.4,682587.8,1107940.2,661673.44,675079.4
1392/947.3265mz/4.91min,881366.8,2289013.8,1870056.6,1331253.0,1143529.8,1635640.6
1393/492.1512mz/4.91min,746376.3,1484145.8,1420363.4,538174.75,828629.8,1291484.0
1394/494.148mz/4.91min,168257.22,132539.53,414615.72,132680.95,196476.31,224380.67
1395/530.1817mz/4.91min,191063.83,124919.875,273993.97,0.0,264750.1,234284.47
1398/635.2347mz/4.91min,417606.72,685234.0,533019.44,558180.1,352477.1,341220.56
1399/974.3455mz/4.91min,580441.75,1172968.2,706838.5,674772.0,670418.0,642327.3
1400/221.0455mz/4.91min,111655.055,332502.66,181881.47,12800.8955,79956.016,23016.586
1401/301.0353mz/4.92min,18525.988,409248.8,14230.837,0.0,3892.166,0.0
1403/481.042mz/4.92min,1691637.2,1533247.0,1684611.4,1337446.1,1729931.2,1894139.9
1404/480.2033mz/4.93min,0.0,185708.4,0.0,0.0,0.0,0.0
1407/283.0248mz/4.93min,630147.7,257482.03,1036739.6,117984.516,25302.178,97674.53
1408/531.0933mz/4.93min,323336.16,151929.56,93859.52,0.0,123775.95,162713.39
1412/211.1339mz/4.88min,0.0,0.0,0.0,1109241.1,21396.484,12342.092
1413/433.2594mz/4.95min,2564488.0,4480389.0,1168359.0,13914734.0,1403362.9,1412754.5
1414/721.3234mz/4.95min,55134.08,250119.28,81677.72,320423.3,42159.47,18425.402
1415/861.2351mz/4.94min,19611.445,62438.625,0.0,620423.0,5466.463,34806.41
1416/467.1459mz/4.95min,0.0,0.0,1481565.2,0.0,0.0,0.0
1417/435.2658mz/4.95min,97396.86,199563.61,43843.367,590382.1,58095.766,55079.926
1419/265.1445mz/4.96min,418818.22,643670.06,659127.44,1141132.6,355831.8,217955.84
1421/283.0611mz/4.96min,367650.16,0.0,64632.887,0.0,0.0,0.0
1425/482.2181mz/4.98min,9853.756,476247.44,0.0,0.0,0.0,0.0
1428/457.1868mz/4.97min,212868.2,366624.53,94445.53,121024.31,145732.92,107759.87
1429/387.2748mz/4.98min,305050.1,314602.2,250128.67,240175.28,178702.28,191923.2
1430/307.1187mz/4.97min,0.0,0.0,0.0,372660.75,17699.271,11370.89
1431/436.2128mz/4.99min,0.0,0.0,0.0,0.0,351422.78,4053.963
1432/441.1917mz/4.99min,193258.95,439994.03,175191.77,708572.5,204438.47,153709.89
1435/487.1976mz/4.99min,108514.41,362354.4,114435.65,530603.5,106289.56,72702.75
1436/297.0472mz/4.98min,190949.11,379873.5,241202.5,599058.75,146417.06,62814.547
1437/550.2673mz/4.99min,424018.7,372795.22,232323.34,282284.44,305946.0,323719.2
1439/353.1967mz/4.99min,69077.05,62223.188,56805.582,322684.47,61807.656,50705.055
1440/305.1395mz/4.98min,74345.93,957233.6,26335.12,788167.2,53881.75,54412.867
1443/229.1446mz/5.0min,0.0,0.0,0.0,752426.94,4226.3013,0.0
1445/567.2351mz/5.02min,91601.21,56117.5,691536.44,0.0,390959.3,260155.02
1446/552.2241mz/5.02min,221771.23,406124.62,155576.03,0.0,455542.7,244614.73
1447/447.1342mz/5.0min,208708.12,309599.75,178672.06,396566.78,209445.0,168866.31
1448/377.1603mz/5.06min,52170.926,106035.734,12973.115,1395442.9,22663.803,31517.938
1449/452.1714mz/5.03min,160765.06,194503.72,236534.73,60250.375,423627.66,292095.5
1454/391.1396mz/5.03min,0.0,0.0,0.0,2358784.8,250566.38,142003.42
1455/311.2228mz/5.04min,57990.24,227583.16,31152.242,20635.61,40421.875,29798.008
1456/363.0831mz/5.05min,288243.0,83438.625,232625.33,38191.703,40814.355,82970.695
1458/438.1557mz/5.04min,821230.75,723264.06,1531136.8,18972.28,3249511.8,1429332.2
1460/267.1238mz/5.04min,0.0,0.0,0.0,13140454.0,864018.06,1092988.5
1461/439.1591mz/5.04min,204820.23,198594.08,400422.84,0.0,836096.6,368752.22
1462/442.163mz/5.04min,0.0,0.0,31537.164,0.0,114677.72,0.0
1463/330.1195mz/5.04min,0.0,0.0,0.0,520746.78,20961.523,58826.496
1464/723.3024mz/5.05min,0.0,0.0,0.0,274844.66,0.0,0.0
1465/265.108mz/5.05min,0.0,0.0,0.0,472378.1,25818.602,30961.86
1466/473.2181mz/5.05min,206756.83,435648.84,108364.93,425778.62,125584.13,119409.414
1467/519.2235mz/5.05min,245644.52,545345.56,145506.97,558667.56,166050.84,137600.12
