Filename,2024_POS_CC_1_Run20.mzML,2024_POS_CC_2_Run47.mzML,2024_POS_CC_3_Run61.mzML,2024_POS_CC-VPA_1_Run26.mzML,2024_POS_CC-VPA_2_Run35.mzML,2024_POS_CC-VPA_3_Run76.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
476/692.5231mz/7.43min,0.0,3052577.8,4534463.5,1052609.4,1108596.0,4568.72
477/397.3099mz/7.48min,149476.98,44601.594,302776.25,78878.77,139488.33,193362.83
483/716.4617mz/7.47min,0.0,1012026.2,0.0,242407.72,397516.66,0.0
484/678.5064mz/7.43min,0.0,237265340.0,78234.336,67683550.0,72590850.0,67005.34
485/680.5125mz/7.41min,0.0,22162624.0,0.0,6420459.5,6905796.5,0.0
486/681.5151mz/7.41min,0.0,3658298.2,0.0,1086935.2,651672.1,0.0
487/782.5673mz/7.47min,0.0,127683.09,0.0,0.0,59051.895,205547.98
488/700.4883mz/7.47min,0.0,6317392.5,4149.034,3135767.0,4462562.0,0.0
491/714.5026mz/7.47min,0.0,119885.875,142646.42,123408.22,129295.33,0.0
492/768.5506mz/7.5min,0.0,0.0,84044.4,36793.72,28374.127,124301.695
493/760.5838mz/7.48min,0.0,6820307.0,67244.8,0.0,1508732.0,2560895.0
496/726.5035mz/7.48min,0.0,123452.81,0.0,3997152.2,2220676.5,0.0
497/808.5827mz/7.48min,0.0,223600.94,0.0,0.0,113286.875,225075.56
498/728.5091mz/7.5min,0.0,4665.068,0.0,461661.22,235183.83,0.0
500/742.4798mz/7.54min,0.0,3552.059,0.0,275575.72,134449.03,0.0
501/732.5534mz/7.49min,0.0,0.0,1112348.0,842945.7,208193.19,910503.7
502/786.6006mz/7.47min,0.0,3575172.8,39037.758,0.0,2198636.5,3729811.0
504/728.5174mz/7.47min,0.0,0.0,1540399.2,0.0,9118.527,61393.926
506/331.2638mz/7.51min,276439.2,4607.492,52967.832,33681.92,46417.36,177134.53
507/706.5355mz/7.46min,0.0,0.0,25654712.0,0.0,41240.023,309126.3
509/743.4806mz/7.49min,0.0,0.0,0.0,108241.42,47348.96,0.0
510/524.3946mz/7.5min,82392.03,263985.4,824331.0,18886.93,183579.14,210987.69
511/387.3298mz/7.52min,997254.4,380591.6,777847.56,266471.97,535601.2,940621.25
512/282.2791mz/7.52min,1936338.8,1989211.8,2290065.5,1928234.5,2049339.2,2249557.5
513/386.3263mz/7.52min,4164666.2,1643352.6,3279685.0,1175998.1,2275124.8,3926659.8
516/408.3082mz/7.53min,1356490.4,313104.75,826013.06,130896.47,360933.97,1246610.2
518/397.3099mz/7.54min,311417.0,96494.04,483759.84,149756.31,269101.5,367762.56
520/691.5303mz/7.56min,408654.9,48700.71,278005.03,0.0,33460.344,355253.5
525/497.36mz/7.56min,411505.0,61380.406,227513.2,24148.828,171803.16,475681.75
527/479.3495mz/7.57min,164130.12,57539.51,88838.516,32778.49,224747.75,377220.78
528/669.3285mz/7.57min,106467.58,0.0,197825.12,115869.29,16009.264,84251.08
529/455.3521mz/7.59min,354719.75,81696.734,519052.1,33289.45,149645.02,275716.9
533/464.3596mz/7.62min,169385.81,17348.701,118472.266,30336.332,63330.758,187595.64
535/311.258mz/7.59min,1280813.8,1088206.2,2570127.2,967595.44,1233875.1,1761429.9
536/279.2318mz/7.6min,104329.93,84364.93,232593.02,65632.26,104598.56,154591.44
537/462.3551mz/7.6min,4464424.5,1231984.8,3284688.0,822098.06,1955771.4,5239181.5
538/312.2613mz/7.59min,246464.55,206950.64,509221.3,178610.11,245270.38,354447.12
539/333.24mz/7.59min,203601.39,167819.62,343585.44,109745.09,172473.67,288317.44
540/508.3997mz/7.6min,231617.55,136717.84,219693.06,130323.19,257905.86,338782.3
541/376.3186mz/7.6min,420608.1,139788.05,422823.75,73416.58,122893.42,466424.66
542/440.3734mz/7.6min,5187358.5,2368003.8,4699214.5,2308213.2,4497334.5,6443792.5
543/422.363mz/7.6min,623162.25,277439.25,562340.06,265541.16,538672.94,777069.8
545/265.2526mz/7.64min,157325.1,98056.33,139418.03,130007.09,130950.266,221066.03
546/357.2998mz/7.6min,1010971.06,598495.56,909195.06,612862.3,932562.9,1034453.9
547/339.2892mz/7.61min,405750.5,178300.7,356638.62,233654.72,353346.97,406376.12
549/354.3365mz/7.6min,714735.6,470990.53,911739.0,333108.84,449929.75,851578.4
550/441.3766mz/7.6min,1568938.6,714873.0,1431813.4,611391.44,1363999.6,1932325.5
551/421.3464mz/7.63min,315948.12,79389.73,1046938.8,94043.74,925397.56,485853.84
552/336.326mz/7.62min,221122.31,154349.2,286090.5,101930.97,157012.28,264740.6
554/331.2633mz/7.64min,245693.8,20257.5,169734.66,53963.54,210181.66,240613.64
558/357.2787mz/7.65min,1032303.94,724204.25,1662623.6,849372.0,1688025.4,1570993.8
562/439.3569mz/7.65min,395501.66,545851.0,1135547.6,650529.56,862589.4,717470.9
564/497.3603mz/7.68min,135351.66,36596.914,144145.9,51776.164,120977.445,311194.62
565/379.2817mz/7.68min,472827.22,52729.035,192671.88,58244.754,112527.484,403227.8
566/479.3494mz/7.68min,746683.25,102521.375,593283.5,175462.14,467235.4,944365.0
567/768.5557mz/7.66min,0.0,44583.035,174219.11,173644.83,17090.277,63811.62
569/744.5559mz/7.68min,0.0,23680.91,490591.0,512623.03,128639.83,2707321.5
571/742.478mz/7.68min,0.0,243172.17,0.0,1047353.3,902090.56,0.0
574/495.3443mz/7.68min,540115.3,163937.08,1467241.2,144418.0,397204.47,542728.06
575/743.5607mz/7.68min,687385.25,135159.5,465768.4,99855.77,120289.44,557834.8
576/357.2997mz/7.68min,1156175.1,687453.44,1011366.5,896235.94,1065044.0,1208242.0
577/339.2892mz/7.68min,485049.84,254325.5,403657.6,348996.72,412657.38,490539.2
580/700.4884mz/7.66min,0.0,1139032.2,0.0,1298187.4,1336686.0,0.0
582/726.5038mz/7.68min,0.0,3090965.0,0.0,12245832.0,9382730.0,0.0
584/746.5687mz/7.67min,0.0,291716.88,1280130.6,217423.73,633846.3,1176300.8
587/265.2526mz/7.68min,261957.95,156542.48,215768.48,188955.61,215985.47,283269.62
590/581.3119mz/7.7min,366071.62,170827.67,340176.16,269547.28,433814.03,446697.1
591/506.3836mz/7.71min,716558.5,436149.9,2230764.2,565644.7,1900866.5,1505972.8
592/659.2868mz/7.7min,790604.9,360207.25,1075629.8,408722.34,315009.12,285219.22
595/637.3049mz/7.71min,897364.7,496261.8,1159171.6,593482.75,416675.28,277787.3
596/477.3343mz/7.74min,122410.53,5877.547,57400.12,23068.404,80265.89,76162.87
597/654.3317mz/7.71min,3312514.8,1873238.6,4090298.8,2150416.2,1511026.4,1234909.1
602/437.3412mz/7.72min,151145.2,100028.9,343678.66,126951.625,274906.66,225833.81
608/522.3782mz/7.76min,0.0,76722.75,969627.4,3826.349,114292.72,13536.743
609/328.3209mz/7.74min,221520.3,87575.086,164891.4,89358.375,103002.59,224423.88
610/430.3313mz/7.79min,305707.16,88751.43,209019.17,152962.12,286051.66,374756.47
611/490.3887mz/7.76min,470720.8,97158.18,724583.25,83274.03,575529.56,294761.78
612/408.309mz/7.74min,58458.47,172722.94,1128635.8,4477.946,38972.348,70502.92
613/468.4044mz/7.75min,133364.45,50176.215,142252.48,66954.984,110820.805,188802.75
615/628.4992mz/7.75min,333872.72,71465.04,104253.09,488941.8,120369.22,129371.805
617/228.1958mz/7.79min,140588.52,318605.72,1342528.2,137387.78,104321.516,76696.78
618/173.1325mz/7.83min,7446.9014,76368.09,351525.8,7913.706,30895.572,62343.39
620/208.1696mz/7.8min,0.0,58833.02,293701.25,0.0,9490.928,35365.5
624/226.1801mz/7.77min,65421.61,406357.06,1784599.4,16890.547,120971.79,85007.7
627/584.4731mz/7.76min,547539.3,124821.98,159594.02,834132.94,207737.39,185778.19
628/191.1431mz/7.83min,3549.2642,65699.734,321619.88,4502.949,16369.419,53428.42
629/229.1993mz/7.83min,7503.9097,56149.043,177371.3,3973.8325,44276.312,67720.98
630/771.6454mz/7.84min,0.0,21283.238,427802.06,0.0,3639.6113,26104.38
631/540.4466mz/7.77min,854104.5,200294.1,264942.5,1304759.5,328562.53,295746.88
633/522.415mz/7.77min,464403.75,203620.12,501823.03,144025.05,158620.53,790094.75
634/496.4204mz/7.78min,1089871.4,284365.9,365973.25,1593063.6,479693.6,380607.94
636/413.3048mz/7.78min,607426.56,145554.78,510506.16,274615.9,569103.0,741741.3
637/452.3943mz/7.78min,1250759.1,326636.16,462404.06,1603478.9,566510.1,456503.66
638/347.3154mz/7.78min,386420.4,88954.31,146343.52,356431.1,150382.95,127681.75
639/364.342mz/7.78min,946921.4,231243.25,339089.28,886660.4,384089.84,321728.3
640/408.3681mz/7.78min,1300045.6,345319.7,487522.34,1455020.1,588074.25,479784.16
641/391.3416mz/7.78min,268995.4,73833.375,113458.22,300618.47,127396.336,100636.07
642/356.3158mz/7.79min,1345794.0,339723.6,954438.8,347381.5,1031210.25,1606752.0
643/472.3784mz/7.82min,418566.72,91551.64,634548.75,188445.14,700679.25,630521.1
644/492.4046mz/7.81min,562017.94,347574.94,1862355.4,266766.25,617482.5,708316.0
645/397.3099mz/7.81min,1352729.9,362768.6,1146602.5,459787.16,737417.4,1588458.2
646/476.4097mz/7.82min,551214.6,191101.03,450669.44,356188.7,575463.6,789585.1
648/743.48mz/7.83min,0.0,301799.12,0.0,272867.1,17864.62,0.0
650/430.3313mz/7.83min,331523.5,131761.84,284935.0,227234.3,343920.0,406779.9
654/744.5529mz/7.82min,0.0,9061.182,304073.97,218451.62,26567.7,482477.9
656/250.1777mz/7.84min,22865.357,44358.008,290471.88,0.0,10616.856,66604.21
657/718.5371mz/7.84min,0.0,59535.547,29805176.0,1348293.1,1075219.1,587423.2
658/754.5346mz/7.84min,0.0,0.0,2360708.0,209190.61,151370.44,386313.62
659/478.3864mz/7.84min,276671.66,29803.652,119186.414,21972.412,70263.99,272608.28
662/198.1852mz/7.82min,3578.269,87635.164,285348.8,5283.9424,30256.92,57863.043
664/209.1536mz/7.82min,28037.766,172819.23,702720.4,32808.605,82473.61,105413.555
665/409.3117mz/7.84min,49835.215,128534.63,768507.56,13373.452,51659.445,174781.67
667/488.3736mz/7.85min,163525.25,159027.5,2789295.2,89872.32,189625.83,120170.13
668/728.5173mz/7.89min,0.0,0.0,3217982.5,0.0,41359.223,83846.555
669/740.5195mz/7.86min,0.0,137924.28,2090882.2,183948.28,117513.66,23049.857
671/793.6273mz/7.84min,0.0,31126.068,303347.2,0.0,0.0,3482.8843
672/408.3083mz/7.84min,235525.6,558628.6,3194186.8,63954.004,273856.12,733139.8
673/706.5376mz/7.84min,0.0,0.0,6480662.0,0.0,0.0,1220455.5
674/228.1958mz/7.84min,174679.8,867165.06,2489330.5,162826.1,412863.12,583117.0
676/226.1801mz/7.84min,66350.61,415213.1,1209765.6,63003.176,190953.89,272799.62
677/244.1907mz/7.84min,81179.88,485668.1,1479212.8,89106.92,232999.88,332291.8
678/720.5163mz/7.84min,1739515.4,954764.7,2181628.2,1682724.5,2842086.2,2607537.8
680/768.5502mz/7.86min,0.0,3717.0068,630776.56,247878.61,66107.17,801459.6
681/331.2631mz/7.84min,394843.62,115897.48,223915.17,141064.3,250910.1,440764.2
682/778.3228mz/7.84min,659018.06,175049.66,238000.84,320701.38,431854.56,680368.3
683/497.3598mz/7.86min,458188.03,51908.59,1077213.4,62478.18,350804.0,543936.5
684/786.6001mz/7.84min,0.0,2654328.5,159497.86,0.0,8968940.0,6019755.0
685/788.614mz/7.84min,0.0,1111176.8,2079186.8,0.0,3833624.8,1366934.9
686/732.5532mz/7.84min,0.0,0.0,8542608.0,5774670.5,2271115.5,1960381.1
687/704.5217mz/7.86min,0.0,111608984.0,193741.88,238270320.0,175533020.0,41446.46
688/707.5319mz/7.84min,0.0,2005957.8,0.0,4837373.5,3413827.8,0.0
689/495.3441mz/7.87min,266056.6,71102.75,538022.6,31603.715,252590.34,502005.25
690/746.5688mz/7.86min,0.0,187672.11,807740.7,533028.75,432133.34,4122067.8
691/678.5061mz/7.84min,0.0,19260688.0,1111630.8,15022548.0,13685081.0,294183.03
693/182.985mz/7.86min,467128.47,230887.2,254996.28,166289.7,30033.803,393766.44
694/760.5832mz/7.82min,0.0,2027119.0,93639.85,15994.534,6189332.0,3429368.5
695/580.3969mz/7.84min,5337797.0,1483205.1,3664876.0,1616559.2,2588244.8,4469961.5
697/782.5666mz/7.84min,0.0,544906.94,38758.14,0.0,399321.06,788828.4
698/700.4882mz/7.86min,0.0,5979472.5,260791.16,4638811.5,6650790.5,61938.4
699/602.379mz/7.84min,650810.9,139824.38,476461.6,134988.72,240715.22,595846.1
700/729.5167mz/7.83min,0.0,344819.03,3490.4023,366041.7,401336.1,7470.748
702/726.5029mz/7.86min,0.0,25419424.0,16111.809,19884078.0,22336826.0,30213.55
705/808.5821mz/7.87min,0.0,795787.9,42363.06,0.0,564610.25,1078015.1
706/810.5961mz/7.85min,0.0,241834.61,334397.88,0.0,302870.56,528288.94
708/742.4774mz/7.88min,0.0,1108891.4,0.0,668935.4,180839.75,0.0
709/716.4613mz/7.85min,0.0,272167.28,0.0,215907.03,275505.38,0.0
710/692.5216mz/7.84min,0.0,178322.97,430418.03,301030.28,109590.875,74697.48
712/702.4968mz/7.86min,0.0,554755.56,4962.204,437793.94,626153.1,3296.8257
714/686.4723mz/7.85min,0.0,265881.94,0.0,1260120.4,1072430.4,0.0
716/477.3548mz/7.85min,230468.81,52441.047,197454.81,51377.29,87503.85,245853.81
719/606.5087mz/7.87min,158455.52,131824.62,107450.984,53846.043,84010.74,158909.81
721/743.5026mz/7.84min,352721.22,98577.21,656093.2,199629.4,450697.1,679104.75
722/441.3729mz/7.85min,682252.8,231986.4,710376.06,376434.1,878281.7,1156981.9
725/481.3652mz/7.85min,1082905.1,205156.73,727398.2,207993.12,612345.94,1303199.0
728/479.3494mz/7.86min,280268.3,57832.676,243418.84,81447.984,189087.27,328583.1
730/477.3338mz/7.9min,267676.12,147725.1,640505.75,180800.42,562608.2,605879.7
732/646.5014mz/7.86min,395471.22,66849.914,309652.84,73195.39,138577.2,425053.4
733/597.2701mz/7.9min,361206.72,79691.695,153021.39,108766.625,81632.96,279639.4
734/493.3284mz/7.86min,126936.625,81883.13,932099.4,15577.076,90795.05,110522.83
736/502.3866mz/7.87min,939941.0,111570.39,546433.4,143919.75,312231.75,967794.7
738/480.4045mz/7.87min,665335.1,192545.53,459720.4,287957.8,462763.28,706710.2
739/406.3289mz/7.86min,367358.88,79709.7,238369.4,88194.67,57921.28,307840.6
740/421.3464mz/7.87min,207201.55,19657.941,318949.12,37045.883,239329.8,200672.03
741/508.3989mz/7.91min,153368.69,368329.66,1532302.9,184858.78,406537.28,172496.42
744/595.3275mz/7.88min,339282.44,188132.67,298220.75,247550.42,303482.25,289300.6
745/706.5285mz/7.88min,0.0,4446689.5,0.0,26056048.0,18823918.0,0.0
746/554.1756mz/7.88min,447292.75,281623.4,355509.66,293069.56,400950.88,451001.28
747/338.3416mz/7.88min,211391.6,91675.734,177680.81,96971.586,81391.07,182448.53
748/384.347mz/7.88min,459671.3,205370.1,346804.84,245986.69,231346.47,429613.56
750/664.4896mz/7.92min,0.0,25081768.0,4307.45,40423300.0,14852428.0,5720.3213
752/430.3313mz/7.86min,340615.84,126735.445,264409.97,219113.92,265676.34,384080.5
754/490.3886mz/7.91min,1374111.2,558797.9,1659601.4,599238.9,1071148.2,1419120.4
755/437.3412mz/7.92min,1729054.0,1107578.8,3145520.2,1476239.9,3133848.0,2517903.8
757/284.2947mz/7.92min,551137.5,326421.53,508888.25,375410.94,434320.84,642396.06
760/495.3442mz/7.93min,1342901.9,95132.984,519164.22,123391.65,440285.6,680980.5
763/507.4234mz/7.93min,480987.0,155626.05,291924.28,186251.4,280625.8,456975.2
764/513.3548mz/7.94min,59811.797,48329.67,495312.84,16267.922,42111.86,80527.69
767/742.4988mz/7.84min,848546.0,235201.56,1550279.8,330907.1,1028853.0,1618450.2
768/481.3654mz/7.93min,538566.5,63267.254,369605.3,165176.05,368164.8,679281.7
769/528.402mz/7.93min,2502469.8,499067.88,1400371.1,637268.7,878992.4,2807575.0
770/506.4199mz/7.93min,1377979.4,449458.3,843389.6,582699.5,813667.4,1396738.9
771/457.3679mz/7.95min,442087.97,168335.52,358035.1,126748.016,405620.38,466274.16
772/477.3338mz/7.94min,478339.47,242392.56,687507.25,333329.5,771457.7,741611.0
775/744.5525mz/7.92min,0.0,9061.182,915816.7,228594.19,110445.875,270862.72
776/754.5342mz/7.92min,0.0,4424.0063,3704059.0,310216.16,96658.85,433897.88
777/808.5817mz/7.93min,0.0,1396129.6,90750.49,0.0,836468.6,1371438.2
778/597.2702mz/7.94min,700948.44,83797.33,160265.52,126838.88,272508.25,748406.94
779/512.4306mz/7.94min,304729.0,91869.09,195342.88,150351.27,253879.3,343573.06
780/740.675mz/7.96min,0.0,11291.439,0.0,0.0,44380.438,359099.5
781/747.5717mz/7.92min,0.0,115239.08,252133.78,58165.016,186011.75,565739.5
782/716.4619mz/7.94min,0.0,316458.47,0.0,255565.31,253531.84,0.0
783/700.4882mz/7.94min,0.0,8055364.0,356804.2,6435235.0,7023144.5,61938.4
784/768.5501mz/7.94min,0.0,5988.0186,873976.25,505377.16,66107.17,1246363.0
787/440.375mz/7.94min,222503.28,44356.754,136598.75,86899.99,138523.2,224081.92
788/726.5034mz/7.94min,0.0,27125224.0,161182.53,25281802.0,22750484.0,58700.53
790/636.4588mz/7.94min,0.0,606383.56,124254.0,1180763.6,989906.5,67322.766
791/810.5962mz/7.94min,0.0,453603.7,576040.8,0.0,425401.3,612230.06
792/743.4803mz/7.94min,0.0,506456.28,0.0,465737.5,467083.16,0.0
793/534.4127mz/7.94min,790511.44,172398.33,530810.06,258544.19,402091.72,943177.4
794/718.5376mz/7.94min,0.0,331073.5,15458327.0,7390466.0,2316118.5,494628.8
797/746.5684mz/7.92min,0.0,369942.44,496815.1,183925.14,390549.47,1317185.4
799/497.36mz/7.94min,405860.97,101290.21,1178030.1,162864.0,417155.25,476668.53
800/602.5504mz/7.94min,158563.64,39740.0,99738.82,39397.184,62663.605,159525.58
801/182.985mz/7.9min,391079.72,100464.3,190389.88,118291.914,42370.53,410644.8
802/720.5147mz/7.89min,844019.3,130656.96,373224.28,591792.2,929131.7,312133.38
803/678.5053mz/7.92min,0.0,14137528.0,298416.12,11087920.0,11137542.0,112749.92
805/588.4985mz/7.94min,308627.12,100787.21,224850.08,148527.06,203477.12,296262.78
806/606.5088mz/7.94min,841903.94,281332.0,607981.2,412660.5,566120.94,830157.2
807/786.5999mz/7.94min,0.0,16504796.0,128638.29,0.0,1739311.0,3246555.8
808/760.5828mz/7.95min,0.0,4575959.0,175202.42,3700.364,1287458.6,1813379.0
809/706.5375mz/7.94min,0.0,0.0,5298483.5,0.0,0.0,427004.22
810/782.5663mz/7.94min,0.0,912520.4,93491.69,0.0,593301.75,929763.56
811/788.614mz/7.94min,0.0,4893999.5,961116.25,0.0,919423.5,1477746.0
812/702.4954mz/7.94min,0.0,725372.9,4962.204,598212.9,689299.94,0.0
814/624.5192mz/7.94min,2517982.5,1008180.44,1220840.9,829027.56,1199516.0,2234061.2
815/646.5013mz/7.94min,6357823.5,1671215.4,4575237.0,2003204.4,2899942.8,6441505.0
816/732.5534mz/7.94min,0.0,3123.519,5447257.5,733029.1,423597.44,1279753.0
817/742.4787mz/7.94min,0.0,1246991.6,0.0,1182158.6,1167068.9,0.0
819/692.5199mz/7.94min,0.0,235090.38,284295.44,35690.03,79217.97,30302.938
820/728.5171mz/7.92min,0.0,0.0,4079377.0,0.0,41359.223,252581.77
821/740.5191mz/7.94min,0.0,138319.81,1237885.8,257688.52,18494.928,33332.89
822/719.5414mz/7.95min,0.0,66291.2,4641472.0,1628972.5,425220.6,305629.56
824/704.5218mz/7.94min,0.0,47425824.0,203718.78,49285570.0,37721876.0,97708.54
825/729.5155mz/7.94min,0.0,468951.62,0.0,457832.78,422696.34,5971.5845
827/686.4724mz/7.95min,0.0,2448686.2,0.0,2089267.5,1843238.9,0.0
834/714.503mz/7.95min,0.0,208518.03,31476.135,155783.6,162954.62,0.0
835/796.5794mz/7.95min,0.0,310877.12,23859.299,9709.697,271492.06,309584.75
836/644.4855mz/7.95min,452223.34,116791.63,405476.16,147411.58,274595.0,579674.2
837/523.3602mz/7.96min,404631.28,53804.0,236952.81,48485.566,79981.43,310751.38
840/740.4831mz/7.96min,1102108.5,2116422.5,3417382.0,3558883.8,5088361.0,2946067.8
841/741.4864mz/7.96min,428993.03,863636.94,1402995.4,1511293.6,2142345.0,1220622.2
844/493.3286mz/7.94min,38701.625,39837.16,381467.6,15577.076,95610.266,128107.28
845/475.3178mz/8.01min,64210.785,14421.455,49384.04,33878.605,163099.86,63408.023
846/719.5046mz/7.98min,1297291.0,1283514.1,2265650.8,2428115.0,3190322.8,1832961.0
847/718.5014mz/7.98min,3114124.2,3492806.5,5389219.0,5775107.0,7742920.0,4864461.5
848/616.4906mz/7.99min,243500.16,67820.54,222100.31,101326.29,142670.95,261062.61
849/576.4983mz/7.99min,290506.72,130480.445,228028.28,198707.9,296872.75,300016.28
854/310.3103mz/8.0min,286550.78,254356.6,499595.44,234316.31,288489.78,349756.97
857/492.4047mz/7.99min,264313.84,498225.53,1691315.4,248296.53,602495.5,163703.66
859/528.4021mz/8.0min,351235.6,77401.08,200008.16,106410.17,155061.89,2405306.2
860/506.4199mz/8.01min,314421.22,156242.55,299794.03,229257.16,291667.97,334400.6
861/455.3518mz/8.0min,1413812.9,254669.05,109440.42,338146.94,1707625.2,1609596.2
862/704.4875mz/8.01min,259562.72,76530.89,751819.75,155579.1,692692.0,632498.2
863/470.3628mz/8.02min,263511.53,239916.23,567227.0,295768.62,698683.0,426327.4
865/506.3837mz/7.96min,335142.62,38562.29,273723.75,89056.45,183928.64,595402.3
866/475.3973mz/8.04min,833979.94,456592.16,611127.06,623467.94,1191501.4,703606.56
869/524.3942mz/8.05min,2559436.5,1946169.1,4409415.5,1743570.4,2945691.0,3248974.8
870/522.3784mz/8.06min,0.0,35511.367,867862.4,0.0,24898.781,3648.8088
871/474.394mz/8.05min,3713629.5,1316269.4,3914781.5,2590387.2,5094535.5,3188426.5
878/529.3497mz/8.06min,414829.3,191698.44,493721.1,179319.66,347342.4,460773.25
879/477.334mz/8.05min,162236.14,69776.9,262185.9,91754.03,369793.12,347729.75
880/403.3181mz/8.06min,1078867.5,402475.53,902862.94,385924.88,601891.44,1005833.25
882/381.3362mz/8.06min,693158.56,412930.94,833076.3,511084.25,695832.94,757378.25
883/479.3495mz/8.07min,1832023.1,701467.9,1529826.8,904206.4,2046912.0,2349420.8
884/480.3526mz/8.07min,406564.22,153387.81,452505.34,205458.64,519779.8,580573.75
885/490.3868mz/8.07min,4481801.5,1881795.6,3187916.0,2642411.8,3163126.2,4654813.0
886/632.5131mz/8.08min,147209.62,80127.98,111769.35,97507.82,100110.89,124633.45
887/491.3902mz/8.07min,1362647.5,559811.25,1001019.9,675830.0,1154143.1,1383761.9
888/540.3885mz/8.07min,0.0,319839.28,3497699.2,3957.0757,131548.02,3649.869
890/469.4078mz/8.08min,1402957.6,783807.75,1255284.2,1053008.0,1579955.8,1552239.1
891/468.4045mz/8.08min,4622277.0,2682661.0,4035036.2,3572702.5,5200103.0,5132526.5
892/630.5062mz/8.08min,1815254.8,1055234.6,1417515.1,1228393.2,1268804.6,1550440.6
894/450.3939mz/8.08min,393393.8,225199.3,377372.06,303399.53,437382.06,433715.75
895/590.514mz/8.08min,2811843.8,1673411.5,2209464.0,2214529.5,2466328.5,2607235.8
896/572.5033mz/8.08min,375340.44,237128.62,293491.78,308146.25,325176.5,341810.1
898/457.3677mz/8.08min,932140.44,560269.56,1701654.2,926818.6,1261574.6,1152829.0
902/439.3573mz/8.08min,661121.1,446424.53,735044.75,568419.56,1046961.3,404998.88
904/481.3655mz/8.09min,1076427.4,359451.94,633393.56,449669.3,793906.75,1084456.4
905/475.3179mz/8.08min,65773.414,83957.12,93349.16,99929.34,472118.47,94855.984
906/366.3364mz/8.09min,574569.2,149833.12,315680.12,189068.36,518593.47,623979.4
909/644.4856mz/8.1min,309877.06,178241.22,222494.52,194215.34,250498.44,295186.7
910/622.5029mz/8.1min,291847.62,216648.02,243279.9,269612.2,317156.1,295988.34
911/441.3728mz/8.1min,1150385.9,544543.94,1008499.6,843934.25,1305348.8,1332565.9
912/623.507mz/8.18min,510365.88,273915.3,250841.6,547131.94,671357.3,335045.0
913/336.326mz/8.1min,232209.97,297971.06,692998.4,164661.88,207501.56,278711.12
914/423.3622mz/8.11min,521741.78,317348.06,595398.2,410715.25,618815.56,549423.06
915/110.0199mz/8.08min,91249.766,717018.56,155433.47,52971.75,296878.5,3630163.8
917/692.5143mz/8.14min,0.0,668929.5,82256.484,2315246.5,785510.2,0.0
918/437.3412mz/8.11min,567032.1,404367.16,851442.06,555285.06,974360.44,667774.44
925/470.3628mz/8.13min,948774.2,1034309.06,1499249.1,1129995.9,2485756.0,1496506.0
926/623.4476mz/8.15min,48785.273,400129.06,406132.38,825011.7,1033494.94,348401.8
927/622.4442mz/8.15min,313347.97,1551894.4,1167195.0,2332226.8,2916270.0,1136300.2
928/397.3099mz/8.13min,117020.88,82259.57,262370.88,130768.555,204881.86,128767.48
930/471.3659mz/8.13min,132039.78,111212.33,225161.78,248568.44,811511.8,163460.14
933/690.5063mz/8.14min,0.0,11751523.0,0.0,23578900.0,15309352.0,0.0
935/352.3209mz/8.14min,592761.4,153215.78,335402.06,184476.84,474999.56,572873.94
936/630.4106mz/8.14min,74098.234,139538.86,131339.9,145016.2,193207.69,125461.01
937/608.4285mz/8.14min,322861.3,491647.47,537414.06,500218.9,655317.4,439960.88
938/704.4873mz/8.11min,171363.48,70180.85,115454.125,105080.62,127155.484,108999.85
939/495.3442mz/8.11min,112164.664,63216.22,505854.2,41414.027,211468.16,47763.168
941/477.413mz/8.17min,504155.03,201324.6,678811.2,344446.2,615850.75,598916.44
942/524.3943mz/8.16min,864759.25,966199.5,1832290.5,871866.2,1429856.4,1080044.5
946/476.4098mz/8.18min,1570341.5,1133902.2,2092007.5,1242155.1,1896690.6,1805424.5
948/622.5035mz/8.18min,1184263.9,1168805.8,1052420.8,1397263.9,1694418.1,1283097.0
950/607.512mz/8.21min,370212.12,346161.47,335694.6,368438.16,461105.97,375463.88
951/628.4908mz/8.21min,566186.7,492651.66,450813.3,597500.44,580950.4,521283.47
952/588.4985mz/8.23min,109727.53,107750.72,564419.2,492335.06,140490.03,117479.67
953/606.5089mz/8.21min,909219.6,816193.94,823093.25,943029.3,1234390.1,938796.7
955/630.5061mz/8.23min,633162.9,578454.25,590473.5,2330342.2,3007293.8,627415.5
956/550.4463mz/8.21min,436956.06,330262.62,398075.7,500595.3,643736.5,606333.25
957/644.4862mz/8.21min,973680.9,761085.6,753960.0,1000104.1,1030104.9,981894.0
958/590.514mz/8.21min,718058.5,767332.6,809039.4,987812.7,1068960.4,819911.2
961/563.2951mz/8.22min,586679.2,105336.33,451070.97,459257.75,333570.28,313769.12
962/629.4941mz/8.24min,1598909.1,896117.94,1233552.6,246705.7,226650.23,208076.92
963/356.3522mz/8.23min,585957.8,369992.7,517448.25,448125.5,461020.1,576639.56
964/631.5097mz/8.25min,1568545.4,806447.7,1289575.2,304939.9,295661.97,1628929.9
966/384.3471mz/8.24min,1441836.2,867564.94,1210263.9,1029598.2,1473091.1,1691028.5
967/490.3886mz/8.2min,249744.12,908519.8,3637342.5,525183.7,660064.7,189109.92
968/440.3745mz/8.25min,148975.5,76741.016,128049.02,127380.95,203703.4,171857.17
969/492.4049mz/8.25min,171486.05,287784.78,738993.75,227309.81,489210.0,214106.16
