"","FC","log2(FC)","raw.pval","-log10(p)"
"995/780.5505mz/10.24min",100.37,6.6493,2.737e-05,4.5627
"890/851.7095mz/8.96min",0.01964,-5.67,3.1299e-05,4.5045
"738/786.6002mz/7.87min",53.261,5.735,3.4083e-05,4.4675
"887/379.3357mz/8.96min",0.28552,-1.8083,3.4275e-05,4.465
"511/384.7459mz/6.64min",4.645,2.2157,3.722e-05,4.4292
"633/337.2346mz/7.6min",2.9795,1.5751,3.7257e-05,4.4288
"541/425.2141mz/7.09min",4.76,2.251,4.0207e-05,4.3957
"1002/782.5654mz/10.23min",26.674,4.7374,4.2305e-05,4.3736
"759/716.5222mz/7.86min",92.563,6.5324,4.4189e-05,4.3547
"811/754.5343mz/8.22min",46.996,5.5545,4.6456e-05,4.333
"391/266.6392mz/5.81min",4.7083,2.2352,5.1799e-05,4.2857
"570/352.1778mz/7.37min",0.37428,-1.4178,5.3417e-05,4.2723
"850/763.6053mz/8.39min",5.1971,2.3777,5.6066e-05,4.2513
"610/365.2659mz/7.51min",0.144,-2.7959,5.7082e-05,4.2435
"869/349.3211mz/8.58min",3.1098,1.6368,5.7988e-05,4.2367
"865/172.9563mz/8.52min",2.3695,1.2446,5.8174e-05,4.2353
"693/408.3081mz/7.77min",0.12,-3.0589,6.033e-05,4.2195
"1010/718.5345mz/10.32min",179.26,7.4859,6.3268e-05,4.1988
"487/522.3553mz/6.37min",4.6603,2.2204,6.4972e-05,4.1873
"464/104.107mz/6.21min",18.701,4.2251,7.6211e-05,4.118
"573/237.2212mz/7.37min",0.27335,-1.8712,8.1782e-05,4.0873
"579/255.2318mz/7.37min",0.29239,-1.774,8.396e-05,4.0759
"987/740.5197mz/10.22min",4.6167,2.2069,9.1748e-05,4.0374
"666/207.0175mz/7.71min",0.22105,-2.1775,9.4843e-05,4.023
"691/250.1777mz/7.77min",0.097958,-3.3517,0.00010251,3.9892
"692/780.5509mz/7.77min",14.679,3.8757,0.00010711,3.9702
"773/223.9883mz/7.85min",0.13911,-2.8457,0.00010758,3.9683
"566/730.5378mz/7.37min",561.31,9.1326,0.00016094,3.7933
"783/851.7094mz/7.89min",0.00073814,-10.404,0.00016893,3.7723
"625/481.292mz/7.57min",0.2191,-2.1903,0.00016953,3.7707
"390/494.3236mz/5.82min",296.8,8.2133,0.00018501,3.7328
"867/379.3357mz/8.6min",7.627,2.9311,0.000191,3.719
"806/633.1496mz/8.21min",3.1474,1.6542,0.00019153,3.7178
"900/856.7401mz/8.99min",795.1,9.635,0.0001991,3.7009
"1038/386.7311mz/10.32min",583.18,9.1878,0.00022914,3.6399
"686/808.582mz/7.77min",5.186,2.3746,0.00023555,3.6279
"363/279.0991mz/5.67min",0.056975,-4.1335,0.00028399,3.5467
"755/808.582mz/7.87min",4.5515,2.1863,0.00029253,3.5338
"929/745.537mz/9.62min",0.3787,-1.4009,0.00029573,3.5291
"259/195.1128mz/3.3min",11.739,3.5532,0.00030934,3.5096
"676/690.507mz/7.77min",5.664,2.5018,0.00032695,3.4855
"729/730.538mz/7.85min",69.455,6.118,0.00034197,3.466
"1029/385.7233mz/10.33min",0.1081,-3.2095,0.00037804,3.4225
"732/732.5558mz/7.86min",70.929,6.1483,0.0004286,3.368
"966/741.5994mz/10.19min",9.0125,3.1719,0.00043296,3.3636
"650/408.3081mz/7.69min",0.25204,-1.9883,0.0004605,3.3368
"596/716.5223mz/7.37min",0.00089782,-10.121,0.00048261,3.3164
"499/365.1357mz/6.49min",4.1841,2.0649,0.00049566,3.3048
"798/761.5873mz/8.07min",1794.6,10.809,0.00049626,3.3043
"567/752.5196mz/7.37min",49.652,5.6338,0.00050896,3.2933
"366/225.0909mz/5.67min",0.037351,-4.7427,0.00051908,3.2848
"852/349.321mz/8.41min",2.9895,1.5799,0.00053121,3.2747
"956/769.6307mz/10.17min",4.1817,2.0641,0.00057624,3.2394
"680/752.5197mz/7.79min",14.834,3.8908,0.00057804,3.238
"827/851.7094mz/8.26min",0.079688,-3.6495,0.00059139,3.2281
"364/105.0335mz/5.67min",0.047449,-4.3975,0.00062917,3.2012
"961/743.6119mz/10.15min",0.25229,-1.9868,0.00067154,3.1729
"471/318.2401mz/6.24min",0.30268,-1.7241,0.00067369,3.1715
"367/320.1254mz/5.67min",0.047493,-4.3962,0.00069511,3.1579
"343/332.3156mz/5.53min",2.1031,1.0725,0.00069944,3.1552
"955/881.7515mz/10.16min",222.91,7.8003,0.00084033,3.0756
"1073/114.0164mz/10.37min",0.23509,-2.0887,0.00087855,3.0562
"734/752.5198mz/7.87min",10.251,3.3577,0.00089651,3.0474
"957/883.7688mz/10.15min",5.3971,2.4322,0.00090388,3.0439
"678/754.5351mz/7.78min",25.766,4.6874,0.00098285,3.0075
"558/256.2634mz/7.29min",2.066,1.0468,0.0010515,2.9782
"685/782.5642mz/7.77min",2.5276,1.3378,0.0012547,2.9015
"969/146.9803mz/10.18min",0.48743,-1.0367,0.0012686,2.8967
"919/771.6463mz/9.65min",10.568,3.4016,0.0012893,2.8896
"431/676.4484mz/6.1min",3.5208,1.8159,0.0015135,2.82
"457/313.2347mz/6.18min",0.34547,-1.5334,0.0016683,2.7777
"600/392.3309mz/7.42min",4.3126,2.1086,0.0017165,2.7654
"947/771.6445mz/9.97min",0.085643,-3.5455,0.0017972,2.7454
"240/138.055mz/2.84min",3.2982,1.7217,0.0018059,2.7433
"601/393.3342mz/7.42min",4.4517,2.1544,0.0018385,2.7355
"906/745.5372mz/9.0min",0.3004,-1.7351,0.0021548,2.6666
"917/745.5372mz/9.48min",0.24846,-2.0089,0.0021571,2.6661
"941/797.6622mz/10.01min",8.2166,3.0385,0.0023935,2.621
"934/743.6153mz/9.87min",6.5531,2.7122,0.0024063,2.6186
"239/120.0444mz/2.83min",3.1108,1.6373,0.00271,2.567
"745/782.5642mz/7.87min",3.267,1.708,0.0033933,2.4694
"978/158.964mz/10.22min",0.12828,-2.9626,0.003625,2.4407
"583/808.582mz/7.38min",3.7088,1.891,0.0046182,2.3355
"645/113.0166mz/7.65min",0.070471,-3.8268,0.0050761,2.2945
"974/703.5266mz/10.2min",21.309,4.4134,0.005662,2.247
"1042/716.5214mz/10.31min",0.10206,-3.2925,0.0063435,2.1977
"946/743.615mz/9.98min",0.2542,-1.976,0.012143,1.9157
"556/752.52mz/7.22min",10.794,3.4322,0.012638,1.8983
"882/687.5317mz/8.9min",3.9906,1.9966,0.013331,1.8751
"953/855.736mz/10.16min",73.448,6.1986,0.014609,1.8354
"746/352.3391mz/7.87min",0.36409,-1.4576,0.015086,1.8214
"954/879.7402mz/10.15min",8.2836,3.0503,0.016848,1.7735
"984/615.495mz/10.22min",2.6441,1.4028,0.016902,1.7721
"938/771.6458mz/9.9min",0.11288,-3.1471,0.017117,1.7666
"662/181.0144mz/7.68min",0.17837,-2.487,0.019569,1.7084
"648/131.5335mz/7.66min",0.20683,-2.2735,0.019716,1.7052
"630/111.5218mz/7.58min",0.27872,-1.8431,0.01999,1.6992
"702/352.3391mz/7.83min",0.34723,-1.5261,0.020363,1.6912
"1115/199.9881mz/10.82min",0.21222,-2.2364,0.02087,1.6805
"627/111.0202mz/7.57min",0.37968,-1.3972,0.021469,1.6682
"204/205.0972mz/2.24min",0.36807,-1.4419,0.024608,1.6089
"937/226.9514mz/9.92min",0.45933,-1.1224,0.024938,1.6031
"664/111.5218mz/7.68min",0.28254,-1.8235,0.025057,1.6011
"206/188.0706mz/2.24min",0.3718,-1.4274,0.025497,1.5935
"903/853.7236mz/8.98min",5.618,2.4901,0.025754,1.5892
"703/760.582mz/7.82min",3.324,1.7329,0.029584,1.5289
"260/239.0888mz/3.35min",0.21691,-2.2048,0.029811,1.5256
"866/213.9828mz/8.52min",3.2811,1.7142,0.030922,1.5097
"634/112.0179mz/7.57min",0.40656,-1.2985,0.036337,1.4397
