"","filter","POS_D5-Ctrl-a-P-EAMeOH_Run28.mzML","POS_D5-Ctrl-b-P-EAMeOH_Run31.mzML","POS_D5-Ctrl-c-P-EAMeOH_Run34.mzML","POS_D5-211-C2-a_Run118.mzML","POS_D5-211-C2-b_Run121.mzML","POS_D5-211-C2-c_Run124.mzML"
"840/338.3415mz/8.35min",27745343,17052140,23404822,19722172,32085864,71663336,44319544
"842/454.2922mz/8.37min",145257.025,141198.53,117280.31,124462.84,149315.52,153581.92,163714.45
"843/149.0233mz/8.37min",289447.3,240187.1,225338.06,227346.61,344071.7,358620.3,338707.5
"844/413.2656mz/8.37min",3769299.6,4016591.5,3518969,3468238.8,3821351.2,3717248,3855305.8
"845/391.284mz/8.37min",909651.58,779391.6,685984.9,707835.1,1039911.56,1110785.4,1041974.06
"846/647.4273mz/8.38min",285991.025,152842.73,190787.23,215770.02,356212.03,383979.12,398902.78
"849/371.3151mz/8.39min",2181022.915,180042.25,171518.06,187774.03,4823814,4174271.8,4766116.5
"850/763.6053mz/8.39min",724144.32,241381.44,241381.44,241381.44,1677540.1,1206907.2,1611180.9
"851/393.2971mz/8.39min",17141116.4,2672536.2,2712605.5,2819322.8,35969904,31462910,35965696
"852/349.321mz/8.41min",1268579.58,483980.44,529570.56,671452.56,1865706.6,1915456.8,2218515.5
"854/312.3257mz/8.43min",319525.815,405917.1,532440.25,422238.8,233134.53,174671.55,151473.39
"856/101.0709mz/8.44min",2035737.35,2060321.5,1944367,2011153.2,2009551.4,2087333.4,4106686.8
"857/645.5422mz/8.52min",392065.155,298798.75,281500.3,149092.89,674537.4,1355403.4,485331.56
"858/702.2129mz/8.51min",285024.025,45401.49,37555.59,43423.824,604221.06,682566,524646.56
"859/703.2135mz/8.51min",174128.83,24723.86,17517.234,19218.932,372570.8,425482.44,323533.8
"860/707.1684mz/8.51min",396227.6275,69047.695,60445.99,67282.83,828810.9,931089,723407.56
"864/352.3391mz/8.53min",4397293,4134983.5,5022207,4422322.5,4574164.5,4372263.5,4024769.5
"865/172.9563mz/8.52min",1211390.975,664469.06,666842.75,620030,1812216.9,1937371.8,1755939.2
"866/213.9828mz/8.52min",680600.345,101895.445,360499.94,343462.84,1078884.1,1054340.1,1000700.75
"867/379.3357mz/8.6min",2675365.7,724558.4,600144.25,475752.72,4626173,5881690.5,5852487
"868/717.505mz/8.57min",339298.16,329763.2,287023.84,254718.62,370852.06,388845.44,348833.12
"869/349.3211mz/8.58min",1690250.12,667464.4,691857.75,804005.44,2576494.8,2586720.2,2851989.8
"870/562.425mz/8.59min",364732.65,200743.17,250688.45,280987.9,543794.1,495230.84,448477.4
"871/377.32mz/8.61min",873313.4,889243.6,857383.2,836794.2,623551.44,2626063.5,1395304.2
"873/797.6618mz/8.62min",126076.704,849696.56,686990.4,210127.84,42025.568,42025.568,42025.568
"874/350.1774mz/8.64min",215976.047,3425.064,685.0128,685.0128,428527.03,431599.03,439107.03
"875/340.3571mz/8.68min",188572.65,117368.09,130037.27,101687.05,247108.03,748408.2,372199.34
"876/366.3727mz/8.68min",273983.05,260667.38,287298.72,465828.34,202236.84,457483.25,229934.88
"878/546.4303mz/8.71min",2301374.25,2443487,2844977.2,1591969.8,2306277,2296471.5,2244091.8
"879/377.32mz/8.82min",2996155.25,3007157,2985153.5,2778176.2,4224730.5,1044796.06,3571242
"880/377.3518mz/8.82min",308244.675,110104.43,121734.49,197551.88,418937.47,457345.2,502990.53
"882/687.5317mz/8.9min",590151.46,89690.484,179172.9,309955.12,924100.5,948209.94,870347.8
"883/703.5267mz/8.92min",238300.145,227132.98,110881.62,195485.56,682356.56,702591.44,249467.31
"884/553.3893mz/8.9min",372786.135,544688.44,475320.7,377227.47,351784.06,337599.84,368344.8
"885/521.3808mz/8.96min",78251.428,15710.151,72461.016,85264.55,542837,23530.277,84041.84
"886/797.6611mz/8.96min",57556.0555,111817.8,115249.086,140734.64,658.8622,658.8622,3294.311
"887/379.3357mz/8.96min",2657683.1,4590237,4299401,3806143.2,1509223,1374573.5,1440160.5
"888/823.6785mz/8.96min",21933441,25630958,14929377,14819836,21842868,22024014,23598770
"889/377.32mz/8.97min",1126950.2,1435012.9,1586490,1451491,818887.5,773588.5,776639.75
"890/851.7095mz/8.96min",9515202.22,21203614,18404340,23437390,349583.03,498922.53,626064.44
"891/481.2921mz/8.97min",3131243.5,2796934.8,2753018,2691621.8,3592943.5,3612405.5,3465552.2
"892/879.7403mz/8.97min",2653905.5,284262.04,3076842.5,3250293.5,3216974.8,1421310.2,2230968.5
"895/378.3233mz/8.97min",284089.77,306198.84,477993.84,303042.66,265136.88,230011.8,245067.72
"896/395.3305mz/8.97min",329756.685,326188.62,341743.03,333324.75,334588.84,322963.4,312634.28
"897/882.7565mz/8.97min",177288.304,854.9976,4274.988,854.9976,350301.62,508208.34,469468.8
"898/827.7101mz/8.96min",3420.40075,665.47124,2172307.5,2165005.5,3327.3562,3501.9807,3338.8208
"900/856.7401mz/8.99min",704450.7046,655.88184,655.88184,3279.4092,1534701.5,1405622,1405700.4
"902/883.7698mz/8.98min",326034.84,108678.28,108678.28,108678.28,1084472.6,543391.4,554863
"903/853.7236mz/8.98min",8359558.4,555217.4,2776087,3387678.8,17361276,13331438,14106093
"905/377.352mz/9.02min",336400.68,142794,117113.93,207169.52,465631.84,525099.75,564691.2
"906/745.5372mz/9.0min",744069.545,1599416.5,1574162.6,967694.75,520444.34,472873.75,490532.1
"907/717.506mz/9.04min",1093451.5,1427788.9,1273997.1,1165104.1,1021798.9,954578.94,949736.75
"908/352.3391mz/9.06min",960161,1158877.2,1146049.2,1104374.6,815947.4,805048.4,782700.2
"910/687.5316mz/9.11min",332933.685,389228.53,379569.9,384479.16,286297.47,162178,236606.84
"911/463.3311mz/9.2min",20108.07,36519.6,33513.45,485077.53,6702.69,6702.69,6702.69
"913/717.506mz/9.26min",714555.7,852779,996735.5,940255.75,567426.75,538962.4,576332.4
"914/549.4122mz/9.32min",66168.605,15378.017,72265.86,63798.66,457519.66,21466.04,68538.55
"915/879.7404mz/9.46min",1152120.85,184055.188,2175549.5,14073119,920275.94,1145487.8,1158753.9
"916/421.2346mz/9.49min",79272.186,26424.062,26424.062,26424.062,154324.08,135184.44,132120.31
"917/745.5372mz/9.48min",559850.69,864467.5,885149.8,786175.5,333525.88,161370.67,259569.81
"919/771.6463mz/9.65min",1748363.47,392834.94,237736.42,140544.1,3103892,3263714.5,3374367.2
"920/588.4674mz/9.61min",699905.8,703523.1,443565.72,274942.2,719848.06,696288.5,733276.1
"921/587.464mz/9.61min",1844168.4,1864480.2,1206528.2,742545.25,1897697.2,1823856.6,1928605.6
"922/613.4222mz/9.62min",7080466.75,8286986.5,6221275.5,6682799.5,7560198.5,6938569.5,7222364
"923/519.3076mz/9.64min",590371.275,496601.8,394840.44,395259.75,800520.1,767568.9,684140.75
"924/587.3704mz/9.64min",586391.295,499508.84,386859.12,384630.8,798783.4,757373.3,673273.75
"925/841.6879mz/9.68min",483428.62,225125.62,212110.44,322833.3,644023.94,1320632.6,1280624.4
"926/451.2449mz/9.63min",882928,744797.1,584307.8,600983.25,1222837.9,1139987.9,1021058.9
"927/383.1824mz/9.64min",947513.65,814660.9,618506.8,626683.56,1274879.9,1211844.1,1080366.4
"929/745.537mz/9.62min",613459.12,867455.94,1052977.8,796704.4,430213.84,378352.03,417546
"930/717.5058mz/9.68min",694901.625,759393.75,802108.2,873382,569621.44,630409.5,620287.6
"931/853.7234mz/9.73min",734909,3430.6587,34985016,38532092,916925.1,358948.84,552892.9
"932/537.3943mz/9.79min",477110.7,617378.6,641741.44,831199.25,336842.8,281058.4,267459.44
"933/216.9225mz/9.85min",713.83394,757598.94,3569.1697,713.83394,713.83394,713.83394,713.83394
"934/743.6153mz/9.87min",1626327.75,602415,259559.39,280257.16,2650240.5,2938196,3372004.2
"935/610.1834mz/9.82min",427194.08,658838.44,686365.44,682826.6,195549.72,182581.2,174745.95
"936/717.5057mz/9.9min",723514.4,800933.9,773144.9,779002.25,646449.9,667079.6,673883.9
"937/226.9514mz/9.92min",2800071.9,5918081,3331156.8,3198498,2154214.2,2278748.2,2401645.8
"938/771.6458mz/9.9min",765100.5,4454603.5,1105416.8,1132857.8,424784.2,220207.03,266498.22
"941/797.6622mz/10.01min",1517709.94,444670.88,241731.81,149913.34,2590749,2701279,2929997.2
"942/158.964mz/9.93min",226195.24,564915.25,318930.78,986496.94,103972.125,133459.7,118043.9
"943/717.5057mz/10.01min",571215.45,387296.8,487386.34,299143.72,662077.8,684831.3,655044.56
"946/743.615mz/9.98min",1042742.6,2674279.2,1314696.9,1429757.8,380157.44,497110.4,770788.3
"947/771.6445mz/9.97min",627225.88,995991.2,2414371.8,2054749.5,132020.22,165086.42,258460.56
"948/745.537mz/10.03min",397508.41,744159.3,720687.9,381174.2,413842.62,314331.22,332036.72
"949/685.4351mz/10.08min",11455279,14198628,12336856,12782980,9233017,9127429,10573702
"950/663.4532mz/10.08min",1063138.1,1126665.9,1025178,1101098.2,996800.5,971133.5,1142493.1
"951/726.4613mz/10.09min",1164444.5,1349947.2,1212559.5,1272004.6,935637.8,932546.44,1116329.5
"952/708.5106mz/10.08min",650400.85,808202.56,734469.3,767312.06,477487.03,373405.3,566332.4
"953/855.736mz/10.16min",1111837.885,5805.3696,241643.77,29026.848,1982032,11376172,10368338
"954/879.7402mz/10.15min",6621742.2,273929.8,1369649,2057986.4,12948206,11185498,12246579
"955/881.7515mz/10.16min",7027186.78,11382.642,96722.56,56913.21,14590367,14919561,13957651
"956/769.6307mz/10.17min",1729693.85,748725.9,493854.6,558007.44,2710661.8,2982047,3296408.2
"957/883.7688mz/10.15min",3040148.7,1013382.9,1013382.9,1013382.9,9282820,5066914.5,5275447
"958/688.5346mz/10.17min",453513.15,105568.86,236145.8,200536.11,986740.75,670880.5,700879.56
"959/687.5313mz/10.17min",1272377.15,418284.38,520016.5,464821.94,2168715.8,2024737.8,2113420
"961/743.6119mz/10.15min",565262.935,1059346.2,873565.9,816370.4,292956.4,314155.47,219132.69
"966/741.5994mz/10.19min",1027713.85,194844.25,121086.2,228331.8,1840030.8,2178829,1827095.9
"967/101.0709mz/10.18min",1094777.07,1217452.8,1200940.1,1194035.2,995518.94,943811.25,870107.56
"968/144.9821mz/10.18min",10360797,18340072,11139084,15302243,9582510,9417529,9158987
"969/146.9803mz/10.18min",5367534.5,8319023.5,6411129,6856543.5,4323940,4126750,4106896
"971/797.662mz/10.17min",907826.77,1614758.1,1263721.8,619382.2,930964.6,880399.5,884688.94
"972/823.6778mz/10.17min",4406754.765,295003.53,269230.1,203944.77,8518506,9251194,9853233
"974/703.5266mz/10.2min",660659.825,45431.48,95236.65,11230.813,1332727.9,1282294.9,1226083
"975/589.4796mz/10.19min",5304369.75,5209475.5,4726526.5,3460496.8,5625944,6077318.5,5399264
"976/216.9226mz/10.2min",537171.725,883703.4,794152.2,804961.75,268673.66,274792.28,280191.25
"977/738.5036mz/10.24min",301511.435,210567.53,23870.574,16799.227,392455.34,477974.53,478208.25
"978/158.964mz/10.22min",724340.1,3251979,2203717.2,1106263.8,326035.94,337364.6,342416.4
"981/754.5353mz/10.21min",301094.928,100364.976,100364.976,100364.976,501824.88,735288.56,768654.44
"983/741.5235mz/10.22min",302502.504,100834.168,100834.168,100834.168,560488.3,715668.06,504170.84
"984/615.495mz/10.22min",3112878.9,1712047.8,2420062,1311224.1,6775468.5,3805695.8,6613420.5
"985/716.5216mz/10.27min",372915.13,507008.5,168798.28,152507.62,354490.2,394082.8,391340.06
"987/740.5197mz/10.22min",810436.2,270145.4,270145.4,270145.4,1360849.5,1736706.5,1350727
"988/226.9513mz/10.22min",2686321.6,4070245.2,4111145,3952238.2,1354616.8,1347204.1,1420405
"989/86.0964mz/10.23min",180711.1705,22634.871,6981.4663,3424.519,369666.44,338787.47,367590.72
"991/362.9258mz/10.22min",309737.46,536414.3,590029.1,564446.8,74739.016,78384.32,83060.62
"992/430.9131mz/10.22min",277904.665,495171.2,570481.7,537661.5,47257.55,57148.945,60638.13
"993/300.2894mz/10.22min",88549.8535,125491.734,152808.86,131599.16,20702.31,20150.152,51607.973
"995/780.5505mz/10.24min",2581373.765,62847.53,38763.516,31043.348,5255815.5,5099900,5564864.5
"996/808.5816mz/10.24min",363064.525,47076.47,14359.469,89460.05,636669,769580.94,685136.44
"997/859.5296mz/10.23min",496977.985,584767.25,395487.72,418006.03,575949.94,243846.22,625595.56
"998/377.3198mz/10.23min",384426.11,155763.34,127967.16,189428.62,579423.6,627385.4,595141.5
"1002/782.5654mz/10.23min",2415493.61,160915.17,112547.84,194853.22,4636134,5000326,5262363.5
"1004/346.3311mz/10.24min",72427.47,105273.6,147279.22,116468.484,16228.28,23976.066,39581.34
"1006/140.0681mz/10.25min",334727.665,410948.06,455571.6,409625.22,224368.88,256057.77,259830.11
"1007/752.5191mz/10.23min",215819.5,1045541.9,230174.97,429022,201464.03,141848.23,168250.2
"1008/758.5681mz/10.31min",2084303.2344,6087.4688,3431.7446,3378.3918,4228745,4162519,4511064
"1009/732.5518mz/10.31min",226808.5764,3188.6228,637.72456,637.72456,496472,450428.53,580628.3
"1010/718.5345mz/10.32min",1228902.0035,8863.729,22624.207,10510.779,3023895.2,3453237.5,2435179.8
"1011/760.5836mz/10.31min",1856459.8025,29110.328,31890.027,37180.605,3675739,3963708,4016590.2
"1014/328.9147mz/10.32min",458012.11,576777,674722.2,615438.1,258956.2,339247.22,178175.47
"1017/205.017mz/10.32min",6842866,7090205.5,7484946,7011692,6227792.5,6674040,6633255
"1018/138.9953mz/10.32min",4827895.75,5245645.5,5495771,5231803.5,4423988,4375168.5,4259399.5
"1019/182.9851mz/10.32min",21178356,20407730,23784876,19469764,21588900,21418270,20938442
"1020/180.9897mz/10.32min",1191810.35,1090741.5,1145363.8,1154109.2,1290505.6,1292928.9,1229511.5
"1022/141.9585mz/10.33min",2133745,2368296.8,2552462.8,2411338.8,1895152.9,1672823.5,1899193.2
"1023/163.9904mz/10.32min",3632107.5,4036945.2,4242220.5,3846748.2,3304068.2,3409972.2,3417466.8
"1024/169.9772mz/10.32min",2247864.4,2236982,2483410.2,2425635,1946590.8,2066110.6,2258746.8
"1025/172.9563mz/10.33min",1863444,1615370.8,1763469.5,1876391.8,1989992.2,2094238.6,1850496.2
"1026/223.9881mz/10.32min",4067737,4128516.5,4116917.2,4161007.8,3191749.5,4018556.8,3902940.8
"1027/213.9827mz/10.32min",1368474.32,720608,722894.56,772026.44,1964922.2,2013053.1,2007256.5
"1028/110.02mz/10.32min",113278472,68945860,121790370,117759704,111863800,107606200,114693144
"1029/385.7233mz/10.33min",554628.18,1488636.6,993488.06,942507,113825.49,160820.86,166749.36
"1030/196.0166mz/10.33min",1849616.55,1883441.2,1912621.1,1342120.6,1832818,1845216,1854017.1
"1032/89.5066mz/10.33min",14851614.5,9858189,17827090,16995338,14756807,13742801,14946422
"1033/109.0224mz/10.33min",7172808,4378519.5,7704614,7490417,7095345,6831568.5,7250271
"1034/97.5144mz/10.33min",1426736.8,1201113.9,1346158.2,1412234.2,1441239.4,1757456.8,1902542.4
"1035/98.512mz/10.33min",29783517,18823794,29835704,28170888,30212192,30936506,29731330
"1036/110.5217mz/10.33min",7922958,5217458.5,9245116,7715164,6092607.5,8168048.5,8130752
"1037/154.9901mz/10.33min",31783132,29004490,47072876,27159958,33630556,29935708,43966904
"1038/386.7311mz/10.32min",583986.9082,735.66328,3678.3164,735.66328,1164295.5,1219255,1164389.5
"1039/406.7471mz/10.33min",479620.95,159873.65,159873.65,159873.65,824009.1,799368.25,844993.6
"1040/152.9948mz/10.33min",1749300.55,1725668.5,1456120.9,1772932.6,2008304.8,2230247.5,1634772.8
"1041/113.9635mz/10.33min",7345752.75,7956385.5,7654270,6495934.5,7138003,7020736,7553502.5
"1042/716.5214mz/10.31min",678605.175,1864660.4,1125745.9,1157148.6,63186.97,208809.53,231464.45
"1047/207.0174mz/10.36min",4928585,5338483.5,5307098,5166777,4615901,4690393,4583474
"1048/139.9878mz/10.36min",23247045,24654724,24597386,24375280,22118810,21963962,21560624
"1049/183.0097mz/10.36min",1547410.35,1621586.2,1623317.8,1637921.6,1447107.4,1473155.8,1473234.5
"1051/141.9833mz/10.36min",8867460,9463457,9453684,9330623,8404297,8402615,8249772.5
