Filename,2024_POS_Anid-EV-SA-OA_CTRL_1_Run173.mzML,2024_POS_Anid-EV-SA-OA_CTRL_2_Run217.mzML,2024_POS_Anid-EV-SA-OA_CTRL_3_Run244.mzML,2024_POS_Anid-SA-OA_1_Run170.mzML,2024_POS_Anid-SA-OA_2_Run191.mzML,2024_POS_Anid-SA-OA_3_Run235.mzML
3377/941.4185mz/5.42min,0.0,0.0,0.0,0.0,310406.9,67921.586
3380/398.1595mz/5.44min,16941.457,15811.608,306646.78,0.0,2221975.2,495057.28
3381/417.2271mz/5.43min,615976.56,1300996.6,553164.9,4075031.0,272089.5,310028.9
3384/546.246mz/5.4min,130359.805,100376.48,45406.402,3852.6824,183797.77,343224.6
3385/800.5486mz/5.41min,148986.81,105460.49,0.0,92148.03,254609.9,346842.5
3386/302.175mz/5.43min,88594.53,89475.56,71914.95,266017.97,74420.51,129701.01
3387/399.2164mz/5.43min,67040.62,177275.8,53536.02,709112.06,20350.404,37279.047
3389/439.2096mz/5.42min,27741.672,94593.12,7355.826,2835892.2,62188.656,121794.445
3391/855.4278mz/5.43min,0.0,0.0,0.0,214652.06,0.0,0.0
3392/532.2305mz/5.38min,596418.4,400123.7,9788.758,0.0,323522.28,557392.94
3394/513.2228mz/5.43min,166783.22,58479.953,79044.41,0.0,187327.1,254052.03
3395/418.2302mz/5.43min,150531.19,347510.88,135378.02,1087161.8,44866.926,70604.29
3396/255.1493mz/5.43min,0.0,0.0,0.0,891787.44,373687.12,307051.0
3398/235.1328mz/5.43min,0.0,0.0,0.0,6619202.5,2590296.2,2249073.0
3399/253.1434mz/5.43min,3788.2751,0.0,0.0,68511860.0,29538774.0,24623814.0
3400/540.3176mz/5.43min,97305.31,129953.52,205402.19,380371.4,352720.12,333224.84
3401/254.1467mz/5.43min,0.0,0.0,0.0,8028039.5,4450893.0,3628217.0
3403/429.2269mz/5.44min,372743.56,823490.5,237384.6,1199674.5,300627.8,260763.42
3406/523.2919mz/5.43min,429835.75,455008.66,438300.4,600227.5,542048.7,551504.9
3407/526.3014mz/5.41min,18866.2,221505.64,13359.397,84879.77,102436.414,26671.027
3408/545.2736mz/5.42min,28571.207,17908.625,4284.9937,697162.1,232266.36,384017.56
3412/504.1991mz/5.44min,0.0,0.0,13126.891,0.0,227269.16,246815.02
3413/489.2343mz/5.45min,0.0,0.0,106021.17,0.0,482028.72,27519.9
3414/335.2203mz/5.44min,152607.81,158042.8,170360.0,552475.25,171377.95,237808.05
3415/518.2144mz/5.46min,214032.6,195388.2,89963.0,66589.76,1867791.6,1951208.8
3416/421.1985mz/5.45min,0.0,0.0,0.0,277448.38,3027.5732,0.0
3417/496.3107mz/5.44min,0.0,0.0,0.0,284328.56,6545.7227,20825.914
3418/501.2665mz/5.44min,0.0,0.0,0.0,559166.56,21448.463,23371.215
3421/482.2177mz/5.45min,574867.3,681525.4,1082070.8,20986.926,1745129.9,1223224.0
3422/405.2245mz/5.45min,46281.27,31305.959,53945.594,4982469.0,214559.11,215510.08
3424/483.2201mz/5.45min,155402.14,177333.48,247645.89,0.0,485222.88,322421.1
3426/347.2215mz/5.45min,40310.39,35035.914,47326.03,480064.34,40951.66,22463.494
3427/365.2319mz/5.45min,70820.59,80557.2,103221.03,800324.5,49568.617,70059.55
3428/383.2428mz/5.45min,22601.96,22982.074,23828.607,321653.7,11684.307,11928.284
3429/400.2691mz/5.45min,57753.336,54830.406,95665.6,833291.44,76761.74,62330.836
3430/516.2019mz/5.46min,344318.75,415870.6,554624.44,5536.7803,795531.9,736891.75
3432/976.531mz/5.47min,461564.34,343673.78,113905.85,0.0,750205.7,765120.94
3433/813.5252mz/5.46min,116224.71,138867.67,0.0,0.0,315568.8,247158.53
3435/497.2142mz/5.47min,8018.4497,44539.68,0.0,542471.5,26182.895,24526.3
3436/715.3196mz/5.47min,247401.5,100648.39,127316.14,0.0,332376.66,401268.8
3437/496.2328mz/5.46min,597538.7,831799.1,346223.34,4103.6934,1483550.8,1293049.9
3438/428.1701mz/5.47min,2520515.2,3083473.8,1494211.8,49808.707,5546815.0,5025575.5
3439/429.1737mz/5.46min,634962.5,776307.5,344677.9,2995.447,1349135.6,1286590.9
3440/480.1653mz/5.47min,44338.105,242975.45,0.0,0.0,0.0,0.0
3441/664.3953mz/5.47min,985209.94,1038630.7,996524.94,1555635.6,1733940.4,1580429.9
3442/494.2745mz/5.47min,28312.121,220200.2,75451.88,1002627.25,19718.812,15715.273
3443/499.2304mz/5.47min,0.0,0.0,0.0,720360.1,0.0,0.0
3444/318.3002mz/5.47min,4742186.5,5983545.5,4161094.2,9448191.0,4848238.0,4416570.0
3445/277.1434mz/5.47min,0.0,0.0,0.0,2050735.8,855745.9,754901.2
3446/295.1539mz/5.47min,0.0,0.0,0.0,1352923.8,665481.6,576529.1
3448/492.2591mz/5.47min,150137.7,460607.53,125769.125,722663.0,187109.78,146458.86
3449/239.0703mz/5.48min,346477.28,28482.875,290430.8,3083.379,94394.72,140049.9
3450/257.0808mz/5.47min,339178.53,21787.672,311729.62,0.0,113414.43,148355.86
3451/412.1749mz/5.48min,138054.31,520987.78,203935.6,21724.668,653699.4,264928.34
3452/466.2219mz/5.48min,405865.06,559455.3,972100.1,0.0,1393888.0,860659.1
3453/480.2375mz/5.48min,239074.66,865254.25,331089.97,23592.607,1046523.25,478961.75
3454/438.1956mz/5.46min,26519.91,84555.836,4156.4277,280534.38,8565.955,3914.2214
3455/478.2198mz/5.48min,80898.06,216709.48,37012.324,870842.75,25764.275,48206.312
3456/902.4579mz/5.49min,0.0,0.0,82721.74,0.0,485932.5,330319.22
3459/319.3036mz/5.47min,873229.5,1085359.5,790421.5,1779014.6,912305.0,852763.0
3460/437.1931mz/5.48min,128994.18,339999.6,63328.76,1481024.0,77961.414,82666.484
3462/851.3969mz/5.49min,82079.445,339347.97,36701.08,1009373.06,31839.324,32001.8
3463/416.2147mz/5.49min,1302840.8,3436630.0,903930.44,4229055.5,843689.1,827403.06
3464/417.2167mz/5.49min,184791.66,498853.38,119153.1,571247.94,120141.42,115877.91
3465/846.4415mz/5.49min,180128.66,970441.3,130061.21,877520.3,82407.61,81757.9
3466/415.2113mz/5.49min,4878032.0,12913932.0,3423603.2,15866958.0,3190162.8,3154787.0
3467/829.4151mz/5.49min,189234.89,867372.3,108218.0,973254.3,66149.86,68889.62
3474/475.2323mz/5.48min,59096.41,272262.16,14322.471,428498.38,9521.073,8838.54
3475/646.3848mz/5.51min,1833147.6,1906897.4,1781656.9,1914982.5,2302696.0,2149021.0
3476/481.1855mz/5.5min,0.0,0.0,0.0,2356395.2,790473.25,675798.3
3477/498.2121mz/5.5min,0.0,0.0,15597.529,1286087.4,538692.75,432032.22
3479/399.2504mz/5.5min,8279.254,27460.877,0.0,192654.56,0.0,0.0
3480/476.2639mz/5.5min,129983.82,292928.34,89534.61,244075.28,99719.09,88131.414
3481/503.1675mz/5.5min,0.0,0.0,0.0,358251.16,76034.086,76014.41
3482/440.1696mz/5.52min,141824.14,35396.906,164633.39,41517.938,580468.44,379673.28
3483/575.2974mz/5.5min,680818.94,799743.06,353041.16,560840.4,519076.44,561974.75
3487/439.2955mz/5.53min,258101.78,393829.7,212967.92,453954.44,272522.75,304796.03
3489/511.2063mz/5.51min,0.0,0.0,88076.47,0.0,0.0,0.0
3490/413.1956mz/5.51min,0.0,47838.49,0.0,307504.84,0.0,0.0
3491/441.2269mz/5.51min,521710.0,839656.3,281503.3,896444.56,329574.16,286430.25
3492/459.2375mz/5.51min,2631095.0,4595416.5,1616361.4,4389228.5,1863476.1,1627139.0
3493/508.2329mz/5.51min,107303.45,46561.57,99474.0,0.0,731058.3,293576.66
3494/460.2409mz/5.51min,715871.1,1229206.9,435302.62,1271458.5,511091.97,445726.44
3496/409.2008mz/5.51min,64476.13,109345.625,37890.984,136942.28,47406.223,47309.273
3497/391.1902mz/5.52min,145519.7,226993.66,84940.84,246793.42,95171.56,84317.96
3498/423.2164mz/5.51min,139291.28,227564.23,77339.6,212990.45,86019.71,77503.2
3499/445.2586mz/5.44min,55817.605,167133.69,26775.959,134298.1,13083.979,16891.395
3502/428.2146mz/5.52min,904490.75,1999131.9,651106.06,2846989.0,701251.3,654782.1
3503/508.2922mz/5.51min,1632730.2,2193258.5,136792.25,20303.562,1561847.0,2443168.8
3504/431.2789mz/5.52min,56444.812,77984.21,53749.32,197536.33,41907.13,34782.707
3505/427.2113mz/5.52min,3413987.0,7416627.0,2395634.8,10555270.0,2717280.5,2454385.8
3507/429.2166mz/5.52min,105805.36,178303.69,58964.145,380455.5,71748.1,64736.41
3511/293.2111mz/5.53min,43402.016,176532.97,44037.28,49154.87,28866.996,28166.484
3512/524.2864mz/5.5min,0.0,127917.484,0.0,7873.6943,12532.4795,0.0
3513/489.2477mz/5.53min,0.0,270228.06,0.0,32748.215,0.0,0.0
3514/674.4191mz/5.54min,70823.35,372951.84,130694.664,410321.53,226395.92,187655.52
3516/317.1741mz/5.54min,0.0,13041.66,3361.48,94382.336,0.0,0.0
3518/534.2487mz/5.54min,237510.62,130357.64,138918.17,9801.604,390101.56,320283.2
3519/478.1494mz/5.55min,200347.06,487695.8,0.0,0.0,39614.38,30789.666
3521/466.186mz/5.54min,428862.0,166605.62,223578.52,0.0,631337.4,535554.8
3522/439.3316mz/5.56min,380334.34,469157.5,311426.78,450940.06,229315.12,297487.88
3527/387.193mz/5.56min,345114.34,445591.2,358064.47,630706.25,317109.62,282981.75
3533/294.2791mz/5.58min,459370.6,840206.3,263744.97,381840.78,231451.7,269295.25
3537/459.3103mz/5.57min,99488.53,280033.12,58050.68,204595.36,71874.375,68273.38
3539/283.1903mz/5.57min,293929.56,516414.03,269913.84,217676.89,341881.06,302119.38
3540/296.2301mz/5.58min,155424.45,410885.9,148632.42,177675.53,172326.27,129054.44
3541/305.1723mz/5.57min,478320.16,680618.4,355832.72,287122.0,355991.94,425657.3
3542/319.1947mz/5.57min,483854.3,524646.1,550913.6,393352.72,195203.27,252452.4
3543/215.143mz/5.57min,290714.38,478921.06,238765.39,217966.42,311964.6,254987.08
3544/251.1641mz/5.57min,350365.56,618793.8,313976.7,267253.22,413112.4,363187.4
3545/277.2161mz/5.57min,786600.0,2051768.9,741558.94,985187.9,854408.7,652100.75
3546/295.2267mz/5.57min,929617.4,2322714.8,866820.4,1192242.6,1052195.8,841817.2
3547/233.1536mz/5.57min,320454.72,511633.25,257770.08,254354.9,316710.56,294990.97
3548/335.2195mz/5.57min,823230.3,1700413.9,662075.5,1404896.4,683216.94,648997.8
3550/406.2011mz/5.59min,0.0,0.0,365554.38,0.0,428150.28,0.0
3551/422.1961mz/5.57min,61899.22,6688.3613,211009.42,0.0,7830895.5,259522.38
3552/444.1786mz/5.57min,0.0,0.0,0.0,0.0,721877.9,0.0
3553/323.1464mz/5.58min,580589.0,535054.06,558541.5,218012.12,185207.22,277173.38
3554/318.191mz/5.58min,3144030.0,3495646.0,3667211.2,2780314.5,1585414.8,1772425.8
3556/113.0596mz/5.58min,1032072.75,975782.3,915757.6,837583.06,292942.7,361173.03
3557/301.1645mz/5.58min,778811.3,822927.25,870363.9,679712.8,365955.34,394326.47
3558/412.1752mz/5.58min,394141.97,215753.1,173330.38,0.0,539660.0,433669.53
3561/492.3073mz/5.56min,133913.44,372491.38,104509.03,124190.46,75232.625,77631.445
3563/312.2896mz/5.58min,2246848.0,4256426.5,1514438.0,1666794.1,1212291.2,1329755.4
3566/411.3255mz/5.59min,122997.91,187242.42,94179.195,314995.0,88087.664,86999.29
3570/399.1547mz/5.59min,0.0,0.0,897643.06,0.0,0.0,0.0
3571/209.1536mz/5.59min,42787.195,73004.445,39754.316,1178615.8,321307.22,239856.94
3572/468.2017mz/5.6min,129150.84,146860.52,122039.5,0.0,192958.03,182729.8
3574/529.327mz/5.6min,228582.83,346329.72,128926.32,300895.84,176005.92,268648.94
3579/527.2385mz/5.6min,424150.78,154699.55,180485.17,0.0,409646.38,416339.66
3580/370.1647mz/5.6min,3281237.0,3971543.0,1637334.8,99099.88,3811475.0,3470386.5
3582/438.2273mz/5.61min,1626870.4,2226276.8,896489.3,44969.004,2162877.0,1892910.5
3585/543.3889mz/5.61min,108662.98,141820.88,143985.69,199781.6,122581.34,92247.58
3589/460.2086mz/5.6min,291615.34,395838.16,133060.78,71349.6,268953.78,214174.84
3592/558.2684mz/5.61min,482497.2,356226.8,308586.78,706858.2,337455.0,399288.28
3593/1071.566mz/5.61min,351561.9,244879.61,221776.31,393570.16,266169.78,307970.62
3594/536.2865mz/5.61min,8087081.0,6845534.5,5803908.0,8812286.0,6886493.5,7865304.0
3596/251.2005mz/5.62min,340938.28,470594.16,342626.9,384407.97,343016.78,299311.22
3597/233.1899mz/5.62min,855357.44,1011923.06,731757.6,904835.06,713210.3,629883.56
3598/351.2527mz/5.62min,29415.027,19561.48,35954.83,347934.34,0.0,8721.4375
3600/582.3859mz/5.63min,88353.96,94202.766,105835.36,776153.8,413119.75,277293.4
3601/423.1917mz/5.62min,309300.47,187168.36,170805.98,0.0,277583.66,403500.53
3602/458.2251mz/5.64min,178693.52,219420.94,115539.97,399466.0,150777.89,150085.39
3603/604.3681mz/5.63min,38158.516,31448.174,36705.586,430499.06,142629.9,103079.22
3604/478.2793mz/5.63min,215065.92,299748.22,189023.98,559183.6,108726.26,105463.195
3605/443.2427mz/5.63min,140364.31,151935.33,109326.84,368764.06,51659.53,52621.207
3606/461.2534mz/5.63min,248075.2,278250.1,192582.88,607697.75,99567.7,101821.22
3607/440.1696mz/5.62min,131322.45,68434.11,158951.2,47955.164,426777.5,247406.1
3608/597.2805mz/5.63min,2008429.0,939175.06,1374066.5,35777.184,835165.7,1793302.1
3611/457.2218mz/5.64min,952073.75,953546.06,754106.7,2727814.0,791370.0,699282.3
3612/432.2378mz/5.64min,1527586.4,1190597.2,1178464.4,1380485.5,1244567.0,1852938.9
3617/415.2113mz/5.64min,1389783.5,1369756.9,984935.44,1835152.2,990815.8,1563776.9
3618/437.1932mz/5.64min,170779.47,118250.48,95919.38,197864.33,98070.305,169528.56
3620/230.0958mz/5.66min,180306.39,924745.94,73853.78,748233.1,102744.66,155754.72
3622/279.2318mz/5.65min,757390.1,806904.9,591232.25,256634.0,431789.44,357526.53
3623/297.2423mz/5.65min,516583.25,613002.1,440242.78,224800.4,353253.84,277055.4
3624/646.3848mz/5.61min,3021677.8,3723891.8,2730742.2,4365562.5,3711395.8,3654582.8
3626/393.3151mz/5.63min,46811.543,139149.84,4192.216,131308.48,4152.62,13773.35
3627/658.4247mz/5.66min,1158948.4,3251159.2,337463.12,3016854.5,392508.88,557077.7
3628/453.3474mz/5.65min,758621.5,450895.5,294078.9,396261.88,189187.55,518413.1
3629/375.3045mz/5.66min,118348.95,385894.06,14488.52,349886.0,39518.848,63550.062
3631/244.2271mz/5.66min,137522.97,235159.44,92026.14,453764.22,176714.31,157125.56
3635/347.2215mz/5.67min,0.0,0.0,11716.88,133492.06,0.0,0.0
3639/365.2317mz/5.67min,0.0,10126.1875,21690.107,171288.48,3341.5498,0.0
3642/672.3994mz/5.7min,76955.1,56672.902,143553.28,391249.84,233422.39,200271.19
3643/444.165mz/5.68min,64178.797,48755.91,227015.44,0.0,357122.38,198589.75
3644/400.1753mz/5.68min,51817.516,46777.72,29468.395,0.0,405172.8,52905.875
3645/251.1641mz/5.68min,61652.13,95515.72,34643.367,47001.48,37135.94,24916.328
3646/307.2478mz/5.67min,269131.66,376766.1,324951.47,386365.25,368695.0,279061.34
3650/426.1994mz/5.69min,38377.473,102763.34,39695.71,0.0,52378.13,60210.004
3651/443.2063mz/5.67min,71676.28,256608.77,57321.37,48771.895,96588.83,101698.47
3652/425.1957mz/5.68min,191843.12,407628.56,179168.19,0.0,236470.0,266556.6
3653/507.2276mz/5.69min,129323.59,71350.02,153675.02,458588.03,81415.92,131058.83
3655/181.0495mz/5.69min,48285.91,101984.055,109120.44,330102.3,20575.715,26222.924
3660/464.3001mz/5.72min,19992.566,336473.94,12857.008,267757.16,3916.0059,0.0
3661/373.0803mz/5.77min,107208.516,167791.53,107705.67,318320.94,122406.28,74144.336
3662/355.0698mz/5.73min,176769.92,162684.28,269695.56,389695.28,279500.3,183590.39
3663/508.269mz/5.7min,507860.34,274582.34,124469.336,0.0,198668.19,359544.34
3664/304.2998mz/5.7min,1266453.5,3887005.2,2770483.5,2213647.8,2159286.5,1132789.8
3666/197.0807mz/5.68min,10940.152,54380.293,0.0,274812.7,6807.339,3504.9102
3668/501.1179mz/5.7min,36890.23,3544.566,77239.9,288074.66,38494.81,38487.035
3669/509.2731mz/5.7min,194321.92,112034.266,20497.217,0.0,89467.164,143219.97
3673/554.2962mz/5.71min,13907.698,124501.67,0.0,108766.336,0.0,0.0
3674/428.1702mz/5.71min,86317.36,49429.477,111041.734,0.0,362198.3,154921.08
3675/368.1491mz/5.71min,17312.975,0.0,83346.23,0.0,674968.06,49722.63
3676/460.2409mz/5.71min,291401.12,333174.97,268671.75,512092.22,171983.95,145031.38
3677/518.324mz/5.71min,170571.98,694251.6,440913.56,453477.8,310755.6,212192.66
3679/459.2375mz/5.71min,1037272.25,1213275.6,989872.1,1847759.0,647403.94,593653.4
3681/476.2635mz/5.71min,222779.2,176908.45,242967.19,354996.6,141620.9,133821.4
3682/441.2269mz/5.71min,252090.34,342700.4,237212.52,604898.0,129794.79,138434.88
3684/332.3159mz/5.72min,467560.2,612604.7,374547.66,270228.2,329117.16,298163.1
3686/468.3084mz/5.71min,164763.05,476382.3,212019.31,185052.88,162900.28,136555.27
3687/440.2064mz/5.72min,698678.5,353987.1,194723.69,0.0,3013285.2,510167.72
3688/549.3181mz/5.72min,530882.75,510003.62,519820.47,506203.03,578555.3,499026.2
3690/437.2068mz/5.73min,478051.72,430118.88,414516.12,0.0,664981.06,603806.25
3691/532.2915mz/5.73min,1640755.0,1536693.8,1399181.6,1653931.5,1535808.1,1418302.6
3693/510.3056mz/5.73min,0.0,315218.3,0.0,37210.86,38392.47,18280.484
3694/457.2577mz/5.73min,13175.626,413465.47,0.0,94526.46,62940.41,23402.938
3697/431.2791mz/5.73min,43554.6,156916.72,35187.97,252571.25,42867.9,32481.945
3698/515.2601mz/5.74min,0.0,261923.19,0.0,62623.84,24136.033,8138.293
3700/890.4577mz/5.75min,1219434.5,647420.94,148707.67,0.0,756596.1,1180642.9
3702/506.3245mz/5.74min,14242.369,123157.17,40127.152,18708.623,42869.227,14954.492
3704/961.5298mz/5.75min,1457799.0,765064.3,515612.84,0.0,1046031.8,1247754.6
3708/453.2611mz/5.75min,83330.56,425511.7,18124.871,1412224.0,52078.24,62721.11
3709/211.0964mz/5.75min,179674.44,900537.3,97658.74,1617449.5,190733.94,163469.17
3710/958.521mz/5.75min,27763846.0,14456917.0,9986039.0,3500.5435,19792854.0,23779616.0
3712/179.0702mz/5.83min,146936.19,200700.47,78778.75,808608.44,41167.703,67559.414
3713/543.3889mz/5.76min,458989.9,606654.6,687811.25,560182.94,528252.7,356350.25
3714/476.2778mz/5.76min,66334.0,707467.8,67287.25,348975.16,48127.312,52938.16
3715/302.3053mz/5.76min,524311.06,701637.1,541881.94,667619.7,395991.1,312427.72
3718/565.3707mz/5.76min,155439.64,195718.88,153396.52,448255.38,115578.13,104256.164
3719/194.0447mz/5.76min,0.0,0.0,13183.812,0.0,1628503.0,35532.75
3721/355.1174mz/5.69min,27691.26,9018.484,86130.62,0.0,1916859.8,67614.234
3722/372.1438mz/5.76min,0.0,0.0,0.0,0.0,1428401.9,14028.787
3723/423.1801mz/5.75min,20231.273,9072.978,4104.46,0.0,403486.88,37499.836
3724/770.5738mz/5.77min,59993.08,96386.08,23772.793,79397.36,132842.08,81104.72
3726/355.0698mz/5.77min,380110.56,534155.25,341976.25,881746.94,321035.0,227801.64
3729/704.427mz/5.79min,177231.5,130501.22,376910.4,452997.66,431264.4,394275.47
3730/424.2119mz/5.78min,0.0,0.0,0.0,0.0,784765.56,0.0
3731/425.2151mz/5.78min,0.0,0.0,0.0,0.0,213532.28,0.0
3734/536.2864mz/5.78min,908358.6,601168.8,537959.2,827809.56,930230.7,868217.4
3736/309.206mz/5.79min,318245.75,618712.06,372370.2,365693.34,361321.38,295833.4
3738/494.3241mz/5.8min,59833.395,323725.34,84722.89,75474.445,62845.19,39550.64
3739/330.3002mz/5.8min,185944.52,442411.03,121625.97,234366.77,79814.266,113854.54
3740/465.1734mz/5.8min,142162.03,123117.14,81376.5,0.0,414090.7,186340.61
3742/672.4mz/5.81min,198741.75,150826.7,522341.75,1066191.0,746069.9,624476.8
3744/532.2332mz/5.8min,66495.88,61838.73,47052.383,0.0,241454.22,99024.484
3745/464.1701mz/5.8min,514401.97,470293.22,332451.25,0.0,1489929.5,687908.56
3746/310.1469mz/5.8min,0.0,0.0,0.0,343339.84,12870.353,4580.5566
3748/458.2253mz/5.81min,46267.71,173112.33,62045.594,350850.2,50357.83,47549.867
3749/457.2217mz/5.81min,189008.92,671251.44,242012.42,1336398.1,228088.17,190981.8
3751/518.3239mz/5.81min,651097.9,4272607.5,525707.06,1938803.1,319361.56,321966.25
3752/640.3456mz/5.81min,346762.47,360771.75,369233.25,393340.3,472200.38,569939.6
3755/339.1566mz/5.82min,4116.4746,113996.836,0.0,151686.61,0.0,0.0
3758/459.3103mz/5.82min,58683.66,153443.39,35045.438,96468.82,62253.086,49002.67
3760/317.1746mz/5.83min,84398.53,714561.56,19839.951,1037264.25,13340.659,0.0
3761/439.2454mz/5.82min,130002.34,296399.6,5231.247,1343799.4,11819.369,85889.266
3763/464.3093mz/5.82min,0.0,0.0,0.0,349751.47,35164.258,33716.184
3764/197.0808mz/5.82min,180150.75,401818.22,56947.1,1741740.0,85741.336,147676.36
3766/442.3275mz/5.83min,41315.375,68471.16,62323.016,1955489.8,326487.78,232528.86
3768/203.1793mz/5.78min,142666.2,540836.6,55527.707,1542199.5,91613.01,106761.53
3769/221.1899mz/5.83min,224675.44,515423.9,76715.805,2116067.0,88682.266,182415.67
3770/373.2736mz/5.82min,49770.48,104500.05,0.0,517233.72,3600.5298,37843.37
3771/417.2634mz/5.82min,68228.41,169903.6,8096.0137,695648.25,20301.691,55757.74
3772/165.0909mz/5.82min,50456.133,128231.25,3690.0684,497334.72,12371.024,47342.71
3774/489.2344mz/5.83min,0.0,0.0,41181.645,0.0,195758.44,0.0
3775/520.2228mz/5.83min,150352.75,0.0,363292.9,0.0,322259.4,8453.296
3778/482.2171mz/5.83min,282080.53,285947.75,645739.3,0.0,855291.7,423815.62
3780/516.2015mz/5.84min,189493.69,190489.16,388242.9,0.0,462558.88,303315.94
3782/481.1854mz/5.84min,0.0,0.0,0.0,1152354.6,149338.17,113763.266
3783/498.2119mz/5.84min,0.0,0.0,0.0,772366.7,145496.14,109864.6
3784/506.3242mz/5.84min,104036.53,753967.6,50483.945,135552.98,28597.418,32167.488
3786/458.4031mz/5.87min,3380551.5,2951461.5,3103945.5,3277862.8,2927255.5,2780695.2
3787/466.2218mz/5.85min,20767.918,41483.17,82957.36,45678.914,148771.56,35485.906
3788/431.279mz/5.84min,899752.7,1727184.4,319532.88,4730333.5,455218.6,531147.2
3789/459.4061mz/5.87min,542501.44,470671.2,517155.3,507111.84,464182.44,443127.25
3790/503.1672mz/5.84min,0.0,0.0,0.0,111846.8,3586.0784,0.0
3791/452.277mz/5.85min,127407.67,455788.8,100758.03,149357.2,72870.664,66423.89
3792/525.3783mz/5.84min,417107.8,520288.9,566946.4,524415.0,526135.56,329159.75
3797/149.0597mz/5.86min,20007.732,341786.47,46645.57,40866.89,71258.2,36421.168
3798/315.1226mz/5.86min,14995.457,334083.88,33205.81,29608.469,66638.46,39357.273
3799/337.1046mz/5.86min,22585.31,354362.38,32283.5,37327.94,54175.11,47569.137
3800/828.5435mz/5.86min,153462.84,217442.73,9900.013,130342.836,42473.0,72052.99
3803/551.3058mz/5.87min,556751.1,451851.8,454487.34,417339.22,415551.06,463711.22
3804/550.302mz/5.87min,1706355.4,1353404.5,1135994.5,1379742.2,1287299.2,1386267.4
3805/457.3998mz/5.87min,11872467.0,10301421.0,11730560.0,11408064.0,10446136.0,9776375.0
3806/987.5106mz/5.86min,3950.5852,0.0,3861645.2,0.0,5227.5405,0.0
3810/355.0698mz/5.87min,119379.63,125659.586,91419.9,306580.16,160062.78,106797.36
3815/636.3389mz/5.88min,3929537.8,1972216.6,2175081.0,435486.75,3372381.5,3457466.0
3816/344.3157mz/5.89min,236226.64,642376.5,3888.0544,148166.19,0.0,58771.87
3817/507.2585mz/5.88min,95916.9,352262.3,11108.395,273087.5,5537.1553,30824.396
3818/409.3099mz/5.89min,127492.89,162585.92,105992.25,160104.94,115502.16,101791.77
3821/482.325mz/5.89min,8495.054,176799.62,0.0,13980.018,0.0,0.0
3822/351.2527mz/5.87min,4588.472,13550.241,20131.334,590801.4,0.0,0.0
3824/494.3231mz/5.9min,389079.28,2297333.5,288144.34,515705.28,200510.48,176617.02
3826/330.3366mz/5.91min,749133.3,700027.4,766850.44,805056.1,721120.25,636487.25
3827/443.2425mz/5.91min,63367.277,137968.1,60337.33,202368.61,45879.258,35750.61
3828/337.141mz/5.91min,86577.48,21670.033,43851.79,338709.28,37750.184,103654.89
3829/478.2779mz/5.85min,29485.652,25347.363,19767.479,86616.375,3432.4294,0.0
3831/494.2845mz/5.91min,738325.56,651360.3,598552.1,860682.7,654354.6,639509.1
3832/640.3459mz/5.91min,913852.44,1743039.5,392825.56,1394472.6,198372.36,712938.3
3833/315.159mz/5.91min,556213.4,219596.16,361781.38,1978650.6,332784.28,593067.56
3834/510.3071mz/5.91min,1276259.1,1109826.6,1139170.9,1488148.1,1269128.2,1194652.5
3835/515.2625mz/5.91min,612946.0,451669.75,424802.25,871261.3,493451.38,615356.94
3836/493.2807mz/5.91min,2672005.5,2213566.0,2164540.2,2991757.8,2327771.0,2351578.0
3837/461.2531mz/5.87min,35115.945,37152.145,13042.933,208973.78,0.0,0.0
3838/294.2062mz/5.91min,100204.3,99794.8,213788.97,337277.7,125337.51,114512.56
3840/368.149mz/5.93min,0.0,0.0,0.0,0.0,265946.9,0.0
3841/522.2823mz/5.93min,392135.16,774286.8,403164.8,434179.3,487198.03,400750.88
3842/179.0702mz/5.93min,119259.01,41503.234,81332.484,172443.28,14741.264,0.0
3845/436.2116mz/5.93min,7577.7373,8560.348,499960.22,0.0,5117086.0,235036.17
3846/346.3315mz/5.94min,28434760.0,24366160.0,16916576.0,8898466.0,14573500.0,15602450.0
3848/211.0964mz/5.95min,135706.95,467090.66,9876.758,614898.8,73884.88,54199.895
3849/440.2769mz/5.95min,102084.77,621706.56,68067.28,157830.08,55815.926,47423.152
3851/500.2745mz/5.96min,139522.53,287251.53,191520.22,197300.62,236217.36,156816.47
3852/337.2735mz/5.96min,214728.31,493532.25,82921.08,134886.75,263622.72,191642.11
3853/466.3163mz/5.96min,55558.555,202407.5,32793.344,154661.9,22807.398,23462.787
3854/478.2926mz/5.96min,4030522.8,10904645.0,6392527.0,5737600.5,8104098.5,4290941.5
3857/955.5778mz/5.96min,37395.676,267257.9,99926.04,93202.086,167394.77,49112.96
3860/460.2407mz/5.97min,57128.91,78219.81,54105.312,361716.88,7564.6587,14926.136
3861/476.2636mz/5.96min,80261.586,85651.17,101722.19,494980.44,35453.86,28440.281
3862/319.1903mz/5.96min,685539.2,1041007.2,498708.8,755696.25,715346.3,533412.2
3863/459.2374mz/5.96min,232762.4,277658.94,226191.56,1359248.0,75437.984,80333.734
3864/354.1334mz/5.97min,0.0,0.0,0.0,0.0,582988.9,0.0
3869/642.4296mz/5.99min,281916.97,1616885.6,44751.812,355338.53,16660.154,35776.332
3872/457.2214mz/5.99min,40769.348,84254.33,29316.9,359200.2,26911.498,21050.621
